participant_id,item_id,trial_order,phase_id,stimulus,condition,response,accuracy,rt
21,1012,24737,50,bedraam,nonword,nonword,1,753
21,8076,25101,50,bruiken,nonword,nonword,1,988
21,6422,24981,50,galent,nonword,nonword,1,702
21,16360,24739,50,poeitje,nonword,nonword,1,510
21,9842,25104,50,ingoor,nonword,nonword,1,582
21,25166,25105,50,zwas,nonword,nonword,1,613
21,17436,25106,50,plonter,nonword,nonword,1,595
21,16050,25107,50,poontjes,nonword,nonword,1,480
21,5550,25108,50,elskrig,nonword,nonword,1,771
21,17348,24745,50,prickte,nonword,nonword,1,1160
21,23688,25070,50,bratten,nonword,nonword,1,739
21,2220,25111,50,beepbeeld,nonword,nonword,1,598
21,12398,25112,50,trartaar,nonword,nonword,1,1140
21,1924,25113,50,pranbo,nonword,nonword,1,523
21,26002,24993,50,daaide,nonword,nonword,1,805
21,27720,24994,50,zuit,nonword,nonword,1,NA
21,23660,24752,50,blicjes,nonword,word,0,NA
21,15180,24753,50,nookjes,nonword,nonword,1,621
21,14622,24997,50,hegen,nonword,nonword,1,852
21,27992,25119,50,plaanste,nonword,nonword,1,628
21,15386,24999,50,seties,nonword,nonword,1,598
21,27974,25000,50,vlaan,nonword,nonword,1,756
21,25614,25122,50,voorloorn,nonword,nonword,1,684
21,23594,25123,50,blammen,nonword,nonword,1,519
21,16468,25124,50,pollioen,nonword,nonword,1,567
21,9300,25125,50,bopen,nonword,nonword,1,487
21,6954,25005,50,geticht,nonword,word,0,NA
21,19198,25127,50,schoepslijn,nonword,nonword,1,636
21,22214,24764,50,strens,nonword,nonword,1,623
21,18340,24765,50,mijming,nonword,nonword,1,668
21,1892,24888,50,bloogjes,nonword,nonword,1,661
21,21846,24849,50,stuilvil,nonword,nonword,1,676
21,19432,24890,50,schitser,nonword,nonword,1,913
21,10748,25012,50,doertje,nonword,nonword,1,695
21,5560,25134,50,enkt,nonword,nonword,1,739
21,13368,24771,50,boevend,nonword,nonword,1,734
21,8184,25096,50,broeze,nonword,nonword,1,831
21,14610,25137,50,woet,nonword,nonword,1,869
21,1770,25138,50,hiet,nonword,nonword,1,696
21,10364,24775,50,minsels,nonword,nonword,1,NA
21,16598,24776,50,pein,nonword,nonword,1,665
21,4568,25020,50,doofds,nonword,nonword,1,501
21,11912,24778,50,slamp,nonword,nonword,1,621
21,17540,25022,50,preuk,nonword,nonword,1,706
21,9158,24780,50,hins,nonword,nonword,1,542
21,610,24782,50,huidde,nonword,word,0,NA
21,19510,25146,50,schoolboorn,nonword,nonword,1,994
21,1694,25147,50,behat,nonword,nonword,1,480
21,20556,25148,50,snorte,nonword,nonword,1,547
21,13038,24785,50,denen,nonword,word,0,NA
21,4304,24908,50,duvo's,nonword,nonword,1,560
21,18348,25151,50,woetjes,nonword,nonword,1,531
21,5218,24788,50,icht,nonword,nonword,1,657
21,27412,25153,50,zui,nonword,nonword,1,592
21,11178,25154,50,kroof,nonword,nonword,1,574
21,17754,24913,50,cafist,nonword,word,0,NA
21,20044,24792,50,sont,nonword,nonword,1,515
21,18550,24794,50,mollook,nonword,nonword,1,489
21,13720,25158,50,maagroer,nonword,nonword,1,601
21,15632,24795,50,ontmijd,nonword,word,0,NA
21,10292,25160,50,kalp,nonword,nonword,1,587
21,7278,24797,50,gedrecht,nonword,nonword,1,553
21,26908,25162,50,his,nonword,nonword,1,586
21,14330,25042,50,wigro,nonword,nonword,1,568
21,19864,24922,50,seimien,nonword,nonword,1,639
21,10990,25165,50,breeft,nonword,nonword,1,657
21,462,24802,50,aduus,nonword,nonword,1,569
21,5104,25046,50,kiren,nonword,word,0,NA
21,226,24804,50,otel,nonword,nonword,1,552
21,17946,24805,50,dachtszaal,nonword,nonword,1,632
21,18774,25170,50,roepschoots,nonword,nonword,1,682
21,19478,24807,50,schoteer,nonword,nonword,1,550
21,7714,25172,50,glijgrocht,nonword,nonword,1,550
21,20774,25173,50,fendes,nonword,nonword,1,582
21,2812,25174,50,drijders,nonword,nonword,1,629
21,26746,25175,50,diedde,nonword,nonword,1,561
21,8632,25176,50,has,nonword,nonword,1,544
21,7956,25056,50,traciek,nonword,nonword,1,1014
21,4060,25057,50,woentje,nonword,nonword,1,786
21,4730,24937,50,druf,nonword,nonword,1,820
21,20862,24816,50,bladel,nonword,nonword,1,504
21,15110,24817,50,sukken,nonword,nonword,1,714
21,14018,25182,50,pade,nonword,nonword,1,545
21,1998,25183,50,zwijlen,nonword,nonword,1,816
21,19588,25063,50,scharse,nonword,nonword,1,773
21,18568,25185,50,kozer,nonword,nonword,1,1092
21,21980,24944,50,storre,nonword,nonword,1,886
21,15168,25187,50,neigon,nonword,nonword,1,647
21,9714,25188,50,eilen,nonword,nonword,1,628
21,5256,25189,50,oordjes,nonword,word,0,NA
21,7974,24826,50,standuur,nonword,nonword,1,1091
21,1586,25191,50,geuk,nonword,nonword,1,742
21,8536,25192,50,lasster,nonword,nonword,1,766
21,18668,24829,50,ret,nonword,nonword,1,695
21,23136,25194,50,torf,nonword,nonword,1,NA
21,2526,24831,50,bamweg,nonword,nonword,1,639
21,13628,24832,50,luip,nonword,nonword,1,668
21,22620,24833,50,tergles,nonword,nonword,1,535
21,14228,25077,50,merpa,nonword,nonword,1,516
21,6650,24835,50,gaasten,nonword,nonword,1,615
21,23352,25200,50,teurs,nonword,nonword,1,691
21,24411,24701,50,verf,word,word,1,426
21,26597,24823,50,werkt,word,word,1,401
21,7955,24703,50,grafiek,word,word,1,426
21,21451,24825,50,stam,word,nonword,0,NA
21,9403,24705,50,hoofse,word,nonword,0,NA
21,5159,24706,50,dwaas,word,word,1,450
21,1937,25071,50,blauwdruk,word,word,1,938
21,25651,25072,50,voorschrift,word,word,1,NA
21,26301,24709,50,weeën,word,word,1,542
21,26155,25074,50,walkers,word,nonword,0,NA
21,8729,24711,50,heb,word,word,1,459
21,4405,24712,50,dolblij,word,word,1,414
21,9635,24834,50,hulpje,word,word,1,568
21,2713,25199,50,brein,word,word,1,431
21,17531,24715,50,proton,word,word,1,536
21,15543,24756,50,omloop,word,word,1,431
21,20425,24717,50,smaad,word,word,1,551
21,19285,24718,50,scherper,word,word,1,550
21,11285,24719,50,knapte,word,word,1,534
21,19467,25083,50,schokten,word,word,1,912
21,26281,25085,50,weber,word,word,1,842
21,16093,24722,50,paf,word,nonword,0,NA
21,10677,25087,50,ketter,word,word,1,516
21,67,25088,50,aanschijn,word,word,1,497
21,6013,24967,50,flitsten,word,word,1,505
21,15303,24726,50,nog,word,word,1,563
21,26965,24727,50,woestijn,word,word,1,499
21,4013,24728,50,design,word,word,1,629
21,7669,24850,50,glansde,word,word,1,719
21,21679,24851,50,stemrecht,word,word,1,488
21,11767,24731,50,kortweg,word,word,1,495
21,9121,24732,50,hij,word,word,1,465
21,199,24733,50,act,word,word,1,644
21,21453,25098,50,stamboom,word,word,1,522
21,20737,24735,50,sokkels,word,word,1,468
21,19639,24736,50,schreed,word,nonword,0,NA
21,27171,24858,50,yankee,word,word,1,543
21,24525,24738,50,verkoos,word,word,1,441
21,11113,25103,50,klikte,word,word,1,650
21,3745,24740,50,daling,word,word,1,479
21,3985,24741,50,denker,word,word,1,689
21,22371,24742,50,strotje,word,word,1,764
21,9673,24864,50,hutje,word,word,1,507
21,3157,24865,50,canon,word,word,1,540
21,19191,25109,50,scheidden,word,nonword,0,NA
21,27675,24746,50,zoal,word,word,1,639
21,6147,24747,50,fractie,word,word,1,571
21,4535,24748,50,door,word,word,1,442
21,25317,24749,50,vlotjes,word,word,1,494
21,15735,24750,50,ontweek,word,word,1,817
21,13733,24751,50,maakten,word,word,1,565
21,11597,25116,50,komst,word,word,1,439
21,12129,25117,50,kruid,word,word,1,475
21,2537,24754,50,bourbon,word,word,1,602
21,14615,25118,50,moetjes,word,word,1,798
21,17373,24796,50,priemde,word,word,1,786
21,18065,24757,50,reis,word,word,1,548
21,26835,24758,50,wilder,word,word,1,659
21,19135,24759,50,schatten,word,word,1,591
21,497,24760,50,arbeid,word,word,1,589
21,20383,24882,50,sluier,word,word,1,539
21,26999,24762,50,wonder,word,word,1,420
21,25691,24763,50,voorval,word,word,1,426
21,26127,25128,50,wagon,word,word,1,696
21,11543,25129,50,kokers,word,word,1,610
21,5443,24766,50,emmers,word,word,1,486
21,20515,24767,50,smoezen,word,word,1,601
21,21937,24768,50,stofjes,word,word,1,439
21,23233,24769,50,tolde,word,word,1,603
21,11449,24891,50,koeken,word,word,1,610
21,1681,25135,50,bezaaid,word,word,1,587
21,10427,24772,50,karpers,word,word,1,391
21,517,24773,50,armband,word,word,1,444
21,977,24774,50,bedenkt,word,word,1,496
21,15291,25139,50,noemde,word,word,1,NA
21,13157,25140,50,lieten,word,word,1,429
21,2929,24777,50,bruin,word,word,1,708
21,16133,25142,50,pallet,word,word,1,577
21,20799,24779,50,souper,word,word,1,827
21,9717,25144,50,ieren,word,word,1,548
21,7523,24781,50,gezang,word,word,1,495
21,23359,24903,50,touwtjes,word,word,1,530
21,9055,24783,50,heupen,word,word,1,453
21,5877,25026,50,filet,word,word,1,650
21,27307,25149,50,zang,word,word,1,547
21,3231,24786,50,centra,word,word,1,548
21,10707,25029,50,keus,word,word,1,456
21,13743,25152,50,maaltjes,word,nonword,0,NA
21,13705,24910,50,ma,word,word,1,462
21,7741,24911,50,gloed,word,word,1,433
21,8125,24791,50,grijpen,word,word,1,447
21,6419,25156,50,gapend,word,word,1,857
21,1333,24793,50,bepaald,word,word,1,437
21,3939,24915,50,dekker,word,nonword,0,NA
21,25503,25159,50,volkslied,word,word,1,455
21,18361,24836,50,rilde,word,word,1,516
21,13391,25161,50,logo's,word,word,1,537
21,21471,24798,50,stampvol,word,word,1,568
21,14363,24799,50,mijlen,word,word,1,440
21,9143,24800,50,hindert,word,word,1,444
21,23083,24801,50,tilden,word,word,1,503
21,26159,25166,50,walm,word,word,1,573
21,18841,24803,50,runs,word,nonword,0,NA
21,13775,25168,50,maar,word,word,1,389
21,9151,25169,50,hingen,word,word,1,587
21,10349,24927,50,kannen,word,nonword,0,NA
21,12091,25171,50,kromming,word,word,1,517
21,10667,24929,50,kervel,word,word,1,799
21,22213,24809,50,strekt,word,word,1,453
21,4837,24810,50,drijvend,word,word,1,521
21,18621,25053,50,rooie,word,word,1,697
21,4793,24812,50,dreun,word,word,1,413
21,8719,24813,50,havik,word,word,1,513
21,27451,24814,50,zelfmoord,word,word,1,403
21,923,24815,50,bastaards,word,word,1,569
21,12795,25180,50,leende,word,word,1,528
21,11771,25181,50,kosmisch,word,word,1,545
21,10237,24939,50,kaartje,word,word,1,NA
21,1249,24819,50,belden,word,word,1,518
21,25305,24820,50,vloog,word,word,1,551
21,22849,24942,50,tempel,word,word,1,527
21,18041,24822,50,regime,word,word,1,479
21,10009,25065,50,jassen,word,word,1,642
21,15107,24824,50,nekjes,word,nonword,0,NA
21,10423,25025,50,karmijn,word,nonword,0,NA
21,3831,25190,50,dassen,word,word,1,500
21,17411,24827,50,prille,word,word,1,493
21,10739,24828,50,kiempje,word,word,1,NA
21,7155,25193,50,gescheeld,word,nonword,0,NA
21,7575,24830,50,gidsjes,word,word,1,561
21,11757,25195,50,korter,word,word,1,802
21,14345,25196,50,mier,word,word,1,439
21,15851,25197,50,oostkust,word,word,1,556
21,10807,24955,50,kilte,word,word,1,508
21,25855,25198,50,vrije,word,word,1,527
21,22967,24916,50,thema's,word,word,1,556
21,22261,24877,50,strijders,word,word,1,543
21,22907,24838,50,termijn,word,word,1,496
21,25025,24960,50,vijltjes,word,word,1,924
21,19805,24840,50,schuur,word,word,1,532
21,6767,24881,50,gejuich,word,word,1,472
21,13605,24842,50,luidop,word,word,1,591
21,10937,25044,50,klaren,word,word,1,567
21,17767,24844,50,raden,word,word,1,563
21,13887,24885,50,mammen,word,nonword,0,NA
21,17243,25007,50,potgrond,word,word,1,710
21,973,24847,50,beden,word,nonword,0,NA
21,4109,24969,50,dichtst,word,word,1,732
21,27633,24970,50,zinkwit,word,nonword,0,NA
21,8905,24971,50,helm,word,word,1,577
21,16507,24972,50,persoons,word,word,1,559
21,2647,24973,50,branden,word,word,1,591
21,26975,24974,50,wolf,word,word,1,476
21,8775,24975,50,heerschap,word,word,1,623
21,27351,24976,50,zeeman,word,word,1,716
21,22515,24856,50,sukkels,word,word,1,492
21,5251,24857,50,eender,word,word,1,493
21,15457,24979,50,oester,word,word,1,650
21,10499,24899,50,kauwtjes,word,word,1,NA
21,13861,24860,50,maleis,word,nonword,0,NA
21,13803,24861,50,madam,word,word,1,515
21,18053,25023,50,reikte,word,word,1,556
21,9867,24863,50,instinct,word,word,1,572
21,16225,24985,50,parel,word,word,1,479
21,20997,25120,50,spertijd,word,word,1,832
21,21805,24866,50,stieren,word,word,1,652
21,1831,24867,50,bijzijn,word,word,1,425
21,10773,24868,50,kijk,word,word,1,444
21,6015,25030,50,floot,word,word,1,508
21,26713,24950,50,wieltje,word,word,1,507
21,25619,24871,50,voorjaar,word,word,1,504
21,16975,25114,50,pluk,word,word,1,604
21,4479,25115,50,doodmoe,word,word,1,634
21,20307,24874,50,slipper,word,word,1,896
21,26047,24996,50,waard,word,word,1,732
21,10889,25157,50,klak,word,word,1,603
21,2281,24917,50,boetes,word,word,1,492
21,26769,25133,50,wijk,word,word,1,380
21,22195,24879,50,streelde,word,word,1,512
21,13127,24880,50,lieflijk,word,word,1,769
21,26977,24921,50,wolfje,word,word,1,876
21,7481,25043,50,geweld,word,word,1,551
21,16977,25164,50,plukjes,word,word,1,430
21,3365,24884,50,cliënt,word,word,1,594
21,22321,24925,50,stronken,word,nonword,0,NA
21,26413,25006,50,wei,word,word,1,551
21,27415,24900,50,zeil,word,word,1,459
21,5275,25009,50,eentjes,word,word,1,504
21,12477,24889,50,laagst,word,word,1,511
21,16837,25011,50,platform,word,word,1,568
21,4655,24904,50,douchen,word,word,1,514
21,9037,24998,50,hessen,word,nonword,0,NA
21,7687,24933,50,glazig,word,word,1,527
21,17127,24894,50,poogt,word,word,1,710
21,8607,24895,50,hang,word,word,1,511
21,18123,25017,50,rennen,word,word,1,469
21,27985,25058,50,zwaarder,word,word,1,473
21,18725,25019,50,rubber,word,word,1,499
21,18023,25060,50,regeert,word,word,1,462
21,13353,25034,50,loeiend,word,word,1,587
21,16849,24901,50,playboys,word,word,1,797
21,4521,25184,50,dooi,word,nonword,0,NA
21,10473,25024,50,kat,word,word,1,492
21,8169,24957,50,groeide,word,word,1,519
21,10747,25052,50,kiertje,word,word,1,888
21,18891,24906,50,sabel,word,word,1,707
21,10505,24987,50,keel,word,word,1,458
21,14849,25150,50,mummie,word,word,1,530
21,4813,24949,50,driemaal,word,word,1,539
21,10929,25110,50,klapt,word,word,1,NA
21,9383,25032,50,hoofdpijn,word,word,1,456
21,6833,24912,50,geknoeid,word,word,1,646
21,2151,25167,50,blubber,word,word,1,684
21,15139,25035,50,net,word,word,1,426
21,7311,25036,50,gestuwd,word,word,1,NA
21,27657,25050,50,zitjes,word,word,1,635
21,9685,25051,50,huurders,word,word,1,568
21,3251,25186,50,charge,word,word,1,685
21,26487,24919,50,welstand,word,word,1,927
21,25347,24920,50,vochten,word,word,1,623
21,18975,24961,50,saus,word,word,1,445
21,14073,25002,50,meel,word,word,1,486
21,13649,24936,50,lul,word,word,1,382
21,25397,24924,50,voelt,word,word,1,435
21,23101,24965,50,tinnen,word,word,1,443
21,3539,25100,50,coupon,word,word,1,665
21,8257,25141,50,gronds,word,word,1,562
21,6231,25062,50,frieten,word,word,1,482
21,22857,24982,50,tempo's,word,word,1,584
21,449,24943,50,angel,word,word,1,783
21,21807,25037,50,stierf,word,word,1,436
21,22523,25038,50,summum,word,word,1,760
21,7193,25131,50,geschut,word,word,1,466
21,25079,24934,50,vinnen,word,word,1,512
21,1051,24935,50,beeldbuis,word,word,1,625
21,2887,24989,50,broos,word,word,1,667
21,3749,24977,50,dame,word,word,1,692
21,21611,24938,50,steetje,word,nonword,0,NA
21,22245,25073,50,striem,word,word,1,677
21,15507,25086,50,olmpje,word,word,1,798
21,25801,24954,50,vreedzaam,word,word,1,623
21,19111,25075,50,schaper,word,nonword,0,NA
21,27465,25130,50,zenders,word,word,1,482
21,5621,25091,50,ethos,word,word,1,789
21,12869,25132,50,leggen,word,word,1,372
21,22151,25016,50,straight,word,word,1,833
21,14407,25081,50,milieu,word,word,1,615
21,19683,25001,50,schrijlings,word,word,1,616
21,3337,25163,50,city,word,word,1,425
21,2065,25145,50,bloeit,word,word,1,580
21,6271,24951,50,fronzen,word,word,1,685
21,5125,25126,50,duurde,word,word,1,473
21,14751,24992,50,mortel,word,word,1,666
21,27441,25015,50,zeldzaam,word,word,1,478
21,22453,25102,50,stuur,word,word,1,538
21,12655,25143,50,langste,word,word,1,431
21,2055,25095,50,bloei,word,word,1,459
21,18705,25121,50,rouw,word,word,1,356
21,25791,25010,50,vrat,word,nonword,0,NA
21,14427,25178,50,mimen,word,nonword,0,NA
21,11899,25179,50,kralen,word,word,1,627
21,3353,25136,50,claxons,word,word,1,665
21,5471,25054,50,enkels,word,word,1,436
21,9601,25155,50,huisdeur,word,word,1,652
21,9291,25021,50,hola,word,word,1,664
21,8001,25040,50,grasveld,word,word,1,561
21,2685,25177,50,bravoure,word,nonword,0,NA
22,12624,24701,50,hendjes,nonword,nonword,1,708
22,8250,24702,50,grondbuig,nonword,nonword,1,590
22,7636,24703,50,nongen,nonword,nonword,1,523
22,20002,25189,50,shoys,nonword,nonword,1,471
22,14396,24826,50,wukken,nonword,nonword,1,602
22,1280,24706,50,beleelt,nonword,nonword,1,597
22,26360,24707,50,koorslag,nonword,nonword,1,NA
22,15670,24708,50,onthaft,nonword,nonword,1,906
22,264,24830,50,afbinst,nonword,nonword,1,529
22,12286,25074,50,hurde,nonword,nonword,1,586
22,26702,25075,50,kuigend,nonword,nonword,1,665
22,17636,24712,50,penk,nonword,nonword,1,506
22,26948,25077,50,woeg,nonword,nonword,1,877
22,2604,24714,50,holer,nonword,nonword,1,652
22,5222,24715,50,ergder,nonword,nonword,1,696
22,8490,24837,50,barten,nonword,nonword,1,700
22,23914,24717,50,uitgeep,nonword,nonword,1,635
22,4546,24718,50,daarvat,nonword,nonword,1,712
22,13430,24719,50,doben,nonword,nonword,1,481
22,24018,24720,50,taas,nonword,nonword,1,580
22,27932,24721,50,gulks,nonword,nonword,1,434
22,22942,24722,50,teidjes,nonword,nonword,1,535
22,22892,25087,50,tole,nonword,nonword,1,455
22,14920,24845,50,noopsters,nonword,nonword,1,507
22,14596,25089,50,vijren,nonword,nonword,1,532
22,20632,25130,50,plappers,nonword,nonword,1,533
22,13434,24969,50,bingen,nonword,nonword,1,844
22,10904,24728,50,grantte,nonword,nonword,1,643
22,3062,24729,50,borkers,nonword,nonword,1,543
22,19426,24851,50,schempig,nonword,nonword,1,491
22,18384,25095,50,donse,nonword,nonword,1,649
22,9138,25096,50,donde,nonword,nonword,1,645
22,20722,25097,50,soedt,nonword,nonword,1,513
22,9682,24734,50,bierde,nonword,nonword,1,NA
22,19332,24977,50,schouden,nonword,nonword,1,739
22,21642,25100,50,krel,nonword,nonword,1,486
22,1120,24858,50,bepin,nonword,nonword,1,609
22,26178,24738,50,dalmis,nonword,nonword,1,601
22,7392,24739,50,genul,nonword,nonword,1,726
22,16782,25104,50,blonkje,nonword,nonword,1,596
22,2052,24741,50,bloetdood,nonword,nonword,1,525
22,27072,24742,50,mertel,nonword,nonword,1,541
22,7514,24743,50,gedwacht,nonword,nonword,1,588
22,25596,25108,50,meerdien,nonword,nonword,1,771
22,25932,24745,50,vuis,nonword,word,0,NA
22,10108,25110,50,jardste,nonword,nonword,1,542
22,25832,24868,50,vreend,nonword,nonword,1,679
22,7842,24748,50,gilmden,nonword,nonword,1,853
22,8340,24991,50,gitpen,nonword,nonword,1,570
22,27494,24750,50,zitsen,nonword,nonword,1,643
22,168,24751,50,ahs,nonword,nonword,1,446
22,13792,25116,50,watho,nonword,nonword,1,452
22,11402,24753,50,trepen,nonword,nonword,1,520
22,20582,24754,50,snaatsde,nonword,nonword,1,569
22,896,24876,50,hape,nonword,nonword,1,501
22,19704,24756,50,schrek,nonword,nonword,1,665
22,5086,25121,50,duche,nonword,nonword,1,549
22,12478,24758,50,laakst,nonword,nonword,1,723
22,24822,25123,50,vervroerd,nonword,nonword,1,543
22,5420,24881,50,erglal,nonword,nonword,1,510
22,10796,24761,50,lakkers,nonword,nonword,1,638
22,8330,24762,50,gus,nonword,nonword,1,619
22,23746,24763,50,tispen,nonword,nonword,1,536
22,8428,24764,50,hoord,nonword,word,0,NA
22,3544,25007,50,coudt,nonword,nonword,1,472
22,682,25170,50,bafin,nonword,nonword,1,563
22,27650,24767,50,zis,nonword,nonword,1,458
22,4642,25132,50,mosus,nonword,nonword,1,488
22,28154,24809,50,vlijzen,nonword,nonword,1,595
22,13358,24770,50,bijpen,nonword,nonword,1,553
22,22124,25135,50,striet,nonword,nonword,1,465
22,25426,25054,50,voedtal,nonword,nonword,1,578
22,18032,24773,50,bagen,nonword,nonword,1,579
22,25552,24895,50,vortst,nonword,word,0,NA
22,11218,24896,50,spolen,nonword,nonword,1,549
22,26012,24776,50,kaagden,nonword,nonword,1,620
22,20300,24898,50,spip,nonword,nonword,1,474
22,9334,24778,50,lozo,nonword,nonword,1,456
22,17986,24779,50,rau,nonword,nonword,1,492
22,11962,25144,50,grijften,nonword,nonword,1,575
22,4476,24781,50,doopmaan,nonword,nonword,1,476
22,6694,25146,50,gekrand,nonword,nonword,1,589
22,19174,25147,50,schijdsbouw,nonword,nonword,1,716
22,16950,24905,50,blop,nonword,nonword,1,508
22,14422,24785,50,mult,nonword,nonword,1,551
22,17844,25150,50,monke,nonword,nonword,1,467
22,616,24787,50,looitje,nonword,nonword,1,600
22,17892,24788,50,raime,nonword,nonword,1,518
22,12902,25153,50,beuen,nonword,nonword,1,470
22,6654,24911,50,goorntje,nonword,nonword,1,567
22,11606,24791,50,cozijn,nonword,nonword,1,802
22,11630,25156,50,moeitje,nonword,nonword,1,797
22,21236,24793,50,strieuwtje,nonword,nonword,1,597
22,5464,24794,50,etsel,nonword,nonword,1,595
22,9760,24795,50,oeler,nonword,nonword,1,512
22,10206,24796,50,jubool,nonword,nonword,1,593
22,18890,25161,50,saggat,nonword,nonword,1,477
22,21412,24798,50,stams,nonword,nonword,1,732
22,11070,24799,50,kleinstof,nonword,nonword,1,885
22,19136,24921,50,schekten,nonword,nonword,1,530
22,10070,25165,50,cijgen,nonword,nonword,1,515
22,3694,24923,50,kacht,nonword,nonword,1,630
22,17246,25045,50,vitje,nonword,nonword,1,607
22,20948,24804,50,kraartjes,nonword,nonword,1,596
22,14360,25169,50,doeden,nonword,nonword,1,547
22,12120,24846,50,trop,nonword,word,0,NA
22,3248,24807,50,clinges,nonword,nonword,1,479
22,23808,24808,50,sjoude,nonword,nonword,1,497
22,26652,24849,50,welftaarts,nonword,nonword,1,587
22,8010,24931,50,grijd,nonword,nonword,1,476
22,22438,25175,50,stups,nonword,nonword,1,509
22,21968,24852,50,stongen,nonword,nonword,1,621
22,24408,24813,50,veroond,nonword,nonword,1,542
22,14634,25178,50,rakkend,nonword,nonword,1,731
22,15494,24936,50,arsels,nonword,nonword,1,716
22,22342,24816,50,straagden,nonword,nonword,1,572
22,23918,24817,50,eenslag,nonword,word,0,NA
22,9860,25182,50,infend,nonword,nonword,1,572
22,4374,25061,50,dous,nonword,nonword,1,456
22,11864,24820,50,klaan,nonword,nonword,1,616
22,7594,24821,50,goet,nonword,nonword,1,597
22,5886,25186,50,folver,nonword,nonword,1,553
22,19826,24823,50,chribble,nonword,nonword,1,482
22,14746,24824,50,korvel,nonword,nonword,1,692
22,15452,25067,50,oerook,nonword,nonword,1,618
22,19710,24866,50,schrind,nonword,nonword,1,527
22,9148,24948,50,bindees,nonword,nonword,1,571
22,16330,24828,50,papris,nonword,nonword,1,790
22,5458,25193,50,esnin,nonword,word,0,NA
22,710,24951,50,bam,nonword,nonword,1,554
22,6548,25195,50,gebend,nonword,nonword,1,439
22,4336,24993,50,deek,nonword,nonword,1,714
22,18960,25197,50,sarals,nonword,nonword,1,492
22,6828,24834,50,geslakt,nonword,nonword,1,719
22,16978,24835,50,blusjes,nonword,word,0,NA
22,2652,24836,50,kronder,nonword,nonword,1,573
22,7470,25079,50,gebookt,nonword,nonword,1,655
22,21184,24959,50,klokter,nonword,nonword,1,535
22,10166,25081,50,cillie,nonword,nonword,1,586
22,6802,24961,50,geslopt,nonword,nonword,1,886
22,19152,25002,50,schaten,nonword,word,0,NA
22,9472,25084,50,loorns,nonword,nonword,1,631
22,19922,24964,50,termet,nonword,nonword,1,543
22,4326,24844,50,mogtor,nonword,nonword,1,590
22,27420,24966,50,tielde,nonword,nonword,1,738
22,27318,25128,50,geten,nonword,nonword,1,963
22,9230,25008,50,lijpel,nonword,nonword,1,459
22,21034,24888,50,spuurklacht,nonword,nonword,1,776
22,10278,25131,50,kahuk,nonword,nonword,1,485
22,5862,24850,50,faatste,nonword,nonword,1,521
22,25198,24972,50,preigel,nonword,nonword,1,515
22,13504,24892,50,beper,nonword,nonword,1,526
22,2270,24974,50,boerd,nonword,nonword,1,525
22,2772,24854,50,trieren,nonword,nonword,1,714
22,18118,24855,50,nen,nonword,word,0,NA
22,6518,25017,50,gewans,nonword,nonword,1,512
22,9768,24857,50,oepig,nonword,nonword,1,595
22,2336,24979,50,lond,nonword,word,0,NA
22,23402,24859,50,trake,nonword,nonword,1,478
22,16484,24860,50,dersent,nonword,nonword,1,576
22,6356,24982,50,zaring,nonword,nonword,1,503
22,9918,24983,50,ca,nonword,nonword,1,521
22,14626,24863,50,veker,nonword,nonword,1,846
22,2538,24904,50,bourtin,nonword,nonword,1,524
22,11338,24865,50,smik,nonword,nonword,1,693
22,3414,24906,50,costlails,nonword,nonword,1,653
22,6118,25028,50,forats,nonword,nonword,1,534
22,16338,25149,50,detjes,nonword,nonword,1,580
22,5356,24869,50,ierand,nonword,nonword,1,562
22,272,25112,50,amliep,nonword,nonword,1,459
22,15496,25032,50,orij,nonword,nonword,1,801
22,5842,24912,50,foenser,nonword,nonword,1,518
22,13994,25155,50,kapkers,nonword,nonword,1,542
22,27360,24914,50,teeroos,nonword,nonword,1,498
22,730,25117,50,rikker,nonword,nonword,1,535
22,16874,24997,50,preizen,nonword,nonword,1,625
22,9808,24877,50,indrook,nonword,nonword,1,503
22,18828,24999,50,tumeur,nonword,nonword,1,837
22,28082,25040,50,zwemstaak,nonword,nonword,1,877
22,790,24880,50,basbaal,nonword,nonword,1,693
22,3936,25001,50,mukken,nonword,nonword,1,558
22,24068,24882,50,valhui,nonword,nonword,1,511
22,10916,24883,50,gransjes,nonword,nonword,1,737
22,9616,25005,50,luisfrouw,nonword,nonword,1,550
22,7962,25006,50,grag,nonword,nonword,1,501
22,18296,25168,50,woeders,nonword,nonword,1,480
22,1414,24967,50,belost,nonword,nonword,1,731
22,1884,25022,50,bimor,nonword,nonword,1,NA
22,6084,24929,50,noomen,nonword,word,0,NA
22,23748,24930,50,tipor,nonword,nonword,1,557
22,4426,24891,50,dem,nonword,nonword,1,710
22,1306,25012,50,benog,nonword,nonword,1,515
22,8276,25013,50,graakma,nonword,nonword,1,580
22,566,25055,50,ochma,nonword,nonword,1,545
22,13510,25056,50,lols,nonword,nonword,1,464
22,25774,25057,50,fracht,nonword,nonword,1,499
22,15526,24897,50,orpaf,nonword,nonword,1,437
22,16834,25140,50,platuich,nonword,nonword,1,565
22,24138,24899,50,voneet,nonword,nonword,1,459
22,3272,24900,50,fremoe,nonword,nonword,1,495
22,23322,25060,50,pippen,nonword,nonword,1,519
22,12818,25023,50,hoorschool,nonword,nonword,1,677
22,7820,25024,50,noeke,nonword,nonword,1,511
