experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,device,age,gender,rt_measure
EXP2,48,exp2_t108,108,judgment,asilo,motivo,motivo,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t109,109,judgment,statua,audace,audace,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t110,110,judgment,miracolo,applauso,miracolo,left,1,mouse,23.0,F,keypress
EXP2,48,exp2_t111,111,judgment,tromba,potenza,potenza,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t112,112,judgment,finestra,triste,triste,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t113,113,judgment,prestigio,lusso,lusso,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t114,114,judgment,gomito,astio,astio,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t115,115,judgment,sedile,agile,agile,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t116,116,judgment,onore,vino,onore,left,1,mouse,23.0,F,keypress
EXP2,48,exp2_t117,117,judgment,laureato,dio,dio,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t118,118,judgment,gattino,dettaglio,dettaglio,right,1,mouse,23.0,F,keypress
EXP2,48,exp2_t119,119,judgment,maniaco,ossessione,ossessione,right,1,mouse,23.0,F,keypress
EXP2,49,exp2_t0,0,judgment,lenire,ferite,ferite,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t1,1,judgment,buio,balcone,balcone,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t2,2,judgment,facile,morbido,morbido,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t3,3,judgment,fastidio,naso,naso,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t4,4,judgment,incidente,colpa,incidente,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t5,5,judgment,umano,morale,umano,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t6,6,judgment,evidente,serbatoio,serbatoio,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t7,7,judgment,grave,caviglia,caviglia,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t8,8,judgment,bocca,riverente,bocca,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t9,9,judgment,latte,fetore,latte,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t10,10,judgment,onore,vino,vino,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t11,11,judgment,asilo,motivo,asilo,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t12,12,judgment,prete,devoto,prete,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t13,13,judgment,statua,audace,statua,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t14,14,judgment,ottimismo,profumo,profumo,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t15,15,judgment,lussuria,prateria,prateria,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t16,16,judgment,eccellenza,diamante,diamante,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t17,17,judgment,frigido,forcina,forcina,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t18,18,judgment,assediato,ferito,ferito,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t19,19,judgment,puzza,stufa,stufa,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t20,20,judgment,sfera,fase,sfera,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t21,21,judgment,prestigio,lusso,lusso,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t22,22,judgment,natale,albero,albero,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t23,23,judgment,stanco,divano,divano,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t24,24,judgment,dentista,fiducioso,dentista,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t25,25,judgment,pentola,mente,pentola,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t26,26,judgment,tromba,potenza,tromba,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t27,27,judgment,specchio,spirito,specchio,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t28,28,judgment,lavare,attivare,lavare,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t29,29,judgment,crepuscolo,orologio,orologio,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t30,30,judgment,rancido,insalata,insalata,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t31,31,judgment,vetro,giustizia,vetro,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t32,32,judgment,miracolo,applauso,applauso,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t33,33,judgment,febbre,pino,febbre,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t34,34,judgment,annoiato,mestolo,mestolo,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t35,35,judgment,finestra,triste,finestra,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t36,36,judgment,intelletto,idrante,idrante,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t37,37,judgment,muscoloso,debole,muscoloso,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t38,38,judgment,scarafaggio,orribile,scarafaggio,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t39,39,judgment,dono,perspicacia,dono,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t40,40,judgment,atletica,scarpa,scarpa,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t41,41,judgment,giardino,salute,giardino,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t42,42,judgment,riparato,tenda,tenda,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t43,43,judgment,grezzo,barile,barile,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t44,44,judgment,fetido,calza,calza,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t45,45,judgment,abito,solenne,abito,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t46,46,judgment,gomito,astio,gomito,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t47,47,judgment,carcere,pena,carcere,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t48,48,judgment,immorale,attrezzo,attrezzo,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t49,49,judgment,leggenda,scala,scala,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t50,50,judgment,maniaco,ossessione,maniaco,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t51,51,judgment,camera,cortesia,camera,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t52,52,judgment,ricatto,schiaffo,schiaffo,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t53,53,judgment,ostile,nuvoloso,nuvoloso,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t54,54,judgment,paletta,collisione,paletta,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t55,55,judgment,musica,violino,violino,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t56,56,judgment,guarire,ospedale,ospedale,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t57,57,judgment,disprezzo,sorriso,sorriso,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t58,58,judgment,pugnale,fortuito,pugnale,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t59,59,judgment,poltrona,fiducia,poltrona,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t60,60,judgment,cavallo,arte,cavallo,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t61,61,judgment,cappello,rovente,cappello,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t62,62,judgment,sedile,agile,sedile,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t63,63,judgment,caos,quaderno,quaderno,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t64,64,judgment,occhio,inganno,occhio,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t65,65,judgment,rosso,bicchiere,bicchiere,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t66,66,judgment,attico,modesto,attico,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t67,67,judgment,opzione,giacca,giacca,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t68,68,judgment,orecchio,disturbare,orecchio,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t69,69,judgment,piatto,insipido,piatto,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t70,70,judgment,rasoio,stritolare,rasoio,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t71,71,judgment,caramella,melodia,caramella,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t72,72,judgment,grato,abbraccio,grato,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t73,73,judgment,coltello,demonio,coltello,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t74,74,judgment,veloce,vespa,vespa,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t75,75,judgment,laureato,dio,laureato,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t76,76,judgment,giocattolo,insipido,giocattolo,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t77,77,judgment,maglia,vincere,maglia,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t78,78,judgment,aereo,allerta,aereo,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t79,79,judgment,ispirato,geranio,geranio,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t80,80,judgment,magnifico,zanzara,zanzara,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t81,81,judgment,infuriato,forchetta,forchetta,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t82,82,judgment,insolente,vasca,vasca,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t83,83,judgment,genere,cioccolato,cioccolato,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t84,84,judgment,causa,stomaco,stomaco,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t85,85,judgment,appetitoso,pizza,pizza,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t86,86,judgment,cane,cortese,cane,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t87,87,judgment,scrivania,pensieroso,scrivania,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t88,88,judgment,mobilita,gomma,gomma,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t89,89,judgment,ulivo,ambizione,ulivo,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t90,90,judgment,freddo,cappotto,cappotto,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t91,91,judgment,dollaro,utile,dollaro,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t92,92,judgment,dormire,paradiso,dormire,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t93,93,judgment,paralisi,sedia,sedia,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t94,94,judgment,tavolo,pressione,tavolo,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t95,95,judgment,elegante,felpa,felpa,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t96,96,judgment,diavolo,prigione,prigione,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t97,97,judgment,meraviglia,cornice,cornice,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t98,98,judgment,precipizio,orrore,precipizio,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t99,99,judgment,idiota,scimmia,scimmia,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t100,100,judgment,vaso,gloria,vaso,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t101,101,judgment,estasi,sughero,sughero,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t102,102,judgment,intimo,mistico,intimo,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t103,103,judgment,deforme,tronco,tronco,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t104,104,judgment,gatto,spaventato,gatto,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t105,105,judgment,corrotto,gonna,gonna,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t106,106,judgment,pianta,saggio,pianta,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t107,107,judgment,mercato,vantaggio,mercato,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t108,108,judgment,libreria,spazio,libreria,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t109,109,judgment,gattino,dettaglio,gattino,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t110,110,judgment,avventura,vacanza,vacanza,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t111,111,judgment,burro,tenero,burro,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t112,112,judgment,bicicletta,passione,bicicletta,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t113,113,judgment,montagna,codardo,montagna,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t114,114,judgment,farfalla,fantasia,farfalla,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t115,115,judgment,poesia,penna,poesia,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t116,116,judgment,elefante,innocente,elefante,left,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t117,117,judgment,infedele,sposa,sposa,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t118,118,judgment,vittoria,ombrello,ombrello,right,2,trackpad,21.0,F,keypress
EXP2,49,exp2_t119,119,judgment,brutale,miele,miele,right,2,trackpad,21.0,F,keypress
EXP2,50,exp2_t0,0,judgment,fetido,calza,calza,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t1,1,judgment,prete,devoto,prete,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t2,2,judgment,gattino,dettaglio,gattino,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t3,3,judgment,cane,cortese,cane,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t4,4,judgment,elefante,innocente,elefante,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t5,5,judgment,sfera,fase,sfera,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t6,6,judgment,appetitoso,pizza,pizza,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t7,7,judgment,rasoio,stritolare,rasoio,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t8,8,judgment,dentista,fiducioso,dentista,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t9,9,judgment,intelletto,idrante,idrante,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t10,10,judgment,magnifico,zanzara,zanzara,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t11,11,judgment,gatto,spaventato,gatto,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t12,12,judgment,bicicletta,passione,bicicletta,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t13,13,judgment,fastidio,naso,naso,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t14,14,judgment,musica,violino,violino,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t15,15,judgment,meraviglia,cornice,cornice,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t16,16,judgment,elegante,felpa,felpa,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t17,17,judgment,grezzo,barile,barile,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t18,18,judgment,brutale,miele,miele,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t19,19,judgment,pugnale,fortuito,pugnale,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t20,20,judgment,idiota,scimmia,scimmia,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t21,21,judgment,caos,quaderno,quaderno,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t22,22,judgment,rosso,bicchiere,bicchiere,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t23,23,judgment,poltrona,fiducia,poltrona,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t24,24,judgment,montagna,codardo,montagna,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t25,25,judgment,cappello,rovente,cappello,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t26,26,judgment,gomito,astio,gomito,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t27,27,judgment,lenire,ferite,ferite,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t28,28,judgment,dono,perspicacia,dono,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t29,29,judgment,pentola,mente,pentola,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t30,30,judgment,umano,morale,umano,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t31,31,judgment,grato,abbraccio,abbraccio,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t32,32,judgment,veloce,vespa,vespa,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t33,33,judgment,diavolo,prigione,prigione,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t34,34,judgment,buio,balcone,balcone,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t35,35,judgment,disprezzo,sorriso,sorriso,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t36,36,judgment,paralisi,sedia,sedia,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t37,37,judgment,insolente,vasca,vasca,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t38,38,judgment,cavallo,arte,cavallo,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t39,39,judgment,immorale,attrezzo,attrezzo,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t40,40,judgment,caramella,melodia,caramella,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t41,41,judgment,tromba,potenza,tromba,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t42,42,judgment,maglia,vincere,maglia,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t43,43,judgment,atletica,scarpa,scarpa,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t44,44,judgment,giocattolo,insipido,giocattolo,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t45,45,judgment,onore,vino,vino,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t46,46,judgment,sedile,agile,sedile,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t47,47,judgment,natale,albero,albero,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t48,48,judgment,febbre,pino,pino,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t49,49,judgment,ispirato,geranio,geranio,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t50,50,judgment,carcere,pena,carcere,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t51,51,judgment,infuriato,forchetta,forchetta,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t52,52,judgment,burro,tenero,burro,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t53,53,judgment,guarire,ospedale,ospedale,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t54,54,judgment,evidente,serbatoio,serbatoio,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t55,55,judgment,leggenda,scala,scala,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t56,56,judgment,mobilita,gomma,gomma,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t57,57,judgment,infedele,sposa,sposa,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t58,58,judgment,camera,cortesia,camera,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t59,59,judgment,facile,morbido,morbido,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t60,60,judgment,rancido,insalata,insalata,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t61,61,judgment,grave,caviglia,caviglia,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t62,62,judgment,annoiato,mestolo,mestolo,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t63,63,judgment,frigido,forcina,forcina,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t64,64,judgment,vittoria,ombrello,ombrello,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t65,65,judgment,avventura,vacanza,vacanza,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t66,66,judgment,aereo,allerta,aereo,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t67,67,judgment,lavare,attivare,lavare,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t68,68,judgment,finestra,triste,finestra,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t69,69,judgment,pianta,saggio,pianta,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t70,70,judgment,statua,audace,statua,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t71,71,judgment,bocca,riverente,bocca,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t72,72,judgment,riparato,tenda,tenda,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t73,73,judgment,scrivania,pensieroso,scrivania,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t74,74,judgment,occhio,inganno,occhio,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t75,75,judgment,tavolo,pressione,tavolo,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t76,76,judgment,ostile,nuvoloso,nuvoloso,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t77,77,judgment,ulivo,ambizione,ulivo,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t78,78,judgment,vaso,gloria,vaso,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t79,79,judgment,giardino,salute,giardino,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t80,80,judgment,attico,modesto,attico,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t81,81,judgment,piatto,insipido,piatto,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t82,82,judgment,precipizio,orrore,precipizio,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t83,83,judgment,scarafaggio,orribile,scarafaggio,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t84,84,judgment,genere,cioccolato,cioccolato,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t85,85,judgment,dormire,paradiso,paradiso,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t86,86,judgment,muscoloso,debole,muscoloso,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t87,87,judgment,incidente,colpa,incidente,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t88,88,judgment,asilo,motivo,asilo,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t89,89,judgment,abito,solenne,abito,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t90,90,judgment,miracolo,applauso,miracolo,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t91,91,judgment,opzione,giacca,giacca,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t92,92,judgment,paletta,collisione,paletta,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t93,93,judgment,puzza,stufa,stufa,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t94,94,judgment,ottimismo,profumo,profumo,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t95,95,judgment,orecchio,disturbare,orecchio,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t96,96,judgment,dollaro,utile,dollaro,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t97,97,judgment,assediato,ferito,ferito,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t98,98,judgment,specchio,spirito,specchio,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t99,99,judgment,latte,fetore,latte,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t100,100,judgment,deforme,tronco,tronco,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t101,101,judgment,crepuscolo,orologio,orologio,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t102,102,judgment,eccellenza,diamante,diamante,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t103,103,judgment,freddo,cappotto,cappotto,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t104,104,judgment,maniaco,ossessione,maniaco,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t105,105,judgment,coltello,demonio,coltello,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t106,106,judgment,poesia,penna,penna,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t107,107,judgment,farfalla,fantasia,farfalla,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t108,108,judgment,mercato,vantaggio,mercato,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t109,109,judgment,intimo,mistico,mistico,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t110,110,judgment,laureato,dio,laureato,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t111,111,judgment,corrotto,gonna,gonna,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t112,112,judgment,lussuria,prateria,prateria,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t113,113,judgment,prestigio,lusso,lusso,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t114,114,judgment,ricatto,schiaffo,schiaffo,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t115,115,judgment,libreria,spazio,libreria,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t116,116,judgment,vetro,giustizia,vetro,left,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t117,117,judgment,stanco,divano,divano,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t118,118,judgment,estasi,sughero,sughero,right,2,trackpad,26.0,F,keypress
EXP2,50,exp2_t119,119,judgment,causa,stomaco,stomaco,right,2,trackpad,26.0,F,keypress
EXP2,51,exp2_t0,0,judgment,dono,perspicacia,perspicacia,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t1,1,judgment,gomito,astio,astio,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t2,2,judgment,lussuria,prateria,lussuria,left,1,mouse,35.0,F,keypress
EXP2,51,exp2_t3,3,judgment,crepuscolo,orologio,crepuscolo,left,1,mouse,35.0,F,keypress
EXP2,51,exp2_t4,4,judgment,puzza,stufa,stufa,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t5,5,judgment,ispirato,geranio,ispirato,left,1,mouse,35.0,F,keypress
EXP2,51,exp2_t6,6,judgment,vittoria,ombrello,vittoria,left,1,mouse,35.0,F,keypress
EXP2,51,exp2_t7,7,judgment,rasoio,stritolare,stritolare,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t8,8,judgment,umano,morale,morale,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t9,9,judgment,gattino,dettaglio,dettaglio,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t10,10,judgment,piatto,insipido,insipido,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t11,11,judgment,occhio,inganno,inganno,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t12,12,judgment,farfalla,fantasia,fantasia,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t13,13,judgment,paralisi,sedia,paralisi,left,1,mouse,35.0,F,keypress
EXP2,51,exp2_t14,14,judgment,cane,cortese,cortese,right,1,mouse,35.0,F,keypress
EXP2,51,exp2_t15,15,judgment,evidente,serbatoio,evidente,left,1,mouse,35.0,F,keypress
EXP2,51,exp2_t16,16,judgment,riparato,tenda,riparato,left,1,mouse,35.0,F,keypress
EXP2,51,exp2_t17,17,judgment,brutale,miele,brutale,left,1,mouse,35.0,F,keypress
