experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,rt,age,gender,hand,rt_measure
EXP1,35,exp1_t10,10,judgment,rasoio,stritolare,rasoio,left,B,1532.0,23,F,right,keypress
EXP1,35,exp1_t11,11,judgment,piatto,insipido,piatto,left,B,776.5,23,F,right,keypress
EXP1,35,exp1_t12,12,judgment,montagna,codardo,montagna,left,B,1441.099999,23,F,right,keypress
EXP1,35,exp1_t13,13,judgment,ottimismo,profumo,profumo,right,B,2811.5,23,F,right,keypress
EXP1,35,exp1_t14,14,judgment,immorale,attrezzo,attrezzo,right,B,784.8,23,F,right,keypress
EXP1,35,exp1_t15,15,judgment,giocattolo,insipido,giocattolo,left,B,2335.0,23,F,right,keypress
EXP1,35,exp1_t16,16,judgment,onore,vino,vino,right,B,881.0,23,F,right,keypress
EXP1,35,exp1_t17,17,judgment,meraviglia,cornice,cornice,right,B,1151.5,23,F,right,keypress
EXP1,35,exp1_t18,18,judgment,fetido,calza,calza,right,B,2721.5,23,F,right,keypress
EXP1,35,exp1_t19,19,judgment,elegante,felpa,felpa,right,B,964.8,23,F,right,keypress
EXP1,35,exp1_t20,20,judgment,facile,morbido,morbido,right,B,2004.9,23,F,right,keypress
EXP1,35,exp1_t21,21,judgment,incidente,colpa,incidente,left,B,2027.6,23,F,right,keypress
EXP1,35,exp1_t22,22,judgment,brutale,miele,miele,right,B,1277.0,23,F,right,keypress
EXP1,35,exp1_t23,23,judgment,maglia,vincere,maglia,left,B,815.099999,23,F,right,keypress
EXP1,35,exp1_t24,24,judgment,farfalla,fantasia,farfalla,left,B,1231.5,23,F,right,keypress
EXP1,35,exp1_t25,25,judgment,cavallo,arte,cavallo,left,B,1035.0,23,F,right,keypress
EXP1,35,exp1_t26,26,judgment,poltrona,fiducia,poltrona,left,B,1058.4,23,F,right,keypress
EXP1,35,exp1_t27,27,judgment,pentola,mente,pentola,left,B,1197.1,23,F,right,keypress
EXP1,35,exp1_t28,28,judgment,laureato,dio,laureato,left,B,1197.2,23,F,right,keypress
EXP1,35,exp1_t29,29,judgment,scrivania,pensieroso,scrivania,left,B,2951.3,23,F,right,keypress
EXP1,35,exp1_t30,30,judgment,puzza,stufa,stufa,right,B,2977.5,23,F,right,keypress
EXP1,35,exp1_t31,31,judgment,tavolo,pressione,tavolo,left,B,953.7,23,F,right,keypress
EXP1,35,exp1_t32,32,judgment,rosso,bicchiere,bicchiere,right,B,2835.5,23,F,right,keypress
EXP1,35,exp1_t33,33,judgment,camera,cortesia,camera,left,B,1325.6,23,F,right,keypress
EXP1,35,exp1_t34,34,judgment,intimo,mistico,intimo,left,B,2072.8,23,F,right,keypress
EXP1,35,exp1_t35,35,judgment,leggenda,scala,scala,right,B,1229.9,23,F,right,keypress
EXP1,35,exp1_t36,36,judgment,pugnale,fortuito,pugnale,left,B,1469.799999,23,F,right,keypress
EXP1,35,exp1_t37,37,judgment,abito,solenne,abito,left,B,859.9,23,F,right,keypress
EXP1,35,exp1_t38,38,judgment,fastidio,naso,naso,right,B,891.3,23,F,right,keypress
EXP1,35,exp1_t39,39,judgment,freddo,cappotto,cappotto,right,B,1046.6,23,F,right,keypress
EXP1,35,exp1_t40,40,judgment,dono,perspicacia,dono,left,B,2297.7,23,F,right,keypress
EXP1,35,exp1_t41,41,judgment,idiota,scimmia,scimmia,right,B,1372.4,23,F,right,keypress
EXP1,35,exp1_t42,42,judgment,infuriato,forchetta,forchetta,right,B,1701.5,23,F,right,keypress
EXP1,35,exp1_t43,43,judgment,paletta,collisione,paletta,left,B,2679.099999,23,F,right,keypress
EXP1,35,exp1_t44,44,judgment,ostile,nuvoloso,nuvoloso,right,B,2985.5,23,F,right,keypress
EXP1,35,exp1_t45,45,judgment,causa,stomaco,stomaco,right,B,2676.5,23,F,right,keypress
EXP1,35,exp1_t46,46,judgment,infedele,sposa,sposa,right,B,1607.2,23,F,right,keypress
EXP1,35,exp1_t47,47,judgment,cane,cortese,cane,left,B,994.099999,23,F,right,keypress
EXP1,35,exp1_t48,48,judgment,cappello,rovente,cappello,left,B,646.8,23,F,right,keypress
EXP1,35,exp1_t49,49,judgment,estasi,sughero,sughero,right,B,1216.1,23,F,right,keypress
EXP1,35,exp1_t50,50,judgment,lenire,ferite,ferite,right,B,2395.299999,23,F,right,keypress
EXP1,35,exp1_t51,51,judgment,precipizio,orrore,precipizio,left,B,1597.1,23,F,right,keypress
EXP1,35,exp1_t52,52,judgment,gatto,spaventato,gatto,left,B,1571.5,23,F,right,keypress
EXP1,35,exp1_t53,53,judgment,finestra,triste,finestra,left,B,1069.1,23,F,right,keypress
EXP1,35,exp1_t54,54,judgment,mercato,vantaggio,mercato,left,B,1292.400001,23,F,right,keypress
EXP1,35,exp1_t55,55,judgment,paralisi,sedia,sedia,right,B,1452.8,23,F,right,keypress
EXP1,35,exp1_t56,56,judgment,grave,caviglia,caviglia,right,B,1636.1,23,F,right,keypress
EXP1,35,exp1_t57,57,judgment,atletica,scarpa,scarpa,right,B,1409.1,23,F,right,keypress
EXP1,35,exp1_t58,58,judgment,annoiato,mestolo,mestolo,right,B,1696.8,23,F,right,keypress
EXP1,35,exp1_t59,59,judgment,veloce,vespa,vespa,right,B,2191.4,23,F,right,keypress
EXP1,35,exp1_t60,60,judgment,eccellenza,diamante,diamante,right,B,990.599999,23,F,right,keypress
EXP1,35,exp1_t61,61,judgment,poesia,penna,penna,right,B,1515.099999,23,F,right,keypress
EXP1,35,exp1_t62,62,judgment,stanco,divano,divano,right,B,1377.3,23,F,right,keypress
EXP1,35,exp1_t63,63,judgment,scarafaggio,orribile,scarafaggio,left,B,1433.2,23,F,right,keypress
EXP1,35,exp1_t64,64,judgment,latte,fetore,latte,left,B,972.6,23,F,right,keypress
EXP1,35,exp1_t65,65,judgment,appetitoso,pizza,pizza,right,B,1792.4,23,F,right,keypress
EXP1,35,exp1_t66,66,judgment,musica,violino,violino,right,B,1139.5,23,F,right,keypress
EXP1,35,exp1_t67,67,judgment,frigido,forcina,forcina,right,B,2218.5,23,F,right,keypress
EXP1,35,exp1_t68,68,judgment,corrotto,gonna,gonna,right,B,1068.0,23,F,right,keypress
EXP1,35,exp1_t69,69,judgment,dormire,paradiso,dormire,left,B,2840.4,23,F,right,keypress
EXP1,35,exp1_t70,70,judgment,rancido,insalata,insalata,right,B,1440.8,23,F,right,keypress
EXP1,35,exp1_t71,71,judgment,dentista,fiducioso,dentista,left,B,979.6,23,F,right,keypress
EXP1,35,exp1_t72,72,judgment,sedile,agile,sedile,left,B,2446.2,23,F,right,keypress
EXP1,35,exp1_t73,73,judgment,ispirato,geranio,geranio,right,B,1784.2,23,F,right,keypress
EXP1,35,exp1_t74,74,judgment,guarire,ospedale,ospedale,right,B,1177.900001,23,F,right,keypress
EXP1,35,exp1_t75,75,judgment,natale,albero,albero,right,B,1331.7,23,F,right,keypress
EXP1,35,exp1_t76,76,judgment,burro,tenero,burro,left,B,1919.099999,23,F,right,keypress
EXP1,35,exp1_t77,77,judgment,ricatto,schiaffo,schiaffo,right,B,1306.2,23,F,right,keypress
EXP1,35,exp1_t78,78,judgment,libreria,spazio,libreria,left,B,1127.3,23,F,right,keypress
EXP1,35,exp1_t79,79,judgment,gomito,astio,gomito,left,B,1763.0,23,F,right,keypress
EXP1,35,exp1_t80,80,judgment,attico,modesto,attico,left,B,1265.8,23,F,right,keypress
EXP1,35,exp1_t81,81,judgment,vaso,gloria,vaso,left,B,1236.4,23,F,right,keypress
EXP1,35,exp1_t82,82,judgment,crepuscolo,orologio,orologio,right,B,1116.2,23,F,right,keypress
EXP1,35,exp1_t83,83,judgment,deforme,tronco,tronco,right,B,1345.7,23,F,right,keypress
EXP1,35,exp1_t84,84,judgment,bocca,riverente,bocca,left,B,893.299999,23,F,right,keypress
EXP1,35,exp1_t85,85,judgment,intelletto,idrante,idrante,right,B,2426.1,23,F,right,keypress
EXP1,35,exp1_t86,86,judgment,tromba,potenza,tromba,left,B,2296.299999,23,F,right,keypress
EXP1,35,exp1_t87,87,judgment,vetro,giustizia,vetro,left,B,2245.799999,23,F,right,keypress
EXP1,35,exp1_t88,88,judgment,magnifico,zanzara,zanzara,right,B,2551.1,23,F,right,keypress
EXP1,35,exp1_t89,89,judgment,lussuria,prateria,prateria,right,B,2301.6,23,F,right,keypress
EXP1,35,exp1_t90,90,judgment,coltello,demonio,coltello,left,B,934.799999,23,F,right,keypress
EXP1,35,exp1_t91,91,judgment,giardino,salute,giardino,left,B,1324.099999,23,F,right,keypress
EXP1,35,exp1_t92,92,judgment,mobilita,gomma,gomma,right,B,1262.299999,23,F,right,keypress
EXP1,35,exp1_t93,93,judgment,umano,morale,umano,left,B,2318.0,23,F,right,keypress
EXP1,35,exp1_t94,94,judgment,prete,devoto,prete,left,B,909.1,23,F,right,keypress
EXP1,35,exp1_t95,95,judgment,dollaro,utile,dollaro,left,B,2812.700001,23,F,right,keypress
EXP1,35,exp1_t96,96,judgment,opzione,giacca,giacca,right,B,1240.5,23,F,right,keypress
EXP1,35,exp1_t97,97,judgment,ulivo,ambizione,ulivo,left,B,2146.599999,23,F,right,keypress
EXP1,35,exp1_t98,98,judgment,evidente,serbatoio,serbatoio,right,B,1618.2,23,F,right,keypress
EXP1,36,exp1_t0,0,judgment,asilo,motivo,asilo,left,B,625.7,22,F,right,keypress
EXP1,36,exp1_t1,1,judgment,lussuria,prateria,prateria,right,B,1093.4,22,F,right,keypress
EXP1,36,exp1_t2,2,judgment,mercato,vantaggio,mercato,left,B,1413.1,22,F,right,keypress
EXP1,36,exp1_t3,3,judgment,paletta,collisione,paletta,left,B,1734.7,22,F,right,keypress
EXP1,36,exp1_t4,4,judgment,frigido,forcina,forcina,right,B,746.3,22,F,right,keypress
EXP1,36,exp1_t5,5,judgment,aereo,allerta,aereo,left,B,905.4,22,F,right,keypress
EXP1,36,exp1_t6,6,judgment,rosso,bicchiere,bicchiere,right,B,863.2,22,F,right,keypress
EXP1,36,exp1_t7,7,judgment,attico,modesto,attico,left,B,950.0,22,F,right,keypress
EXP1,36,exp1_t8,8,judgment,brutale,miele,miele,right,B,929.5,22,F,right,keypress
EXP1,36,exp1_t9,9,judgment,estasi,sughero,sughero,right,B,1208.6,22,F,right,keypress
EXP1,36,exp1_t10,10,judgment,eccellenza,diamante,diamante,right,B,1029.0,22,F,right,keypress
EXP1,36,exp1_t11,11,judgment,mobilita,gomma,gomma,right,B,795.6,22,F,right,keypress
EXP1,36,exp1_t12,12,judgment,crepuscolo,orologio,orologio,right,B,1312.9,22,F,right,keypress
EXP1,36,exp1_t13,13,judgment,pentola,mente,pentola,left,B,819.1,22,F,right,keypress
EXP1,36,exp1_t14,14,judgment,intelletto,idrante,idrante,right,B,1499.2,22,F,right,keypress
EXP1,36,exp1_t15,15,judgment,puzza,stufa,stufa,right,B,951.7,22,F,right,keypress
EXP1,36,exp1_t16,16,judgment,umano,morale,umano,left,B,1168.2,22,F,right,keypress
EXP1,36,exp1_t17,17,judgment,insolente,vasca,vasca,right,B,1743.7,22,F,right,keypress
EXP1,36,exp1_t18,18,judgment,riparato,tenda,tenda,right,B,964.3,22,F,right,keypress
EXP1,36,exp1_t19,19,judgment,tromba,potenza,tromba,left,B,1096.1,22,F,right,keypress
EXP1,36,exp1_t20,20,judgment,specchio,spirito,specchio,left,B,815.8,22,F,right,keypress
EXP1,36,exp1_t21,21,judgment,burro,tenero,burro,left,B,896.9,22,F,right,keypress
EXP1,36,exp1_t22,22,judgment,cavallo,arte,cavallo,left,B,1836.6,22,F,right,keypress
EXP1,36,exp1_t23,23,judgment,onore,vino,vino,right,B,796.5,22,F,right,keypress
EXP1,36,exp1_t24,24,judgment,vittoria,ombrello,ombrello,right,B,1066.9,22,F,right,keypress
EXP1,36,exp1_t25,25,judgment,statua,audace,statua,left,B,1143.4,22,F,right,keypress
EXP1,36,exp1_t26,26,judgment,camera,cortesia,camera,left,B,1256.3,22,F,right,keypress
EXP1,36,exp1_t27,27,judgment,bicicletta,passione,bicicletta,left,B,1966.0,22,F,right,keypress
EXP1,36,exp1_t28,28,judgment,avventura,vacanza,vacanza,right,B,1212.6,22,F,right,keypress
EXP1,36,exp1_t29,29,judgment,dentista,fiducioso,dentista,left,B,940.5,22,F,right,keypress
EXP1,36,exp1_t30,30,judgment,poesia,penna,penna,right,B,1049.2,22,F,right,keypress
EXP1,36,exp1_t31,31,judgment,evidente,serbatoio,serbatoio,right,B,1462.7,22,F,right,keypress
EXP1,36,exp1_t32,32,judgment,opzione,giacca,giacca,right,B,1036.3,22,F,right,keypress
EXP1,36,exp1_t33,33,judgment,corrotto,gonna,gonna,right,B,763.2,22,F,right,keypress
EXP1,36,exp1_t34,34,judgment,elegante,felpa,felpa,right,B,796.0,22,F,right,keypress
EXP1,36,exp1_t35,35,judgment,cane,cortese,cane,left,B,867.6,22,F,right,keypress
EXP1,36,exp1_t36,36,judgment,farfalla,fantasia,farfalla,left,B,1418.4,22,F,right,keypress
EXP1,36,exp1_t37,37,judgment,tavolo,pressione,tavolo,left,B,1368.3,22,F,right,keypress
EXP1,36,exp1_t38,38,judgment,causa,stomaco,stomaco,right,B,879.7,22,F,right,keypress
EXP1,36,exp1_t39,39,judgment,scrivania,pensieroso,scrivania,left,B,758.1,22,F,right,keypress
EXP1,36,exp1_t40,40,judgment,ottimismo,profumo,profumo,right,B,925.4,22,F,right,keypress
EXP1,36,exp1_t41,41,judgment,stanco,divano,divano,right,B,846.4,22,F,right,keypress
EXP1,36,exp1_t42,42,judgment,vaso,gloria,vaso,left,B,771.4,22,F,right,keypress
EXP1,36,exp1_t43,43,judgment,ispirato,geranio,geranio,right,B,1012.2,22,F,right,keypress
EXP1,36,exp1_t44,44,judgment,deforme,tronco,tronco,right,B,929.4,22,F,right,keypress
EXP1,36,exp1_t45,45,judgment,facile,morbido,morbido,right,B,775.8,22,F,right,keypress
EXP1,36,exp1_t46,46,judgment,prete,devoto,prete,left,B,963.5,22,F,right,keypress
EXP1,36,exp1_t47,47,judgment,lavare,attivare,lavare,left,B,1180.7,22,F,right,keypress
EXP1,36,exp1_t48,48,judgment,orecchio,disturbare,orecchio,left,B,1372.1,22,F,right,keypress
EXP1,36,exp1_t49,49,judgment,natale,albero,albero,right,B,1163.0,22,F,right,keypress
EXP1,36,exp1_t50,50,judgment,precipizio,orrore,precipizio,left,B,812.6,22,F,right,keypress
EXP1,36,exp1_t51,51,judgment,leggenda,scala,scala,right,B,1108.0,22,F,right,keypress
EXP1,36,exp1_t52,52,judgment,diavolo,prigione,prigione,right,B,737.2,22,F,right,keypress
EXP1,36,exp1_t53,53,judgment,lenire,ferite,ferite,right,B,1032.4,22,F,right,keypress
EXP1,36,exp1_t54,54,judgment,montagna,codardo,montagna,left,B,1010.6,22,F,right,keypress
EXP1,36,exp1_t55,55,judgment,grato,abbraccio,abbraccio,right,B,1032.7,22,F,right,keypress
EXP1,36,exp1_t56,56,judgment,freddo,cappotto,cappotto,right,B,779.4,22,F,right,keypress
EXP1,36,exp1_t57,57,judgment,finestra,triste,finestra,left,B,870.0,22,F,right,keypress
EXP1,36,exp1_t58,58,judgment,coltello,demonio,coltello,left,B,1750.2,22,F,right,keypress
EXP1,36,exp1_t59,59,judgment,immorale,attrezzo,attrezzo,right,B,1170.4,22,F,right,keypress
EXP1,36,exp1_t60,60,judgment,dollaro,utile,dollaro,left,B,1382.7,22,F,right,keypress
EXP1,36,exp1_t61,61,judgment,abito,solenne,abito,left,B,716.9,22,F,right,keypress
EXP1,36,exp1_t62,62,judgment,buio,balcone,balcone,right,B,980.5,22,F,right,keypress
EXP1,36,exp1_t63,63,judgment,magnifico,zanzara,zanzara,right,B,1113.7,22,F,right,keypress
EXP1,36,exp1_t64,64,judgment,sfera,fase,sfera,left,B,930.5,22,F,right,keypress
EXP1,36,exp1_t65,65,judgment,libreria,spazio,libreria,left,B,935.4,22,F,right,keypress
EXP1,36,exp1_t66,66,judgment,latte,fetore,latte,left,B,663.1,22,F,right,keypress
EXP1,36,exp1_t67,67,judgment,giocattolo,insipido,giocattolo,left,B,876.3,22,F,right,keypress
EXP1,36,exp1_t68,68,judgment,veloce,vespa,vespa,right,B,953.4,22,F,right,keypress
EXP1,36,exp1_t69,69,judgment,occhio,inganno,occhio,left,B,631.8,22,F,right,keypress
EXP1,36,exp1_t70,70,judgment,dono,perspicacia,dono,left,B,1062.6,22,F,right,keypress
EXP1,36,exp1_t71,71,judgment,gatto,spaventato,gatto,left,B,1214.0,22,F,right,keypress
EXP1,36,exp1_t72,72,judgment,paralisi,sedia,sedia,right,B,846.0,22,F,right,keypress
EXP1,36,exp1_t73,73,judgment,musica,violino,violino,right,B,1018.0,22,F,right,keypress
EXP1,36,exp1_t74,74,judgment,caos,quaderno,quaderno,right,B,979.3,22,F,right,keypress
EXP1,36,exp1_t75,75,judgment,maglia,vincere,maglia,left,B,726.7,22,F,right,keypress
EXP1,36,exp1_t76,76,judgment,dormire,paradiso,dormire,left,B,1000.6,22,F,right,keypress
EXP1,36,exp1_t77,77,judgment,laureato,dio,laureato,left,B,1046.3,22,F,right,keypress
EXP1,36,exp1_t78,78,judgment,bocca,riverente,bocca,left,B,734.8,22,F,right,keypress
EXP1,36,exp1_t79,79,judgment,infedele,sposa,sposa,right,B,862.4,22,F,right,keypress
EXP1,36,exp1_t80,80,judgment,meraviglia,cornice,cornice,right,B,896.4,22,F,right,keypress
EXP1,36,exp1_t81,81,judgment,pianta,saggio,pianta,left,B,1290.2,22,F,right,keypress
EXP1,36,exp1_t82,82,judgment,grezzo,barile,barile,right,B,1156.9,22,F,right,keypress
EXP1,36,exp1_t83,83,judgment,disprezzo,sorriso,sorriso,right,B,1062.8,22,F,right,keypress
EXP1,36,exp1_t84,84,judgment,carcere,pena,carcere,left,B,696.0,22,F,right,keypress
EXP1,36,exp1_t85,85,judgment,piatto,insipido,piatto,left,B,813.6,22,F,right,keypress
EXP1,36,exp1_t86,86,judgment,gattino,dettaglio,gattino,left,B,846.5,22,F,right,keypress
EXP1,36,exp1_t87,87,judgment,rancido,insalata,insalata,right,B,1017.2,22,F,right,keypress
EXP1,36,exp1_t88,88,judgment,appetitoso,pizza,pizza,right,B,712.4,22,F,right,keypress
EXP1,36,exp1_t89,89,judgment,gomito,astio,gomito,left,B,1057.5,22,F,right,keypress
EXP1,36,exp1_t90,90,judgment,ricatto,schiaffo,schiaffo,right,B,1570.3,22,F,right,keypress
EXP1,36,exp1_t91,91,judgment,prestigio,lusso,lusso,right,B,871.1,22,F,right,keypress
EXP1,36,exp1_t92,92,judgment,muscoloso,debole,muscoloso,left,B,1520.3,22,F,right,keypress
EXP1,36,exp1_t93,93,judgment,cappello,rovente,cappello,left,B,714.2,22,F,right,keypress
EXP1,36,exp1_t94,94,judgment,ostile,nuvoloso,nuvoloso,right,B,763.0,22,F,right,keypress
EXP1,36,exp1_t95,95,judgment,infuriato,forchetta,forchetta,right,B,1068.3,22,F,right,keypress
EXP1,36,exp1_t96,96,judgment,sedile,agile,sedile,left,B,786.8,22,F,right,keypress
EXP1,36,exp1_t97,97,judgment,fastidio,naso,naso,right,B,979.7,22,F,right,keypress
EXP1,36,exp1_t98,98,judgment,pugnale,fortuito,pugnale,left,B,963.5,22,F,right,keypress
EXP1,36,exp1_t99,99,judgment,assediato,ferito,ferito,right,B,1409.1,22,F,right,keypress
EXP1,36,exp1_t100,100,judgment,guarire,ospedale,ospedale,right,B,795.6,22,F,right,keypress
EXP1,36,exp1_t101,101,judgment,elefante,innocente,elefante,left,B,1434.5,22,F,right,keypress
EXP1,36,exp1_t102,102,judgment,vetro,giustizia,vetro,left,B,651.8,22,F,right,keypress
EXP1,36,exp1_t103,103,judgment,atletica,scarpa,scarpa,right,B,1085.2,22,F,right,keypress
EXP1,36,exp1_t104,104,judgment,idiota,scimmia,scimmia,right,B,762.9,22,F,right,keypress
EXP1,36,exp1_t105,105,judgment,annoiato,mestolo,mestolo,right,B,1329.5,22,F,right,keypress
EXP1,36,exp1_t106,106,judgment,fetido,calza,calza,right,B,834.7,22,F,right,keypress
EXP1,36,exp1_t107,107,judgment,poltrona,fiducia,poltrona,left,B,971.3,22,F,right,keypress
EXP1,36,exp1_t108,108,judgment,miracolo,applauso,applauso,right,B,713.8,22,F,right,keypress
EXP1,36,exp1_t109,109,judgment,genere,cioccolato,cioccolato,right,B,1161.1,22,F,right,keypress
EXP1,36,exp1_t110,110,judgment,giardino,salute,giardino,left,B,1319.2,22,F,right,keypress
EXP1,36,exp1_t111,111,judgment,caramella,melodia,caramella,left,B,842.7,22,F,right,keypress
EXP1,36,exp1_t112,112,judgment,incidente,colpa,incidente,left,B,1305.0,22,F,right,keypress
EXP1,36,exp1_t113,113,judgment,ulivo,ambizione,ulivo,left,B,1446.9,22,F,right,keypress
EXP1,36,exp1_t114,114,judgment,rasoio,stritolare,rasoio,left,B,779.3,22,F,right,keypress
EXP1,36,exp1_t115,115,judgment,scarafaggio,orribile,scarafaggio,left,B,1194.8,22,F,right,keypress
EXP1,37,exp1_t0,0,judgment,immorale,attrezzo,immorale,left,A,1120.1,26,F,right,keypress
EXP1,37,exp1_t1,1,judgment,occhio,inganno,inganno,right,A,1463.5,26,F,right,keypress
EXP1,37,exp1_t2,2,judgment,freddo,cappotto,freddo,left,A,1265.3,26,F,right,keypress
EXP1,37,exp1_t3,3,judgment,lussuria,prateria,lussuria,left,A,825.7,26,F,right,keypress
EXP1,37,exp1_t4,4,judgment,elefante,innocente,innocente,right,A,1190.0,26,F,right,keypress
EXP1,37,exp1_t5,5,judgment,causa,stomaco,causa,left,A,1326.2,26,F,right,keypress
EXP1,37,exp1_t6,6,judgment,natale,albero,natale,left,A,1045.7,26,F,right,keypress
EXP1,37,exp1_t7,7,judgment,veloce,vespa,veloce,left,A,1183.2,26,F,right,keypress
EXP1,37,exp1_t8,8,judgment,atletica,scarpa,atletica,left,A,1446.9,26,F,right,keypress
EXP1,37,exp1_t9,9,judgment,meraviglia,cornice,meraviglia,left,A,1285.0,26,F,right,keypress
EXP1,37,exp1_t10,10,judgment,vetro,giustizia,giustizia,right,A,1641.5,26,F,right,keypress
EXP1,37,exp1_t11,11,judgment,asilo,motivo,motivo,right,A,2391.8,26,F,right,keypress
EXP1,37,exp1_t12,12,judgment,magnifico,zanzara,magnifico,left,A,1378.4,26,F,right,keypress
EXP1,37,exp1_t13,13,judgment,rancido,insalata,rancido,left,A,1297.1,26,F,right,keypress
EXP1,37,exp1_t14,14,judgment,annoiato,mestolo,annoiato,left,A,876.5,26,F,right,keypress
EXP1,37,exp1_t15,15,judgment,dono,perspicacia,perspicacia,right,A,1090.6,26,F,right,keypress
EXP1,37,exp1_t16,16,judgment,precipizio,orrore,orrore,right,A,1263.6,26,F,right,keypress
EXP1,37,exp1_t17,17,judgment,intelletto,idrante,intelletto,left,A,1380.7,26,F,right,keypress
EXP1,37,exp1_t18,18,judgment,mercato,vantaggio,vantaggio,right,A,1207.4,26,F,right,keypress
EXP1,37,exp1_t19,19,judgment,buio,balcone,buio,left,A,1153.7,26,F,right,keypress
EXP1,37,exp1_t20,20,judgment,paletta,collisione,collisione,right,A,1168.4,26,F,right,keypress
EXP1,37,exp1_t21,21,judgment,stanco,divano,stanco,left,A,1253.4,26,F,right,keypress
EXP1,37,exp1_t22,22,judgment,scarafaggio,orribile,orribile,right,A,986.6,26,F,right,keypress
EXP1,37,exp1_t23,23,judgment,infuriato,forchetta,infuriato,left,A,1110.6,26,F,right,keypress
EXP1,37,exp1_t24,24,judgment,diavolo,prigione,diavolo,left,A,1956.2,26,F,right,keypress
EXP1,37,exp1_t25,25,judgment,burro,tenero,tenero,right,A,940.4,26,F,right,keypress
EXP1,37,exp1_t26,26,judgment,giardino,salute,salute,right,A,1455.4,26,F,right,keypress
EXP1,37,exp1_t27,27,judgment,pugnale,fortuito,fortuito,right,A,1295.7,26,F,right,keypress
EXP1,37,exp1_t28,28,judgment,maglia,vincere,vincere,right,A,925.4,26,F,right,keypress
EXP1,37,exp1_t29,29,judgment,leggenda,scala,leggenda,left,A,1480.7,26,F,right,keypress
EXP1,37,exp1_t30,30,judgment,ulivo,ambizione,ambizione,right,A,1090.3,26,F,right,keypress
EXP1,37,exp1_t31,31,judgment,piatto,insipido,insipido,right,A,1225.4,26,F,right,keypress
EXP1,37,exp1_t32,32,judgment,bocca,riverente,riverente,right,A,1057.1,26,F,right,keypress
EXP1,37,exp1_t33,33,judgment,lenire,ferite,lenire,left,A,2198.6,26,F,right,keypress
EXP1,37,exp1_t34,34,judgment,finestra,triste,triste,right,A,841.3,26,F,right,keypress
EXP1,37,exp1_t35,35,judgment,vaso,gloria,gloria,right,A,877.3,26,F,right,keypress
EXP1,37,exp1_t36,36,judgment,cappello,rovente,rovente,right,A,1600.2,26,F,right,keypress
EXP1,37,exp1_t37,37,judgment,assediato,ferito,assediato,left,A,992.4,26,F,right,keypress
EXP1,37,exp1_t38,38,judgment,gattino,dettaglio,dettaglio,right,A,931.1,26,F,right,keypress
EXP1,37,exp1_t39,39,judgment,laureato,dio,dio,right,A,924.3,26,F,right,keypress
EXP1,37,exp1_t40,40,judgment,facile,morbido,facile,left,A,959.7,26,F,right,keypress
EXP1,37,exp1_t41,41,judgment,musica,violino,musica,left,A,1892.0,26,F,right,keypress
EXP1,37,exp1_t42,42,judgment,avventura,vacanza,avventura,left,A,1485.5,26,F,right,keypress
EXP1,37,exp1_t43,43,judgment,montagna,codardo,codardo,right,A,1206.9,26,F,right,keypress
EXP1,37,exp1_t44,44,judgment,pianta,saggio,saggio,right,A,1318.3,26,F,right,keypress
EXP1,37,exp1_t45,45,judgment,fetido,calza,fetido,left,A,1068.1,26,F,right,keypress
EXP1,37,exp1_t46,46,judgment,riparato,tenda,riparato,left,A,1091.1,26,F,right,keypress
EXP1,37,exp1_t47,47,judgment,dentista,fiducioso,fiducioso,right,A,1226.7,26,F,right,keypress
EXP1,37,exp1_t48,48,judgment,attico,modesto,modesto,right,A,1968.8,26,F,right,keypress
EXP1,37,exp1_t49,49,judgment,ostile,nuvoloso,ostile,left,A,1587.6,26,F,right,keypress
EXP1,37,exp1_t50,50,judgment,pentola,mente,mente,right,A,2174.4,26,F,right,keypress
EXP1,37,exp1_t51,51,judgment,coltello,demonio,demonio,right,A,1111.3,26,F,right,keypress
EXP1,37,exp1_t52,52,judgment,febbre,pino,febbre,left,A,1479.0,26,F,right,keypress
EXP1,37,exp1_t53,53,judgment,insolente,vasca,insolente,left,A,982.7,26,F,right,keypress
EXP1,37,exp1_t54,54,judgment,carcere,pena,pena,right,A,1256.7,26,F,right,keypress
EXP1,37,exp1_t55,55,judgment,mobilita,gomma,mobilita,left,A,2325.3,26,F,right,keypress
EXP1,37,exp1_t56,56,judgment,fastidio,naso,fastidio,left,A,776.9,26,F,right,keypress
EXP1,37,exp1_t57,57,judgment,ricatto,schiaffo,ricatto,left,A,1307.5,26,F,right,keypress
EXP1,37,exp1_t58,58,judgment,paralisi,sedia,paralisi,left,A,956.7,26,F,right,keypress
EXP1,37,exp1_t59,59,judgment,estasi,sughero,estasi,left,A,1018.3,26,F,right,keypress
EXP1,37,exp1_t60,60,judgment,grave,caviglia,grave,left,A,875.6,26,F,right,keypress
EXP1,37,exp1_t61,61,judgment,cane,cortese,cortese,right,A,809.7,26,F,right,keypress
EXP1,37,exp1_t62,62,judgment,rasoio,stritolare,stritolare,right,A,2645.4,26,F,right,keypress
EXP1,37,exp1_t63,63,judgment,sedile,agile,agile,right,A,987.2,26,F,right,keypress
EXP1,37,exp1_t64,64,judgment,muscoloso,debole,debole,right,A,2579.8,26,F,right,keypress
EXP1,37,exp1_t65,65,judgment,ispirato,geranio,ispirato,left,A,1571.3,26,F,right,keypress
