experiment,participant_id,trial_id,trial_order,phase_id,stimulus,probe_type,condition,response,accuracy,rt,age,gender,rt_measure
data_DRM,44,recognition_t53,53,recognition,comoda,weakly,new,0,1,1081,26,M,keypress
data_DRM,44,recognition_t54,54,recognition,suono,weakly,new,0,1,1264,26,M,keypress
data_DRM,44,recognition_t55,55,recognition,chitarra,weakly,new,0,1,1298,26,M,keypress
data_DRM,44,recognition_t56,56,recognition,naso,weakly,new,0,1,1008,26,M,keypress
data_DRM,44,recognition_t57,57,recognition,sciare,weakly,new,0,1,1163,26,M,keypress
data_DRM,44,recognition_t58,58,recognition,colpa,weakly,new,0,1,1047,26,M,keypress
data_DRM,44,recognition_t59,59,recognition,malumore,weakly,new,0,1,1030,26,M,keypress
data_DRM,44,recognition_t60,60,recognition,mondiali,weakly,new,0,1,947,26,M,keypress
data_DRM,44,recognition_t61,61,recognition,innalzare,weakly,new,0,1,2042,26,M,keypress
data_DRM,44,recognition_t62,62,recognition,pistola,weakly,new,0,1,1131,26,M,keypress
data_DRM,44,recognition_t63,63,recognition,carcere,weakly,new,0,1,1126,26,M,keypress
data_DRM,44,recognition_t64,64,recognition,iniezione,weakly,new,0,1,1081,26,M,keypress
data_DRM,44,recognition_t65,65,recognition,pungere,weakly,new,1,0,1336,26,M,keypress
data_DRM,44,recognition_t66,66,recognition,chilo,weakly,new,0,1,1176,26,M,keypress
data_DRM,44,recognition_t68,68,recognition,valle,weakly,new,0,1,1730,26,M,keypress
data_DRM,44,recognition_t69,69,recognition,detriti,weakly,new,0,1,1730,26,M,keypress
data_DRM,44,recognition_t70,70,recognition,fobia,weakly,new,0,1,1080,26,M,keypress
data_DRM,44,recognition_t71,71,recognition,nero,weakly,new,1,0,1064,26,M,keypress
data_DRM,44,recognition_t74,74,recognition,pane,critical,new,1,0,1442,26,M,keypress
data_DRM,44,recognition_t75,75,recognition,freddo,critical,new,0,1,1153,26,M,keypress
data_DRM,44,recognition_t76,76,recognition,bandiera,critical,new,1,0,1577,26,M,keypress
data_DRM,44,recognition_t77,77,recognition,musica,critical,new,0,1,2430,26,M,keypress
data_DRM,44,recognition_t79,79,recognition,fiume,critical,new,1,0,1314,26,M,keypress
data_DRM,44,recognition_t80,80,recognition,penna,critical,new,1,0,1030,26,M,keypress
data_DRM,44,recognition_t81,81,recognition,fumo,critical,new,1,0,964,26,M,keypress
data_DRM,44,recognition_t82,82,recognition,ragno,critical,new,0,1,2202,26,M,keypress
data_DRM,44,recognition_t84,84,recognition,caramella,unrelated,new,0,1,997,26,M,keypress
data_DRM,44,recognition_t85,85,recognition,desiderio,unrelated,new,0,1,1268,26,M,keypress
data_DRM,44,recognition_t86,86,recognition,denti,unrelated,new,0,1,997,26,M,keypress
data_DRM,44,recognition_t87,87,recognition,treno,unrelated,new,0,1,1036,26,M,keypress
data_DRM,44,recognition_t88,88,recognition,gigante,unrelated,new,0,1,1193,26,M,keypress
data_DRM,44,recognition_t89,89,recognition,medicina,unrelated,new,0,1,931,26,M,keypress
data_DRM,44,recognition_t91,91,recognition,equita,unrelated,new,0,1,1046,26,M,keypress
data_DRM,44,recognition_t92,92,recognition,monarca,unrelated,new,0,1,975,26,M,keypress
data_DRM,44,recognition_t93,93,recognition,nuvola,unrelated,new,0,1,1127,26,M,keypress
data_DRM,44,recognition_t94,94,recognition,onore,unrelated,new,0,1,1047,26,M,keypress
data_DRM,44,recognition_t95,95,recognition,scarpa,unrelated,new,0,1,1426,26,M,keypress
data_DRM,45,recognition_t0,0,recognition,pipa,studied,studied,1,1,1165,27,M,keypress
data_DRM,45,recognition_t1,1,recognition,tabacco,studied,studied,1,1,1264,27,M,keypress
data_DRM,45,recognition_t2,2,recognition,nicotina,studied,studied,0,0,1480,27,M,keypress
data_DRM,45,recognition_t3,3,recognition,inquinamento,studied,studied,1,1,964,27,M,keypress
data_DRM,45,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,1431,27,M,keypress
data_DRM,45,recognition_t6,6,recognition,nera,studied,studied,0,0,1314,27,M,keypress
data_DRM,45,recognition_t7,7,recognition,scuola,studied,studied,0,0,1232,27,M,keypress
data_DRM,45,recognition_t8,8,recognition,tavolo,studied,studied,1,1,4067,27,M,keypress
data_DRM,45,recognition_t9,9,recognition,gambe,studied,studied,1,1,1130,27,M,keypress
data_DRM,45,recognition_t10,10,recognition,paglia,studied,studied,1,1,981,27,M,keypress
data_DRM,45,recognition_t12,12,recognition,concerto,studied,studied,1,1,881,27,M,keypress
data_DRM,45,recognition_t13,13,recognition,ritmo,studied,studied,1,1,998,27,M,keypress
data_DRM,45,recognition_t14,14,recognition,strumento,studied,studied,1,1,1094,27,M,keypress
data_DRM,45,recognition_t15,15,recognition,arpa,studied,studied,1,1,914,27,M,keypress
data_DRM,45,recognition_t16,16,recognition,ghiaccio,studied,studied,1,1,1230,27,M,keypress
data_DRM,45,recognition_t17,17,recognition,coperta,studied,studied,1,1,1031,27,M,keypress
data_DRM,45,recognition_t18,18,recognition,neve,studied,studied,1,1,964,27,M,keypress
data_DRM,45,recognition_t19,19,recognition,tiepido,studied,studied,0,0,1599,27,M,keypress
data_DRM,45,recognition_t20,20,recognition,ira,studied,studied,1,1,898,27,M,keypress
data_DRM,45,recognition_t21,21,recognition,imbestialire,studied,studied,1,1,1048,27,M,keypress
data_DRM,45,recognition_t22,22,recognition,odio,studied,studied,1,1,1615,27,M,keypress
data_DRM,45,recognition_t23,23,recognition,malcontento,studied,studied,1,1,980,27,M,keypress
data_DRM,45,recognition_t24,24,recognition,italia,studied,studied,1,1,997,27,M,keypress
data_DRM,45,recognition_t25,25,recognition,vento,studied,studied,1,1,914,27,M,keypress
data_DRM,45,recognition_t26,26,recognition,alza,studied,studied,1,1,1115,27,M,keypress
data_DRM,45,recognition_t27,27,recognition,italiana,studied,studied,1,1,1313,27,M,keypress
data_DRM,45,recognition_t28,28,recognition,furfante,studied,studied,1,1,1098,27,M,keypress
data_DRM,45,recognition_t29,29,recognition,rapinatore,studied,studied,1,1,1365,27,M,keypress
data_DRM,45,recognition_t30,30,recognition,scassinare,studied,studied,1,1,1014,27,M,keypress
data_DRM,45,recognition_t31,31,recognition,assassino,studied,studied,1,1,1181,27,M,keypress
data_DRM,45,recognition_t32,32,recognition,filo,studied,studied,1,1,1015,27,M,keypress
data_DRM,45,recognition_t33,33,recognition,punta,studied,studied,1,1,997,27,M,keypress
data_DRM,45,recognition_t34,34,recognition,cucire,studied,studied,1,1,1014,27,M,keypress
data_DRM,45,recognition_t35,35,recognition,cammello,studied,studied,1,1,1014,27,M,keypress
data_DRM,45,recognition_t36,36,recognition,caldo,studied,studied,0,0,1364,27,M,keypress
data_DRM,45,recognition_t37,37,recognition,lievito,studied,studied,0,0,1312,27,M,keypress
data_DRM,45,recognition_t38,38,recognition,buono,studied,studied,0,0,2131,27,M,keypress
data_DRM,45,recognition_t39,39,recognition,pasta,studied,studied,0,0,1464,27,M,keypress
data_DRM,45,recognition_t40,40,recognition,foce,studied,studied,1,1,914,27,M,keypress
data_DRM,45,recognition_t41,41,recognition,diga,studied,studied,1,1,1046,27,M,keypress
data_DRM,45,recognition_t42,42,recognition,torrente,studied,studied,1,1,981,27,M,keypress
data_DRM,45,recognition_t43,43,recognition,pesce,studied,studied,1,1,982,27,M,keypress
data_DRM,45,recognition_t44,44,recognition,tela,studied,studied,1,1,1398,27,M,keypress
data_DRM,45,recognition_t45,45,recognition,insetto,studied,studied,1,1,1148,27,M,keypress
data_DRM,45,recognition_t46,46,recognition,paura,studied,studied,1,1,881,27,M,keypress
data_DRM,45,recognition_t47,47,recognition,velenoso,studied,studied,1,1,1064,27,M,keypress
data_DRM,45,recognition_t48,48,recognition,puzza,weakly,new,0,1,1164,27,M,keypress
data_DRM,45,recognition_t49,49,recognition,accendere,weakly,new,1,0,1397,27,M,keypress
data_DRM,45,recognition_t50,50,recognition,astuccio,weakly,new,0,1,1331,27,M,keypress
data_DRM,45,recognition_t51,51,recognition,grafia,weakly,new,0,1,1431,27,M,keypress
data_DRM,45,recognition_t52,52,recognition,studio,weakly,new,0,1,1314,27,M,keypress
data_DRM,45,recognition_t53,53,recognition,comoda,weakly,new,0,1,1181,27,M,keypress
data_DRM,45,recognition_t54,54,recognition,suono,weakly,new,0,1,1997,27,M,keypress
data_DRM,45,recognition_t55,55,recognition,chitarra,weakly,new,0,1,1364,27,M,keypress
data_DRM,45,recognition_t56,56,recognition,naso,weakly,new,0,1,1365,27,M,keypress
data_DRM,45,recognition_t57,57,recognition,sciare,weakly,new,0,1,1331,27,M,keypress
data_DRM,45,recognition_t58,58,recognition,colpa,weakly,new,0,1,1264,27,M,keypress
data_DRM,45,recognition_t59,59,recognition,malumore,weakly,new,1,0,2515,27,M,keypress
data_DRM,45,recognition_t60,60,recognition,mondiali,weakly,new,0,1,1229,27,M,keypress
data_DRM,45,recognition_t61,61,recognition,innalzare,weakly,new,0,1,1148,27,M,keypress
data_DRM,45,recognition_t62,62,recognition,pistola,weakly,new,0,1,1464,27,M,keypress
data_DRM,45,recognition_t63,63,recognition,carcere,weakly,new,0,1,1499,27,M,keypress
data_DRM,45,recognition_t64,64,recognition,iniezione,weakly,new,1,0,1448,27,M,keypress
data_DRM,45,recognition_t65,65,recognition,pungere,weakly,new,1,0,1648,27,M,keypress
data_DRM,45,recognition_t66,66,recognition,chilo,weakly,new,0,1,1681,27,M,keypress
data_DRM,45,recognition_t67,67,recognition,coltello,weakly,new,0,1,1631,27,M,keypress
data_DRM,45,recognition_t68,68,recognition,valle,weakly,new,0,1,1364,27,M,keypress
data_DRM,45,recognition_t69,69,recognition,detriti,weakly,new,0,1,1196,27,M,keypress
data_DRM,45,recognition_t70,70,recognition,fobia,weakly,new,0,1,2448,27,M,keypress
data_DRM,45,recognition_t71,71,recognition,nero,weakly,new,0,1,1430,27,M,keypress
data_DRM,45,recognition_t72,72,recognition,sedia,critical,new,1,0,1097,27,M,keypress
data_DRM,45,recognition_t73,73,recognition,rabbia,critical,new,1,0,1031,27,M,keypress
data_DRM,45,recognition_t74,74,recognition,pane,critical,new,1,0,981,27,M,keypress
data_DRM,45,recognition_t75,75,recognition,freddo,critical,new,1,0,1398,27,M,keypress
data_DRM,45,recognition_t76,76,recognition,bandiera,critical,new,1,0,1230,27,M,keypress
data_DRM,45,recognition_t77,77,recognition,musica,critical,new,1,0,946,27,M,keypress
data_DRM,45,recognition_t78,78,recognition,ago,critical,new,1,0,1781,27,M,keypress
data_DRM,45,recognition_t79,79,recognition,fiume,critical,new,0,1,3165,27,M,keypress
data_DRM,45,recognition_t80,80,recognition,penna,critical,new,1,0,997,27,M,keypress
data_DRM,45,recognition_t81,81,recognition,fumo,critical,new,1,0,2016,27,M,keypress
data_DRM,45,recognition_t82,82,recognition,ragno,critical,new,0,1,2264,27,M,keypress
data_DRM,45,recognition_t83,83,recognition,ladro,critical,new,1,0,965,27,M,keypress
data_DRM,45,recognition_t84,84,recognition,caramella,unrelated,new,0,1,2064,27,M,keypress
data_DRM,45,recognition_t85,85,recognition,desiderio,unrelated,new,0,1,1415,27,M,keypress
data_DRM,45,recognition_t86,86,recognition,denti,unrelated,new,0,1,1230,27,M,keypress
data_DRM,45,recognition_t87,87,recognition,treno,unrelated,new,0,1,1381,27,M,keypress
data_DRM,45,recognition_t88,88,recognition,gigante,unrelated,new,0,1,1314,27,M,keypress
data_DRM,45,recognition_t89,89,recognition,medicina,unrelated,new,0,1,1246,27,M,keypress
data_DRM,45,recognition_t90,90,recognition,bellezza,unrelated,new,0,1,2592,27,M,keypress
data_DRM,45,recognition_t91,91,recognition,equita,unrelated,new,0,1,1113,27,M,keypress
data_DRM,45,recognition_t92,92,recognition,monarca,unrelated,new,0,1,1447,27,M,keypress
data_DRM,45,recognition_t93,93,recognition,nuvola,unrelated,new,0,1,1098,27,M,keypress
data_DRM,45,recognition_t94,94,recognition,onore,unrelated,new,0,1,1263,27,M,keypress
data_DRM,45,recognition_t95,95,recognition,scarpa,unrelated,new,0,1,1181,27,M,keypress
data_DRM,46,recognition_t0,0,recognition,pipa,studied,studied,1,1,1382,26,M,keypress
data_DRM,46,recognition_t1,1,recognition,tabacco,studied,studied,1,1,1332,26,M,keypress
data_DRM,46,recognition_t2,2,recognition,nicotina,studied,studied,1,1,1432,26,M,keypress
data_DRM,46,recognition_t3,3,recognition,inquinamento,studied,studied,1,1,1366,26,M,keypress
data_DRM,46,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,1249,26,M,keypress
data_DRM,46,recognition_t5,5,recognition,foglio,studied,studied,0,0,1449,26,M,keypress
data_DRM,46,recognition_t6,6,recognition,nera,studied,studied,0,0,1949,26,M,keypress
data_DRM,46,recognition_t7,7,recognition,scuola,studied,studied,1,1,1533,26,M,keypress
data_DRM,46,recognition_t8,8,recognition,tavolo,studied,studied,1,1,1299,26,M,keypress
data_DRM,46,recognition_t9,9,recognition,gambe,studied,studied,1,1,1832,26,M,keypress
data_DRM,46,recognition_t10,10,recognition,paglia,studied,studied,1,1,1332,26,M,keypress
data_DRM,46,recognition_t11,11,recognition,scomoda,studied,studied,1,1,2283,26,M,keypress
data_DRM,46,recognition_t12,12,recognition,concerto,studied,studied,1,1,1333,26,M,keypress
data_DRM,46,recognition_t13,13,recognition,ritmo,studied,studied,0,0,1865,26,M,keypress
data_DRM,46,recognition_t15,15,recognition,arpa,studied,studied,1,1,1416,26,M,keypress
data_DRM,46,recognition_t16,16,recognition,ghiaccio,studied,studied,0,0,1399,26,M,keypress
data_DRM,46,recognition_t17,17,recognition,coperta,studied,studied,1,1,1466,26,M,keypress
data_DRM,46,recognition_t18,18,recognition,neve,studied,studied,0,0,1532,26,M,keypress
data_DRM,46,recognition_t19,19,recognition,tiepido,studied,studied,0,0,1516,26,M,keypress
data_DRM,46,recognition_t20,20,recognition,ira,studied,studied,1,1,1416,26,M,keypress
data_DRM,46,recognition_t21,21,recognition,imbestialire,studied,studied,0,0,2216,26,M,keypress
data_DRM,46,recognition_t22,22,recognition,odio,studied,studied,1,1,1732,26,M,keypress
data_DRM,46,recognition_t23,23,recognition,malcontento,studied,studied,1,1,2066,26,M,keypress
data_DRM,46,recognition_t24,24,recognition,italia,studied,studied,1,1,1182,26,M,keypress
data_DRM,46,recognition_t25,25,recognition,vento,studied,studied,1,1,1683,26,M,keypress
data_DRM,46,recognition_t26,26,recognition,alza,studied,studied,1,1,1415,26,M,keypress
data_DRM,46,recognition_t27,27,recognition,italiana,studied,studied,1,1,1965,26,M,keypress
data_DRM,46,recognition_t28,28,recognition,furfante,studied,studied,0,0,1266,26,M,keypress
data_DRM,46,recognition_t29,29,recognition,rapinatore,studied,studied,1,1,1799,26,M,keypress
data_DRM,46,recognition_t30,30,recognition,scassinare,studied,studied,0,0,1499,26,M,keypress
data_DRM,46,recognition_t31,31,recognition,assassino,studied,studied,0,0,1382,26,M,keypress
data_DRM,46,recognition_t32,32,recognition,filo,studied,studied,1,1,1982,26,M,keypress
data_DRM,46,recognition_t33,33,recognition,punta,studied,studied,0,0,1633,26,M,keypress
data_DRM,46,recognition_t34,34,recognition,cucire,studied,studied,0,0,2532,26,M,keypress
data_DRM,46,recognition_t35,35,recognition,cammello,studied,studied,1,1,1299,26,M,keypress
data_DRM,46,recognition_t37,37,recognition,lievito,studied,studied,1,1,1382,26,M,keypress
data_DRM,46,recognition_t38,38,recognition,buono,studied,studied,0,0,1233,26,M,keypress
data_DRM,46,recognition_t39,39,recognition,pasta,studied,studied,1,1,1732,26,M,keypress
data_DRM,46,recognition_t40,40,recognition,foce,studied,studied,1,1,1266,26,M,keypress
data_DRM,46,recognition_t41,41,recognition,diga,studied,studied,1,1,2299,26,M,keypress
data_DRM,46,recognition_t42,42,recognition,torrente,studied,studied,1,1,1332,26,M,keypress
data_DRM,46,recognition_t43,43,recognition,pesce,studied,studied,1,1,2266,26,M,keypress
data_DRM,46,recognition_t44,44,recognition,tela,studied,studied,1,1,1515,26,M,keypress
data_DRM,46,recognition_t45,45,recognition,insetto,studied,studied,1,1,1505,26,M,keypress
data_DRM,46,recognition_t46,46,recognition,paura,studied,studied,0,0,1966,26,M,keypress
data_DRM,46,recognition_t47,47,recognition,velenoso,studied,studied,1,1,1449,26,M,keypress
data_DRM,46,recognition_t48,48,recognition,puzza,weakly,new,0,1,1433,26,M,keypress
data_DRM,46,recognition_t49,49,recognition,accendere,weakly,new,0,1,1649,26,M,keypress
data_DRM,46,recognition_t50,50,recognition,astuccio,weakly,new,0,1,2366,26,M,keypress
data_DRM,46,recognition_t52,52,recognition,studio,weakly,new,0,1,1583,26,M,keypress
data_DRM,46,recognition_t53,53,recognition,comoda,weakly,new,0,1,2666,26,M,keypress
data_DRM,46,recognition_t54,54,recognition,suono,weakly,new,0,1,2049,26,M,keypress
data_DRM,46,recognition_t55,55,recognition,chitarra,weakly,new,0,1,1549,26,M,keypress
data_DRM,46,recognition_t56,56,recognition,naso,weakly,new,0,1,1533,26,M,keypress
data_DRM,46,recognition_t57,57,recognition,sciare,weakly,new,0,1,1766,26,M,keypress
data_DRM,46,recognition_t58,58,recognition,colpa,weakly,new,0,1,1582,26,M,keypress
data_DRM,46,recognition_t59,59,recognition,malumore,weakly,new,1,0,1583,26,M,keypress
data_DRM,46,recognition_t60,60,recognition,mondiali,weakly,new,0,1,1433,26,M,keypress
data_DRM,46,recognition_t61,61,recognition,innalzare,weakly,new,0,1,2032,26,M,keypress
data_DRM,46,recognition_t62,62,recognition,pistola,weakly,new,0,1,1383,26,M,keypress
data_DRM,46,recognition_t63,63,recognition,carcere,weakly,new,0,1,1398,26,M,keypress
data_DRM,46,recognition_t64,64,recognition,iniezione,weakly,new,0,1,1682,26,M,keypress
data_DRM,46,recognition_t65,65,recognition,pungere,weakly,new,1,0,1466,26,M,keypress
data_DRM,46,recognition_t66,66,recognition,chilo,weakly,new,0,1,1249,26,M,keypress
data_DRM,46,recognition_t67,67,recognition,coltello,weakly,new,0,1,1299,26,M,keypress
data_DRM,46,recognition_t68,68,recognition,valle,weakly,new,0,1,1549,26,M,keypress
data_DRM,46,recognition_t69,69,recognition,detriti,weakly,new,0,1,1333,26,M,keypress
data_DRM,46,recognition_t70,70,recognition,fobia,weakly,new,0,1,1799,26,M,keypress
data_DRM,46,recognition_t72,72,recognition,sedia,critical,new,0,1,2099,26,M,keypress
data_DRM,46,recognition_t73,73,recognition,rabbia,critical,new,1,0,1583,26,M,keypress
data_DRM,46,recognition_t74,74,recognition,pane,critical,new,0,1,1916,26,M,keypress
data_DRM,46,recognition_t75,75,recognition,freddo,critical,new,0,1,1665,26,M,keypress
data_DRM,46,recognition_t76,76,recognition,bandiera,critical,new,1,0,1399,26,M,keypress
data_DRM,46,recognition_t77,77,recognition,musica,critical,new,1,0,1399,26,M,keypress
data_DRM,46,recognition_t78,78,recognition,ago,critical,new,0,1,3066,26,M,keypress
data_DRM,46,recognition_t79,79,recognition,fiume,critical,new,0,1,1799,26,M,keypress
data_DRM,46,recognition_t80,80,recognition,penna,critical,new,1,0,1499,26,M,keypress
data_DRM,46,recognition_t81,81,recognition,fumo,critical,new,1,0,2355,26,M,keypress
data_DRM,46,recognition_t82,82,recognition,ragno,critical,new,0,1,1666,26,M,keypress
data_DRM,46,recognition_t83,83,recognition,ladro,critical,new,0,1,1970,26,M,keypress
data_DRM,46,recognition_t84,84,recognition,caramella,unrelated,new,0,1,1499,26,M,keypress
data_DRM,46,recognition_t85,85,recognition,desiderio,unrelated,new,0,1,1432,26,M,keypress
data_DRM,46,recognition_t86,86,recognition,denti,unrelated,new,0,1,2049,26,M,keypress
data_DRM,46,recognition_t87,87,recognition,treno,unrelated,new,0,1,1316,26,M,keypress
data_DRM,46,recognition_t88,88,recognition,gigante,unrelated,new,0,1,1283,26,M,keypress
data_DRM,46,recognition_t89,89,recognition,medicina,unrelated,new,0,1,1532,26,M,keypress
data_DRM,46,recognition_t90,90,recognition,bellezza,unrelated,new,0,1,1665,26,M,keypress
data_DRM,46,recognition_t91,91,recognition,equita,unrelated,new,0,1,1198,26,M,keypress
data_DRM,46,recognition_t92,92,recognition,monarca,unrelated,new,0,1,1416,26,M,keypress
data_DRM,46,recognition_t93,93,recognition,nuvola,unrelated,new,0,1,1500,26,M,keypress
data_DRM,46,recognition_t94,94,recognition,onore,unrelated,new,0,1,1399,26,M,keypress
data_DRM,46,recognition_t95,95,recognition,scarpa,unrelated,new,0,1,1832,26,M,keypress
data_DRM,47,recognition_t0,0,recognition,pipa,studied,studied,1,1,1331,26,F,keypress
data_DRM,47,recognition_t1,1,recognition,tabacco,studied,studied,1,1,2064,26,F,keypress
data_DRM,47,recognition_t2,2,recognition,nicotina,studied,studied,1,1,1431,26,F,keypress
data_DRM,47,recognition_t3,3,recognition,inquinamento,studied,studied,0,0,1732,26,F,keypress
data_DRM,47,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,1464,26,F,keypress
data_DRM,47,recognition_t5,5,recognition,foglio,studied,studied,0,0,1465,26,F,keypress
data_DRM,47,recognition_t7,7,recognition,scuola,studied,studied,1,1,2098,26,F,keypress
data_DRM,47,recognition_t8,8,recognition,tavolo,studied,studied,1,1,1364,26,F,keypress
data_DRM,47,recognition_t9,9,recognition,gambe,studied,studied,1,1,1897,26,F,keypress
data_DRM,47,recognition_t10,10,recognition,paglia,studied,studied,1,1,1314,26,F,keypress
data_DRM,47,recognition_t11,11,recognition,scomoda,studied,studied,0,0,1931,26,F,keypress
data_DRM,47,recognition_t14,14,recognition,strumento,studied,studied,1,1,2565,26,F,keypress
data_DRM,47,recognition_t16,16,recognition,ghiaccio,studied,studied,1,1,2265,26,F,keypress
data_DRM,47,recognition_t18,18,recognition,neve,studied,studied,1,1,1683,26,F,keypress
data_DRM,47,recognition_t19,19,recognition,tiepido,studied,studied,1,1,2083,26,F,keypress
data_DRM,47,recognition_t20,20,recognition,ira,studied,studied,0,0,1965,26,F,keypress
data_DRM,47,recognition_t22,22,recognition,odio,studied,studied,0,0,2065,26,F,keypress
data_DRM,47,recognition_t23,23,recognition,malcontento,studied,studied,1,1,1898,26,F,keypress
data_DRM,47,recognition_t24,24,recognition,italia,studied,studied,1,1,1448,26,F,keypress
data_DRM,47,recognition_t25,25,recognition,vento,studied,studied,1,1,1398,26,F,keypress
data_DRM,47,recognition_t27,27,recognition,italiana,studied,studied,1,1,1748,26,F,keypress
data_DRM,47,recognition_t29,29,recognition,rapinatore,studied,studied,1,1,4682,26,F,keypress
data_DRM,47,recognition_t30,30,recognition,scassinare,studied,studied,1,1,1948,26,F,keypress
data_DRM,47,recognition_t32,32,recognition,filo,studied,studied,1,1,1431,26,F,keypress
data_DRM,47,recognition_t33,33,recognition,punta,studied,studied,1,1,4982,26,F,keypress
data_DRM,47,recognition_t34,34,recognition,cucire,studied,studied,1,1,2099,26,F,keypress
data_DRM,47,recognition_t35,35,recognition,cammello,studied,studied,1,1,1716,26,F,keypress
data_DRM,47,recognition_t36,36,recognition,caldo,studied,studied,1,1,1414,26,F,keypress
data_DRM,47,recognition_t37,37,recognition,lievito,studied,studied,0,0,3982,26,F,keypress
data_DRM,47,recognition_t38,38,recognition,buono,studied,studied,1,1,1748,26,F,keypress
data_DRM,47,recognition_t39,39,recognition,pasta,studied,studied,0,0,2548,26,F,keypress
data_DRM,47,recognition_t40,40,recognition,foce,studied,studied,1,1,2499,26,F,keypress
data_DRM,47,recognition_t41,41,recognition,diga,studied,studied,1,1,1632,26,F,keypress
data_DRM,47,recognition_t42,42,recognition,torrente,studied,studied,1,1,2199,26,F,keypress
data_DRM,47,recognition_t43,43,recognition,pesce,studied,studied,1,1,2230,26,F,keypress
data_DRM,47,recognition_t44,44,recognition,tela,studied,studied,1,1,1382,26,F,keypress
data_DRM,47,recognition_t45,45,recognition,insetto,studied,studied,1,1,1797,26,F,keypress
data_DRM,47,recognition_t46,46,recognition,paura,studied,studied,1,1,1665,26,F,keypress
data_DRM,47,recognition_t47,47,recognition,velenoso,studied,studied,1,1,3049,26,F,keypress
data_DRM,47,recognition_t48,48,recognition,puzza,weakly,new,0,1,2665,26,F,keypress
data_DRM,47,recognition_t49,49,recognition,accendere,weakly,new,0,1,3882,26,F,keypress
data_DRM,47,recognition_t50,50,recognition,astuccio,weakly,new,0,1,3266,26,F,keypress
data_DRM,47,recognition_t52,52,recognition,studio,weakly,new,0,1,2565,26,F,keypress
data_DRM,47,recognition_t53,53,recognition,comoda,weakly,new,0,1,3315,26,F,keypress
data_DRM,47,recognition_t54,54,recognition,suono,weakly,new,0,1,1715,26,F,keypress
data_DRM,47,recognition_t56,56,recognition,naso,weakly,new,0,1,1730,26,F,keypress
data_DRM,47,recognition_t57,57,recognition,sciare,weakly,new,0,1,1897,26,F,keypress
data_DRM,47,recognition_t58,58,recognition,colpa,weakly,new,0,1,1747,26,F,keypress
data_DRM,47,recognition_t60,60,recognition,mondiali,weakly,new,0,1,1631,26,F,keypress
data_DRM,47,recognition_t62,62,recognition,pistola,weakly,new,0,1,3199,26,F,keypress
data_DRM,47,recognition_t65,65,recognition,pungere,weakly,new,1,0,1614,26,F,keypress
data_DRM,47,recognition_t66,66,recognition,chilo,weakly,new,0,1,1181,26,F,keypress
data_DRM,47,recognition_t67,67,recognition,coltello,weakly,new,0,1,2398,26,F,keypress
data_DRM,47,recognition_t68,68,recognition,valle,weakly,new,0,1,1581,26,F,keypress
data_DRM,47,recognition_t69,69,recognition,detriti,weakly,new,0,1,1698,26,F,keypress
data_DRM,47,recognition_t71,71,recognition,nero,weakly,new,0,1,3149,26,F,keypress
data_DRM,47,recognition_t73,73,recognition,rabbia,critical,new,1,0,2315,26,F,keypress
data_DRM,47,recognition_t74,74,recognition,pane,critical,new,0,1,1864,26,F,keypress
data_DRM,47,recognition_t75,75,recognition,freddo,critical,new,1,0,1348,26,F,keypress
data_DRM,47,recognition_t76,76,recognition,bandiera,critical,new,0,1,2582,26,F,keypress
data_DRM,47,recognition_t77,77,recognition,musica,critical,new,1,0,1615,26,F,keypress
data_DRM,47,recognition_t79,79,recognition,fiume,critical,new,1,0,1799,26,F,keypress
data_DRM,47,recognition_t80,80,recognition,penna,critical,new,0,1,1731,26,F,keypress
data_DRM,47,recognition_t82,82,recognition,ragno,critical,new,0,1,1564,26,F,keypress
data_DRM,47,recognition_t83,83,recognition,ladro,critical,new,1,0,1948,26,F,keypress
data_DRM,47,recognition_t84,84,recognition,caramella,unrelated,new,0,1,1849,26,F,keypress
data_DRM,47,recognition_t85,85,recognition,desiderio,unrelated,new,0,1,1548,26,F,keypress
data_DRM,47,recognition_t86,86,recognition,denti,unrelated,new,0,1,4116,26,F,keypress
data_DRM,47,recognition_t88,88,recognition,gigante,unrelated,new,0,1,1732,26,F,keypress
data_DRM,47,recognition_t89,89,recognition,medicina,unrelated,new,0,1,1681,26,F,keypress
data_DRM,47,recognition_t90,90,recognition,bellezza,unrelated,new,0,1,1299,26,F,keypress
data_DRM,47,recognition_t91,91,recognition,equita,unrelated,new,0,1,1781,26,F,keypress
data_DRM,47,recognition_t92,92,recognition,monarca,unrelated,new,0,1,1698,26,F,keypress
data_DRM,47,recognition_t93,93,recognition,nuvola,unrelated,new,0,1,2231,26,F,keypress
data_DRM,47,recognition_t94,94,recognition,onore,unrelated,new,0,1,2032,26,F,keypress
data_DRM,47,recognition_t95,95,recognition,scarpa,unrelated,new,0,1,2464,26,F,keypress
data_DRM,48,recognition_t1,1,recognition,tabacco,studied,studied,1,1,1730,22,F,keypress
data_DRM,48,recognition_t2,2,recognition,nicotina,studied,studied,1,1,2797,22,F,keypress
data_DRM,48,recognition_t3,3,recognition,inquinamento,studied,studied,1,1,2414,22,F,keypress
data_DRM,48,recognition_t4,4,recognition,inchiostro,studied,studied,1,1,1264,22,F,keypress
