participant_id,session_no,trial_order,rt,stimulus,response,gender,childhood_location,current_location,first_language,education,age,country_of_birth,country_of_residence,rt_measure
771,0,35,1729.0,shut,2,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,36,786.0,confusion,2,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,37,1729.0,noise,1,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,38,1178.0,gent,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,39,804.0,wonderful,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,40,1696.0,talker,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,41,1131.0,buddy,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,42,24319.0,grip,4,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,43,10960.0,mausoleum,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,44,1363.0,crazy,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,45,993.0,judge,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,46,1301.0,incentive,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,47,1426.0,time,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,48,1341.0,physics,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,49,1062.0,husband,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,50,714.0,manage,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,51,817.0,giver,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,52,1643.0,tired,2,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,53,1244.0,worthwhile,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,54,23393.0,imply,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,55,1215.0,powerful,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,56,2558.0,virgin,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,57,1100.0,funding,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,58,8334.0,abstain,1,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,59,9651.0,slender,5,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,60,1245.0,research,6,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,61,1603.0,skiing,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,62,1971.0,blood,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,63,18948.0,crisp,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,64,1041.0,commitment,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,65,1978.0,cubicle,5,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,66,1323.0,farewell,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,67,757.0,superior,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,68,1389.0,skinny,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,69,866.0,wish,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,70,8947.0,fag,1,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,71,1299.0,kick,2,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,72,989.0,smell,2,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,73,1205.0,care,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,74,1366.0,scream,1,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,75,1284.0,busy,2,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,76,1088.0,way,7,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,77,9643.0,banter,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,78,8504.0,stiff,4,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,79,1987.0,dick,5,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,80,9050.0,enema,1,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,81,6767.0,reek,1,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,82,740.0,offense,1,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,83,1494.0,team,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,84,1840.0,unprotected,2,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,85,8896.0,sigh,9,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,86,1219.0,visa,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,87,1776.0,amateur,6,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,88,1409.0,discount,8,male,texas,texas,english,masters_degree,43,us,us,keypress
771,0,89,1560.0,ruin,1,male,texas,texas,english,masters_degree,43,us,us,keypress
772,0,0,3438.0,perfect,6,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,1,2484.0,remembrance,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,2,3936.0,witty,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,3,3402.0,linear,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,4,2203.0,kingpin,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,5,2983.0,read,8,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,6,2446.0,blackjack,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,7,2503.0,supporter,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,8,2080.0,pasta,7,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,9,2580.0,butt,7,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,10,1918.0,secretive,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,11,1865.0,squad,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,12,2148.0,big,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,13,2848.0,shy,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,14,2149.0,photo,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,15,5030.0,wage,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,16,2300.0,meet,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,17,1688.0,fright,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,18,1865.0,massacre,1,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,19,3446.0,temper,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,20,3052.0,lump,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,21,2303.0,dispensary,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,22,1748.0,mock,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,23,1401.0,calculus,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,24,2513.0,togetherness,8,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,25,2064.0,unimportant,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,26,2197.0,paternity,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,27,1732.0,alarm,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,28,1381.0,seizure,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,29,1651.0,slay,1,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,30,2197.0,noodle,8,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,31,3958.0,twat,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,32,2197.0,granddad,6,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,33,2082.0,vary,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,34,2014.0,like,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,35,3014.0,zoom,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,36,1997.0,blog,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,37,3839.0,correct,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,38,2016.0,fame,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,39,1585.0,poverty,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,40,1863.0,sweetness,8,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,41,1864.0,bit,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,42,2020.0,invader,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,43,1621.0,homeless,1,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,44,2264.0,gap,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,45,2980.0,scarce,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,46,1830.0,eight,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,47,2064.0,pillow,7,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,48,1499.0,crisis,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,49,2235.0,daddy,6,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,50,3368.0,ponder,7,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,51,1702.0,age,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,52,2013.0,mint,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,53,1650.0,diet,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,54,2213.0,pope,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,55,2020.0,reunion,7,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,56,3880.0,sensitive,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,57,1499.0,afraid,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,58,1957.0,yellow,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,59,1547.0,pariah,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,60,2768.0,muscular,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,61,1619.0,slow,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,62,1524.0,pew,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,63,1920.0,obedient,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,64,1846.0,descend,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,65,1719.0,chummy,6,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,66,1539.0,generation,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,67,2250.0,stench,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,68,1669.0,occasion,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,69,1690.0,flesh,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,70,1930.0,crap,6,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,71,1798.0,month,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,72,1298.0,anger,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,73,1618.0,account,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,74,1905.0,ruling,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,75,1638.0,furniture,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,76,1719.0,basketball,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,77,1513.0,mom,7,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,78,1648.0,citrus,6,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,79,1785.0,frisbee,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,80,1646.0,column,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,81,1881.0,brunch,6,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,82,1455.0,song,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,83,1564.0,hearse,2,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,84,3723.0,change,7,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,85,1585.0,veil,3,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,86,1267.0,drop,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,87,1981.0,traveler,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,88,1852.0,practice,4,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
772,0,89,1858.0,lend,5,female,oregon,oregon,english,bachelors_degree,38,us,us,keypress
773,0,0,2159.0,rumor,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,1,2165.0,taco,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,2,4199.0,vertical,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,3,3034.0,insane,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,4,1531.0,repeat,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,5,3104.0,horrible,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,6,3266.0,boyish,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,7,2446.0,madam,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,8,3164.0,karma,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,9,1464.0,ritual,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,10,2051.0,classroom,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,11,1482.0,handsome,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,12,1198.0,vitamin,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,13,1547.0,drink,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,14,1466.0,crusade,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,15,1285.0,coma,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,16,1165.0,excitement,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,17,1866.0,puny,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,18,1784.0,clinic,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,19,2816.0,harmless,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,20,2252.0,address,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,21,1529.0,mop,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,22,1464.0,codeine,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,23,1433.0,stumble,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,24,1189.0,dessert,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,25,3765.0,cop,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,26,1718.0,purity,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,27,1800.0,perpetual,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,28,1172.0,hate,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,29,4467.0,drunk,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,30,2153.0,skull,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,31,1002.0,wag,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,32,566.0,vivid,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,33,439.0,kiss,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,34,1218.0,creativity,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,35,2100.0,usual,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,36,2115.0,niece,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,37,1785.0,expense,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,38,1565.0,vigor,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,39,976.0,neurotic,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,40,870.0,proud,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,41,4493.0,four,4,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,42,3302.0,shame,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,43,1598.0,bitter,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,44,3306.0,tough,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,45,1491.0,inner,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,46,871.0,unkind,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,47,1900.0,jog,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,48,1020.0,passion,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,49,7054.0,pubic,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,50,1018.0,crotch,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,51,1547.0,chat,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,52,1068.0,common,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,53,1320.0,fact,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,54,1413.0,sharp,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,55,1549.0,tuition,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,56,2242.0,rap,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,57,1565.0,playful,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,58,760.0,work,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,59,2926.0,elementary,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,60,848.0,reason,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,61,632.0,ruler,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,62,683.0,burp,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,63,2052.0,naughty,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,64,6696.0,comforting,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,65,2532.0,lick,,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,66,1983.0,casual,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,67,1366.0,let,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,68,907.0,paternal,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,69,1103.0,image,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,70,1346.0,pie,,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,71,4049.0,bride,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,72,2126.0,knuckle,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,73,1248.0,specific,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,74,845.0,earnings,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,75,1266.0,cease,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,76,986.0,flight,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,77,1345.0,fantastic,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,78,1090.0,dimension,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,79,898.0,maiden,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,80,685.0,company,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,81,815.0,damsel,5,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,82,3762.0,endless,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,83,1815.0,sad,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,84,3614.0,nationality,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,85,1459.0,assign,,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,86,1781.0,wealthy,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,87,983.0,exhaust,9,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,88,2459.0,liar,1,male,la,usa,english,bachelors_degree,33,us,us,keypress
773,0,89,2982.0,practical,,male,la,usa,english,bachelors_degree,33,us,us,keypress
774,0,0,1667.0,swimming,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,1,1763.0,vinegar,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,2,1418.0,ranking,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,3,1941.0,showbiz,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,4,1565.0,politician,3,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,5,1518.0,juror,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,6,2288.0,buckshot,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,7,1208.0,strudel,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,8,1263.0,edifice,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,9,2226.0,camouflage,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,10,1162.0,laborer,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,11,1311.0,nursery,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,12,1353.0,catchphrase,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,13,1555.0,petrified,2,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,14,1321.0,accidental,3,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,15,1841.0,fallacy,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,16,2921.0,abdominal,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,17,1642.0,thumbprint,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,18,1555.0,migraine,2,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,19,1455.0,bundle,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,20,1688.0,accelerator,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,21,1435.0,boredom,3,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,22,1470.0,fruitless,3,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,23,1509.0,taxicab,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,24,3437.0,dynamo,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,25,1734.0,inventor,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,26,1967.0,interrupt,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,27,1943.0,determination,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,28,1533.0,stride,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,29,1242.0,reporter,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,30,876.0,blank,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,31,1113.0,stethoscope,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,32,1634.0,pixie,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,33,1101.0,elemental,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,34,1822.0,highlight,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,35,1501.0,slogan,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,36,1904.0,puberty,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,37,11074.0,gradual,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,38,1082.0,huff,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,39,1015.0,lightbulb,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,40,1476.0,mafia,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,41,3627.0,oat,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,42,1449.0,marriage,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,43,1373.0,tilt,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,44,1142.0,billiard,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,45,1815.0,deplorable,3,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,46,2106.0,impropriety,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,47,1308.0,weaponry,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,48,1351.0,sleeper,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,49,1431.0,detain,3,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,50,4029.0,circulatory,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,51,2900.0,horsey,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,52,1440.0,inertia,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,53,1290.0,regard,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,54,1280.0,respectability,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,55,1550.0,erotic,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,56,1926.0,pneumonia,1,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,57,2149.0,medicinal,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,58,1299.0,residence,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,59,1494.0,kicker,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,60,1184.0,supernatural,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,61,1623.0,gumption,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,62,1453.0,giraffe,7,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,63,1608.0,drafty,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,64,935.0,weave,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,65,3343.0,nitrous,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,66,3100.0,conceit,3,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,67,1839.0,scenery,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,68,989.0,bard,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,69,1658.0,hemoglobin,5,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,70,942.0,hash,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,71,2431.0,tardiness,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,72,2121.0,sedition,4,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
774,0,73,1876.0,nautical,6,male,connecticut,texas,english,bachelors_degree,31,us,us,keypress
