"list","participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt","rt_measure"
"EXP_BIG_DATA5",30,30,"NARAV",44,"rec","1",1,519,"keypress"
"EXP_BIG_DATA5",30,53,"JASNOĆA",45,"rec","1",1,620,"keypress"
"EXP_BIG_DATA5",30,96,"ŽRTVA",46,"rec","1",1,554,"keypress"
"EXP_BIG_DATA5",30,192,"KREKUT",47,"pseudorec","3",1,657,"keypress"
"EXP_BIG_DATA5",30,59,"EKSER",48,"rec","1",1,529,"keypress"
"EXP_BIG_DATA5",30,10,"PEVAČ",49,"rec","1",1,577,"keypress"
"EXP_BIG_DATA5",30,21,"TVRĐENJE",50,"rec","1",1,618,"keypress"
"EXP_BIG_DATA5",30,71,"POEN",51,"rec","1",1,605,"keypress"
"EXP_BIG_DATA5",30,138,"LJEKIT",52,"pseudorec","3",1,537,"keypress"
"EXP_BIG_DATA5",30,58,"NALET",53,"rec","1",1,665,"keypress"
"EXP_BIG_DATA5",30,166,"DEŽANIPUM",54,"pseudorec","3",1,629,"keypress"
"EXP_BIG_DATA5",30,69,"SANKE",55,"rec","1",1,547,"keypress"
"EXP_BIG_DATA5",30,68,"KOŠARKA",56,"rec","1",1,619,"keypress"
"EXP_BIG_DATA5",30,39,"DEDA",57,"rec","1",1,576,"keypress"
"EXP_BIG_DATA5",30,116,"JAVUT",58,"pseudorec","3",1,473,"keypress"
"EXP_BIG_DATA5",30,199,"PEDIO",59,"pseudorec","3",1,731,"keypress"
"EXP_BIG_DATA5",30,47,"BUNCANJE",60,"rec","1",1,827,"keypress"
"EXP_BIG_DATA5",30,194,"SLIRAC",61,"pseudorec","3",1,596,"keypress"
"EXP_BIG_DATA5",30,5,"SEKIRA",62,"rec","1",1,627,"keypress"
"EXP_BIG_DATA5",30,65,"OCENA",63,"rec","1",1,589,"keypress"
"EXP_BIG_DATA5",30,42,"LET",64,"rec","1",1,782,"keypress"
"EXP_BIG_DATA5",30,81,"PROLEĆE",65,"rec","1",1,579,"keypress"
"EXP_BIG_DATA5",30,57,"ARTIKAL",66,"rec","1",1,702,"keypress"
"EXP_BIG_DATA5",30,187,"SPAZJE",67,"pseudorec","3",1,587,"keypress"
"EXP_BIG_DATA5",30,79,"ORGAN",68,"rec","1",1,543,"keypress"
"EXP_BIG_DATA5",30,164,"PROVICA",69,"pseudorec","3",1,652,"keypress"
"EXP_BIG_DATA5",30,189,"BUF",70,"pseudorec","3",1,588,"keypress"
"EXP_BIG_DATA5",30,148,"JUŠ",71,"pseudorec","3",1,505,"keypress"
"EXP_BIG_DATA5",30,76,"PRINOS",72,"rec","1",1,617,"keypress"
"EXP_BIG_DATA5",30,19,"BREG",73,"rec","1",1,566,"keypress"
"EXP_BIG_DATA5",30,129,"ZEKITA",74,"pseudorec","3",1,498,"keypress"
"EXP_BIG_DATA5",30,92,"KREDIT",75,"rec","1",1,538,"keypress"
"EXP_BIG_DATA5",30,125,"VOZIR",76,"pseudorec","3",1,462,"keypress"
"EXP_BIG_DATA5",30,52,"REVOLT",77,"rec","1",1,666,"keypress"
"EXP_BIG_DATA5",30,33,"BURE",78,"rec","1",1,606,"keypress"
"EXP_BIG_DATA5",30,74,"GROB",79,"rec","1",1,475,"keypress"
"EXP_BIG_DATA5",30,102,"SAMAN",80,"pseudorec","3",1,562,"keypress"
"EXP_BIG_DATA5",30,185,"SUVNICA",81,"pseudorec","3",1,570,"keypress"
"EXP_BIG_DATA5",30,119,"BRAS",82,"pseudorec","3",1,629,"keypress"
"EXP_BIG_DATA5",30,174,"GRIK",83,"pseudorec","3",1,681,"keypress"
"EXP_BIG_DATA5",30,157,"ANKAKAL",84,"pseudorec","3",1,521,"keypress"
"EXP_BIG_DATA5",30,134,"OČINELA",85,"pseudorec","3",1,546,"keypress"
"EXP_BIG_DATA5",30,6,"ASFALT",86,"rec","1",1,573,"keypress"
"EXP_BIG_DATA5",30,142,"LUT",87,"pseudorec","3",1,601,"keypress"
"EXP_BIG_DATA5",30,156,"OSANČAK",88,"pseudorec","3",1,572,"keypress"
"EXP_BIG_DATA5",30,193,"VUJOPARD",89,"pseudorec","3",1,523,"keypress"
"EXP_BIG_DATA5",30,83,"VOĆNJAK",90,"rec","1",1,519,"keypress"
"EXP_BIG_DATA5",30,100,"KLJUČANJE",91,"rec","1",1,885,"keypress"
"EXP_BIG_DATA5",30,22,"MORAL",92,"rec","1",1,543,"keypress"
"EXP_BIG_DATA5",30,110,"PEVIB",93,"pseudorec","3",1,593,"keypress"
"EXP_BIG_DATA5",30,130,"ZAROR",94,"pseudorec","3",1,659,"keypress"
"EXP_BIG_DATA5",30,127,"PRICARUG",95,"pseudorec","3",1,612,"keypress"
"EXP_BIG_DATA5",30,66,"MEHANIZAM",96,"rec","1",1,607,"keypress"
"EXP_BIG_DATA5",30,94,"SVIRAČ",97,"rec","1",1,590,"keypress"
"EXP_BIG_DATA5",30,8,"AGONIJA",98,"rec","1",1,544,"keypress"
"EXP_BIG_DATA5",30,15,"SLIČICA",99,"rec","1",1,566,"keypress"
"EXP_BIG_DATA5",30,60,"LARVA",100,"rec","1",1,663,"keypress"
"EXP_BIG_DATA5",30,181,"PROVEĆE",101,"pseudorec","3",1,870,"keypress"
"EXP_BIG_DATA5",30,126,"SIKAMUN",102,"pseudorec","3",1,594,"keypress"
"EXP_BIG_DATA5",30,38,"ZVEKET",103,"rec","1",1,660,"keypress"
"EXP_BIG_DATA5",30,31,"KONCERT",104,"rec","1",1,560,"keypress"
"EXP_BIG_DATA5",30,46,"SUMRAK",105,"rec","1",1,629,"keypress"
"EXP_BIG_DATA5",30,104,"RAFOD",106,"pseudorec","3",1,700,"keypress"
"EXP_BIG_DATA5",30,36,"GORDOST",107,"rec","1",1,601,"keypress"
"EXP_BIG_DATA5",30,190,"SAPAN",108,"pseudorec","3",1,592,"keypress"
"EXP_BIG_DATA5",30,13,"KOLAC",109,"rec","1",1,671,"keypress"
"EXP_BIG_DATA5",30,20,"IMOVINA",110,"rec","1",1,572,"keypress"
"EXP_BIG_DATA5",30,146,"SUPRAC",111,"pseudorec","3",1,553,"keypress"
"EXP_BIG_DATA5",30,139,"GENA",112,"pseudorec","3",1,686,"keypress"
"EXP_BIG_DATA5",30,91,"KORIST",113,"rec","1",1,552,"keypress"
"EXP_BIG_DATA5",30,1,"IZUM",114,"rec","1",1,1129,"keypress"
"EXP_BIG_DATA5",30,160,"GANVA",115,"pseudorec","3",1,617,"keypress"
"EXP_BIG_DATA5",30,105,"SENARI",116,"pseudorec","3",1,595,"keypress"
"EXP_BIG_DATA5",30,115,"PLIGACA",117,"pseudorec","3",1,553,"keypress"
"EXP_BIG_DATA5",30,169,"MANKE",118,"pseudorec","None",0,1500,"keypress"
"EXP_BIG_DATA5",30,114,"VREJA",119,"pseudorec","3",1,574,"keypress"
"EXP_BIG_DATA5",30,61,"KLIN",120,"rec","1",1,683,"keypress"
"EXP_BIG_DATA5",30,122,"MIRAC",121,"pseudorec","3",1,619,"keypress"
"EXP_BIG_DATA5",30,34,"OBAVEZA",122,"rec","1",1,547,"keypress"
"EXP_BIG_DATA5",30,11,"PLIVAČ",123,"rec","1",1,652,"keypress"
"EXP_BIG_DATA5",30,89,"BUĐ",124,"rec","1",1,652,"keypress"
"EXP_BIG_DATA5",30,158,"NANUT",125,"pseudorec","3",1,1088,"keypress"
"EXP_BIG_DATA5",30,147,"BOMŠANJE",126,"pseudorec","3",1,661,"keypress"
"EXP_BIG_DATA5",30,188,"GREBAK",127,"pseudorec","3",1,644,"keypress"
"EXP_BIG_DATA5",30,28,"PROSTOR",128,"rec","1",1,575,"keypress"
"EXP_BIG_DATA5",30,84,"TABLETA",129,"rec","1",1,599,"keypress"
"EXP_BIG_DATA5",30,191,"BURIST",130,"pseudorec","3",1,532,"keypress"
"EXP_BIG_DATA5",30,62,"KRAJ",131,"rec","1",1,519,"keypress"
"EXP_BIG_DATA5",30,108,"AMATIVA",132,"pseudorec","3",1,617,"keypress"
"EXP_BIG_DATA5",30,54,"SPASENJE",133,"rec","1",1,646,"keypress"
"EXP_BIG_DATA5",30,195,"AUTUF",134,"pseudorec","3",1,947,"keypress"
"EXP_BIG_DATA5",30,3,"PARTIJA",135,"rec","1",1,689,"keypress"
"EXP_BIG_DATA5",30,16,"ZAVET",136,"rec","1",1,705,"keypress"
"EXP_BIG_DATA5",30,117,"DEBIRČICA",137,"pseudorec","3",1,1166,"keypress"
"EXP_BIG_DATA5",30,163,"POTEG",138,"pseudorec","3",1,678,"keypress"
"EXP_BIG_DATA5",30,162,"KRIF",139,"pseudorec","3",1,605,"keypress"
"EXP_BIG_DATA5",30,2,"TABAN",140,"rec","1",1,683,"keypress"
"EXP_BIG_DATA5",30,155,"MADIMA",141,"pseudorec","3",1,633,"keypress"
"EXP_BIG_DATA5",30,93,"AUTOGRAM",142,"rec","1",1,628,"keypress"
"EXP_BIG_DATA5",30,26,"MINIMUM",143,"rec","1",1,657,"keypress"
"EXP_BIG_DATA5",30,133,"BIRZ",144,"pseudorec","3",1,630,"keypress"
"EXP_BIG_DATA5",30,198,"ODALJOST",145,"pseudorec","3",1,704,"keypress"
"EXP_BIG_DATA5",30,103,"PENTAJA",146,"pseudorec","3",1,627,"keypress"
"EXP_BIG_DATA5",30,159,"ECMAR",147,"pseudorec","3",1,541,"keypress"
"EXP_BIG_DATA5",30,17,"DEVOJČICA",148,"rec","1",1,674,"keypress"
"EXP_BIG_DATA5",30,27,"PRIMIRJE",149,"rec","1",1,546,"keypress"
"EXP_BIG_DATA5",30,132,"REGLOG",150,"pseudorec","3",1,676,"keypress"
"EXP_BIG_DATA5",30,48,"JOD",151,"rec","3",0,526,"keypress"
"EXP_BIG_DATA5",30,120,"UTANINA",152,"pseudorec","3",1,587,"keypress"
"EXP_BIG_DATA5",30,112,"ELBIKIJA",153,"pseudorec","3",1,901,"keypress"
"EXP_BIG_DATA5",30,106,"ASFELD",154,"pseudorec","1",0,591,"keypress"
"EXP_BIG_DATA5",30,99,"PETAO",155,"rec","1",1,566,"keypress"
"EXP_BIG_DATA5",30,135,"NAJDIN",156,"pseudorec","3",1,640,"keypress"
"EXP_BIG_DATA5",30,25,"VOZAČ",157,"rec","1",1,429,"keypress"
"EXP_BIG_DATA5",30,143,"MEMBA",158,"pseudorec","3",1,639,"keypress"
"EXP_BIG_DATA5",30,136,"GARBOST",159,"pseudorec","1",0,1178,"keypress"
"EXP_BIG_DATA5",30,128,"PRITNOR",160,"pseudorec","3",1,527,"keypress"
"EXP_BIG_DATA5",30,124,"GAST",161,"pseudorec","3",1,640,"keypress"
"EXP_BIG_DATA5",30,175,"SAMIBENJE",162,"pseudorec","3",1,815,"keypress"
"EXP_BIG_DATA5",30,85,"BOLNICA",163,"rec","1",1,598,"keypress"
"EXP_BIG_DATA5",30,9,"ISTRAGA",164,"rec","1",1,632,"keypress"
"EXP_BIG_DATA5",30,131,"KONTURT",165,"pseudorec","3",1,663,"keypress"
"EXP_BIG_DATA5",30,137,"JUD",166,"pseudorec","3",1,695,"keypress"
"EXP_BIG_DATA5",30,183,"DODLJAK",167,"pseudorec","3",1,661,"keypress"
"EXP_BIG_DATA5",30,177,"IZDROBIJA",168,"pseudorec","3",1,611,"keypress"
"EXP_BIG_DATA5",30,40,"ELITA",169,"rec","1",1,582,"keypress"
"EXP_BIG_DATA5",30,141,"SPLERAK",170,"pseudorec","3",1,520,"keypress"
"EXP_BIG_DATA5",30,97,"OŠTRICA",171,"rec","1",1,584,"keypress"
"EXP_BIG_DATA5",30,37,"JAD",172,"rec","1",1,637,"keypress"
"EXP_BIG_DATA5",30,173,"PLONJA",173,"pseudorec","3",1,553,"keypress"
"EXP_BIG_DATA5",30,101,"UBUM",174,"pseudorec","3",1,527,"keypress"
"EXP_BIG_DATA5",30,72,"SAT",175,"rec","1",1,494,"keypress"
"EXP_BIG_DATA5",30,70,"SIVILO",176,"rec","1",1,579,"keypress"
"EXP_BIG_DATA5",30,111,"PLIVIF",177,"pseudorec","3",1,584,"keypress"
"EXP_BIG_DATA5",30,64,"PRILIKA",178,"rec","1",1,614,"keypress"
"EXP_BIG_DATA5",30,149,"ZGALOST",179,"pseudorec","3",1,1146,"keypress"
"EXP_BIG_DATA5",30,80,"MITESER",180,"rec","1",1,589,"keypress"
"EXP_BIG_DATA5",30,56,"OGRANAK",181,"rec","1",1,663,"keypress"
"EXP_BIG_DATA5",30,43,"MOLBA",182,"rec","1",1,600,"keypress"
"EXP_BIG_DATA5",30,23,"PRST",183,"rec","3",0,551,"keypress"
"EXP_BIG_DATA5",30,82,"OSEĆANJE",184,"rec","1",1,503,"keypress"
"EXP_BIG_DATA5",30,196,"ŠRCMA",185,"pseudorec","3",1,919,"keypress"
"EXP_BIG_DATA5",30,14,"VRATA",186,"rec","1",1,490,"keypress"
"EXP_BIG_DATA5",30,87,"KLASJE",187,"rec","1",1,1009,"keypress"
"EXP_BIG_DATA5",30,95,"AUTOR",188,"rec","1",1,508,"keypress"
"EXP_BIG_DATA5",30,88,"GRAŠAK",189,"rec","1",1,485,"keypress"
"EXP_BIG_DATA5",30,161,"BLIN",190,"pseudorec","3",1,677,"keypress"
"EXP_BIG_DATA5",30,140,"EDAVA",191,"pseudorec","3",1,657,"keypress"
"EXP_BIG_DATA5",30,86,"AMBULANTA",192,"rec","1",1,524,"keypress"
"EXP_BIG_DATA5",30,45,"PRIORITET",193,"rec","1",1,615,"keypress"
"EXP_BIG_DATA5",30,179,"ONSAN",194,"pseudorec","3",1,584,"keypress"
"EXP_BIG_DATA5",30,77,"IMPRESIJA",195,"rec","1",1,755,"keypress"
"EXP_BIG_DATA5",30,200,"ŠLJIKANJE",196,"pseudorec","3",1,1334,"keypress"
"EXP_BIG_DATA5",30,121,"ZDRCINJE",197,"pseudorec","3",1,682,"keypress"
"EXP_BIG_DATA5",30,118,"OCERA",198,"pseudorec","3",1,554,"keypress"
"EXP_BIG_DATA5",30,113,"KOLIS",199,"pseudorec","3",1,827,"keypress"
"EXP_BIG_DATA5",30,186,"AMBUDRATA",200,"pseudorec","3",1,651,"keypress"
"EXP_BIG_DATA5",30,35,"NAJLON",201,"rec","1",1,677,"keypress"
"EXP_BIG_DATA5",30,41,"PLJESAK",202,"rec","1",1,575,"keypress"
"EXP_BIG_DATA5",30,152,"REŠELT",203,"pseudorec","3",1,698,"keypress"
"EXP_BIG_DATA5",30,167,"BUARINA",204,"pseudorec","3",1,571,"keypress"
"EXP_BIG_DATA5",30,180,"MITEŠIV",205,"pseudorec","3",1,550,"keypress"
"EXP_BIG_DATA5",30,123,"BRST",206,"pseudorec","3",1,933,"keypress"
"EXP_BIG_DATA5",30,73,"SVINJA",207,"rec","1",1,843,"keypress"
"EXP_BIG_DATA5",30,168,"KOŽINKA",208,"pseudorec","3",1,633,"keypress"
"EXP_BIG_DATA5",30,67,"VIOLINA",209,"rec","1",1,610,"keypress"
"EXP_BIG_DATA5",30,75,"NAGAĐANJE",210,"rec","1",1,717,"keypress"
"EXP_BIG_DATA5",30,4,"RAFAL",211,"rec","3",0,812,"keypress"
"EXP_BIG_DATA5",30,78,"KONKURS",212,"rec","1",1,467,"keypress"
"EXP_BIG_DATA6",30,311,"DETERSPROV",1,"pseudorec","3",1,1377,"keypress"
"EXP_BIG_DATA6",30,302,"CVRČAK",2,"rec","1",1,506,"keypress"
"EXP_BIG_DATA6",30,307,"HUVAREGA",3,"pseudorec","3",1,877,"keypress"
"EXP_BIG_DATA6",30,303,"ČARAPA",4,"rec","1",1,958,"keypress"
"EXP_BIG_DATA6",30,310,"ČOSOVNIĆ",5,"pseudorec","3",1,1033,"keypress"
"EXP_BIG_DATA6",30,301,"CIGARETA",6,"rec","1",1,471,"keypress"
"EXP_BIG_DATA6",30,309,"ĐORAZA",7,"pseudorec","3",1,546,"keypress"
"EXP_BIG_DATA6",30,304,"ČASOVNIK",8,"rec","1",1,468,"keypress"
"EXP_BIG_DATA6",30,305,"DETERDŽENT",9,"rec","1",1,591,"keypress"
"EXP_BIG_DATA6",30,308,"ŠPRPAK",10,"pseudorec","3",1,574,"keypress"
"EXP_BIG_DATA6",30,312,"DEZODORAKS",11,"pseudorec","3",1,880,"keypress"
"EXP_BIG_DATA6",30,306,"DEZODORANS",12,"rec","1",1,590,"keypress"
"EXP_BIG_DATA6",30,66,"ŽAGOR",13,"rec","1",1,678,"keypress"
"EXP_BIG_DATA6",30,61,"MAČ",14,"rec","1",1,561,"keypress"
"EXP_BIG_DATA6",30,157,"MUĐ",15,"pseudorec","3",1,824,"keypress"
"EXP_BIG_DATA6",30,94,"OTOK",16,"rec","1",1,569,"keypress"
"EXP_BIG_DATA6",30,198,"SPAROR",17,"pseudorec","3",1,523,"keypress"
"EXP_BIG_DATA6",30,23,"NEMAR",18,"rec","1",1,537,"keypress"
"EXP_BIG_DATA6",30,133,"LANORNIK",19,"pseudorec","3",1,679,"keypress"
"EXP_BIG_DATA6",30,14,"ŽBUN",20,"rec","1",1,578,"keypress"
"EXP_BIG_DATA6",30,20,"PRAVAC",21,"rec","1",1,601,"keypress"
"EXP_BIG_DATA6",30,2,"STATUS",22,"rec","1",1,481,"keypress"
"EXP_BIG_DATA6",30,9,"GAR",23,"rec","3",0,626,"keypress"
"EXP_BIG_DATA6",30,148,"VRN",24,"pseudorec","3",1,1023,"keypress"
"EXP_BIG_DATA6",30,172,"PRKAD",25,"pseudorec","3",1,703,"keypress"
"EXP_BIG_DATA6",30,78,"ANKETA",26,"rec","1",1,471,"keypress"
"EXP_BIG_DATA6",30,121,"ZERVILE",27,"pseudorec","3",1,640,"keypress"
"EXP_BIG_DATA6",30,34,"ROJ",28,"rec","3",0,600,"keypress"
"EXP_BIG_DATA6",30,37,"INVAZIJA",29,"rec","1",1,964,"keypress"
"EXP_BIG_DATA6",30,89,"MESEC",30,"rec","1",1,557,"keypress"
"EXP_BIG_DATA6",30,196,"KROCIĆA",31,"pseudorec","3",1,569,"keypress"
"EXP_BIG_DATA6",30,96,"KRIVICA",32,"rec","1",1,525,"keypress"
"EXP_BIG_DATA6",30,115,"PROBUK",33,"pseudorec","3",1,586,"keypress"
"EXP_BIG_DATA6",30,25,"BALET",34,"rec","1",1,447,"keypress"
"EXP_BIG_DATA6",30,187,"POTŠUPA",35,"pseudorec","3",1,549,"keypress"
"EXP_BIG_DATA6",30,76,"SAŽALJENJE",36,"rec","1",1,542,"keypress"
"EXP_BIG_DATA6",30,101,"BIDVAKAO",37,"pseudorec","3",1,549,"keypress"
"EXP_BIG_DATA6",30,109,"GAN",38,"pseudorec","3",1,698,"keypress"
"EXP_BIG_DATA6",30,60,"MUCANJE",39,"rec","1",1,428,"keypress"
"EXP_BIG_DATA6",30,123,"NEČER",40,"pseudorec","3",1,562,"keypress"
"EXP_BIG_DATA6",30,200,"DIŽA",41,"pseudorec","3",1,549,"keypress"
"EXP_BIG_DATA6",30,59,"POŽUDA",42,"rec","1",1,538,"keypress"
"EXP_BIG_DATA6",30,120,"PRABAD",43,"pseudorec","3",1,543,"keypress"
"EXP_BIG_DATA6",30,47,"MRAVINJAK",44,"rec","1",1,512,"keypress"
"EXP_BIG_DATA6",30,7,"AUTO",45,"rec","1",1,495,"keypress"
"EXP_BIG_DATA6",30,32,"LAMPA",46,"rec","1",1,619,"keypress"
"EXP_BIG_DATA6",30,44,"SIMPTOM",47,"rec","1",1,522,"keypress"
"EXP_BIG_DATA6",30,28,"IZVOR",48,"rec","1",1,514,"keypress"
"EXP_BIG_DATA6",30,143,"MUDLJA",49,"pseudorec","3",1,673,"keypress"
"EXP_BIG_DATA6",30,163,"SLALČANJE",50,"pseudorec","3",1,672,"keypress"
"EXP_BIG_DATA6",30,171,"OBERT",51,"pseudorec","3",1,597,"keypress"
"EXP_BIG_DATA6",30,45,"PARA",52,"rec","1",1,497,"keypress"
"EXP_BIG_DATA6",30,160,"TIŽANJE",53,"pseudorec","3",1,632,"keypress"
"EXP_BIG_DATA6",30,159,"POCOPA",54,"pseudorec","3",1,676,"keypress"
"EXP_BIG_DATA6",30,30,"GRUDNJAK",55,"rec","1",1,524,"keypress"
"EXP_BIG_DATA6",30,17,"PIJACA",56,"rec","1",1,565,"keypress"
"EXP_BIG_DATA6",30,16,"REAKCIJA",57,"rec","1",1,640,"keypress"
"EXP_BIG_DATA6",30,134,"RUD",58,"pseudorec","3",1,561,"keypress"
"EXP_BIG_DATA6",30,147,"ZREVINJAŠ",59,"pseudorec","3",1,589,"keypress"
"EXP_BIG_DATA6",30,8,"OTROVNICA",60,"rec","1",1,806,"keypress"
"EXP_BIG_DATA6",30,65,"MIŠ",61,"rec","1",1,915,"keypress"
"EXP_BIG_DATA6",30,19,"NIJANSA",62,"rec","1",1,608,"keypress"
"EXP_BIG_DATA6",30,166,"HASOR",63,"pseudorec","3",1,622,"keypress"
"EXP_BIG_DATA6",30,146,"ZVARNE",64,"pseudorec","3",1,583,"keypress"
"EXP_BIG_DATA6",30,41,"TAPŠANJE",65,"rec","1",1,582,"keypress"
"EXP_BIG_DATA6",30,113,"DOŽINA",66,"pseudorec","3",1,709,"keypress"
"EXP_BIG_DATA6",30,50,"KAZALJKA",67,"rec","1",1,545,"keypress"
"EXP_BIG_DATA6",30,49,"REFLEKTOR",68,"rec","1",1,748,"keypress"
"EXP_BIG_DATA6",30,15,"PROSEK",69,"rec","1",1,517,"keypress"
"EXP_BIG_DATA6",30,58,"ZVONJAVA",70,"rec","1",1,757,"keypress"
"EXP_BIG_DATA6",30,153,"DRIC",71,"pseudorec","3",1,754,"keypress"
"EXP_BIG_DATA6",30,97,"STOLICA",72,"rec","1",1,427,"keypress"
"EXP_BIG_DATA6",30,150,"KAČERŠKA",73,"pseudorec","3",1,724,"keypress"
"EXP_BIG_DATA6",30,112,"KREJTEK",74,"pseudorec","3",1,598,"keypress"
"EXP_BIG_DATA6",30,151,"LAGDA",75,"pseudorec","3",1,813,"keypress"
"EXP_BIG_DATA6",30,173,"LOGE",76,"pseudorec","3",1,606,"keypress"
"EXP_BIG_DATA6",30,131,"BEMAHORI",77,"pseudorec","3",1,665,"keypress"
"EXP_BIG_DATA6",30,191,"NERSA",78,"pseudorec","3",1,675,"keypress"
"EXP_BIG_DATA6",30,142,"SAKLACA",79,"pseudorec","3",1,678,"keypress"
"EXP_BIG_DATA6",30,55,"METODA",80,"rec","1",1,566,"keypress"
"EXP_BIG_DATA6",30,190,"BINKIJA",81,"pseudorec","3",1,604,"keypress"
"EXP_BIG_DATA6",30,82,"PIKAVAC",82,"rec","1",1,577,"keypress"
"EXP_BIG_DATA6",30,54,"JECANJE",83,"rec","1",1,560,"keypress"
"EXP_BIG_DATA6",30,136,"REĆA",84,"pseudorec","3",1,583,"keypress"
"EXP_BIG_DATA6",30,63,"PLAMSANJE",85,"rec","1",1,700,"keypress"
"EXP_BIG_DATA6",30,188,"ŠTORT",86,"pseudorec","3",1,697,"keypress"
"EXP_BIG_DATA6",30,102,"STALUD",87,"pseudorec","3",1,609,"keypress"
"EXP_BIG_DATA6",30,29,"MIKROB",88,"rec","1",1,683,"keypress"
"EXP_BIG_DATA6",30,199,"PENIRI",89,"pseudorec","3",1,818,"keypress"
"EXP_BIG_DATA6",30,51,"DASKA",90,"rec","1",1,528,"keypress"
"EXP_BIG_DATA6",30,5,"ZVONO",91,"rec","1",1,559,"keypress"
"EXP_BIG_DATA6",30,95,"DINA",92,"rec","1",1,663,"keypress"
"EXP_BIG_DATA6",30,140,"ZUŽACA",93,"pseudorec","3",1,557,"keypress"
"EXP_BIG_DATA6",30,110,"BRAĐE",94,"pseudorec","3",1,614,"keypress"
"EXP_BIG_DATA6",30,56,"SILUETA",95,"rec","1",1,499,"keypress"
"EXP_BIG_DATA6",30,138,"OVEOŠ",96,"pseudorec","3",1,603,"keypress"
"EXP_BIG_DATA6",30,164,"SAČO",97,"pseudorec","3",1,644,"keypress"
"EXP_BIG_DATA6",30,118,"PRISA",98,"pseudorec","3",1,995,"keypress"
"EXP_BIG_DATA6",30,103,"SADRŽUJ",99,"pseudorec","3",1,1054,"keypress"
"EXP_BIG_DATA6",30,87,"PODLOGA",100,"rec","1",1,586,"keypress"
"EXP_BIG_DATA6",30,80,"PROPIS",101,"rec","1",1,615,"keypress"
"EXP_BIG_DATA6",30,181,"IŽDAVIĆI",102,"pseudorec","3",1,696,"keypress"
"EXP_BIG_DATA6",30,64,"TABU",103,"rec","1",1,912,"keypress"
"EXP_BIG_DATA6",30,40,"MUŠICA",104,"rec","1",1,845,"keypress"
"EXP_BIG_DATA6",30,162,"PEVDOKIMA",105,"pseudorec","3",1,1043,"keypress"
"EXP_BIG_DATA6",30,152,"PRLJIVOND",106,"pseudorec","3",1,678,"keypress"
"EXP_BIG_DATA6",30,137,"UŽDAŠIJA",107,"pseudorec","3",1,628,"keypress"
"EXP_BIG_DATA6",30,31,"METAFORA",108,"rec","1",1,457,"keypress"
"EXP_BIG_DATA6",30,182,"PINIVIC",109,"pseudorec","3",1,587,"keypress"
"EXP_BIG_DATA6",30,57,"MED",110,"rec","1",1,811,"keypress"
"EXP_BIG_DATA6",30,6,"BRAZDA",111,"rec","1",1,525,"keypress"
"EXP_BIG_DATA6",30,4,"KANDILO",112,"rec","1",1,592,"keypress"
"EXP_BIG_DATA6",30,126,"HOLBA",113,"pseudorec","3",1,713,"keypress"
"EXP_BIG_DATA6",30,11,"KUPINA",114,"rec","1",1,621,"keypress"
"EXP_BIG_DATA6",30,139,"PUVEL",115,"pseudorec","3",1,594,"keypress"
"EXP_BIG_DATA6",30,114,"ŽBUM",116,"pseudorec","3",1,669,"keypress"
"EXP_BIG_DATA6",30,3,"SADRŽAJ",117,"rec","1",1,512,"keypress"
"EXP_BIG_DATA6",30,186,"VOŠIT",118,"pseudorec","3",1,1483,"keypress"
"EXP_BIG_DATA6",30,132,"LALGA",119,"pseudorec","3",1,659,"keypress"
"EXP_BIG_DATA6",30,79,"RINGLA",120,"rec","3",0,561,"keypress"
"EXP_BIG_DATA6",30,90,"BURGIJA",121,"rec","1",1,703,"keypress"
"EXP_BIG_DATA6",30,85,"ADUT",122,"rec","1",1,906,"keypress"
"EXP_BIG_DATA6",30,36,"RASA",123,"rec","1",1,548,"keypress"
"EXP_BIG_DATA6",30,92,"GRAKTAJ",124,"rec","1",1,704,"keypress"
"EXP_BIG_DATA6",30,149,"RETMUJTOR",125,"pseudorec","3",1,601,"keypress"
"EXP_BIG_DATA6",30,170,"POIRKANLE",126,"pseudorec","3",1,645,"keypress"
"EXP_BIG_DATA6",30,106,"BRUNJA",127,"pseudorec","3",1,668,"keypress"
"EXP_BIG_DATA6",30,81,"RUKAVICA",128,"rec","3",0,758,"keypress"
"EXP_BIG_DATA6",30,72,"PRKOS",129,"rec","1",1,540,"keypress"
"EXP_BIG_DATA6",30,84,"SLAVUJ",130,"rec","1",1,585,"keypress"
"EXP_BIG_DATA6",30,83,"ROPSTVO",131,"rec","1",1,599,"keypress"
"EXP_BIG_DATA6",30,10,"BREME",132,"rec","1",1,760,"keypress"
"EXP_BIG_DATA6",30,39,"PEPEO",133,"rec","1",1,540,"keypress"
"EXP_BIG_DATA6",30,189,"MESIL",134,"pseudorec","3",1,1000,"keypress"
"EXP_BIG_DATA6",30,98,"STARAC",135,"rec","1",1,474,"keypress"
"EXP_BIG_DATA6",30,165,"TIŠ",136,"pseudorec","3",1,652,"keypress"
"EXP_BIG_DATA6",30,185,"ALUŠ",137,"pseudorec","3",1,582,"keypress"
"EXP_BIG_DATA6",30,135,"VRITMIZJE",138,"pseudorec","3",1,606,"keypress"
"EXP_BIG_DATA6",30,125,"BANET",139,"pseudorec","3",1,667,"keypress"
"EXP_BIG_DATA6",30,130,"GRIŽNJAK",140,"pseudorec","3",1,603,"keypress"
