experiment,participant_id,trial_id,trial_order,phase_id,prime,target,response,response_correct,accuracy,rt,age,gender,hand,rt_measure
semantic_priming,32,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,349.33,24,F,right,keypress
semantic_priming,73,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,498.0,21,F,left,keypress
semantic_priming,56,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,527.0350000000001,22,M,left,keypress
semantic_priming,50,exp1_t71,71,judgment,viale,grasso,0.0,1,0.0,474.0,22,F,right,keypress
semantic_priming,30,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,571.35,27,F,right,keypress
semantic_priming,18,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,590.425,23,F,right,keypress
semantic_priming,54,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,921.23,26,F,right,keypress
semantic_priming,9,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,649.11,26,F,right,keypress
semantic_priming,22,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,755.185,23,F,right,keypress
semantic_priming,21,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,533.625,24,F,right,keypress
semantic_priming,10,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,530.1700000000001,23,F,right,keypress
semantic_priming,13,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,233.07500000000002,20,M,right,keypress
semantic_priming,49,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,637.76,21,F,right,keypress
semantic_priming,64,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,689.1,24,M,right,keypress
semantic_priming,41,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,623.7700000000001,23,M,right,keypress
semantic_priming,62,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,652.74,24,M,left,keypress
semantic_priming,2,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,564.0,27,F,right,keypress
semantic_priming,37,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,608.4150000000001,20,F,right,keypress
semantic_priming,28,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,564.0,24,F,right,keypress
semantic_priming,5,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,783.92,24,F,right,keypress
semantic_priming,53,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,547.57,25,F,right,keypress
semantic_priming,65,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,571.155,35,F,right,keypress
semantic_priming,15,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,557.605,23,F,right,keypress
semantic_priming,67,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,78.735,24,M,right,keypress
semantic_priming,33,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,583.0,22,M,right,keypress
semantic_priming,57,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,658.165,29,F,right,keypress
semantic_priming,6,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,597.795,30,F,right,keypress
semantic_priming,11,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,988.995,23,M,right,keypress
semantic_priming,20,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,590.335,22,F,right,keypress
semantic_priming,19,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,569.65,20,F,right,keypress
semantic_priming,14,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,596.0,21,M,right,keypress
semantic_priming,51,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,523.13,25,M,right,keypress
semantic_priming,8,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,620.75,21,F,left,keypress
semantic_priming,45,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,389.56,21,F,right,keypress
semantic_priming,39,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,455.90500000000003,28,F,right,keypress
semantic_priming,25,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,503.43000000000006,21,F,right,keypress
semantic_priming,61,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,677.3050000000001,25,M,right,keypress
semantic_priming,35,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,910.0,23,M,right,keypress
semantic_priming,38,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,651.525,20,F,right,keypress
semantic_priming,63,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,909.145,22,F,right,keypress
semantic_priming,27,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,618.4849999999999,22,F,right,keypress
semantic_priming,75,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,570.1,24,F,right,keypress
semantic_priming,46,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,448.58,22,F,right,keypress
semantic_priming,60,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,516.0550000000001,20,F,right,keypress
semantic_priming,48,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,1867.905,21,F,right,keypress
semantic_priming,47,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,422.515,22,F,right,keypress
semantic_priming,59,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,646.845,22,F,right,keypress
semantic_priming,23,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,610.1600000000001,22,M,right,keypress
semantic_priming,4,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,566.7299999999999,30,M,right,keypress
semantic_priming,70,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,570.535,24,F,right,keypress
semantic_priming,17,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,681.5600000000001,23,F,right,keypress
semantic_priming,26,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,1162.7,21,F,right,keypress
semantic_priming,71,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,608.505,21,M,right,keypress
semantic_priming,40,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,928.0,23,F,right,keypress
semantic_priming,68,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,562.71,23,F,right,keypress
semantic_priming,7,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,446.66499999999996,21,F,right,keypress
semantic_priming,44,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,596.0600000000001,24,M,right,keypress
semantic_priming,58,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,427.625,33,F,right,keypress
semantic_priming,52,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,766.0,22,F,right,keypress
semantic_priming,3,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,552.74,21,F,right,keypress
semantic_priming,1,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,1032.0,21,M,right,keypress
semantic_priming,31,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,635.2900000000001,27,F,right,keypress
semantic_priming,43,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,582.43,22,M,right,keypress
semantic_priming,55,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,730.745,20,F,right,keypress
semantic_priming,29,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,569.38,24,F,right,keypress
semantic_priming,36,exp1_t71,71,judgment,viale,grasso,1.0,1,1.0,700.6750000000001,21,M,right,keypress
semantic_priming,19,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,606.91,20,F,right,keypress
semantic_priming,55,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,723.6850000000001,20,F,right,keypress
semantic_priming,51,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,503.43000000000006,25,M,right,keypress
semantic_priming,21,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,700.305,24,F,right,keypress
semantic_priming,33,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,602.0,22,M,right,keypress
semantic_priming,23,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,656.0899999999999,22,M,right,keypress
semantic_priming,34,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,850.84,22,F,right,keypress
semantic_priming,5,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,620.2149999999999,24,F,right,keypress
semantic_priming,39,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,639.125,28,F,right,keypress
semantic_priming,15,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,487.485,23,F,right,keypress
semantic_priming,72,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,733.0,20,F,right,keypress
semantic_priming,57,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,770.4100000000001,29,F,right,keypress
semantic_priming,59,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,592.05,22,F,right,keypress
semantic_priming,43,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,447.075,22,M,right,keypress
semantic_priming,74,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,902.06,24,M,right,keypress
semantic_priming,69,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,665.4949999999999,24,F,right,keypress
semantic_priming,58,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,650.515,33,F,right,keypress
semantic_priming,46,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,441.02000000000004,22,F,right,keypress
semantic_priming,3,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,637.02,21,F,right,keypress
semantic_priming,37,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,770.915,20,F,right,keypress
semantic_priming,38,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,611.46,20,F,right,keypress
semantic_priming,71,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,518.035,21,M,right,keypress
semantic_priming,65,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,917.385,35,F,right,keypress
semantic_priming,7,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,626.2299999999999,21,F,right,keypress
semantic_priming,25,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,664.69,21,F,right,keypress
semantic_priming,11,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,1665.875,23,M,right,keypress
semantic_priming,68,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,948.75,23,F,right,keypress
semantic_priming,45,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,673.41,21,F,right,keypress
semantic_priming,22,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,1077.0249999999999,23,F,right,keypress
semantic_priming,40,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,928.0,23,F,right,keypress
semantic_priming,56,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,990.75,22,M,left,keypress
semantic_priming,70,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,572.855,24,F,right,keypress
semantic_priming,30,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,19.555,27,F,right,keypress
semantic_priming,9,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,729.9449999999999,26,F,right,keypress
semantic_priming,13,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,573.265,20,M,right,keypress
semantic_priming,60,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,629.225,20,F,right,keypress
semantic_priming,36,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,660.825,21,M,right,keypress
semantic_priming,32,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,536.965,24,F,right,keypress
semantic_priming,24,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,747.695,22,F,right,keypress
semantic_priming,64,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,547.585,24,M,right,keypress
semantic_priming,26,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,1360.555,21,F,right,keypress
semantic_priming,52,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,514.0,22,F,right,keypress
semantic_priming,61,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,797.5799999999999,25,M,right,keypress
semantic_priming,27,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,702.055,22,F,right,keypress
semantic_priming,31,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,716.29,27,F,right,keypress
semantic_priming,50,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,491.0,22,F,right,keypress
semantic_priming,44,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,782.4,24,M,right,keypress
semantic_priming,6,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,699.67,30,F,right,keypress
semantic_priming,29,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,751.925,24,F,right,keypress
semantic_priming,20,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,727.93,22,F,right,keypress
semantic_priming,63,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,785.945,22,F,right,keypress
semantic_priming,66,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,1101.9350000000002,23,F,left,keypress
semantic_priming,49,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,804.0350000000001,21,F,right,keypress
semantic_priming,47,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,549.615,22,F,right,keypress
semantic_priming,53,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,502.825,25,F,right,keypress
semantic_priming,18,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,613.9050000000001,23,F,right,keypress
semantic_priming,12,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,548.775,23,M,right,keypress
semantic_priming,35,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,607.0,23,M,right,keypress
semantic_priming,16,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,614.205,27,F,right,keypress
semantic_priming,42,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,1427.23,23,M,right,keypress
semantic_priming,17,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,714.27,23,F,right,keypress
semantic_priming,1,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,823.0,21,M,right,keypress
semantic_priming,2,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,588.0,27,F,right,keypress
semantic_priming,54,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,2937.2349999999997,26,F,right,keypress
semantic_priming,8,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,824.3249999999999,21,F,left,keypress
semantic_priming,41,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,755.105,23,M,right,keypress
semantic_priming,75,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,806.685,24,F,right,keypress
semantic_priming,62,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,654.77,24,M,left,keypress
semantic_priming,67,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,664.685,24,M,right,keypress
semantic_priming,4,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,683.59,30,M,right,keypress
semantic_priming,48,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,848.09,21,F,right,keypress
semantic_priming,14,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,845.0,21,M,right,keypress
semantic_priming,28,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,650.0,24,F,right,keypress
semantic_priming,73,exp1_t72,72,judgment,calza,grite,0.0,0,1.0,525.25,21,F,left,keypress
semantic_priming,10,exp1_t72,72,judgment,calza,grite,1.0,0,0.0,363.675,23,F,right,keypress
semantic_priming,54,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,610.7099999999999,26,F,right,keypress
semantic_priming,10,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,448.40000000000003,23,F,right,keypress
semantic_priming,50,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,152.0,22,F,right,keypress
semantic_priming,20,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,555.55,22,F,right,keypress
semantic_priming,27,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,725.055,22,F,right,keypress
semantic_priming,52,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,601.0,22,F,right,keypress
semantic_priming,46,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,554.9849999999999,22,F,right,keypress
semantic_priming,55,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,808.24,20,F,right,keypress
semantic_priming,71,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,512.595,21,M,right,keypress
semantic_priming,17,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,667.1049999999999,23,F,right,keypress
semantic_priming,33,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,549.0,22,M,right,keypress
semantic_priming,68,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,716.305,23,F,right,keypress
semantic_priming,28,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,632.0,24,F,right,keypress
semantic_priming,15,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,585.93,23,F,right,keypress
semantic_priming,11,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,1398.58,23,M,right,keypress
semantic_priming,73,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,469.88,21,F,left,keypress
semantic_priming,14,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,652.0,21,M,right,keypress
semantic_priming,67,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,463.265,24,M,right,keypress
semantic_priming,6,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,738.815,30,F,right,keypress
semantic_priming,66,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,600.375,23,F,left,keypress
semantic_priming,70,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,639.625,24,F,right,keypress
semantic_priming,22,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,536.175,23,F,right,keypress
semantic_priming,64,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,736.36,24,M,right,keypress
semantic_priming,30,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,545.655,27,F,right,keypress
semantic_priming,41,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,819.875,23,M,right,keypress
semantic_priming,65,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,700.5400000000001,35,F,right,keypress
semantic_priming,47,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,522.3100000000001,22,F,right,keypress
semantic_priming,58,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,662.595,33,F,right,keypress
semantic_priming,60,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,2004.6200000000001,20,F,right,keypress
semantic_priming,25,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,673.925,21,F,right,keypress
semantic_priming,9,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,859.12,26,F,right,keypress
semantic_priming,63,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,827.145,22,F,right,keypress
semantic_priming,72,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,572.0,20,F,right,keypress
semantic_priming,45,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,274.785,21,F,right,keypress
semantic_priming,42,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,805.825,23,M,right,keypress
semantic_priming,61,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,677.635,25,M,right,keypress
semantic_priming,62,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,659.925,24,M,left,keypress
semantic_priming,23,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,1135.3999999999999,22,M,right,keypress
semantic_priming,74,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,847.445,24,M,right,keypress
semantic_priming,1,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,717.0,21,M,right,keypress
semantic_priming,36,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,672.265,21,M,right,keypress
semantic_priming,59,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,730.02,22,F,right,keypress
semantic_priming,5,exp1_t73,73,judgment,pavimento,infezione,0.0,1,0.0,724.56,24,F,right,keypress
semantic_priming,29,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,650.03,24,F,right,keypress
semantic_priming,21,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,617.5899999999999,24,F,right,keypress
semantic_priming,18,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,417.715,23,F,right,keypress
semantic_priming,49,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,700.665,21,F,right,keypress
semantic_priming,13,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,30.625,20,M,right,keypress
semantic_priming,69,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,622.46,24,F,right,keypress
semantic_priming,37,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,728.915,20,F,right,keypress
semantic_priming,16,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,614.7249999999999,27,F,right,keypress
semantic_priming,51,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,562.655,25,M,right,keypress
semantic_priming,26,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,738.7,21,F,right,keypress
semantic_priming,24,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,714.84,22,F,right,keypress
semantic_priming,38,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,749.0949999999999,20,F,right,keypress
semantic_priming,2,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,687.0,27,F,right,keypress
semantic_priming,75,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,733.095,24,F,right,keypress
semantic_priming,8,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,602.8050000000001,21,F,left,keypress
semantic_priming,40,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,767.0,23,F,right,keypress
semantic_priming,35,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,754.0,23,M,right,keypress
semantic_priming,12,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,608.895,23,M,right,keypress
semantic_priming,34,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,220.32999999999998,22,F,right,keypress
semantic_priming,56,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,840.93,22,M,left,keypress
semantic_priming,31,exp1_t73,73,judgment,pavimento,infezione,0.0,1,0.0,648.625,27,F,right,keypress
semantic_priming,19,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,751.07,20,F,right,keypress
semantic_priming,32,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,566.915,24,F,right,keypress
semantic_priming,53,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,645.79,25,F,right,keypress
semantic_priming,7,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,599.215,21,F,right,keypress
semantic_priming,57,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,755.225,29,F,right,keypress
semantic_priming,39,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,753.155,28,F,right,keypress
semantic_priming,3,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,573.765,21,F,right,keypress
semantic_priming,48,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,952.125,21,F,right,keypress
semantic_priming,44,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,570.625,24,M,right,keypress
semantic_priming,43,exp1_t73,73,judgment,pavimento,infezione,0.0,1,0.0,484.86,22,M,right,keypress
semantic_priming,4,exp1_t73,73,judgment,pavimento,infezione,1.0,1,1.0,599.0649999999999,30,M,right,keypress
semantic_priming,33,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,698.0,22,M,right,keypress
semantic_priming,11,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,988.73,23,M,right,keypress
semantic_priming,5,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,151.285,24,F,right,keypress
semantic_priming,27,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,479.81,22,F,right,keypress
semantic_priming,22,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,580.75,23,F,right,keypress
semantic_priming,46,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,797.625,22,F,right,keypress
semantic_priming,38,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,648.38,20,F,right,keypress
semantic_priming,50,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,35.0,22,F,right,keypress
semantic_priming,48,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,1713.495,21,F,right,keypress
semantic_priming,53,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,516.4250000000001,25,F,right,keypress
semantic_priming,12,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,598.0849999999999,23,M,right,keypress
semantic_priming,9,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,647.7349999999999,26,F,right,keypress
semantic_priming,7,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,536.37,21,F,right,keypress
semantic_priming,68,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,613.815,23,F,right,keypress
semantic_priming,29,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,633.73,24,F,right,keypress
semantic_priming,24,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,589.2049999999999,22,F,right,keypress
semantic_priming,45,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,382.77,21,F,right,keypress
semantic_priming,18,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,662.3050000000001,23,F,right,keypress
semantic_priming,39,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,617.925,28,F,right,keypress
semantic_priming,54,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,447.79,26,F,right,keypress
semantic_priming,19,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,657.375,20,F,right,keypress
semantic_priming,51,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,628.485,25,M,right,keypress
semantic_priming,44,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,698.0849999999999,24,M,right,keypress
semantic_priming,58,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,579.295,33,F,right,keypress
semantic_priming,66,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,517.615,23,F,left,keypress
semantic_priming,13,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,804.245,20,M,right,keypress
semantic_priming,30,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,534.08,27,F,right,keypress
semantic_priming,64,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,666.055,24,M,right,keypress
semantic_priming,10,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,521.405,23,F,right,keypress
semantic_priming,26,exp1_t74,74,judgment,orchestra,insalata,0.0,1,0.0,770.93,21,F,right,keypress
semantic_priming,21,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,533.23,24,F,right,keypress
semantic_priming,41,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,693.33,23,M,right,keypress
semantic_priming,6,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,586.0450000000001,30,F,right,keypress
semantic_priming,65,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,586.94,35,F,right,keypress
semantic_priming,8,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,737.405,21,F,left,keypress
semantic_priming,73,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,515.325,21,F,left,keypress
semantic_priming,4,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,668.885,30,M,right,keypress
semantic_priming,57,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,833.38,29,F,right,keypress
semantic_priming,59,exp1_t74,74,judgment,orchestra,insalata,1.0,1,1.0,531.55,22,F,right,keypress
