participant_id,trial_order,cue_id,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10,response11,response12,response13,response14,response15,response16,response17,response18,response19,response20,first_key_RT1,first_key_RT2,first_key_RT3,first_key_RT4,first_key_RT5,first_key_RT6,first_key_RT7,first_key_RT8,first_key_RT9,first_key_RT10,first_key_RT11,first_key_RT12,first_key_RT13,first_key_RT14,first_key_RT15,first_key_RT16,first_key_RT17,first_key_RT18,first_key_RT19,first_key_RT20
13,5,19,LEASE,HOUSE,TENANCY,SHORT,LONG,PROPERTY,LANDLORD,AGREEMENT,CONTRACT,BINDING,LEGAL,ACCOMMODATION,RENT,MORTGAGE,SIGN,TENANT#,PETS,REFURBISH,RULES,HOME,BREAK CLAUSE,1186.0,947.0,2827.0,518.0,3954.0,758.0,1689.0,925.0,1273.0,2183.0,4311.0,1357.0,2235.0,5482.0,2644.0,1586.0,2616.0,2370.0,2396.0,5400.0
13,6,25,OAK,TREE,MATERIAL,SOFA,AUTUMN,FOREST,COLOR,FURNITURE,SALES,OAKLANDS,ACORN,SQUIRREL,LEAVES,DIRT,GROUND,TREES,NATURE,WOOD,WOODLANDS,CLIMATE,PLANET,1133.0,1876.0,323.0,4382.0,1029.0,2499.0,5124.0,444.0,1554.0,1413.0,669.0,1687.0,754.0,545.0,2680.0,708.0,773.0,184.0,1321.0,1725.0
13,7,31,SLAUGHTER,WRONG,BAD,EXTREME,DYNAMIC,ANIMALS,KILL,HOUSE,HALLOWEEN,HORROR,FILMS,DVD,BLU RAY,GRIM,DARK,COLD,MYSTERIOUS,EERIE,SPOOKY,UNKNOWN,HOUSE,1045.0,1375.0,6127.0,218.0,3919.0,2129.0,1780.0,2535.0,288.0,538.0,1861.0,545.0,1263.0,738.0,718.0,777.0,894.0,845.0,2166.0,1501.0
13,8,33,SPOKESPERSON,PERSON,SPEECH,WORDS,PRESENT,PRESENTATION,STAND,AUDIENCE,POWERPOINT,SPEAKER,MICROPHONE,ISSUES,CONVERSATION,ARGUMENTS,CAMERAS,VENUE,GUEST,GUEST SPEAKER,SPOKESMAN,SPOKESWOMAN,SUIT,965.0,587.0,831.0,1103.0,323.0,1425.0,563.0,2501.0,1493.0,1415.0,1796.0,910.0,333.0,2022.0,2903.0,1942.0,406.0,3616.0,876.0,3241.0
13,9,34,SPRAIN,BAD,DAMAGE,HURT,INJURE,ANKLE,WRIST,ARM,LEG,ICE,HEAT,HEAL,MEDICINE,HOSPITAL,CAST,SYMPATHY,SPRAY,PATIENCE,REST,SPORTS,DANGER,825.0,280.0,288.0,298.0,468.0,474.0,177.0,290.0,2228.0,415.0,2387.0,251.0,432.0,308.0,1109.0,2861.0,3678.0,1358.0,3278.0,1434.0
13,10,38,TORTOISE,ANIMAL,PET,TURTLE,SLOW,STEADY,TEENAGE,MUTANT,NINJA,SHELL,SOLID,STRONG,HIBERNATE,HABITAT,SWIM,WATER,MAMMAL,INSECTS,AQUA,TURTLES,NEMO,510.0,322.0,521.0,232.0,3804.0,4430.0,306.0,334.0,4283.0,838.0,892.0,2486.0,1994.0,1474.0,157.0,1101.0,851.0,2713.0,1841.0,411.0
14,1,1,ALPHABET,LETTERS,SONG,LANGUAGE,LEARN,SEQUENCE,NUMBERS,SONG,SCHOOL,NURSERY,RHYME,READING,BOOKS,ENGLISH,APPLE,DAUGHTER,SON,YOUNG,TODDLER,PLAYGROUND,BOOK,1412.4,1266.2,3538.8,2376.7,6666.0,633.7,3688.8,2029.8,932.0,1479.1,4140.2,656.7,3604.9,10896.8,9046.1,725.4,2654.0,643.1,4109.0,1366.0
14,2,3,CANNONBALL,CASTLE,RUN,CANNON,HORSE,CARS,MEDIEVAL,GILM,BOOK,SUPERHERO,TURRET,DRAWBRIDGE,MOTE,BLACK KNIGHT,GAME OF THRONES,ROAD TRIP,GUMBALL RALLY,HARD,BALL,HEAVY,OLD,918.3,1452.6,2091.2,1508.8,4037.9,13221.7,8696.8,4589.6,2436.9,9128.7,6157.4,1979.1,1925.7,4474.7,7304.9,7897.8,11218.5,1854.8,2289.6,5858.8
14,3,4,COUPON,OFFER,CHEAP,DEAL,MONEY,MONEY,FREE,PAPER,NEWSPAPER,SCISSORS,PERFORATION,CUTTING,KNIFE,GLOSSY PAPER,STICKY,INVALID,EXPIRE,SUPERMARKET,MAGAZINE,CHRISTMAS,SALE,917.1,1844.9,724.3,812.6,604.0,1639.0,13083.0,580.7,2732.7,2822.7,1891.1,536.7,2607.5,2442.5,2038.3,895.4,6626.5,2860.5,3914.9,5082.9
14,4,5,CUDDLE,LOVELY,NICE,WARM,SEXY,CUTE,LOVE,SAD,JUMPER,QUILT,BED,MARRIAGE,SAD,,,,,,,,,1317.8,534.0,310.5,7194.9,2942.1,4586.8,3688.2,12324.8,1782.4,443.5,2042.9,5762.5,,,,,,,,
14,5,8,ENAMEL,DECORATE,TEETH,COLORFUL,GLOSSY,GLASSY,TEETH,TOOTHPASTE,PAINT,COATING,HARD,ART,CRAFT,DENTIST,TOOTHBRUSH,PLATE,CUP,MUG,PAINT,VARSE,OLD,985.8,4817.8,4141.6,1984.4,9631.2,4267.6,603.3,8287.9,615.7,2079.7,3464.1,15054.4,11858.0,647.1,12976.0,634.4,1133.7,5688.1,5122.0,2089.5
14,6,13,GEM,BEAUTIFUL,ROCK,RARE,EXPENSIVE,STONE,BIRTH,BIRTHSTONE,ZODIAC,STAR SIGNS,EARTH,TREASURE,ROYALTY,PIRATES,GOLD,EXPENSIVE,MINING,DIGGING,PROSPECTING,GEODE,COLORFUL,917.7,891.7,637.2,592.1,1694.7,587.6,471.0,3257.4,584.8,2388.2,1081.6,4484.2,417.2,2087.2,1133.0,15624.0,5753.6,1259.1,2920.5,1859.5
14,7,23,MOUNTAIN,EVEREST,TALL,BIG,COLD,WATER,EVIAN,DANGEROUS,FILM,CLIMBING,ROCK CLIMBING,BOULDER,ROPE,CLIP,SNOW,AVALANCHE,BLIZZARD,SKIING,SNOWBOARD,DANGEROUS,DEATH,598.0,1475.6,352.5,732.5,1868.0,1597.4,4791.8,864.4,1411.3,1192.5,2065.8,2669.3,3310.8,3905.6,1588.0,3284.9,501.6,484.4,2403.2,17322.3
14,8,26,PASTA,ITALY,PIZZA,GARLIC,MACARONI,TOMATO,SAUCE,GARLIC BREAD,LADY AND THE TRAMP,SPAGHETTI,BOWL,MESSY,CARBONARA,LASAGNE,TASTY,CHEESE,MAC CHEESE,SALAD,CARBOHYDRATE,TUNA,SWEETCORN,906.8,722.5,716.9,2321.3,2571.0,639.2,2099.1,5200.7,3952.8,18168.8,2843.7,5240.9,10828.0,4481.6,376.8,16327.1,667.0,5698.1,2758.5,1638.6
14,9,27,PEACOCK,BIRD,FEATHERS,FARMYARD,COLORFUL,COLORS,BIG,BEAUTIFUL,PEAHEN,EYES,PURPLE,FLYING,PECKY,FARMYARD,BEAUTIFUL,RED,EGG,RARE,DIRT,GRASS,CAMPING,1045.9,927.2,1254.5,888.2,2296.0,4709.7,855.9,2600.3,2083.2,1579.1,3239.9,3067.4,7797.9,4335.7,1361.5,2281.4,5115.0,8586.4,998.3,3242.1
14,10,28,PUKE,POORLY,SICK,GROSS,UNHEALTHY,MESSY,BABY,DRUNK,HANGOVER,ILL,ILLNESS,COVID,DISLIKE,CHUNKS,TOILET,HAIR,UNPLEASANT,HORRIBLE,BED,MILK,NOPE,892.3,906.8,1335.1,1921.8,2291.6,2774.4,2016.0,604.6,3486.9,11202.9,1452.0,4574.7,3015.3,3269.3,1826.1,3002.0,11143.8,5890.9,3323.2,7240.6
15,1,6,DIAGRAM,PICTURE,GRAPH,LABELS,INFORMATION,TEXTBOOK,SCHOOL,CAPTIONS,DRAWING,EDUCATION,MANUAL,HELPFUL,INSTRUCTIVE,TUTORIAL,,,,,,,,1229.0,819.0,673.7,704.5,3297.1,684.4,8438.9,5805.6,3669.4,9107.6,802.6,712.3,912.3,,,,,,,
15,2,7,DOORMAT,HOUSE,HOME,KEYS,FOOT,MUD,WIPE,HOMELY,STURDY,THICK,TRODDEN,DURABLE,WELCOMING,RECTANGLE,BRISTLY,SCRAPING,WORN,PUSHOVER,WEAK,DOOR,,1680.6,879.9,1235.2,7153.1,759.2,746.8,1929.9,9435.4,774.8,1164.9,1396.2,3217.2,4170.3,6943.5,3385.3,1493.1,9112.8,11160.6,16766.6,
15,3,15,GUST,WIND,QUICK,POWERFUL,WEATHER,UNEXPECTED,BLOW,STRONG,HARMFUL,NEWSWORTHY,DAMAGE,MOVEMENT,FALLING,MOMENTUM,UNPREDICTABLE,SUDDEN,PUNGENT,WORRYING,FAST,SURPRISING,UNUSUAL,937.6,7883.4,8785.7,1383.5,7721.7,3954.7,15853.3,5648.7,10223.8,6702.2,7340.1,12398.3,8905.3,16129.5,2544.7,16715.9,17530.7,6116.3,10928.6,3847.7
15,4,18,KITCHEN,FOOD,CUPBOARD,FRIDGE,FREEZER,OVEN,MICROWAVE,LINOLEUM,STEAM,POTS,PANS,SAUCES,HERBS,MEATS,DRINKS,PREPARATION,COOKING,EATING,SERVING,PLATES,FORKS,996.7,797.4,1346.2,898.3,1004.0,689.8,4175.0,10885.8,757.5,829.9,1639.6,832.4,1532.7,4046.7,4123.3,8571.6,2385.8,760.6,5634.7,1563.9
15,5,19,LEASE,HOUSE,HOME,RENT,MORTGAGE,AGENTS,BUY,SELLING,FEES,SOLICITORS,MONEY,PAYMENT,TERMS,CONDITIONS,AGREEMENT,SANCTIONS,RULES,YEARS,FREEHOLD,MANAGEMENT,AUTHORITY,1052.4,863.7,800.1,1454.2,717.7,2625.9,752.3,861.5,752.8,3988.8,907.3,3829.2,885.2,2295.0,3592.1,991.3,10138.5,5884.6,4627.5,6742.2
15,6,25,OAK,TREE,LARGE,OLD,SHELTER,WOOD,PINE,BRANCH,TRUNKS,FOREST,GREENERY,CASKET,STRONG,DURABLE,LUXURIOUS,VERSATILE,PUBS,TIMBER,FELL,SUSTAINABLE,PLANTING,1210.4,3426.5,2915.4,2651.8,3690.4,8151.8,3800.1,797.8,1791.1,3920.6,6953.5,706.3,639.9,9692.2,4194.9,11270.7,8245.7,1724.3,5009.2,2821.8
15,7,31,SLAUGHTER,KILL,MURDER,MAIM,CRUEL,BARBARIC,SERGEANT,MEAT,ABITOIRE,CLEAVER,BLOOD,GUTS,GORY,DEATH,FINISH,,,,,,,1111.1,638.2,11446.5,5676.7,1473.1,12468.5,5943.3,1057.4,2367.3,2908.8,1386.6,720.9,10425.1,17971.9,,,,,,
15,8,33,SPOKESPERSON,ORATOR,LEADER,UNION,WORKER,AUTHORITY,FIGUREHEAD,SPEAKER,TALKING,CONVEY,MESSAGE,MOUTH,CHOSEN,REPRESENTS,ARTICULATE,DYNAMIC,KNOWLEDGEABLE,CLEAR,SINCERE,NEWS,POLITICS,1183.7,4898.0,4869.7,4733.5,6325.7,7214.1,6057.6,932.1,3729.6,3072.3,7732.9,13081.5,2431.7,9326.2,5272.7,10175.5,4526.9,7050.7,5537.9,9878.2
15,9,34,SPRAIN,INJURY,SWELLING,ANKLE,WRIST,PAIN,DISABLE,SPORTS,INFLAMED,DOCTORS,HOSPITALS,INCONVENIENT,PHYSIOTHERAPY,REHAB,SORE,ICE,RECOVERY,,,,,4829.6,949.1,2772.7,1781.1,7691.8,1670.6,7034.6,6755.6,5097.6,755.7,5260.9,7724.5,741.3,8357.4,7592.9,4150.9,,,,
15,10,38,TORTOISE,ANIMAL,SLOW,OLD,HARE,RACE,PLODDING,DELIBERATE,UGLY,SHELL,HARD,DULL,,,,,,,,,,872.1,1001.9,2240.5,959.3,814.2,3852.5,2147.4,1160.3,1108.7,868.3,6167.8,,,,,,,,,
16,1,1,ALPHABET,SCHOOL,STUDENT,LEARNING,READING,LETTERS,SYMBOLS,CHART,GAME,ROUTINE,SPEECH,LANGUAGE,DEVELOPMENT,ENGLISH,NOVELS,READING,UNDERSTANDING,GROWTH,CONNECTIONS,PICTURES,ANIMATIONS,510.0,234.7,230.4,1245.3,284.5,714.1,2020.0,1300.9,3858.6,3854.6,1158.1,349.2,356.2,433.6,1935.3,2809.9,1129.0,1615.0,4423.8,722.8
16,2,3,CANNONBALL,SYMBOLIC,HISTORIC,WAR,VIOLENCE,ARMY,BATTLE,FIGHT,KING,QUEEN,KINGDOM,RICHES,POVERTY,HEAVY,SOLDIERS,PLAN,STRATEGY,GOAL,COUNTRY,WEAPON,STRIVING,993.7,3093.7,1914.4,641.1,1293.5,1425.7,10904.6,981.6,385.3,748.0,938.5,551.5,307.8,268.4,3739.9,116.2,2905.0,3582.2,2432.9,4041.2
16,3,4,COUPON,MONEY,SAVINGS,SUPERMARKET,ONLINE,COLLECTION,ORGANIZE,HOMEMAKER,FRUGAL,CAREFUL,AWARE,THOUGHTFUL,PLAN,PROVIDING,FOOD,MEALS,NOURISHMENT,TIME,SAVINGS,MEMORY,PAPER,864.3,751.9,960.2,641.9,9033.7,917.1,1325.7,3375.1,247.5,823.9,2319.1,902.4,3887.7,4789.7,630.3,3230.1,4149.3,1810.5,2562.9,10754.8
16,4,5,CUDDLE,PARTNERSHIP,ROMANCE,FRIEND,PARTNER,WARMTH,EMPATHY,SUPPORT,TRUST,COMFORT,HOME,SAFETY,REFUGE,CONNECTION,UNDERSTANDING,SUPPORT,COSY,MOVIE,LOVE,,,1629.8,582.3,508.1,2399.5,1184.3,1698.5,485.6,418.3,1940.7,1096.2,1868.7,1306.7,8020.1,1454.4,5421.3,5645.4,1001.9,1315.2,,
16,5,8,ENAMEL,NAIL-POLISH,CUPS,PLATES,FORKS,KNIFE,ART,DECORATION,TEETH,BREAK,WORN,ROBUST,FRAGILE,COVERT,IGNORE,EXPENSIVE,CHARITY,ANTIQUE,HOME,FAMILY,HEIRLOOM,826.9,1965.7,1007.5,1682.7,482.1,1139.6,385.3,1210.7,434.8,1338.9,2782.0,15277.4,1674.8,2521.6,5208.4,16169.3,3412.6,5384.5,935.0,1502.6
16,6,13,GEM,PRICELESS,LUXURY,JEWELRY,JEWELER,BIRTHDAY,CHRISTMAS,GIFT,ROMANCE,CAPITALISM,EMPTY,CLOTHING,COSTUME,WEALTH,POVERTY,FACTORY,LIGHT,SYMBOLIC,GESTURE,STEREOTYPE,ART,4486.2,958.1,2617.4,354.0,5763.5,151.5,377.5,322.4,3812.2,15106.4,3164.0,2093.4,3771.0,432.4,1890.9,7630.1,6055.2,2585.1,6511.7,1997.4
16,7,23,MOUNTAIN,TALL,JOURNEY,SKY,SNOW,DIRT,PATH,VIEW,TRAVEL,FITNESS,AMBITION,DETERMINATION,PEACEFUL,BIRDS,HIKE,STONES,NATURE,REFUGE,ACHIEVEMENT,STRENGTH,COURAGE,1405.4,481.8,1472.5,830.1,2419.1,1250.8,1124.3,2041.5,3186.2,1502.2,1274.7,3354.5,2370.6,1359.1,2173.0,1166.5,3807.6,15116.1,1418.6,3393.7
16,8,26,PASTA,CHEESE,WARM,MEAL,COMMUNITY,BATCH,CHEAP,DELICIOUS,VERSATILE,NOURISHING,WARMING,COSY,WINTER,GARLIC,BREAD,FAMILY,TOGETHER,MEAL,DATE,ROMANCE,COMFORT,1221.3,1029.6,391.2,699.5,1829.8,1842.6,2050.5,2442.2,7179.0,2807.3,1061.1,999.3,661.9,356.9,2892.4,365.8,1549.7,422.5,462.8,400.8
16,9,27,PEACOCK,RARE,VIBRANT,ANIMAL,BIRD,LUXURY,STRENGTH,CONFIDENCE,LIGHT,BRIGHT,ART,FEATHERS,BEAK,MAJESTIC,NATURE,CAPTURE,ZOO,NOTICEABLE,GUIDING,PROMINENT,VIEW,589.6,356.1,1695.6,393.4,1118.7,2189.1,2094.6,2073.3,2291.6,2024.6,2383.6,1325.3,1931.1,11872.8,4703.3,2754.9,9901.6,6916.8,1063.9,3796.9
16,10,28,PUKE,SICK,UNWELL,FOOD,VIRUS,INFECTION,MEDICATION,ILLNESS,DISEASE,CHRONIC,ALLERGY,INTOLERANCE,BLEACH,TOILET,SINK,WATER,FLOOR,SOAP,SHOWER,SLEEP,,748.0,474.4,1898.6,866.8,406.2,425.6,6537.9,2494.6,642.0,2296.4,588.2,1114.9,584.1,545.5,353.8,1321.7,1046.2,4008.7,3358.0,
17,1,9,FARMYARD,ANIMAL,DIRT,MUCK,MANURE,CLUCK,MOO,OINK,FARMER,TRACTOR,TRAILER,COWS,PIGS,HENS,EGGS,ANIMALS,FARMHOUSE,COBBLES,STRAW,DOGS,CATS,614.9,271.8,591.9,469.3,2143.3,546.0,1326.2,1435.9,3078.9,2483.9,1379.0,1511.8,1602.8,1007.1,5064.8,4294.6,4385.0,193.8,10956.6,493.9
17,2,10,FIG,ROLL,FRUIT,EXOTIC,MUSTY,JAM,NEWTON,TART,PASTRY,EXPENSIVE,SUPERMARKET,TREE,SUMMER,HOT,TROPICAL,EXCLUSIVE,GOURMET,FRESH,PIZZA,PUNNET,CREAM,828.4,356.9,882.9,945.5,1345.1,3154.8,4235.8,3069.8,2536.0,228.0,6107.0,5118.0,6606.8,780.6,15002.2,5050.2,6165.3,4093.3,7141.5,7569.1
17,3,12,FRAGMENT,PIECE,BROKEN,DOCUMENT,CHINA,INFORMATION,CORNER,MISSING,BROKEN,CHIPPED,INCOMPLETE,POTTERY,SHARD,REMAINS,LEFTOVERS,DIG,ARCHAEOLOGY,MUSEUM,EXHIBIT,EXHIBITION,MANUSCRIPT,523.9,172.1,3487.1,275.1,3111.3,7574.9,4558.6,1165.9,2296.5,5850.8,10916.0,385.2,10600.7,5444.7,4809.6,352.7,3677.6,302.6,4388.3,1369.5
17,4,14,GROUNDHOG,DAY,HANKS,FILM,AGAIN,REPEAT,ANIMAL,AFRICA,SNOUT,FORAGE,WORMS,CREATURE,HOT,DIGGING,BURROW,DIRTY,FIERCE,DANGEROUS,TUNNEL,OSCAR,REPEAT,624.9,959.6,397.5,542.4,734.1,856.3,1173.5,3137.2,2223.8,7977.4,3699.0,3001.7,3502.6,921.0,614.6,3878.8,369.9,9695.9,5531.6,2524.2
17,5,22,MOSQUITO,MALARIA,BITE,DISEASE,QUININE,BUZZ,DANGEROUS,STING,SWAT,KILL,AFRICA,MOZZIE,AFRICA,SWAMP,FATAL,NET,SPRAY,PLANE,RAF,TYPHOON,PILOT,805.4,754.4,592.7,3693.9,1092.4,1031.3,931.9,1679.7,430.0,3793.9,847.7,8237.9,2202.6,6398.6,288.4,1190.4,4878.8,4474.3,1562.9,9539.9
17,6,24,NAPKIN,SERVIETTE,DINNER,RESTAURANT,LAP,MOUTH,RING,TABLE,RESTAURANT,LINEN,COTTON,PAPER,SPILLS,CRUMBS,WIPE,COVER,CRUMPLED,STAIN,NECK,FOLD,PLATE,550.8,583.7,206.2,2400.7,1129.3,1055.7,1143.9,845.8,6187.2,299.1,602.8,2128.1,541.7,772.6,5168.3,4287.6,231.4,4371.0,4292.8,3416.2
17,7,30,RHUBARB,CUSTARD,TART,JAM,GINGER,PLANT,STALK,LEAF,DARKNESS,GARDEN,COMPOTE,DESSERT,CRUMBLE,ICECREAM,SWEETS,NONSENSE,CHATTER,LAXATIVE,ZINGY,FRUIT,RED,762.1,249.6,239.8,603.0,700.0,417.6,2181.4,539.9,490.8,4425.1,1477.9,768.9,3377.7,2208.9,6211.8,1290.8,7455.1,2870.1,1131.8,2090.1
17,8,35,SPREAD,BUTTER,MARGARINE,BETTING,WINGS,TOAST,BREAD,SANDWICH,WIDE,FOOD,DINNER,KNIFE,MANURE,TANK,SANDWICH,CREAMY,THICK,THIN,OIL,MARMITE,MARMALADE,871.1,690.9,510.5,1914.3,2496.9,778.5,973.7,2994.8,4109.8,1828.8,5316.5,2427.3,1831.8,7125.8,8473.4,4417.1,1644.1,9372.4,4021.5,1664.0
17,9,39,TOWER,LONDON,HIGH,BEEFEATERS,TURRET,CASTLE,FACTORY,SMOKE,POLLUTION,MONUMENT,BRIDGE,COOLING,INDUSTRIAL,SKYLINE,JENGA,PROFITEROLE,ABOVE,CLIMB,PRISON,RAPUNZEL,BABEL,951.5,1117.0,2446.8,3759.9,655.4,7012.3,1698.5,594.0,6538.4,4922.5,5375.5,987.2,7781.3,5599.7,7890.1,5227.2,3761.4,8147.1,1272.5,7797.1
17,10,40,XYLOPHONE,MUSIC,STICKS,WOOD,ORCHESTRA,MUSICIAN,PERCUSSION,NOISE,DIFFICULT,BAND,SCHOOL,LOUD,BIG,UNUSUAL,METAL,AFRICA,NEW ZEALAND,CHILDREN,HORRIBLE,,,782.1,1034.7,1054.3,2919.9,3470.3,596.3,1278.4,4006.8,5674.4,5410.4,3500.1,15731.9,5118.7,6221.3,5001.5,2035.4,6123.2,8270.0,,
18,1,2,BATTLE,FIGHT,SOLDIER,ARMY,NAVY,RAF,CADETS,WAR,PUNCH,KICK,HAIR PULL,PUSH,SHOVE,COURAGE,BRAVE,WIN,LOSE,MENTAL,PHYSICAL,HARD,SAD,1058.6,477.3,1079.2,344.8,1001.3,1114.1,2374.1,2493.2,332.8,3449.8,3299.0,497.7,16251.3,918.0,1414.7,536.3,8197.3,747.3,3644.7,606.2
18,2,11,FOLD,HALF,QUARTER,BEDDING,MATERIAL,WASHING,CLOTHES,CARD,MIDDLE,QUARTER,ORIGAMI,MAKE,LETTER,WAY,CREATE,DIFFERENCE,CHANGE,NEAT,ANGLE,STRAIGHT,BANKRUPT,5580.1,1087.7,494.4,554.6,454.2,667.2,1199.2,595.1,1317.1,1921.1,3863.2,1333.9,7020.0,335.9,2085.9,1087.1,2547.8,4410.8,4927.0,10439.8
18,3,16,HEROIN,DRUG,ADDICT,EVIL,CRIME,VEINS,ARM,DEN,DEALER,,,,,,,,,,,,,1346.0,1520.1,3921.3,1151.3,990.5,1147.5,2731.3,594.7,,,,,,,,,,,,
18,4,17,KIDNEY,BODY,HUMAN,FUNCTION,ORGAN,BODY,BLOOD,FILTER,PURIFY,CLEAN,DIALYSIS,IMPORTANT,STEAK,PIE,OFFAL,EAT,BEAN,BOWL,OVAL,VITAL,ANIMAL,1344.2,2306.2,1263.0,389.9,1123.0,6066.1,772.4,834.4,1466.6,439.7,2298.7,2932.5,363.0,2147.2,1737.6,16495.5,3914.0,2814.1,3242.7,1962.1
18,5,20,MAGNIFY,LARGE,LOOK,DETAIL,BIG,GLASSES,GLASS,FOCUS,STUDY,REAL,EXPAND,READ,EXTREME,EXAGGERATE,ACCENTUATE,,,,,,,911.8,539.9,638.0,2572.6,5569.8,1009.9,805.0,479.9,1692.7,7609.4,6399.0,10080.3,328.3,6245.3,,,,,,
18,6,21,MONASTERY,MONK,RELIGION,BUILDING,QUIET,PEACE,HAUNT,SILENCE,SCARY,MEN,WORSHIP,LIFE,LARGE,GRAND,OLD,STONE,CEILING,WINDOWS,COLOR,BOOKS,PEACE,1053.4,2067.2,1116.4,448.9,480.5,419.7,3036.9,926.6,6229.8,4004.3,5612.0,6539.4,640.0,2941.7,4080.5,2017.8,777.3,794.8,4134.2,10628.5
18,7,29,RADIO,LISTEN,MUSIC,PLAY,PODCAST,DJ,DANCE,RELAX,CAR,DIAL,DIGITAL,ARIAL,CHANNELS,ROCK,DANCE,JAZZ,CLASSICAL,PRESENTERS,SHOWS,24 HOURS,INTERVIEWS,867.9,301.1,548.5,690.0,1297.4,947.5,1235.9,1227.8,2484.3,797.5,340.4,2895.7,837.6,582.1,3522.2,565.4,3420.9,711.8,824.9,954.8
18,8,32,SPANK,HIT,SMACK,WHACK,NAUGHTY,BODY,HAND,HARD,SOFT,PLAYFUL,HURTFUL,PUNISHMENT,FUN,GAME,CHILD,ADULT,WRONG,THREAT,INAPPROPRIATE,FIRM,,1185.4,252.0,323.8,4283.8,7217.7,11777.3,2180.9,496.6,2540.8,754.7,730.2,1143.6,2089.0,2843.6,612.1,1894.3,3764.4,5572.4,8686.3,
18,9,36,STOMACH,ACHE,DIGESTION,BOWELS,INTESTINE,TRIPE,FOOD,DRINK,HUMAN,ANIMAL,FULL,HUNGRY,INDIGESTION,ILLNESS,SICKNESS,OVERINDULGE,BEER BELLY,WAIST,PREGNANCY,RUMBLE,GURGLE,844.6,1171.7,788.8,1175.2,1252.3,2180.4,610.8,5340.0,648.4,1700.0,974.4,3858.9,3818.5,1202.9,1960.3,2669.3,3605.9,4484.3,5726.8,742.1
18,10,37,TEXTILE,MATERIAL,RAG,THREAD,CLOTHES,RUG,CARPET,THROW,COVER,DUVET,HAT,WEAVE,WOOL,KNIT,SEW,DRESSMAKING,STUDY,FASHION,HOME INTERIOR,FABRIC,TEXTURE,1894.1,800.5,707.8,724.4,232.0,261.0,836.3,480.0,783.9,1042.2,1189.4,875.6,633.5,540.8,426.7,332.2,497.3,793.2,5761.9,740.4
19,1,9,FARMYARD,ANIMALS,BARN,FARMER,HENS,EGGS,TRACTOR,CHICKENS,COWS,GOAT,HORSE,FIELDS,CROPS,STABLES,HORSES,WORKERS,HAY,GATES,FARMHOUSE,TOOLS,HARVEST,1508.0,2266.0,930.0,1610.0,819.0,1265.0,1426.0,1531.0,1234.0,2002.0,1578.0,1202.0,1602.0,1195.0,3450.0,1194.0,2986.0,1410.0,2002.0,1931.0
19,2,10,FIG,FRUIT,BROWN,LUSCIOUS,STALK,DATES,LARGE,SEEDS,TASTE,TEXTURE,MIDDLE EAST,FOREIGN,IMPORT,BOX,CAKE,PERSIAN,FOOD,TREAT,ACCOMPANIMENT,SNACK,MUESLI,1524.0,1259.0,2154.0,962.0,850.0,1226.0,796.0,1482.0,2955.0,6906.0,1714.0,1291.0,1115.0,3842.0,4651.0,1768.0,2498.0,5339.0,1427.0,3682.0
19,3,12,FRAGMENT,RAG,PIECE,TINY,MATERIAL,PAPER,TINY,REMAINS,TORN,LITTLE,PARTICLE,MEMORY,FLEETING,WISP,THREAD,STRAND,UNREACHABLE,LITTLE,WISP,ONLY,FEW,1572.0,3043.0,1273.0,922.0,922.0,5071.0,1209.0,2475.0,2674.0,3707.0,10387.0,2883.0,7507.0,1835.0,2067.0,12892.0,12058.0,9739.0,2378.0,3562.0
19,4,14,GROUNDHOG,FILM,REPETITION,ANIMAL,BOAR,PIGS,WOODS,FOREST,DISGUST,UNCERTAIN,ANIMAL,HERD,COUNTRYSIDE,SHOOTING,HUNTING,GREY,SNOUT,WILD,SAVAGE,RUNNING,AVOIDANCE,2404.0,1857.0,1538.0,1138.0,7058.0,2065.0,714.0,5970.0,6634.0,4138.0,2986.0,3859.0,4091.0,3146.0,1290.0,3250.0,4754.0,986.0,16129.0,3674.0
19,5,22,MOSQUITO,INSECT,MALARIA,WATER,TROPICS,HEAT,DIRTY,DISEASE,BITING,ITCHY,RASH,CLIMATE,ILLNESS,DIRTY WATER,HEAT,ABROAD,CREAM,FRIGHT,AVOIDANCE,REPELLENT,CREAM,1579.0,1306.0,811.0,1337.0,1618.0,2267.0,2666.0,1594.0,2034.0,810.0,4322.0,2018.0,4170.0,1466.0,3764.0,3042.0,8026.0,2739.0,1210.0,3762.0
19,6,24,NAPKIN,DINNER,WHITE,STARCHED,SHAPES,FORMAL,DINING TABLE,,,,,,,,,,,,,,,1788.0,1315.0,3810.0,930.0,835.0,11403.0,,,,,,,,,,,,,,
19,7,30,RHUBARB,FRUIT,VEGETABLE,RED,LEAVES,GREEN,STALK,PUDDING,SAUCE,SOUR,ACIDIC,SUGAR,GARDEN,FIELDS,MANURE,CANDLELIGHT,SHEDS,GROWERS,POISONOUS LEAVES,ORNAMENTAL,TASTY,2860.0,618.0,739.0,1674.0,602.0,1155.0,4395.0,834.0,1403.0,1394.0,899.0,995.0,818.0,1978.0,1243.0,1234.0,1122.0,5411.0,6058.0,2930.0
