participant_id,age,gender,first_language,monolingual,item_id,trial_order,stimulus,word,word_position,question,response,rt,first_pass_duration,right_bounded_duration,go_past_duration,accuracy
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,is,4,,,,,,,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,coming,5,,,140.0,140.0,140.0,140.0,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,who,6,,,,,,,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,will,7,,,,,,,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,give,8,,,164.0,164.0,164.0,164.0,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,it,9,,,,,,,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,back,10,,,148.0,236.0,236.0,748.0,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,to,11,,,,,,,
15,31.0,male,English,1,174,110,Now the man is coming who will give it back to me.,me.,12,,,,,,,
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",It,1,Is our ship wide?,n,,,,,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",is,2,Is our ship wide?,n,,,,,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",a,3,Is our ship wide?,n,272.0,272.0,272.0,272.0,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",narrow,4,Is our ship wide?,n,,,,,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.","ship,",5,Is our ship wide?,n,144.0,144.0,144.0,144.0,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",much,6,Is our ship wide?,n,,,,,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",like,7,Is our ship wide?,n,128.0,128.0,128.0,128.0,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",our,8,Is our ship wide?,n,168.0,528.0,528.0,916.0,1.0
15,31.0,male,English,1,95,111,"It is a narrow ship, much like our own.",own.,9,Is our ship wide?,n,,,,,1.0
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,Let's,1,,,,,,,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,get,2,,,260.0,260.0,260.0,260.0,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,out,3,,,,,,,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,and,4,,,,,,,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,I'll,5,,,,,,,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,buy,6,,,188.0,188.0,188.0,188.0,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,you,7,,,,,,,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,a,8,,,60.0,60.0,60.0,552.0,
15,31.0,male,English,1,98,112,Let's get out and I'll buy you a drink.,drink.,9,,,,,,,
15,31.0,male,English,1,6,113,I cannot tell you more.,I,1,,,,,,,
15,31.0,male,English,1,6,113,I cannot tell you more.,cannot,2,,,244.0,244.0,244.0,244.0,
15,31.0,male,English,1,6,113,I cannot tell you more.,tell,3,,,,,,,
15,31.0,male,English,1,6,113,I cannot tell you more.,you,4,,,392.0,392.0,392.0,392.0,
15,31.0,male,English,1,6,113,I cannot tell you more.,more.,5,,,148.0,148.0,148.0,148.0,
15,31.0,male,English,1,57,114,"The van is your lead, follow that.",The,1,Should you follow the van?,y,56.0,56.0,56.0,56.0,1.0
15,31.0,male,English,1,57,114,"The van is your lead, follow that.",van,2,Should you follow the van?,y,168.0,168.0,168.0,168.0,1.0
15,31.0,male,English,1,57,114,"The van is your lead, follow that.",is,3,Should you follow the van?,y,,,,,1.0
15,31.0,male,English,1,57,114,"The van is your lead, follow that.",your,4,Should you follow the van?,y,,,,,1.0
15,31.0,male,English,1,57,114,"The van is your lead, follow that.","lead,",5,Should you follow the van?,y,216.0,216.0,216.0,216.0,1.0
15,31.0,male,English,1,57,114,"The van is your lead, follow that.",follow,6,Should you follow the van?,y,140.0,140.0,688.0,1048.0,1.0
15,31.0,male,English,1,57,114,"The van is your lead, follow that.",that.,7,Should you follow the van?,y,,,,,1.0
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,Let,1,,,148.0,148.0,148.0,148.0,
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,us,2,,,,,,,
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,leave,3,,,236.0,236.0,236.0,236.0,
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,these,4,,,,,,,
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,poor,5,,,196.0,196.0,196.0,196.0,
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,people,6,,,,,,,
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,in,7,,,264.0,264.0,264.0,264.0,
15,31.0,male,English,1,69,115,Let us leave these poor people in peace.,peace.,8,,,224.0,224.0,224.0,404.0,
15,31.0,male,English,1,12,116,You'll demand nothing of me.,You'll,1,,,236.0,236.0,236.0,236.0,
15,31.0,male,English,1,12,116,You'll demand nothing of me.,demand,2,,,220.0,220.0,220.0,220.0,
15,31.0,male,English,1,12,116,You'll demand nothing of me.,nothing,3,,,,,,,
15,31.0,male,English,1,12,116,You'll demand nothing of me.,of,4,,,152.0,152.0,316.0,772.0,
15,31.0,male,English,1,12,116,You'll demand nothing of me.,me.,5,,,,,,,
15,31.0,male,English,1,32,117,We barely escaped with our lives.,We,1,Did we make it out alive?,y,92.0,92.0,92.0,92.0,1.0
15,31.0,male,English,1,32,117,We barely escaped with our lives.,barely,2,Did we make it out alive?,y,160.0,160.0,160.0,160.0,1.0
15,31.0,male,English,1,32,117,We barely escaped with our lives.,escaped,3,Did we make it out alive?,y,,,,,1.0
15,31.0,male,English,1,32,117,We barely escaped with our lives.,with,4,Did we make it out alive?,y,240.0,240.0,240.0,240.0,1.0
15,31.0,male,English,1,32,117,We barely escaped with our lives.,our,5,Did we make it out alive?,y,640.0,640.0,640.0,640.0,1.0
15,31.0,male,English,1,32,117,We barely escaped with our lives.,lives.,6,Did we make it out alive?,y,,,,,1.0
15,31.0,male,English,1,23,118,I don't want to hear it.,I,1,,,,,,,
15,31.0,male,English,1,23,118,I don't want to hear it.,don't,2,,,172.0,260.0,260.0,260.0,
15,31.0,male,English,1,23,118,I don't want to hear it.,want,3,,,,,,,
15,31.0,male,English,1,23,118,I don't want to hear it.,to,4,,,224.0,224.0,224.0,224.0,
15,31.0,male,English,1,23,118,I don't want to hear it.,hear,5,,,112.0,112.0,112.0,112.0,
15,31.0,male,English,1,23,118,I don't want to hear it.,it.,6,,,,,,,
15,31.0,male,English,1,17,119,Harry smiled at his little brother.,Harry,1,Does Harry have a younger sibling?,y,,,,,1.0
15,31.0,male,English,1,17,119,Harry smiled at his little brother.,smiled,2,Does Harry have a younger sibling?,y,220.0,220.0,220.0,220.0,1.0
15,31.0,male,English,1,17,119,Harry smiled at his little brother.,at,3,Does Harry have a younger sibling?,y,,,,,1.0
15,31.0,male,English,1,17,119,Harry smiled at his little brother.,his,4,Does Harry have a younger sibling?,y,,,,,1.0
15,31.0,male,English,1,17,119,Harry smiled at his little brother.,little,5,Does Harry have a younger sibling?,y,496.0,496.0,496.0,496.0,1.0
15,31.0,male,English,1,17,119,Harry smiled at his little brother.,brother.,6,Does Harry have a younger sibling?,y,488.0,488.0,488.0,488.0,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,You,1,Will I do anything you ask?,y,,,,,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,know,2,Will I do anything you ask?,y,244.0,244.0,244.0,244.0,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,that,3,Will I do anything you ask?,y,,,,,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,I,4,Will I do anything you ask?,y,,,,,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,will,5,Will I do anything you ask?,y,156.0,156.0,156.0,156.0,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,do,6,Will I do anything you ask?,y,,,,,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,whatever,7,Will I do anything you ask?,y,,,,,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,you,8,Will I do anything you ask?,y,188.0,188.0,188.0,188.0,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,ask,9,Will I do anything you ask?,y,,,,,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,of,10,Will I do anything you ask?,y,124.0,124.0,124.0,676.0,1.0
15,31.0,male,English,1,148,120,You know that I will do whatever you ask of me.,me.,11,Will I do anything you ask?,y,,,,,1.0
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,Follow,1,,,240.0,240.0,240.0,240.0,
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,me,2,,,,,,,
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,closely,3,,,,,,,
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,and,4,,,,,,,
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,watch,5,,,164.0,164.0,164.0,164.0,
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,for,6,,,,,,,
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,their,7,,,192.0,192.0,192.0,192.0,
15,31.0,male,English,1,62,121,Follow me closely and watch for their leader.,leader.,8,,,172.0,172.0,172.0,172.0,
15,31.0,male,English,1,29,122,The bored looking soldier just pointed.,The,1,Did the soldier seem interested?,n,120.0,120.0,120.0,120.0,1.0
15,31.0,male,English,1,29,122,The bored looking soldier just pointed.,bored,2,Did the soldier seem interested?,n,172.0,172.0,172.0,172.0,1.0
15,31.0,male,English,1,29,122,The bored looking soldier just pointed.,looking,3,Did the soldier seem interested?,n,,,,,1.0
15,31.0,male,English,1,29,122,The bored looking soldier just pointed.,soldier,4,Did the soldier seem interested?,n,292.0,292.0,292.0,292.0,1.0
15,31.0,male,English,1,29,122,The bored looking soldier just pointed.,just,5,Did the soldier seem interested?,n,,,,,1.0
15,31.0,male,English,1,29,122,The bored looking soldier just pointed.,pointed.,6,Did the soldier seem interested?,n,236.0,236.0,816.0,908.0,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,Matthew,1,Did Matthew touch the wall?,y,68.0,272.0,272.0,272.0,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,stood,2,Did Matthew touch the wall?,y,,,,,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,against,3,Did Matthew touch the wall?,y,160.0,160.0,160.0,160.0,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,the,4,Did Matthew touch the wall?,y,,,,,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,wall,5,Did Matthew touch the wall?,y,,,,,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,with,6,Did Matthew touch the wall?,y,104.0,104.0,104.0,104.0,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,his,7,Did Matthew touch the wall?,y,,,,,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,hands,8,Did Matthew touch the wall?,y,184.0,184.0,184.0,184.0,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,behind,9,Did Matthew touch the wall?,y,,,,,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,his,10,Did Matthew touch the wall?,y,824.0,824.0,1128.0,1916.0,1.0
15,31.0,male,English,1,139,123,Matthew stood against the wall with his hands behind his back.,back.,11,Did Matthew touch the wall?,y,,,,,1.0
15,31.0,male,English,1,42,124,Sam felt proud when he went home.,Sam,1,Did Sam feel good about himself?,y,,,,,1.0
15,31.0,male,English,1,42,124,Sam felt proud when he went home.,felt,2,Did Sam feel good about himself?,y,,,,,1.0
15,31.0,male,English,1,42,124,Sam felt proud when he went home.,proud,3,Did Sam feel good about himself?,y,284.0,284.0,284.0,284.0,1.0
15,31.0,male,English,1,42,124,Sam felt proud when he went home.,when,4,Did Sam feel good about himself?,y,,,,,1.0
15,31.0,male,English,1,42,124,Sam felt proud when he went home.,he,5,Did Sam feel good about himself?,y,224.0,224.0,804.0,976.0,1.0
15,31.0,male,English,1,42,124,Sam felt proud when he went home.,went,6,Did Sam feel good about himself?,y,,,,,1.0
15,31.0,male,English,1,42,124,Sam felt proud when he went home.,home.,7,Did Sam feel good about himself?,y,,,,,1.0
15,31.0,male,English,1,2,125,Billy wrote on the envelope.,Billy,1,Was it Bob who wrote?,n,128.0,128.0,128.0,128.0,1.0
15,31.0,male,English,1,2,125,Billy wrote on the envelope.,wrote,2,Was it Bob who wrote?,n,212.0,212.0,212.0,212.0,1.0
15,31.0,male,English,1,2,125,Billy wrote on the envelope.,on,3,Was it Bob who wrote?,n,,,,,1.0
15,31.0,male,English,1,2,125,Billy wrote on the envelope.,the,4,Was it Bob who wrote?,n,164.0,164.0,164.0,584.0,1.0
15,31.0,male,English,1,2,125,Billy wrote on the envelope.,envelope.,5,Was it Bob who wrote?,n,,,,,1.0
15,31.0,male,English,1,5,126,Helen ran to the toilet.,Helen,1,Did Helen go quickly?,y,32.0,240.0,240.0,240.0,1.0
15,31.0,male,English,1,5,126,Helen ran to the toilet.,ran,2,Did Helen go quickly?,y,,,,,1.0
15,31.0,male,English,1,5,126,Helen ran to the toilet.,to,3,Did Helen go quickly?,y,,,,,1.0
15,31.0,male,English,1,5,126,Helen ran to the toilet.,the,4,Did Helen go quickly?,y,276.0,276.0,276.0,480.0,1.0
15,31.0,male,English,1,5,126,Helen ran to the toilet.,toilet.,5,Did Helen go quickly?,y,,,,,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,His,1,Does he have many followers?,n,244.0,244.0,244.0,244.0,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,men,2,Does he have many followers?,n,,,,,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,will,3,Does he have many followers?,n,,,,,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,not,4,Does he have many followers?,n,216.0,216.0,216.0,216.0,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,follow,5,Does he have many followers?,n,,,,,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,him,6,Does he have many followers?,n,292.0,292.0,292.0,584.0,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,and,7,Does he have many followers?,n,,,,,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,they,8,Does he have many followers?,n,,,,,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,are,9,Does he have many followers?,n,272.0,272.0,272.0,580.0,1.0
15,31.0,male,English,1,114,127,His men will not follow him and they are few.,few.,10,Does he have many followers?,n,180.0,180.0,180.0,180.0,1.0
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,He,1,,,104.0,104.0,104.0,104.0,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,was,2,,,,,,,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,already,3,,,212.0,212.0,212.0,212.0,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,up,4,,,,,,,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,and,5,,,,,,,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,dressed,6,,,156.0,156.0,156.0,156.0,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,and,7,,,,,,,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,invited,8,,,184.0,184.0,184.0,184.0,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,us,9,,,52.0,52.0,52.0,52.0,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,in,10,,,,,,,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,for,11,,,,,,,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,a,12,,,164.0,164.0,164.0,164.0,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,cup,13,,,,,,,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,of,14,,,232.0,232.0,232.0,408.0,
15,31.0,male,English,1,235,128,He was already up and dressed and invited us in for a cup of tea.,tea.,15,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,If,1,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,I,2,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,have,3,,,252.0,252.0,252.0,252.0,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,time,4,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,at,5,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,the,6,,,148.0,148.0,148.0,148.0,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,end,7,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,I'll,8,,,112.0,112.0,112.0,112.0,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,fill,9,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,you,10,,,164.0,164.0,164.0,164.0,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,in,11,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,on,12,,,,,,,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,what,13,,,256.0,256.0,504.0,856.0,
15,31.0,male,English,1,211,129,If I have time at the end I'll fill you in on what happened.,happened.,14,,,,,,,
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.",She,1,Was it dark?,n,176.0,176.0,176.0,176.0,0.0
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.",was,2,Was it dark?,n,,,,,0.0
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.",smiling,3,Was it dark?,n,116.0,116.0,116.0,116.0,0.0
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.",in,4,Was it dark?,n,,,,,0.0
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.",the,5,Was it dark?,n,96.0,96.0,96.0,96.0,0.0
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.","dark,",6,Was it dark?,n,,,,,0.0
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.",teeth,7,Was it dark?,n,292.0,292.0,292.0,292.0,0.0
15,31.0,male,English,1,76,130,"She was smiling in the dark, teeth flashing.",flashing.,8,Was it dark?,n,196.0,628.0,628.0,628.0,0.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,He,1,Did he put down the sword?,y,,,,,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,lay,2,Did he put down the sword?,y,,,,,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,his,3,Did he put down the sword?,y,220.0,220.0,220.0,320.0,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,sword,4,Did he put down the sword?,y,,,,,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,aside,5,Did he put down the sword?,y,168.0,168.0,168.0,168.0,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,and,6,Did he put down the sword?,y,,,,,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,extended,7,Did he put down the sword?,y,164.0,164.0,164.0,164.0,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,his,8,Did he put down the sword?,y,424.0,424.0,424.0,872.0,1.0
15,31.0,male,English,1,90,131,He lay his sword aside and extended his hands.,hands.,9,Did he put down the sword?,y,200.0,200.0,536.0,860.0,1.0
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,Walter,1,,,,,,,
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,closed,2,,,260.0,260.0,260.0,260.0,
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,the,3,,,,,,,
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,door,4,,,160.0,160.0,160.0,280.0,
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,and,5,,,,,,,
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,took,6,,,376.0,376.0,376.0,540.0,
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,a,7,,,572.0,572.0,572.0,572.0,
15,31.0,male,English,1,70,132,Walter closed the door and took a breath.,breath.,8,,,200.0,568.0,568.0,568.0,
15,31.0,male,English,1,35,133,Alan forgot to shave again this morning.,Alan,1,Did Alan shave this morning?,n,112.0,112.0,112.0,112.0,1.0
15,31.0,male,English,1,35,133,Alan forgot to shave again this morning.,forgot,2,Did Alan shave this morning?,n,164.0,164.0,164.0,164.0,1.0
15,31.0,male,English,1,35,133,Alan forgot to shave again this morning.,to,3,Did Alan shave this morning?,n,,,,,1.0
15,31.0,male,English,1,35,133,Alan forgot to shave again this morning.,shave,4,Did Alan shave this morning?,n,,,,,1.0
15,31.0,male,English,1,35,133,Alan forgot to shave again this morning.,again,5,Did Alan shave this morning?,n,244.0,244.0,244.0,244.0,1.0
15,31.0,male,English,1,35,133,Alan forgot to shave again this morning.,this,6,Did Alan shave this morning?,n,,,,,1.0
15,31.0,male,English,1,35,133,Alan forgot to shave again this morning.,morning.,7,Did Alan shave this morning?,n,200.0,976.0,976.0,976.0,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,Albert,1,Did Barbara speak first?,n,120.0,264.0,264.0,264.0,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,spoke,2,Did Barbara speak first?,n,,,,,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,before,3,Did Barbara speak first?,n,160.0,160.0,160.0,160.0,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,Barbara,4,Did Barbara speak first?,n,160.0,160.0,160.0,160.0,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,had,5,Did Barbara speak first?,n,136.0,136.0,136.0,136.0,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,a,6,Did Barbara speak first?,n,,,,,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,chance,7,Did Barbara speak first?,n,588.0,808.0,808.0,808.0,1.0
15,31.0,male,English,1,60,134,Albert spoke before Barbara had a chance to.,to.,8,Did Barbara speak first?,n,,,,,1.0
15,31.0,male,English,1,46,135,Ted smiled and bit his bottom lip.,Ted,1,,,260.0,260.0,260.0,260.0,
15,31.0,male,English,1,46,135,Ted smiled and bit his bottom lip.,smiled,2,,,,,,,
15,31.0,male,English,1,46,135,Ted smiled and bit his bottom lip.,and,3,,,,,,,
15,31.0,male,English,1,46,135,Ted smiled and bit his bottom lip.,bit,4,,,148.0,148.0,148.0,148.0,
15,31.0,male,English,1,46,135,Ted smiled and bit his bottom lip.,his,5,,,,,,,
15,31.0,male,English,1,46,135,Ted smiled and bit his bottom lip.,bottom,6,,,228.0,536.0,608.0,760.0,
15,31.0,male,English,1,46,135,Ted smiled and bit his bottom lip.,lip.,7,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,The,1,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,police,2,,,248.0,248.0,248.0,248.0,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,officer,3,,,180.0,180.0,180.0,180.0,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,got,4,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,out,5,,,140.0,140.0,140.0,140.0,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,of,6,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,the,7,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,van,8,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,and,9,,,188.0,188.0,188.0,188.0,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,picked,10,,,132.0,132.0,132.0,132.0,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,up,11,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,the,12,,,,,,,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,two,13,,,416.0,1096.0,1096.0,1304.0,
15,31.0,male,English,1,226,136,The police officer got out of the van and picked up the two cans.,cans.,14,,,,,,,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,Alec,1,,,104.0,104.0,104.0,104.0,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,stood,2,,,200.0,200.0,200.0,200.0,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,against,3,,,36.0,36.0,36.0,36.0,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,the,4,,,,,,,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,wall,5,,,164.0,164.0,164.0,164.0,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,to,6,,,,,,,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,steady,7,,,160.0,160.0,160.0,160.0,
15,31.0,male,English,1,72,137,Alec stood against the wall to steady himself.,himself.,8,,,84.0,84.0,84.0,516.0,
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,Phil,1,Did Phil fall?,n,244.0,244.0,244.0,244.0,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,let,2,Did Phil fall?,n,,,,,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,him,3,Did Phil fall?,n,,,,,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,go,4,Did Phil fall?,n,,,,,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,and,5,Did Phil fall?,n,212.0,212.0,212.0,212.0,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,Charlie,6,Did Phil fall?,n,264.0,264.0,264.0,564.0,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,fell,7,Did Phil fall?,n,208.0,208.0,208.0,208.0,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,to,8,Did Phil fall?,n,,,,,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,the,9,Did Phil fall?,n,,,,,1.0
15,31.0,male,English,1,120,138,Phil let him go and Charlie fell to the ground.,ground.,10,Did Phil fall?,n,180.0,180.0,180.0,500.0,1.0
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,I,1,Does the friend want anything?,y,,,,,1.0
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,think,2,Does the friend want anything?,y,28.0,240.0,240.0,240.0,1.0
15,31.0,male,English,1,68,139,I think our friend's demands are well justified.,our,3,Does the friend want anything?,y,,,,,1.0
