"list","participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt","rt_measure"
"PRIDEVI_C","subject-36.csv",206,"FRKENOJ",15,"pseudorec","3",1,767,"keypress"
"PRIDEVI_C","subject-36.csv",157,"LASIVOM",16,"pseudorec","3",1,484,"keypress"
"PRIDEVI_C","subject-36.csv",167,"ČUPAKOM",17,"pseudorec","3",1,650,"keypress"
"PRIDEVI_C","subject-36.csv",5,"BUDNOJ",18,"rec","1",1,448,"keypress"
"PRIDEVI_C","subject-36.csv",179,"HUPENOJ",19,"pseudorec","3",1,494,"keypress"
"PRIDEVI_C","subject-36.csv",98,"VISOKOJ",20,"rec","1",1,495,"keypress"
"PRIDEVI_C","subject-36.csv",73,"REDOVNOM",21,"rec","1",1,608,"keypress"
"PRIDEVI_C","subject-36.csv",70,"RADOSNOM",22,"rec","1",1,725,"keypress"
"PRIDEVI_C","subject-36.csv",186,"NELAHOJ",23,"pseudorec","3",1,515,"keypress"
"PRIDEVI_C","subject-36.csv",13,"DESNOM",24,"rec","1",1,445,"keypress"
"PRIDEVI_C","subject-36.csv",138,"NUSIVOG",25,"pseudorec","3",1,628,"keypress"
"PRIDEVI_C","subject-36.csv",145,"KESANOM",26,"pseudorec","3",1,543,"keypress"
"PRIDEVI_C","subject-36.csv",116,"LURIVOG",27,"pseudorec","3",1,483,"keypress"
"PRIDEVI_C","subject-36.csv",3,"BLISKOG",28,"rec","1",1,612,"keypress"
"PRIDEVI_C","subject-36.csv",53,"NISKOJ",29,"rec","1",1,569,"keypress"
"PRIDEVI_C","subject-36.csv",34,"LJUDSKOM",30,"rec","1",1,486,"keypress"
"PRIDEVI_C","subject-36.csv",199,"URTIVOJ",31,"pseudorec","3",1,518,"keypress"
"PRIDEVI_C","subject-36.csv",96,"UPORNOG",32,"rec","1",1,455,"keypress"
"PRIDEVI_C","subject-36.csv",131,"MILATOG",33,"pseudorec","3",1,668,"keypress"
"PRIDEVI_C","subject-36.csv",43,"MUZIČKOM",34,"rec","1",1,500,"keypress"
"PRIDEVI_C","subject-36.csv",32,"LAŽNOJ",35,"rec","1",1,679,"keypress"
"PRIDEVI_C","subject-36.csv",109,"DUMAVOG",36,"pseudorec","3",1,574,"keypress"
"PRIDEVI_C","subject-36.csv",67,"PRIVREDNOM",37,"rec","1",1,688,"keypress"
"PRIDEVI_C","subject-36.csv",173,"LJITKOM",38,"pseudorec","3",1,700,"keypress"
"PRIDEVI_C","subject-36.csv",203,"FLARATOJ",39,"pseudorec","3",1,570,"keypress"
"PRIDEVI_C","subject-36.csv",38,"MIRISNOJ",40,"rec","1",1,469,"keypress"
"PRIDEVI_C","subject-36.csv",78,"SJAJNOG",41,"rec","1",1,495,"keypress"
"PRIDEVI_C","subject-36.csv",147,"ŽUNAVOM",42,"pseudorec","3",1,524,"keypress"
"PRIDEVI_C","subject-36.csv",66,"PRIRODNOG",43,"rec","1",1,455,"keypress"
"PRIDEVI_C","subject-36.csv",113,"RILEMOG",44,"pseudorec","3",1,459,"keypress"
"PRIDEVI_C","subject-36.csv",108,"MISANOG",45,"pseudorec","3",1,604,"keypress"
"PRIDEVI_C","subject-36.csv",211,"GUJAFOJ",46,"pseudorec","3",1,493,"keypress"
"PRIDEVI_C","subject-36.csv",182,"HAČNOJ",47,"pseudorec","3",1,509,"keypress"
"PRIDEVI_C","subject-36.csv",42,"MUTNOG",48,"rec","1",1,570,"keypress"
"PRIDEVI_C","subject-36.csv",159,"KILENOM",49,"pseudorec","3",1,482,"keypress"
"PRIDEVI_C","subject-36.csv",144,"LOTIVOM",50,"pseudorec","3",1,611,"keypress"
"PRIDEVI_C","subject-36.csv",74,"RODNOJ",51,"rec","1",1,443,"keypress"
"PRIDEVI_C","subject-36.csv",100,"VRELOM",52,"rec","1",1,572,"keypress"
"PRIDEVI_C","subject-36.csv",6,"BURNOG",53,"rec","1",1,436,"keypress"
"PRIDEVI_C","subject-36.csv",118,"MUŽIVOG",54,"pseudorec","1",0,745,"keypress"
"PRIDEVI_C","subject-36.csv",177,"NECNOJ",55,"pseudorec","3",1,700,"keypress"
"PRIDEVI_C","subject-36.csv",164,"PLOSTOM",56,"pseudorec","3",1,508,"keypress"
"PRIDEVI_C","subject-36.csv",210,"TILBINOJ",57,"pseudorec","3",1,448,"keypress"
"PRIDEVI_C","subject-36.csv",127,"KUJANOG",58,"pseudorec","3",1,696,"keypress"
"PRIDEVI_C","subject-36.csv",171,"NJERNOM",59,"pseudorec","3",1,467,"keypress"
"PRIDEVI_C","subject-36.csv",175,"HURNOM",60,"pseudorec","3",1,475,"keypress"
"PRIDEVI_C","subject-36.csv",64,"POZNATOM",61,"rec","1",1,488,"keypress"
"PRIDEVI_C","subject-36.csv",194,"NETERNOJ",62,"pseudorec","3",1,487,"keypress"
"PRIDEVI_C","subject-36.csv",195,"NIROVOJ",63,"pseudorec","3",1,479,"keypress"
"PRIDEVI_C","subject-36.csv",156,"DURAVOM",64,"pseudorec","1",0,656,"keypress"
"PRIDEVI_C","subject-36.csv",191,"NISJOJ",65,"pseudorec","3",1,616,"keypress"
"PRIDEVI_C","subject-36.csv",124,"VETANOG",66,"pseudorec","3",1,840,"keypress"
"PRIDEVI_C","subject-36.csv",148,"MORIVOM",67,"pseudorec","3",1,496,"keypress"
"PRIDEVI_C","subject-36.csv",44,"NAUČNOJ",68,"rec","1",1,680,"keypress"
"PRIDEVI_C","subject-36.csv",133,"SILKIMOG",69,"pseudorec","3",1,588,"keypress"
"PRIDEVI_C","subject-36.csv",15,"DRUŠTVENOG",70,"rec","1",1,534,"keypress"
"PRIDEVI_C","subject-36.csv",56,"ODLIČNOJ",71,"rec","1",1,484,"keypress"
"PRIDEVI_C","subject-36.csv",92,"TANKOJ",72,"rec","1",1,553,"keypress"
"PRIDEVI_C","subject-36.csv",174,"BUŽNOM",73,"pseudorec","3",1,601,"keypress"
"PRIDEVI_C","subject-36.csv",37,"MEKOM",74,"rec","3",0,459,"keypress"
"PRIDEVI_C","subject-36.csv",110,"DORANOG",75,"pseudorec","3",1,629,"keypress"
"PRIDEVI_C","subject-36.csv",82,"SMRTNOM",76,"rec","1",1,475,"keypress"
"PRIDEVI_C","subject-36.csv",81,"SLOBODNOG",77,"rec","1",1,498,"keypress"
"PRIDEVI_C","subject-36.csv",146,"PANANOM",78,"pseudorec","3",1,637,"keypress"
"PRIDEVI_C","subject-36.csv",99,"VLAŽNOG",79,"rec","1",1,542,"keypress"
"PRIDEVI_C","subject-36.csv",150,"SULNOM",80,"pseudorec","3",1,580,"keypress"
"PRIDEVI_C","subject-36.csv",94,"TUŽNOM",81,"rec","1",1,501,"keypress"
"PRIDEVI_C","subject-36.csv",163,"MRGAVOM",82,"pseudorec","3",1,719,"keypress"
"PRIDEVI_C","subject-36.csv",77,"ŠIROKOJ",83,"rec","1",1,555,"keypress"
"PRIDEVI_C","subject-36.csv",49,"NEVIDLJIVOM",84,"rec","1",1,574,"keypress"
"PRIDEVI_C","subject-36.csv",58,"OTVORENOM",85,"rec","1",1,466,"keypress"
"PRIDEVI_C","subject-36.csv",91,"TAČNOM",86,"rec","1",1,395,"keypress"
"PRIDEVI_C","subject-36.csv",172,"FELENOM",87,"pseudorec","3",1,547,"keypress"
"PRIDEVI_C","subject-36.csv",65,"PRAVILNOJ",88,"rec","1",1,521,"keypress"
"PRIDEVI_C","subject-36.csv",170,"PEFENOM",89,"pseudorec","3",1,629,"keypress"
"PRIDEVI_C","subject-36.csv",75,"SELJAČKOG",90,"rec","1",1,509,"keypress"
"PRIDEVI_C","subject-36.csv",119,"ZORAVOG",91,"pseudorec","3",1,543,"keypress"
"PRIDEVI_C","subject-36.csv",103,"ZIMSKOM",92,"rec","1",1,676,"keypress"
"PRIDEVI_C","subject-36.csv",51,"NEŽNOG",93,"rec","1",1,796,"keypress"
"PRIDEVI_C","subject-36.csv",40,"MORSKOM",94,"rec","1",1,656,"keypress"
"PRIDEVI_C","subject-36.csv",190,"UHTIVOJ",95,"pseudorec","3",1,522,"keypress"
"PRIDEVI_C","subject-36.csv",193,"BLUGAVOJ",96,"pseudorec","3",1,516,"keypress"
"PRIDEVI_C","subject-36.csv",161,"SUDAVOM",97,"pseudorec","3",1,491,"keypress"
"PRIDEVI_C","subject-36.csv",114,"LARUTOG",98,"pseudorec","3",1,453,"keypress"
"PRIDEVI_C","subject-36.csv",9,"ČUDNOG",99,"rec","1",1,476,"keypress"
"PRIDEVI_C","subject-36.csv",11,"ČVRSTOJ",100,"rec","1",1,450,"keypress"
"PRIDEVI_C","subject-36.csv",62,"POSEBNOJ",101,"rec","1",1,449,"keypress"
"PRIDEVI_C","subject-36.csv",112,"NOLENOG",102,"pseudorec","3",1,486,"keypress"
"PRIDEVI_C","subject-36.csv",30,"KULTURNOG",103,"rec","1",1,524,"keypress"
"PRIDEVI_C","subject-36.csv",28,"KRATKOM",104,"rec","1",1,428,"keypress"
"PRIDEVI_C","subject-36.csv",18,"FILMSKOG",105,"rec","1",1,496,"keypress"
"PRIDEVI_C","subject-36.csv",14,"DNEVNOJ",106,"rec","1",1,410,"keypress"
"PRIDEVI_C","subject-36.csv",162,"NORNOM",107,"pseudorec","1",0,347,"keypress"
"PRIDEVI_C","subject-36.csv",130,"KUDNOG",108,"pseudorec","1",0,430,"keypress"
"PRIDEVI_C","subject-36.csv",39,"MOĆNOG",109,"rec","1",1,574,"keypress"
"PRIDEVI_C","subject-36.csv",1,"ATOMSKOM",110,"rec","1",1,564,"keypress"
"PRIDEVI_C","subject-36.csv",89,"SUROVOJ",111,"rec","1",1,581,"keypress"
"PRIDEVI_C","subject-36.csv",178,"CUSNOJ",112,"pseudorec","3",1,652,"keypress"
"PRIDEVI_C","subject-36.csv",61,"POLITIČKOM",113,"rec","1",1,617,"keypress"
"PRIDEVI_C","subject-36.csv",169,"SUČENOM",114,"pseudorec","3",1,681,"keypress"
"PRIDEVI_C","subject-36.csv",183,"FORKOJ",115,"pseudorec","3",1,518,"keypress"
"PRIDEVI_C","subject-36.csv",29,"KUĆNOJ",116,"rec","1",1,858,"keypress"
"PRIDEVI_C","subject-36.csv",86,"STRAŠNOJ",117,"rec","1",1,458,"keypress"
"PRIDEVI_C","subject-36.csv",189,"VELITOJ",118,"pseudorec","3",1,780,"keypress"
"PRIDEVI_C","subject-36.csv",2,"BESKRAJNOJ",119,"rec","1",1,1139,"keypress"
"PRIDEVI_C","subject-36.csv",57,"OGROMNOG",120,"rec","1",1,752,"keypress"
"PRIDEVI_C","subject-36.csv",209,"BUTOJ",121,"pseudorec","3",1,552,"keypress"
"PRIDEVI_C","subject-36.csv",59,"OZBILJNOJ",122,"rec","1",1,823,"keypress"
"PRIDEVI_C","subject-36.csv",154,"GLOMNOM",123,"pseudorec","3",1,890,"keypress"
"PRIDEVI_C","subject-36.csv",63,"POVOLJNOG",124,"rec","1",1,732,"keypress"
"PRIDEVI_C","subject-36.csv",52,"NEZNANOM",125,"rec","1",1,683,"keypress"
"PRIDEVI_C","subject-36.csv",180,"SAŽNOJ",126,"pseudorec","3",1,620,"keypress"
"PRIDEVI_C","subject-36.csv",31,"LAKOM",127,"rec","1",1,583,"keypress"
"PRIDEVI_C","subject-36.csv",26,"KONAČNOJ",128,"rec","1",1,536,"keypress"
"PRIDEVI_C","subject-36.csv",111,"TOLANOG",129,"pseudorec","1",0,525,"keypress"
"PRIDEVI_C","subject-36.csv",80,"SLIČNOJ",130,"rec","1",1,526,"keypress"
"PRIDEVI_C","subject-36.csv",79,"SLAVNOM",131,"rec","1",1,436,"keypress"
"PRIDEVI_C","subject-36.csv",16,"DUBOKOM",132,"rec","1",1,445,"keypress"
"PRIDEVI_C","subject-36.csv",187,"FUKAVOJ",133,"pseudorec","3",1,508,"keypress"
"PRIDEVI_C","subject-36.csv",36,"MASOVNOG",134,"rec","1",1,505,"keypress"
"PRIDEVI_C","subject-36.csv",207,"ZEGENOJ",135,"pseudorec","3",1,507,"keypress"
"PRIDEVI_C","subject-36.csv",4,"BOLESNOM",136,"rec","1",1,525,"keypress"
"PRIDEVI_C","subject-36.csv",101,"ŽALOSNOJ",137,"rec","1",1,670,"keypress"
"PRIDEVI_C","subject-36.csv",168,"DEMITOM",138,"pseudorec","3",1,569,"keypress"
"PRIDEVI_C","subject-36.csv",12,"DAVNOG",139,"rec","1",1,464,"keypress"
"PRIDEVI_C","subject-36.csv",155,"ČILKOM",140,"pseudorec","3",1,626,"keypress"
"PRIDEVI_C","subject-36.csv",76,"SEVERNOM",141,"rec","1",1,472,"keypress"
"PRIDEVI_C","subject-36.csv",87,"STRUČNOG",142,"rec","1",1,531,"keypress"
"PRIDEVI_C","subject-36.csv",202,"BLANOJ",143,"pseudorec","3",1,502,"keypress"
"PRIDEVI_C","subject-36.csv",71,"RANJENOJ",144,"rec","1",1,691,"keypress"
"PRIDEVI_C","subject-36.csv",93,"TEHNIČKOG",145,"rec","1",1,572,"keypress"
"PRIDEVI_C","subject-36.csv",50,"NEVINOJ",146,"rec","1",1,539,"keypress"
"PRIDEVI_C","subject-36.csv",102,"ZLOG",147,"rec","1",1,631,"keypress"
"PRIDEVI_C","subject-36.csv",25,"JUŽNOM",148,"rec","1",1,591,"keypress"
"PRIDEVI_C","subject-36.csv",117,"VURNOG",149,"pseudorec","3",1,607,"keypress"
"PRIDEVI_C","subject-36.csv",60,"PLEMENITOG",150,"rec","1",1,510,"keypress"
"PRIDEVI_C","subject-36.csv",137,"LOZANOG",151,"pseudorec","1",0,383,"keypress"
"PRIDEVI_C","subject-36.csv",149,"RISOKOM",152,"pseudorec","1",0,516,"keypress"
"PRIDEVI_C","subject-36.csv",192,"FLAKOJ",153,"pseudorec","3",1,527,"keypress"
"PRIDEVI_C","subject-36.csv",176,"STROSOM",154,"pseudorec","3",1,651,"keypress"
"PRIDEVI_C","subject-36.csv",197,"LAPANOJ",155,"pseudorec","3",1,505,"keypress"
"PRIDEVI_C","subject-36.csv",21,"GORSKOG",156,"rec","1",1,697,"keypress"
"PRIDEVI_C","subject-36.csv",46,"NEČUJNOM",157,"rec","1",1,570,"keypress"
"PRIDEVI_C","subject-36.csv",115,"LOKAVOG",158,"pseudorec","3",1,689,"keypress"
"PRIDEVI_C","subject-36.csv",107,"SOROKOG",159,"pseudorec","3",1,651,"keypress"
"PRIDEVI_C","subject-36.csv",69,"PROKLETOG",160,"rec","1",1,535,"keypress"
"PRIDEVI_C","subject-36.csv",151,"MORNOM",161,"pseudorec","3",1,690,"keypress"
"PRIDEVI_C","subject-36.csv",125,"PIKANOG",162,"pseudorec","3",1,585,"keypress"
"PRIDEVI_C","subject-36.csv",20,"GORKOJ",163,"rec","1",1,771,"keypress"
"PRIDEVI_C","subject-36.csv",23,"GUSTOJ",164,"rec","1",1,636,"keypress"
"PRIDEVI_C","subject-36.csv",45,"NEBESKOG",165,"rec","1",1,544,"keypress"
"PRIDEVI_C","subject-36.csv",33,"LIČNOG",166,"rec","1",1,586,"keypress"
"PRIDEVI_C","subject-36.csv",184,"SRLAVOJ",167,"pseudorec","3",1,571,"keypress"
"PRIDEVI_C","subject-36.csv",208,"FLABOJ",168,"pseudorec","3",1,492,"keypress"
"PRIDEVI_C","subject-36.csv",160,"ŠODNOM",169,"pseudorec","3",1,605,"keypress"
"PRIDEVI_C","subject-36.csv",72,"RATNOG",170,"rec","1",1,526,"keypress"
"PRIDEVI_C","subject-36.csv",198,"OSKENOJ",171,"pseudorec","3",1,504,"keypress"
"PRIDEVI_C","subject-36.csv",84,"STAKLENOG",172,"rec","1",1,504,"keypress"
"PRIDEVI_C","subject-36.csv",55,"OBIČNOM",173,"rec","1",1,474,"keypress"
"PRIDEVI_C","subject-36.csv",165,"VILAVOM",174,"pseudorec","3",1,582,"keypress"
"PRIDEVI_C","subject-36.csv",105,"ZLATNOG",175,"rec","1",1,486,"keypress"
"PRIDEVI_C","subject-36.csv",17,"EKONOMSKOJ",176,"rec","1",1,537,"keypress"
"PRIDEVI_C","subject-36.csv",7,"ČELIČNOM",177,"rec","1",1,459,"keypress"
"PRIDEVI_C","subject-36.csv",35,"MALENOJ",178,"rec","1",1,631,"keypress"
"PRIDEVI_C","subject-36.csv",134,"LATNOG",179,"pseudorec","3",1,636,"keypress"
"PRIDEVI_C","subject-36.csv",141,"TORNOG",180,"pseudorec","3",1,574,"keypress"
"PRIDEVI_C","subject-36.csv",10,"ČUDESNOM",181,"rec","1",1,494,"keypress"
"PRIDEVI_C","subject-36.csv",41,"MRAČNOJ",182,"rec","1",1,471,"keypress"
"PRIDEVI_C","subject-36.csv",185,"VEDNOJ",183,"pseudorec","3",1,616,"keypress"
"PRIDEVI_C","subject-36.csv",188,"KLAKNOJ",184,"pseudorec","3",1,691,"keypress"
"PRIDEVI_C","subject-36.csv",19,"GLAVNOM",185,"rec","1",1,474,"keypress"
"PRIDEVI_C","subject-36.csv",54,"NOĆNOG",186,"rec","3",0,704,"keypress"
"PRIDEVI_C","subject-36.csv",196,"OTKENOJ",187,"pseudorec","3",1,606,"keypress"
"PRIDEVI_C","subject-36.csv",201,"TIROKOJ",188,"pseudorec","3",1,493,"keypress"
"PRIDEVI_C","subject-36.csv",135,"DILAVOG",189,"pseudorec","3",1,616,"keypress"
"PRIDEVI_C","subject-36.csv",85,"STALNOM",190,"rec","1",1,555,"keypress"
"PRIDEVI_C","subject-36.csv",153,"KISAVOM",191,"pseudorec","3",1,600,"keypress"
"PRIDEVI_C","subject-36.csv",95,"UMORNOJ",192,"rec","1",1,529,"keypress"
"PRIDEVI_C","subject-36.csv",212,"BLETANOJ",193,"pseudorec","3",1,645,"keypress"
"PRIDEVI_C","subject-36.csv",8,"ČITAVOJ",194,"rec","3",0,624,"keypress"
"PRIDEVI_C","subject-36.csv",48,"NEPOZNATOG",195,"rec","1",1,517,"keypress"
"PRIDEVI_C","subject-36.csv",136,"RELENOG",196,"pseudorec","3",1,501,"keypress"
"PRIDEVI_C","subject-36.csv",122,"ROTANOG",197,"pseudorec","1",0,432,"keypress"
"PRIDEVI_C","subject-36.csv",121,"GILANOG",198,"pseudorec","3",1,539,"keypress"
"PRIDEVI_C","subject-36.csv",104,"ŽIVOTNOJ",199,"rec","3",0,801,"keypress"
"PRIDEVI_C","subject-36.csv",140,"TENOKOG",200,"pseudorec","3",1,538,"keypress"
"PRIDEVI_C","subject-36.csv",47,"NEMIRNOJ",201,"rec","1",1,635,"keypress"
"PRIDEVI_C","subject-36.csv",143,"RIZANOM",202,"pseudorec","3",1,483,"keypress"
"PRIDEVI_C","subject-36.csv",88,"ŠUMSKOM",203,"rec","1",1,567,"keypress"
"PRIDEVI_C","subject-36.csv",24,"JAKOG",204,"rec","1",1,538,"keypress"
"PRIDEVI_C","subject-36.csv",68,"PRLJAVOJ",205,"rec","1",1,519,"keypress"
"PRIDEVI_C","subject-36.csv",97,"VAŽNOM",206,"rec","1",1,437,"keypress"
"PRIDEVI_C","subject-36.csv",126,"RIROKOG",207,"pseudorec","3",1,537,"keypress"
"PRIDEVI_C","subject-36.csv",152,"TULAVOM",208,"pseudorec","3",1,490,"keypress"
"PRIDEVI_C","subject-36.csv",128,"RIGONOG",209,"pseudorec","3",1,499,"keypress"
"PRIDEVI_C","subject-36.csv",27,"KONKRETNOG",210,"rec","1",1,1078,"keypress"
"PRIDEVI_C","subject-36.csv",205,"VOLENOJ",211,"pseudorec","3",1,538,"keypress"
"PRIDEVI_C","subject-36.csv",204,"GANKOJ",212,"pseudorec","3",1,555,"keypress"
"PRIDEVI_B","subject-35.csv",137,"LOZANOG",1,"pseudorec","None",0,1500,"keypress"
"PRIDEVI_B","subject-35.csv",180,"SAŽNOJ",2,"pseudorec","1",0,592,"keypress"
"PRIDEVI_B","subject-35.csv",119,"ZORAVOG",3,"pseudorec","3",1,1430,"keypress"
"PRIDEVI_B","subject-35.csv",135,"DILAVOG",4,"pseudorec","3",1,740,"keypress"
"PRIDEVI_B","subject-35.csv",35,"MALENOG",5,"rec","1",1,665,"keypress"
"PRIDEVI_B","subject-35.csv",43,"MUZIČKOJ",6,"rec","1",1,1013,"keypress"
"PRIDEVI_B","subject-35.csv",76,"SEVERNOJ",7,"rec","1",1,632,"keypress"
"PRIDEVI_B","subject-35.csv",40,"MORSKOJ",8,"rec","1",1,723,"keypress"
"PRIDEVI_B","subject-35.csv",141,"TORNOG",9,"pseudorec","3",1,615,"keypress"
"PRIDEVI_B","subject-35.csv",152,"TULAVOM",10,"pseudorec","3",1,680,"keypress"
"PRIDEVI_B","subject-35.csv",158,"NORAVOM",11,"pseudorec","3",1,834,"keypress"
"PRIDEVI_B","subject-35.csv",34,"LJUDSKOJ",12,"rec","1",1,626,"keypress"
"PRIDEVI_B","subject-35.csv",151,"MORNOM",13,"pseudorec","3",1,743,"keypress"
"PRIDEVI_B","subject-35.csv",183,"FORKOJ",14,"pseudorec","3",1,641,"keypress"
"PRIDEVI_B","subject-35.csv",41,"MRAČNOG",15,"rec","1",1,847,"keypress"
"PRIDEVI_B","subject-35.csv",165,"VILAVOM",16,"pseudorec","3",1,737,"keypress"
"PRIDEVI_B","subject-35.csv",7,"ČELIČNOJ",17,"rec","1",1,886,"keypress"
"PRIDEVI_B","subject-35.csv",167,"ČUPAKOM",18,"pseudorec","3",1,1096,"keypress"
"PRIDEVI_B","subject-35.csv",55,"OBIČNOJ",19,"rec","1",1,696,"keypress"
"PRIDEVI_B","subject-35.csv",18,"FILMSKOM",20,"rec","1",1,712,"keypress"
"PRIDEVI_B","subject-35.csv",57,"OGROMNOM",21,"rec","1",1,832,"keypress"
"PRIDEVI_B","subject-35.csv",61,"POLITIČKOJ",22,"rec","1",1,730,"keypress"
"PRIDEVI_B","subject-35.csv",12,"DAVNOM",23,"rec","1",1,754,"keypress"
"PRIDEVI_B","subject-35.csv",39,"MOĆNOM",24,"rec","1",1,721,"keypress"
"PRIDEVI_B","subject-35.csv",122,"ROTANOG",25,"pseudorec","3",1,791,"keypress"
"PRIDEVI_B","subject-35.csv",160,"ŠODNOM",26,"pseudorec","3",1,695,"keypress"
"PRIDEVI_B","subject-35.csv",162,"NORNOM",27,"pseudorec","3",1,727,"keypress"
"PRIDEVI_B","subject-35.csv",178,"CUSNOJ",28,"pseudorec","3",1,570,"keypress"
"PRIDEVI_B","subject-35.csv",65,"PRAVILNOG",29,"rec","1",1,794,"keypress"
"PRIDEVI_B","subject-35.csv",144,"LOTIVOM",30,"pseudorec","3",1,712,"keypress"
"PRIDEVI_B","subject-35.csv",38,"MIRISNOG",31,"rec","1",1,798,"keypress"
"PRIDEVI_B","subject-35.csv",159,"KILENOM",32,"pseudorec","3",1,945,"keypress"
"PRIDEVI_B","subject-35.csv",153,"KISAVOM",33,"pseudorec","3",1,1089,"keypress"
"PRIDEVI_B","subject-35.csv",199,"URTIVOJ",34,"pseudorec","3",1,678,"keypress"
"PRIDEVI_B","subject-35.csv",126,"RIROKOG",35,"pseudorec","3",1,799,"keypress"
"PRIDEVI_B","subject-35.csv",93,"TEHNIČKOM",36,"rec","1",1,708,"keypress"
"PRIDEVI_B","subject-35.csv",94,"TUŽNOJ",37,"rec","1",1,625,"keypress"
"PRIDEVI_B","subject-35.csv",202,"BLANOJ",38,"pseudorec","3",1,813,"keypress"
"PRIDEVI_B","subject-35.csv",36,"MASOVNOM",39,"rec","1",1,1041,"keypress"
"PRIDEVI_B","subject-35.csv",156,"DURAVOM",40,"pseudorec","3",1,712,"keypress"
"PRIDEVI_B","subject-35.csv",146,"PANANOM",41,"pseudorec","3",1,736,"keypress"
"PRIDEVI_B","subject-35.csv",85,"STALNOJ",42,"rec","1",1,657,"keypress"
"PRIDEVI_B","subject-35.csv",15,"DRUŠTVENOM",43,"rec","1",1,574,"keypress"
"PRIDEVI_B","subject-35.csv",4,"BOLESNOJ",44,"rec","1",1,683,"keypress"
"PRIDEVI_B","subject-35.csv",83,"SPORTSKOG",45,"rec","1",1,570,"keypress"
"PRIDEVI_B","subject-35.csv",118,"MUŽIVOG",46,"pseudorec","3",1,1050,"keypress"
"PRIDEVI_B","subject-35.csv",125,"PIKANOG",47,"pseudorec","3",1,653,"keypress"
"PRIDEVI_B","subject-35.csv",112,"NOLENOG",48,"pseudorec","3",1,693,"keypress"
"PRIDEVI_B","subject-35.csv",124,"VETANOG",49,"pseudorec","3",1,738,"keypress"
"PRIDEVI_B","subject-35.csv",195,"NIROVOJ",50,"pseudorec","3",1,827,"keypress"
"PRIDEVI_B","subject-35.csv",32,"LAŽNOG",51,"rec","1",1,634,"keypress"
"PRIDEVI_B","subject-35.csv",45,"NEBESKOM",52,"rec","1",1,653,"keypress"
"PRIDEVI_B","subject-35.csv",10,"ČUDESNOJ",53,"rec","1",1,612,"keypress"
"PRIDEVI_B","subject-35.csv",142,"SUVANOM",54,"pseudorec","1",0,641,"keypress"
"PRIDEVI_B","subject-35.csv",207,"ZEGENOJ",55,"pseudorec","3",1,656,"keypress"
"PRIDEVI_B","subject-35.csv",5,"BUDNOG",56,"rec","1",1,879,"keypress"
"PRIDEVI_B","subject-35.csv",37,"MEKOJ",57,"rec","1",1,593,"keypress"
"PRIDEVI_B","subject-35.csv",26,"KONAČNOG",58,"rec","1",1,629,"keypress"
"PRIDEVI_B","subject-35.csv",132,"PUMNOG",59,"pseudorec","3",1,731,"keypress"
"PRIDEVI_B","subject-35.csv",129,"SIRANOG",60,"pseudorec","3",1,821,"keypress"
"PRIDEVI_B","subject-35.csv",42,"MUTNOM",61,"rec","1",1,654,"keypress"
"PRIDEVI_B","subject-35.csv",89,"SUROVOG",62,"rec","1",1,984,"keypress"
"PRIDEVI_B","subject-35.csv",179,"HUPENOJ",63,"pseudorec","3",1,767,"keypress"
"PRIDEVI_B","subject-35.csv",210,"TILBINOJ",64,"pseudorec","3",1,656,"keypress"
"PRIDEVI_B","subject-35.csv",25,"JUŽNOJ",65,"rec","1",1,900,"keypress"
"PRIDEVI_B","subject-35.csv",30,"KULTURNOM",66,"rec","1",1,668,"keypress"
"PRIDEVI_B","subject-35.csv",189,"VELITOJ",67,"pseudorec","3",1,624,"keypress"
"PRIDEVI_B","subject-35.csv",109,"DUMAVOG",68,"pseudorec","3",1,791,"keypress"
"PRIDEVI_B","subject-35.csv",11,"ČVRSTOG",69,"rec","1",1,618,"keypress"
"PRIDEVI_B","subject-35.csv",86,"STRAŠNOG",70,"rec","1",1,957,"keypress"
"PRIDEVI_B","subject-35.csv",82,"SMRTNOJ",71,"rec","1",1,544,"keypress"
"PRIDEVI_B","subject-35.csv",75,"SELJAČKOM",72,"rec","1",1,728,"keypress"
"PRIDEVI_B","subject-35.csv",212,"BLETANOJ",73,"pseudorec","3",1,776,"keypress"
"PRIDEVI_B","subject-35.csv",148,"MORIVOM",74,"pseudorec","3",1,800,"keypress"
"PRIDEVI_B","subject-35.csv",187,"FUKAVOJ",75,"pseudorec","3",1,639,"keypress"
"PRIDEVI_B","subject-35.csv",205,"VOLENOJ",76,"pseudorec","3",1,631,"keypress"
"PRIDEVI_B","subject-35.csv",138,"NUSIVOG",77,"pseudorec","3",1,751,"keypress"
"PRIDEVI_B","subject-35.csv",49,"NEVIDLJIVOJ",78,"rec","1",1,655,"keypress"
"PRIDEVI_B","subject-35.csv",130,"KUDNOG",79,"pseudorec","3",1,626,"keypress"
"PRIDEVI_B","subject-35.csv",176,"STROSOM",80,"pseudorec","3",1,785,"keypress"
"PRIDEVI_B","subject-35.csv",131,"MILATOG",81,"pseudorec","3",1,663,"keypress"
"PRIDEVI_B","subject-35.csv",188,"KLAKNOJ",82,"pseudorec","3",1,580,"keypress"
"PRIDEVI_B","subject-35.csv",95,"UMORNOG",83,"rec","1",1,690,"keypress"
"PRIDEVI_B","subject-35.csv",70,"RADOSNOJ",84,"rec","1",1,676,"keypress"
