experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp2,exp2_31,exp2_t20,20,word_decoding,frórico,eufórico,folclórico,happiness,21067,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_31,exp2_t21,21,word_decoding,furieta,rabia,furia,anger,3132,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t0,0,word_decoding,descín,ruina,delfín,sadness,5985.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t1,1,word_decoding,flastación,visión,plastificación,happiness,18591.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t2,2,word_decoding,dastro,intruso,astro,fear,7174.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t3,3,word_decoding,bendigolo,mendigo,bendecido,sadness,18746,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t4,4,word_decoding,valacer,cadáver,hacer,sadness,4015,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t5,5,word_decoding,palabrostio,insulto,palabrota,anger,6414.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t6,6,word_decoding,chismolo,rumor,chismoso,anger,4281,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t7,7,word_decoding,enjauladero,prisión,jaula,fear,9227.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t8,8,word_decoding,fierdo,hedor,cerdo,disgust,4254.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t9,9,word_decoding,desabete,censura,debate,disgust,5288.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t10,10,word_decoding,landado,enfadado,candado,anger,3830.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t11,11,word_decoding,eniecido,enemigo,enrojecido,anger,5929.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t12,12,word_decoding,queranza,añoranza,esperanza,sadness,8117.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t13,13,word_decoding,fiminos,piojos,caminos,disgust,8593.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t14,14,word_decoding,clespiente,veneno,serpiente,fear,11429.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t15,15,word_decoding,frórico,eufórico,frigorífico,happiness,6600.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t16,16,word_decoding,puntiaguja,espada,puntiaguda,fear,6273.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t17,17,word_decoding,fumaika,tabaco,hamaca,disgust,12184.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t18,18,word_decoding,dinería,lotería,dinero,happiness,6255.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t19,19,word_decoding,argola,pistola,argolla,fear,24661.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t20,20,word_decoding,distantación,lejanía,distanciación,sadness,10417,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t21,21,word_decoding,residuera,basura,residuo,disgust,5399,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t22,22,word_decoding,plareja,novio,pareja,happiness,4053.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t23,23,word_decoding,furieta,rabia,rabieta,anger,7920.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_32,exp2_t24,24,word_decoding,bailetín,carnaval,bailarín,happiness,12163.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t0,0,word_decoding,clespiente,veneno,serpiente,fear,9734.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t1,1,word_decoding,residuera,basura,residencia,disgust,6954.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t2,2,word_decoding,palabrostio,insulto,palabra,anger,4484.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t3,3,word_decoding,fiminos,piojos,minimos,disgust,7084.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t4,4,word_decoding,landado,enfadado,candado,anger,10457.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t5,5,word_decoding,queranza,añoranza,esperanza,sadness,4835.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t6,6,word_decoding,dinería,lotería,dinero,happiness,5643,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t7,7,word_decoding,puntiaguja,espada,puntiaguda,fear,6467.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t8,8,word_decoding,plareja,novio,pareja,happiness,4692.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t9,9,word_decoding,enjauladero,prisión,enjaular,fear,9644.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t10,10,word_decoding,chismolo,rumor,chismoso,anger,4187.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t11,11,word_decoding,bailetín,carnaval,maletin,happiness,7979.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t12,12,word_decoding,fumaika,tabaco,fumar,disgust,7662.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t13,13,word_decoding,argola,pistola,gargola,fear,4068.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t14,14,word_decoding,bendigolo,mendigo,mendigo,sadness,7111.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t15,15,word_decoding,desabete,censura,desgaste,disgust,10112.5,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t16,16,word_decoding,furieta,rabia,furgoneta,anger,6829.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t17,17,word_decoding,fierdo,hedor,cuerdo,disgust,9720.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t18,18,word_decoding,descín,ruina,descuido,sadness,9184.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t19,19,word_decoding,dastro,intruso,castro,fear,7735,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_33,exp2_t20,20,word_decoding,eniecido,enemigo,etnia,anger,8457.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t0,0,word_decoding,bendigolo,mendigo,bendecir,sadness,9372.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t1,1,word_decoding,clespiente,veneno,claro,fear,10400,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t2,2,word_decoding,furieta,rabia,rabieta,anger,6997.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t3,3,word_decoding,desabete,censura,detestable,disgust,8613.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t4,4,word_decoding,valacer,cadáver,vencer,sadness,6881.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t5,5,word_decoding,eniecido,enemigo,vencido,anger,10341.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t6,6,word_decoding,argola,pistola,argolla,fear,8193.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t7,7,word_decoding,fierdo,hedor,campo,disgust,7758.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t8,8,word_decoding,puntiaguja,espada,puntiaguda,fear,7903.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t9,9,word_decoding,residuera,basura,basurero,disgust,7053.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t10,10,word_decoding,dastro,intruso,dato,fear,7631.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t11,11,word_decoding,descín,ruina,decisión,sadness,10705,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t12,12,word_decoding,palabrostio,insulto,palabrota,anger,6466.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t13,13,word_decoding,dinería,lotería,riqueza,happiness,5862.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t14,14,word_decoding,fumaika,tabaco,fumador,disgust,80617.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t15,15,word_decoding,plareja,novio,pareja,happiness,4636.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t16,16,word_decoding,landado,enfadado,candado,anger,6116.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t17,17,word_decoding,fiminos,piojos,gatos,disgust,11254.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t18,18,word_decoding,queranza,añoranza,querer,sadness,4645.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t19,19,word_decoding,enjauladero,prisión,jaula,fear,7144.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t20,20,word_decoding,bailetín,carnaval,boletín,happiness,28356.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t21,21,word_decoding,distantación,lejanía,distanciamiento,sadness,16405.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t22,22,word_decoding,flastación,visión,fascinación,happiness,7949.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_34,exp2_t23,23,word_decoding,chismolo,rumor,cotilleo,anger,9666.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t0,0,word_decoding,fierdo,hedor,fiebre,disgust,7224.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t1,1,word_decoding,fumaika,tabaco,fumador,disgust,4838.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t2,2,word_decoding,puntiaguja,espada,puntiaguda,fear,7599,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t3,3,word_decoding,dinería,lotería,dinero,happiness,9166.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t4,4,word_decoding,residuera,basura,residuo,disgust,6800.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t5,5,word_decoding,palabrostio,insulto,palabrota,anger,4872.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t6,6,word_decoding,frórico,eufórico,frigorífico,happiness,6517.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t7,7,word_decoding,landado,enfadado,lanzado,anger,4019.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t8,8,word_decoding,bailetín,carnaval,botellín,happiness,17766.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t9,9,word_decoding,chismolo,rumor,chismoso,anger,22901,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t10,10,word_decoding,fiminos,piojos,femeninos,disgust,5588.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t11,11,word_decoding,dastro,intruso,diestro,fear,8906.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t12,12,word_decoding,valacer,cadáver,validez,sadness,11417.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t13,13,word_decoding,descín,ruina,decisión,sadness,3639.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t14,14,word_decoding,bendigolo,mendigo,mendigo,sadness,17156.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t15,15,word_decoding,plareja,novio,perpleja,happiness,24787.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t16,16,word_decoding,furieta,rabia,furgoneta,anger,8723.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t17,17,word_decoding,desabete,censura,debate,disgust,5956.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t18,18,word_decoding,queranza,añoranza,esperanza,sadness,4333.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t19,19,word_decoding,enjauladero,prisión,enjaulado,fear,5883.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t20,20,word_decoding,clespiente,veneno,serpiente,fear,7706.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_35,exp2_t21,21,word_decoding,argola,pistola,gárgola,fear,23357.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t0,0,word_decoding,argola,pistola,mola,fear,197066.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t1,1,word_decoding,landado,enfadado,andando,anger,36065.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t2,2,word_decoding,dinería,lotería,dinero,happiness,6600,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t3,3,word_decoding,bailetín,carnaval,bailarín,happiness,10333,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t4,4,word_decoding,residuera,basura,residuo,disgust,7934,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t5,5,word_decoding,plareja,novio,pareja,happiness,10918.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t6,6,word_decoding,descín,ruina,delfín,sadness,9883.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t7,7,word_decoding,flastación,visión,fascinación,happiness,13283.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t8,8,word_decoding,distantación,lejanía,distanciación,sadness,11100,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t9,9,word_decoding,desabete,censura,escabeche,disgust,26949.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t10,10,word_decoding,valacer,cadáver,nacer,sadness,4448.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t11,11,word_decoding,queranza,añoranza,venganza,sadness,14482.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t12,12,word_decoding,enjauladero,prisión,enjaulado,fear,10483.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t13,13,word_decoding,furieta,rabia,rabieta,anger,18217.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t14,14,word_decoding,clespiente,veneno,serpiente,fear,8316.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t15,15,word_decoding,bendigolo,mendigo,bendición,sadness,18716.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t16,16,word_decoding,dastro,intruso,rastro,fear,10584.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t17,17,word_decoding,fumaika,tabaco,fumar,disgust,10167.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t18,18,word_decoding,fiminos,piojos,mininos,disgust,32716.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t19,19,word_decoding,chismolo,rumor,chisme,anger,8683.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t20,20,word_decoding,palabrostio,insulto,palabra,anger,48517.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_36,exp2_t21,21,word_decoding,fierdo,hedor,pierdo,disgust,8783,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t0,0,word_decoding,enjauladero,prisión,enjaular,fear,7068.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t1,1,word_decoding,desabete,censura,desobedece,disgust,10616.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t2,2,word_decoding,bailetín,carnaval,maletín,happiness,6504.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t3,3,word_decoding,dastro,intruso,diestro,fear,6605.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t4,4,word_decoding,flastación,visión,frustración,happiness,5903.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t5,5,word_decoding,argola,pistola,gárgola,fear,5434.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t6,6,word_decoding,bendigolo,mendigo,benévolo,sadness,4067.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t7,7,word_decoding,residuera,basura,resuelta,disgust,2900.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t8,8,word_decoding,dinería,lotería,adinerado,happiness,5369,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t9,9,word_decoding,eniecido,enemigo,enriquecido,anger,7500.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t10,10,word_decoding,puntiaguja,espada,puntiaguda,fear,4435.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t11,11,word_decoding,valacer,cadáver,valer,sadness,5133.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t12,12,word_decoding,fierdo,hedor,cerdo,disgust,4102.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t13,13,word_decoding,descín,ruina,delfín,sadness,3868.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t14,14,word_decoding,distantación,lejanía,distanciación,sadness,10635.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t15,15,word_decoding,landado,enfadado,lanzado,anger,4965.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t16,16,word_decoding,plareja,novio,pareja,happiness,3334.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t17,17,word_decoding,palabrostio,insulto,palabrota,anger,5868,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t18,18,word_decoding,fiminos,piojos,finos,disgust,4501.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t19,19,word_decoding,clespiente,veneno,serpiente,fear,4234.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t20,20,word_decoding,fumaika,tabaco,fumadora,disgust,6100,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t21,21,word_decoding,chismolo,rumor,chismoso,anger,5170.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_37,exp2_t22,22,word_decoding,furieta,rabia,camioneta,anger,9467.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t0,0,word_decoding,furieta,rabia,marieta,anger,8250.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t1,1,word_decoding,dinería,lotería,cacería,happiness,9016.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t2,2,word_decoding,dastro,intruso,rastro,fear,4667.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t3,3,word_decoding,plareja,novio,pareja,happiness,23849.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t4,4,word_decoding,eniecido,enemigo,suicidio,anger,5351,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t5,5,word_decoding,argola,pistola,gargola,fear,5081,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t6,6,word_decoding,queranza,añoranza,esperanza,sadness,5568.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t7,7,word_decoding,bailetín,carnaval,bailarín,happiness,4599.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t8,8,word_decoding,chismolo,rumor,chisme,anger,6382.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t9,9,word_decoding,clespiente,veneno,serpiente,fear,3882.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t10,10,word_decoding,residuera,basura,residuos,disgust,5283.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t11,11,word_decoding,enjauladero,prisión,enjaulado,fear,3817.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t12,12,word_decoding,frórico,eufórico,folclórico,happiness,10330.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t13,13,word_decoding,distantación,lejanía,distanciación,sadness,9615.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t14,14,word_decoding,fierdo,hedor,mierda,disgust,8615.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t15,15,word_decoding,bendigolo,mendigo,mendigo,sadness,4384.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t16,16,word_decoding,flastación,visión,amonestación,happiness,6469.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t17,17,word_decoding,fiminos,piojos,vinimos,disgust,3917.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t18,18,word_decoding,fumaika,tabaco,fumar,disgust,21865.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t19,19,word_decoding,descín,ruina,delfín,sadness,4333.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t20,20,word_decoding,palabrostio,insulto,palabrota,anger,7933.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t21,21,word_decoding,desabete,censura,diabetes,disgust,10517,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t22,22,word_decoding,puntiaguja,espada,puntiagudo,fear,6250.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_38,exp2_t23,23,word_decoding,valacer,cadáver,esclarecer,sadness,17716.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t0,0,word_decoding,puntiaguja,espada,puntiaguda,fear,5963,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t1,1,word_decoding,plareja,novio,palabreja,happiness,4914,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t2,2,word_decoding,enjauladero,prisión,enjaulado,fear,5079,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t3,3,word_decoding,eniecido,enemigo,incendio,anger,4148,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t4,4,word_decoding,palabrostio,insulto,palabrero,anger,6864,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t5,5,word_decoding,landado,enfadado,mandado,anger,2847,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t6,6,word_decoding,fierdo,hedor,fiasco,disgust,7144,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t7,7,word_decoding,fiminos,piojos,femeninos,disgust,5945,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t8,8,word_decoding,residuera,basura,residencia,disgust,5975,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t9,9,word_decoding,dinería,lotería,dinero,happiness,3992,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t10,10,word_decoding,distantación,lejanía,distancia,sadness,3364,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t11,11,word_decoding,queranza,añoranza,querer,sadness,8617,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t12,12,word_decoding,fumaika,tabaco,fumador,disgust,3848,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t13,13,word_decoding,bailetín,carnaval,bailarín,happiness,3748,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t14,14,word_decoding,clespiente,veneno,serpiente,fear,3346,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t15,15,word_decoding,argola,pistola,árbol,fear,3913,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t16,16,word_decoding,valacer,cadáver,vance,sadness,2445,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t17,17,word_decoding,desabete,censura,diabetes,disgust,6057,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t18,18,word_decoding,descín,ruina,desdén,sadness,3214,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t19,19,word_decoding,furieta,rabia,rabieta,anger,9195,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t20,20,word_decoding,bendigolo,mendigo,mendigo,sadness,4079,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_39,exp2_t21,21,word_decoding,chismolo,rumor,cotilla,anger,3962,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t0,0,word_decoding,fumaika,tabaco,fumar,disgust,3932.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t1,1,word_decoding,dastro,intruso,desastre,fear,4833.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t2,2,word_decoding,dinería,lotería,dinero,happiness,4334.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t3,3,word_decoding,argola,pistola,argon,fear,3217.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t4,4,word_decoding,desabete,censura,debate,disgust,5905.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t5,5,word_decoding,puntiaguja,espada,puntiaguda,fear,5331.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t6,6,word_decoding,furieta,rabia,furia,anger,2450.6,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t7,7,word_decoding,enjauladero,prisión,enjaular,fear,7949.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t8,8,word_decoding,palabrostio,insulto,palabra,anger,8101.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t9,9,word_decoding,fiminos,piojos,fimo,disgust,4499.9,20,female,keypress
