experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,correct_response,accuracy,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t10,10,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1662.7,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t11,11,emotion_decoding,valacer,cadáver,disgust,sadness,0,sadness,4962.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t12,12,emotion_decoding,argola,pistola,fear,fear,1,fear,3063.3,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t13,13,emotion_decoding,clespiente,veneno,fear,fear,1,fear,2012.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t14,14,emotion_decoding,residuera,basura,fear,disgust,0,disgust,3763,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t15,15,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,2862.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t16,16,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,2130.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t17,17,emotion_decoding,furieta,rabia,anger,anger,1,anger,1779.8,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t18,18,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,2147,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t19,19,emotion_decoding,descín,ruina,disgust,sadness,0,sadness,1713.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t20,20,emotion_decoding,queranza,añoranza,disgust,sadness,0,sadness,2146.6,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t21,21,emotion_decoding,landado,enfadado,fear,anger,0,anger,5579.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t22,22,emotion_decoding,bendigolo,mendigo,anger,sadness,0,sadness,1629.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_35,exp3_t23,23,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1714.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t0,0,emotion_decoding,fierdo,hedor,happiness,disgust,0,disgust,7307,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t1,1,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,1263,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t2,2,emotion_decoding,eniecido,enemigo,sadness,anger,0,anger,2911,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t3,3,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,3659,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t4,4,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,3109,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t5,5,emotion_decoding,clespiente,veneno,anger,fear,0,fear,4327,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t6,6,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,2761,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t7,7,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,2546,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t8,8,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,5908,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t9,9,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,4144,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t10,10,emotion_decoding,flastación,visión,fear,happiness,0,happiness,2364,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t11,11,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,1745,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t12,12,emotion_decoding,landado,enfadado,fear,anger,0,anger,3310,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t13,13,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,3717,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t14,14,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,3193,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t15,15,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,7223,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t16,16,emotion_decoding,furieta,rabia,anger,anger,1,anger,4276,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t17,17,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,16381,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t18,18,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,9871,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t19,19,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,10405,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t20,20,emotion_decoding,dastro,intruso,happiness,fear,0,fear,2361,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t21,21,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,6155,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t22,22,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,1526,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t23,23,emotion_decoding,desabete,censura,sadness,disgust,0,disgust,13235,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_36,exp3_t24,24,emotion_decoding,argola,pistola,disgust,fear,0,fear,4274,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t0,0,emotion_decoding,fierdo,hedor,sadness,disgust,0,disgust,4022,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t1,1,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,3473,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t2,2,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2304,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t3,3,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,4420,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t4,4,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,3349,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t5,5,emotion_decoding,eniecido,enemigo,fear,anger,0,anger,5720,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t6,6,emotion_decoding,flastación,visión,anger,happiness,0,happiness,6786,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t7,7,emotion_decoding,desabete,censura,fear,disgust,0,disgust,5072,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t8,8,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,4807,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t9,9,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1979,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t10,10,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,5354,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t11,11,emotion_decoding,furieta,rabia,anger,anger,1,anger,1863,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t12,12,emotion_decoding,landado,enfadado,happiness,anger,0,anger,8789,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t13,13,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,3637,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t14,14,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,8738,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t15,15,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,6618,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t16,16,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,5404,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t17,17,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,4687,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t18,18,emotion_decoding,clespiente,veneno,disgust,fear,0,fear,2754,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t19,19,emotion_decoding,fiminos,piojos,fear,disgust,0,disgust,4469,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t20,20,emotion_decoding,argola,pistola,anger,fear,0,fear,4470,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t21,21,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,3174,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t22,22,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,2439,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_37,exp3_t23,23,emotion_decoding,dastro,intruso,fear,fear,1,fear,4956,19,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t0,0,emotion_decoding,clespiente,veneno,fear,fear,1,fear,3249,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t1,1,emotion_decoding,fumaika,tabaco,happiness,disgust,0,disgust,2548.3,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t2,2,emotion_decoding,fiminos,piojos,disgust,disgust,1,disgust,5199.3,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t3,3,emotion_decoding,queranza,añoranza,fear,sadness,0,sadness,2881.6,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t4,4,emotion_decoding,desabete,censura,happiness,disgust,0,disgust,1597.9,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t5,5,emotion_decoding,valacer,cadáver,fear,sadness,0,sadness,2831,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t6,6,emotion_decoding,dastro,intruso,fear,fear,1,fear,1431.6,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t7,7,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,1331.7,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t8,8,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,1888.6,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t9,9,emotion_decoding,furieta,rabia,anger,anger,1,anger,1269.7,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t10,10,emotion_decoding,distantación,lejanía,anger,sadness,0,sadness,2531.9,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t11,11,emotion_decoding,flastación,visión,disgust,happiness,0,happiness,1549.7,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t12,12,emotion_decoding,frórico,eufórico,anger,happiness,0,happiness,1482,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t13,13,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,3249.3,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t14,14,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,2481.9,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t15,15,emotion_decoding,residuera,basura,sadness,disgust,0,disgust,2347.8,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t16,16,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,2032.4,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t17,17,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,1697.9,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t18,18,emotion_decoding,dinería,lotería,happiness,happiness,1,happiness,1381.4,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t19,19,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,2416.5,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t20,20,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,3005.1,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t21,21,emotion_decoding,chismolo,rumor,anger,anger,1,anger,2069.3,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t22,22,emotion_decoding,landado,enfadado,sadness,anger,0,anger,4748.2,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_38,exp3_t23,23,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1614.5,20,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t0,0,emotion_decoding,fierdo,hedor,fear,disgust,0,disgust,3712.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t1,1,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,2980.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t2,2,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,3778.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t3,3,emotion_decoding,clespiente,veneno,fear,fear,1,fear,2830.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t4,4,emotion_decoding,fiminos,piojos,sadness,disgust,0,disgust,4296.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t5,5,emotion_decoding,flastación,visión,disgust,happiness,0,happiness,11659.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t6,6,emotion_decoding,bendigolo,mendigo,sadness,sadness,1,sadness,7426.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t7,7,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,2326.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t8,8,emotion_decoding,desabete,censura,disgust,disgust,1,disgust,4895.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t9,9,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,2279.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t10,10,emotion_decoding,dinería,lotería,sadness,happiness,0,happiness,6145.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t11,11,emotion_decoding,argola,pistola,disgust,fear,0,fear,3895.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t12,12,emotion_decoding,descín,ruina,disgust,sadness,0,sadness,4144.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t13,13,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,4111.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t14,14,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,3063.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t15,15,emotion_decoding,landado,enfadado,anger,anger,1,anger,3579.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t16,16,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,3630.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t17,17,emotion_decoding,dastro,intruso,disgust,fear,0,fear,5362.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t18,18,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,5210.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t19,19,emotion_decoding,enjauladero,prisión,sadness,fear,0,fear,17180.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t20,20,emotion_decoding,fumaika,tabaco,disgust,disgust,1,disgust,13809.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t21,21,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,7458.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t22,22,emotion_decoding,residuera,basura,sadness,disgust,0,disgust,3178.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t23,23,emotion_decoding,eniecido,enemigo,fear,anger,0,anger,6477.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_39,exp3_t24,24,emotion_decoding,furieta,rabia,anger,anger,1,anger,1878.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t0,0,emotion_decoding,queranza,añoranza,sadness,sadness,1,sadness,7701.8,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t1,1,emotion_decoding,frórico,eufórico,disgust,happiness,0,happiness,14914.7,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t2,2,emotion_decoding,fiminos,piojos,disgust,disgust,1,disgust,3932.1,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t3,3,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,2514,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t4,4,emotion_decoding,fumaika,tabaco,happiness,disgust,0,disgust,4598.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t5,5,emotion_decoding,puntiaguja,espada,anger,fear,0,fear,3382.9,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t6,6,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,12931.8,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t7,7,emotion_decoding,descín,ruina,fear,sadness,0,sadness,8347.7,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t8,8,emotion_decoding,flastación,visión,anger,happiness,0,happiness,4864.8,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t9,9,emotion_decoding,chismolo,rumor,disgust,anger,0,anger,3048.2,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t10,10,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,5713.2,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t11,11,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,1448.6,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t12,12,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,5665.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t13,13,emotion_decoding,desabete,censura,sadness,disgust,0,disgust,3065.4,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t14,14,emotion_decoding,furieta,rabia,anger,anger,1,anger,1582.3,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t15,15,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,2331.5,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t16,16,emotion_decoding,enjauladero,prisión,fear,fear,1,fear,2530.6,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t17,17,emotion_decoding,dinería,lotería,disgust,happiness,0,happiness,3965.3,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t18,18,emotion_decoding,valacer,cadáver,fear,sadness,0,sadness,5732,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t19,19,emotion_decoding,dastro,intruso,anger,fear,0,fear,6148.5,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t20,20,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,3713.6,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_40,exp3_t21,21,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,9195.5,19,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t0,0,emotion_decoding,dinería,lotería,anger,happiness,0,happiness,7069,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t1,1,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,4155,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t2,2,emotion_decoding,valacer,cadáver,happiness,sadness,0,sadness,2674,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t3,3,emotion_decoding,chismolo,rumor,happiness,anger,0,anger,3071,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t4,4,emotion_decoding,flastación,visión,sadness,happiness,0,happiness,9935,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t5,5,emotion_decoding,fumaika,tabaco,happiness,disgust,0,disgust,3355,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t6,6,emotion_decoding,frórico,eufórico,fear,happiness,0,happiness,2423,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t7,7,emotion_decoding,dastro,intruso,disgust,fear,0,fear,3023,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t8,8,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,4068,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t9,9,emotion_decoding,landado,enfadado,anger,anger,1,anger,5172,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t10,10,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,4186,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t11,11,emotion_decoding,descín,ruina,anger,sadness,0,sadness,3189,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t12,12,emotion_decoding,fiminos,piojos,fear,disgust,0,disgust,6937,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t13,13,emotion_decoding,furieta,rabia,anger,anger,1,anger,2139,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t14,14,emotion_decoding,desabete,censura,happiness,disgust,0,disgust,5970,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t15,15,emotion_decoding,bendigolo,mendigo,happiness,sadness,0,sadness,3139,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t16,16,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,4440,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t17,17,emotion_decoding,queranza,añoranza,happiness,sadness,0,sadness,2207,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t18,18,emotion_decoding,argola,pistola,disgust,fear,0,fear,2256,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t19,19,emotion_decoding,distantación,lejanía,sadness,sadness,1,sadness,1923,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t20,20,emotion_decoding,enjauladero,prisión,anger,fear,0,fear,4975,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t21,21,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,4255,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t22,22,emotion_decoding,residuera,basura,sadness,disgust,0,disgust,2405,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_41,exp3_t23,23,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,3223,18,female,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t0,0,emotion_decoding,fumaika,tabaco,anger,disgust,0,disgust,6582.8,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t1,1,emotion_decoding,furieta,rabia,anger,anger,1,anger,1132.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t2,2,emotion_decoding,fiminos,piojos,happiness,disgust,0,disgust,1999.4,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t3,3,emotion_decoding,chismolo,rumor,sadness,anger,0,anger,3510.2,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t4,4,emotion_decoding,residuera,basura,disgust,disgust,1,disgust,2720.3,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t5,5,emotion_decoding,eniecido,enemigo,anger,anger,1,anger,2660.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t6,6,emotion_decoding,valacer,cadáver,fear,sadness,0,sadness,5132.2,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t7,7,emotion_decoding,fierdo,hedor,anger,disgust,0,disgust,2114.8,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t8,8,emotion_decoding,queranza,añoranza,fear,sadness,0,sadness,5948,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t9,9,emotion_decoding,descín,ruina,happiness,sadness,0,sadness,1380.6,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t10,10,emotion_decoding,plareja,novio,happiness,happiness,1,happiness,1403.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t11,11,emotion_decoding,landado,enfadado,sadness,anger,0,anger,7565.9,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t12,12,emotion_decoding,distantación,lejanía,fear,sadness,0,sadness,1631.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t13,13,emotion_decoding,frórico,eufórico,happiness,happiness,1,happiness,2520.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t14,14,emotion_decoding,bailetín,carnaval,happiness,happiness,1,happiness,5015.8,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t15,15,emotion_decoding,puntiaguja,espada,fear,fear,1,fear,6110.2,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t16,16,emotion_decoding,flastación,visión,disgust,happiness,0,happiness,2833.5,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t17,17,emotion_decoding,dinería,lotería,sadness,happiness,0,happiness,6436.7,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t18,18,emotion_decoding,enjauladero,prisión,anger,fear,0,fear,3493.8,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t19,19,emotion_decoding,palabrostio,insulto,anger,anger,1,anger,3920.1,18,male,keypress
martineztomas2026_discrete_emotionality_exp3,exp3_42,exp3_t20,20,emotion_decoding,bendigolo,mendigo,disgust,sadness,0,sadness,7930.6,18,male,keypress
