experiment,participant_id,trial_label,trial_order,phase_id,age,gender,gender_raw,hand,hand_raw,city_left,city_right,response_raw,response_side,correct_response,correct_side,accuracy,response_correct,rt_raw,rt_ms
geographical_judgment,SB2001,exp1_t21,21,judgment,21,F,FALSE,right,DX,Taranto,Bolzano,l,right,l,right,1,1,1115,1115.0
geographical_judgment,SB2001,exp1_t22,22,judgment,21,F,FALSE,right,DX,Bologna,Foggia,a,left,a,left,1,1,856,856.0
geographical_judgment,SB2001,exp1_t23,23,judgment,21,F,FALSE,right,DX,Bolzano,Foggia,a,left,a,left,1,1,2394,2394.0
geographical_judgment,SB2001,exp1_t24,24,judgment,21,F,FALSE,right,DX,Grosseto,Foggia,a,left,a,left,1,1,862,862.0
geographical_judgment,SB2001,exp1_t25,25,judgment,21,F,FALSE,right,DX,Latina,Foggia,a,left,a,left,1,1,1329,1329.0
geographical_judgment,SB2001,exp1_t26,26,judgment,21,F,FALSE,right,DX,Livorno,Foggia,a,left,a,left,1,1,862,862.0
geographical_judgment,SB2001,exp1_t27,27,judgment,21,F,FALSE,right,DX,Napoli,Foggia,a,left,a,left,1,1,1080,1080.0
geographical_judgment,SB2001,exp1_t28,28,judgment,21,F,FALSE,right,DX,Perugia,Foggia,a,left,a,left,1,1,1249,1249.0
geographical_judgment,SB2001,exp1_t29,29,judgment,21,F,FALSE,right,DX,Pescara,Foggia,a,left,a,left,1,1,1467,1467.0
geographical_judgment,SB2001,exp1_t30,30,judgment,21,F,FALSE,right,DX,Rimini,Foggia,a,left,a,left,1,1,998,998.0
geographical_judgment,SB2001,exp1_t31,31,judgment,21,F,FALSE,right,DX,Roma,Foggia,a,left,a,left,1,1,936,936.0
geographical_judgment,SB2001,exp1_t32,32,judgment,21,F,FALSE,right,DX,Taranto,Foggia,a,left,l,right,0,0,1130,1130.0
geographical_judgment,SB2001,exp1_t33,33,judgment,21,F,FALSE,right,DX,Bologna,Grosseto,a,left,a,left,1,1,712,712.0
geographical_judgment,SB2001,exp1_t34,34,judgment,21,F,FALSE,right,DX,Bolzano,Grosseto,a,left,a,left,1,1,1630,1630.0
geographical_judgment,SB2001,exp1_t35,35,judgment,21,F,FALSE,right,DX,Foggia,Grosseto,l,right,l,right,1,1,1597,1597.0
geographical_judgment,SB2001,exp1_t36,36,judgment,21,F,FALSE,right,DX,Latina,Grosseto,l,right,l,right,1,1,1081,1081.0
geographical_judgment,SB2001,exp1_t37,37,judgment,21,F,FALSE,right,DX,Livorno,Grosseto,a,left,a,left,1,1,1000,1000.0
geographical_judgment,SB2001,exp1_t38,38,judgment,21,F,FALSE,right,DX,Napoli,Grosseto,l,right,l,right,1,1,995,995.0
geographical_judgment,SB2001,exp1_t39,39,judgment,21,F,FALSE,right,DX,Perugia,Grosseto,l,right,l,right,1,1,1061,1061.0
geographical_judgment,SB2001,exp1_t40,40,judgment,21,F,FALSE,right,DX,Pescara,Grosseto,a,left,l,right,0,0,1368,1368.0
geographical_judgment,SB2001,exp1_t41,41,judgment,21,F,FALSE,right,DX,Rimini,Grosseto,l,right,a,left,0,0,2231,2231.0
geographical_judgment,SB2001,exp1_t42,42,judgment,21,F,FALSE,right,DX,Roma,Grosseto,l,right,l,right,1,1,1332,1332.0
geographical_judgment,SB2001,exp1_t43,43,judgment,21,F,FALSE,right,DX,Taranto,Grosseto,l,right,l,right,1,1,918,918.0
geographical_judgment,SB2001,exp1_t44,44,judgment,21,F,FALSE,right,DX,Bologna,Latina,a,left,a,left,1,1,913,913.0
geographical_judgment,SB2001,exp1_t45,45,judgment,21,F,FALSE,right,DX,Bolzano,Latina,a,left,a,left,1,1,885,885.0
geographical_judgment,SB2001,exp1_t46,46,judgment,21,F,FALSE,right,DX,Foggia,Latina,l,right,l,right,1,1,1414,1414.0
geographical_judgment,SB2001,exp1_t47,47,judgment,21,F,FALSE,right,DX,Grosseto,Latina,a,left,a,left,1,1,1083,1083.0
geographical_judgment,SB2001,exp1_t48,48,judgment,21,F,FALSE,right,DX,Livorno,Latina,a,left,a,left,1,1,1161,1161.0
geographical_judgment,SB2001,exp1_t49,49,judgment,21,F,FALSE,right,DX,Napoli,Latina,l,right,l,right,1,1,913,913.0
geographical_judgment,SB2001,exp1_t50,50,judgment,21,F,FALSE,right,DX,Perugia,Latina,l,right,a,left,0,0,1498,1498.0
geographical_judgment,SB2001,exp1_t51,51,judgment,21,F,FALSE,right,DX,Pescara,Latina,l,right,a,left,0,0,1980,1980.0
geographical_judgment,SB2001,exp1_t52,52,judgment,21,F,FALSE,right,DX,Rimini,Latina,a,left,a,left,1,1,1368,1368.0
geographical_judgment,SB2001,exp1_t53,53,judgment,21,F,FALSE,right,DX,Roma,Latina,a,left,a,left,1,1,1497,1497.0
geographical_judgment,SB2001,exp1_t54,54,judgment,21,F,FALSE,right,DX,Taranto,Latina,l,right,l,right,1,1,1251,1251.0
geographical_judgment,SB2001,exp1_t55,55,judgment,21,F,FALSE,right,DX,Bologna,Livorno,a,left,a,left,1,1,1195,1195.0
geographical_judgment,SB2001,exp1_t56,56,judgment,21,F,FALSE,right,DX,Bolzano,Livorno,a,left,a,left,1,1,1015,1015.0
geographical_judgment,SB2001,exp1_t57,57,judgment,21,F,FALSE,right,DX,Foggia,Livorno,l,right,l,right,1,1,866,866.0
geographical_judgment,SB2001,exp1_t58,58,judgment,21,F,FALSE,right,DX,Grosseto,Livorno,l,right,l,right,1,1,1262,1262.0
geographical_judgment,SB2001,exp1_t59,59,judgment,21,F,FALSE,right,DX,Latina,Livorno,l,right,l,right,1,1,997,997.0
geographical_judgment,SB2001,exp1_t60,60,judgment,21,F,FALSE,right,DX,Napoli,Livorno,l,right,l,right,1,1,1196,1196.0
geographical_judgment,SB2001,exp1_t61,61,judgment,21,F,FALSE,right,DX,Perugia,Livorno,l,right,l,right,1,1,979,979.0
geographical_judgment,SB2001,exp1_t62,62,judgment,21,F,FALSE,right,DX,Pescara,Livorno,l,right,l,right,1,1,1362,1362.0
geographical_judgment,SB2001,exp1_t63,63,judgment,21,F,FALSE,right,DX,Rimini,Livorno,l,right,l,right,1,1,1162,1162.0
geographical_judgment,SB2001,exp1_t64,64,judgment,21,F,FALSE,right,DX,Roma,Livorno,l,right,l,right,1,1,1047,1047.0
geographical_judgment,SB2001,exp1_t65,65,judgment,21,F,FALSE,right,DX,Taranto,Livorno,l,right,l,right,1,1,863,863.0
geographical_judgment,SB2001,exp1_t66,66,judgment,21,F,FALSE,right,DX,Bologna,Napoli,a,left,a,left,1,1,979,979.0
geographical_judgment,SB2001,exp1_t67,67,judgment,21,F,FALSE,right,DX,Bolzano,Napoli,a,left,a,left,1,1,1103,1103.0
geographical_judgment,SB2001,exp1_t68,68,judgment,21,F,FALSE,right,DX,Foggia,Napoli,l,right,l,right,1,1,1447,1447.0
geographical_judgment,SB2001,exp1_t69,69,judgment,21,F,FALSE,right,DX,Grosseto,Napoli,a,left,a,left,1,1,944,944.0
geographical_judgment,SB2001,exp1_t70,70,judgment,21,F,FALSE,right,DX,Latina,Napoli,a,left,a,left,1,1,1362,1362.0
geographical_judgment,SB2001,exp1_t71,71,judgment,21,F,FALSE,right,DX,Livorno,Napoli,a,left,a,left,1,1,912,912.0
geographical_judgment,SB2001,exp1_t72,72,judgment,21,F,FALSE,right,DX,Perugia,Napoli,a,left,a,left,1,1,1048,1048.0
geographical_judgment,SB2001,exp1_t73,73,judgment,21,F,FALSE,right,DX,Pescara,Napoli,a,left,a,left,1,1,1028,1028.0
geographical_judgment,SB2001,exp1_t74,74,judgment,21,F,FALSE,right,DX,Rimini,Napoli,a,left,a,left,1,1,1050,1050.0
geographical_judgment,SB2001,exp1_t75,75,judgment,21,F,FALSE,right,DX,Roma,Napoli,a,left,a,left,1,1,897,897.0
geographical_judgment,SB2001,exp1_t76,76,judgment,21,F,FALSE,right,DX,Taranto,Napoli,l,right,l,right,1,1,1662,1662.0
geographical_judgment,SB2001,exp1_t77,77,judgment,21,F,FALSE,right,DX,Bologna,Perugia,a,left,a,left,1,1,865,865.0
geographical_judgment,SB2001,exp1_t78,78,judgment,21,F,FALSE,right,DX,Bolzano,Perugia,a,left,a,left,1,1,1016,1016.0
geographical_judgment,SB2001,exp1_t79,79,judgment,21,F,FALSE,right,DX,Foggia,Perugia,l,right,l,right,1,1,1213,1213.0
geographical_judgment,SB2001,exp1_t80,80,judgment,21,F,FALSE,right,DX,Grosseto,Perugia,a,left,a,left,1,1,996,996.0
geographical_judgment,SB2001,exp1_t81,81,judgment,21,F,FALSE,right,DX,Latina,Perugia,a,left,l,right,0,0,1147,1147.0
geographical_judgment,SB2001,exp1_t82,82,judgment,21,F,FALSE,right,DX,Livorno,Perugia,a,left,a,left,1,1,1097,1097.0
geographical_judgment,SB2001,exp1_t83,83,judgment,21,F,FALSE,right,DX,Napoli,Perugia,a,left,l,right,0,0,1348,1348.0
geographical_judgment,SB2001,exp1_t84,84,judgment,21,F,FALSE,right,DX,Pescara,Perugia,a,left,l,right,0,0,1579,1579.0
geographical_judgment,SB2001,exp1_t85,85,judgment,21,F,FALSE,right,DX,Rimini,Perugia,a,left,a,left,1,1,1049,1049.0
geographical_judgment,SB2001,exp1_t86,86,judgment,21,F,FALSE,right,DX,Roma,Perugia,a,left,l,right,0,0,979,979.0
geographical_judgment,SB2001,exp1_t87,87,judgment,21,F,FALSE,right,DX,Taranto,Perugia,l,right,l,right,1,1,1396,1396.0
geographical_judgment,SB2001,exp1_t88,88,judgment,21,F,FALSE,right,DX,Bologna,Pescara,a,left,a,left,1,1,911,911.0
geographical_judgment,SB2001,exp1_t89,89,judgment,21,F,FALSE,right,DX,Bolzano,Pescara,a,left,a,left,1,1,1228,1228.0
geographical_judgment,SB2001,exp1_t90,90,judgment,21,F,FALSE,right,DX,Foggia,Pescara,l,right,l,right,1,1,1002,1002.0
geographical_judgment,SB2001,exp1_t91,91,judgment,21,F,FALSE,right,DX,Grosseto,Pescara,a,left,a,left,1,1,1780,1780.0
geographical_judgment,SB2001,exp1_t92,92,judgment,21,F,FALSE,right,DX,Latina,Pescara,l,right,l,right,1,1,1596,1596.0
geographical_judgment,SB2001,exp1_t93,93,judgment,21,F,FALSE,right,DX,Livorno,Pescara,a,left,a,left,1,1,914,914.0
geographical_judgment,SB2001,exp1_t94,94,judgment,21,F,FALSE,right,DX,Napoli,Pescara,l,right,l,right,1,1,1218,1218.0
geographical_judgment,SB2001,exp1_t95,95,judgment,21,F,FALSE,right,DX,Perugia,Pescara,l,right,a,left,0,0,1212,1212.0
geographical_judgment,SB2001,exp1_t96,96,judgment,21,F,FALSE,right,DX,Rimini,Pescara,l,right,a,left,0,0,2044,2044.0
geographical_judgment,SB2001,exp1_t97,97,judgment,21,F,FALSE,right,DX,Roma,Pescara,a,left,a,left,1,1,2203,2203.0
geographical_judgment,SB2001,exp1_t98,98,judgment,21,F,FALSE,right,DX,Taranto,Pescara,l,right,l,right,1,1,1016,1016.0
geographical_judgment,SB2001,exp1_t99,99,judgment,21,F,FALSE,right,DX,Bologna,Rimini,a,left,a,left,1,1,932,932.0
geographical_judgment,SB2001,exp1_t100,100,judgment,21,F,FALSE,right,DX,Bolzano,Rimini,a,left,a,left,1,1,1829,1829.0
geographical_judgment,SB2001,exp1_t101,101,judgment,21,F,FALSE,right,DX,Foggia,Rimini,l,right,l,right,1,1,1063,1063.0
geographical_judgment,SB2001,exp1_t102,102,judgment,21,F,FALSE,right,DX,Grosseto,Rimini,a,left,l,right,0,0,1336,1336.0
geographical_judgment,SB2001,exp1_t103,103,judgment,21,F,FALSE,right,DX,Latina,Rimini,l,right,l,right,1,1,1964,1964.0
geographical_judgment,SB2001,exp1_t104,104,judgment,21,F,FALSE,right,DX,Livorno,Rimini,a,left,a,left,1,1,1831,1831.0
geographical_judgment,SB2001,exp1_t105,105,judgment,21,F,FALSE,right,DX,Napoli,Rimini,l,right,l,right,1,1,933,933.0
geographical_judgment,SB2001,exp1_t106,106,judgment,21,F,FALSE,right,DX,Perugia,Rimini,l,right,l,right,1,1,1513,1513.0
geographical_judgment,SB2001,exp1_t107,107,judgment,21,F,FALSE,right,DX,Pescara,Rimini,l,right,l,right,1,1,2064,2064.0
geographical_judgment,SB2001,exp1_t108,108,judgment,21,F,FALSE,right,DX,Roma,Rimini,a,left,l,right,0,0,1862,1862.0
geographical_judgment,SB2001,exp1_t109,109,judgment,21,F,FALSE,right,DX,Taranto,Rimini,l,right,l,right,1,1,1063,1063.0
geographical_judgment,SB2001,exp1_t110,110,judgment,21,F,FALSE,right,DX,Bologna,Roma,a,left,a,left,1,1,1146,1146.0
geographical_judgment,SB2001,exp1_t111,111,judgment,21,F,FALSE,right,DX,Bolzano,Roma,a,left,a,left,1,1,1164,1164.0
geographical_judgment,SB2001,exp1_t112,112,judgment,21,F,FALSE,right,DX,Foggia,Roma,l,right,l,right,1,1,964,964.0
geographical_judgment,SB2001,exp1_t113,113,judgment,21,F,FALSE,right,DX,Grosseto,Roma,a,left,a,left,1,1,1044,1044.0
geographical_judgment,SB2001,exp1_t114,114,judgment,21,F,FALSE,right,DX,Latina,Roma,l,right,l,right,1,1,1629,1629.0
geographical_judgment,SB2001,exp1_t115,115,judgment,21,F,FALSE,right,DX,Livorno,Roma,a,left,a,left,1,1,985,985.0
geographical_judgment,SB2001,exp1_t116,116,judgment,21,F,FALSE,right,DX,Napoli,Roma,l,right,l,right,1,1,962,962.0
geographical_judgment,SB2001,exp1_t117,117,judgment,21,F,FALSE,right,DX,Perugia,Roma,a,left,a,left,1,1,1227,1227.0
geographical_judgment,SB2001,exp1_t118,118,judgment,21,F,FALSE,right,DX,Pescara,Roma,a,left,l,right,0,0,997,997.0
geographical_judgment,SB2001,exp1_t119,119,judgment,21,F,FALSE,right,DX,Rimini,Roma,a,left,a,left,1,1,1353,1353.0
geographical_judgment,SB2001,exp1_t120,120,judgment,21,F,FALSE,right,DX,Taranto,Roma,l,right,l,right,1,1,950,950.0
geographical_judgment,SB2001,exp1_t121,121,judgment,21,F,FALSE,right,DX,Bologna,Taranto,a,left,a,left,1,1,1297,1297.0
geographical_judgment,SB2001,exp1_t122,122,judgment,21,F,FALSE,right,DX,Bolzano,Taranto,a,left,a,left,1,1,1229,1229.0
geographical_judgment,SB2001,exp1_t123,123,judgment,21,F,FALSE,right,DX,Foggia,Taranto,a,left,a,left,1,1,920,920.0
geographical_judgment,SB2001,exp1_t124,124,judgment,21,F,FALSE,right,DX,Grosseto,Taranto,a,left,a,left,1,1,930,930.0
geographical_judgment,SB2001,exp1_t125,125,judgment,21,F,FALSE,right,DX,Latina,Taranto,a,left,a,left,1,1,1130,1130.0
geographical_judgment,SB2001,exp1_t126,126,judgment,21,F,FALSE,right,DX,Livorno,Taranto,a,left,a,left,1,1,915,915.0
geographical_judgment,SB2001,exp1_t127,127,judgment,21,F,FALSE,right,DX,Napoli,Taranto,a,left,a,left,1,1,1395,1395.0
geographical_judgment,SB2001,exp1_t128,128,judgment,21,F,FALSE,right,DX,Perugia,Taranto,a,left,a,left,1,1,1212,1212.0
geographical_judgment,SB2001,exp1_t129,129,judgment,21,F,FALSE,right,DX,Pescara,Taranto,a,left,a,left,1,1,866,866.0
geographical_judgment,SB2001,exp1_t130,130,judgment,21,F,FALSE,right,DX,Rimini,Taranto,a,left,a,left,1,1,1316,1316.0
geographical_judgment,SB2001,exp1_t131,131,judgment,21,F,FALSE,right,DX,Roma,Taranto,a,left,a,left,1,1,1063,1063.0
geographical_judgment,SD1999,exp1_t0,0,judgment,23,F,FALSE,right,DX,Bolzano,Bologna,a,left,l,right,0,0,"1409,6",1409.6
geographical_judgment,SD1999,exp1_t1,1,judgment,23,F,FALSE,right,DX,Foggia,Bologna,l,right,l,right,1,1,"1429,7",1429.7
geographical_judgment,SD1999,exp1_t2,2,judgment,23,F,FALSE,right,DX,Grosseto,Bologna,l,right,l,right,1,1,"2971,2",2971.2
geographical_judgment,SD1999,exp1_t3,3,judgment,23,F,FALSE,right,DX,Latina,Bologna,l,right,l,right,1,1,"1309,7",1309.7
geographical_judgment,SD1999,exp1_t4,4,judgment,23,F,FALSE,right,DX,Livorno,Bologna,l,right,l,right,1,1,"1808,4",1808.4
geographical_judgment,SD1999,exp1_t5,5,judgment,23,F,FALSE,right,DX,Napoli,Bologna,l,right,l,right,1,1,"2175,2",2175.2
geographical_judgment,SD1999,exp1_t6,6,judgment,23,F,FALSE,right,DX,Perugia,Bologna,l,right,l,right,1,1,"1743,6",1743.6
geographical_judgment,SD1999,exp1_t7,7,judgment,23,F,FALSE,right,DX,Pescara,Bologna,l,right,l,right,1,1,"1698,3",1698.3
geographical_judgment,SD1999,exp1_t8,8,judgment,23,F,FALSE,right,DX,Rimini,Bologna,l,right,l,right,1,1,"2495,7",2495.7
geographical_judgment,SD1999,exp1_t9,9,judgment,23,F,FALSE,right,DX,Roma,Bologna,l,right,l,right,1,1,"1675,4",1675.4
geographical_judgment,SD1999,exp1_t10,10,judgment,23,F,FALSE,right,DX,Taranto,Bologna,l,right,l,right,1,1,"1572,3",1572.3
geographical_judgment,SD1999,exp1_t11,11,judgment,23,F,FALSE,right,DX,Bologna,Bolzano,l,right,a,left,0,0,"2656,1",2656.1
geographical_judgment,SD1999,exp1_t12,12,judgment,23,F,FALSE,right,DX,Foggia,Bolzano,l,right,l,right,1,1,"2694,6",2694.6
geographical_judgment,SD1999,exp1_t13,13,judgment,23,F,FALSE,right,DX,Latina,Bolzano,l,right,l,right,1,1,"1738,9",1738.9
geographical_judgment,SD1999,exp1_t14,14,judgment,23,F,FALSE,right,DX,Livorno,Bolzano,l,right,l,right,1,1,"2178,9",2178.9
geographical_judgment,SD1999,exp1_t15,15,judgment,23,F,FALSE,right,DX,Perugia,Bolzano,l,right,l,right,1,1,"2484,6",2484.6
geographical_judgment,SD1999,exp1_t16,16,judgment,23,F,FALSE,right,DX,Pescara,Bolzano,l,right,l,right,1,1,"1705,8",1705.8
geographical_judgment,SD1999,exp1_t17,17,judgment,23,F,FALSE,right,DX,Roma,Bolzano,l,right,l,right,1,1,"2238,4",2238.4
geographical_judgment,SD1999,exp1_t18,18,judgment,23,F,FALSE,right,DX,Taranto,Bolzano,l,right,l,right,1,1,"2921,4",2921.4
geographical_judgment,SD1999,exp1_t19,19,judgment,23,F,FALSE,right,DX,Bologna,Foggia,a,left,a,left,1,1,"1593,2",1593.2
geographical_judgment,SD1999,exp1_t20,20,judgment,23,F,FALSE,right,DX,Bolzano,Foggia,a,left,a,left,1,1,1250,1250.0
geographical_judgment,SD1999,exp1_t21,21,judgment,23,F,FALSE,right,DX,Latina,Foggia,a,left,a,left,1,1,"1264,3",1264.3
geographical_judgment,SD1999,exp1_t22,22,judgment,23,F,FALSE,right,DX,Livorno,Foggia,a,left,a,left,1,1,"1230,4",1230.4
geographical_judgment,SD1999,exp1_t23,23,judgment,23,F,FALSE,right,DX,Perugia,Foggia,a,left,a,left,1,1,"2027,8",2027.8
geographical_judgment,SD1999,exp1_t24,24,judgment,23,F,FALSE,right,DX,Pescara,Foggia,a,left,a,left,1,1,"2237,1",2237.1
geographical_judgment,SD1999,exp1_t25,25,judgment,23,F,FALSE,right,DX,Roma,Foggia,a,left,a,left,1,1,"1378,2",1378.2
geographical_judgment,SD1999,exp1_t26,26,judgment,23,F,FALSE,right,DX,Bolzano,Grosseto,a,left,a,left,1,1,"2014,3",2014.3
geographical_judgment,SD1999,exp1_t27,27,judgment,23,F,FALSE,right,DX,Foggia,Grosseto,l,right,l,right,1,1,"2879,5",2879.5
geographical_judgment,SD1999,exp1_t28,28,judgment,23,F,FALSE,right,DX,Napoli,Grosseto,l,right,l,right,1,1,"1639,5",1639.5
geographical_judgment,SD1999,exp1_t29,29,judgment,23,F,FALSE,right,DX,Perugia,Grosseto,l,right,l,right,1,1,2905,2905.0
geographical_judgment,SD1999,exp1_t30,30,judgment,23,F,FALSE,right,DX,Pescara,Grosseto,l,right,l,right,1,1,"981,7",981.7
geographical_judgment,SD1999,exp1_t31,31,judgment,23,F,FALSE,right,DX,Rimini,Grosseto,a,left,a,left,1,1,"2237,5",2237.5
geographical_judgment,SD1999,exp1_t32,32,judgment,23,F,FALSE,right,DX,Roma,Grosseto,l,right,l,right,1,1,"1164,6",1164.6
geographical_judgment,SD1999,exp1_t33,33,judgment,23,F,FALSE,right,DX,Taranto,Grosseto,l,right,l,right,1,1,2223,2223.0
geographical_judgment,SD1999,exp1_t34,34,judgment,23,F,FALSE,right,DX,Bologna,Latina,a,left,a,left,1,1,"2940,7",2940.7
geographical_judgment,SD1999,exp1_t35,35,judgment,23,F,FALSE,right,DX,Bolzano,Latina,a,left,a,left,1,1,"2492,9",2492.9
geographical_judgment,SD1999,exp1_t36,36,judgment,23,F,FALSE,right,DX,Foggia,Latina,l,right,l,right,1,1,"1902,7",1902.7
geographical_judgment,SD1999,exp1_t37,37,judgment,23,F,FALSE,right,DX,Grosseto,Latina,a,left,a,left,1,1,"1230,3",1230.3
geographical_judgment,SD1999,exp1_t38,38,judgment,23,F,FALSE,right,DX,Livorno,Latina,a,left,a,left,1,1,"1154,5",1154.5
geographical_judgment,SD1999,exp1_t39,39,judgment,23,F,FALSE,right,DX,Perugia,Latina,a,left,a,left,1,1,"2472,4",2472.4
geographical_judgment,SD1999,exp1_t40,40,judgment,23,F,FALSE,right,DX,Pescara,Latina,a,left,a,left,1,1,"2806,5",2806.5
geographical_judgment,SD1999,exp1_t41,41,judgment,23,F,FALSE,right,DX,Rimini,Latina,a,left,a,left,1,1,"2254,5",2254.5
geographical_judgment,SD1999,exp1_t42,42,judgment,23,F,FALSE,right,DX,Roma,Latina,a,left,a,left,1,1,1992,1992.0
geographical_judgment,SD1999,exp1_t43,43,judgment,23,F,FALSE,right,DX,Taranto,Latina,l,right,l,right,1,1,"1694,4",1694.4
geographical_judgment,SD1999,exp1_t44,44,judgment,23,F,FALSE,right,DX,Bologna,Livorno,a,left,a,left,1,1,"1746,3",1746.3
geographical_judgment,SD1999,exp1_t45,45,judgment,23,F,FALSE,right,DX,Bolzano,Livorno,a,left,a,left,1,1,1140,1140.0
geographical_judgment,SD1999,exp1_t46,46,judgment,23,F,FALSE,right,DX,Foggia,Livorno,l,right,l,right,1,1,"1272,8",1272.8
geographical_judgment,SD1999,exp1_t47,47,judgment,23,F,FALSE,right,DX,Grosseto,Livorno,a,left,l,right,0,0,"1957,9",1957.9
geographical_judgment,SD1999,exp1_t48,48,judgment,23,F,FALSE,right,DX,Latina,Livorno,l,right,l,right,1,1,"1938,1",1938.1
geographical_judgment,SD1999,exp1_t49,49,judgment,23,F,FALSE,right,DX,Napoli,Livorno,l,right,l,right,1,1,"1455,6",1455.6
geographical_judgment,SD1999,exp1_t50,50,judgment,23,F,FALSE,right,DX,Perugia,Livorno,l,right,l,right,1,1,"2224,4",2224.4
geographical_judgment,SD1999,exp1_t51,51,judgment,23,F,FALSE,right,DX,Pescara,Livorno,a,left,l,right,0,0,"2735,6",2735.6
geographical_judgment,SD1999,exp1_t52,52,judgment,23,F,FALSE,right,DX,Roma,Livorno,l,right,l,right,1,1,"1426,6",1426.6
geographical_judgment,SD1999,exp1_t53,53,judgment,23,F,FALSE,right,DX,Taranto,Livorno,l,right,l,right,1,1,"1880,2",1880.2
geographical_judgment,SD1999,exp1_t54,54,judgment,23,F,FALSE,right,DX,Bolzano,Napoli,a,left,a,left,1,1,"1505,7",1505.7
geographical_judgment,SD1999,exp1_t55,55,judgment,23,F,FALSE,right,DX,Foggia,Napoli,l,right,l,right,1,1,"2878,3",2878.3
geographical_judgment,SD1999,exp1_t56,56,judgment,23,F,FALSE,right,DX,Grosseto,Napoli,a,left,a,left,1,1,"956,1",956.1
geographical_judgment,SD1999,exp1_t57,57,judgment,23,F,FALSE,right,DX,Latina,Napoli,a,left,a,left,1,1,"1243,2",1243.2
geographical_judgment,SD1999,exp1_t58,58,judgment,23,F,FALSE,right,DX,Livorno,Napoli,a,left,a,left,1,1,"2342,3",2342.3
geographical_judgment,SD1999,exp1_t59,59,judgment,23,F,FALSE,right,DX,Perugia,Napoli,a,left,a,left,1,1,"1548,8",1548.8
geographical_judgment,SD1999,exp1_t60,60,judgment,23,F,FALSE,right,DX,Pescara,Napoli,a,left,a,left,1,1,"1495,2",1495.2
geographical_judgment,SD1999,exp1_t61,61,judgment,23,F,FALSE,right,DX,Rimini,Napoli,a,left,a,left,1,1,"1188,6",1188.6
geographical_judgment,SD1999,exp1_t62,62,judgment,23,F,FALSE,right,DX,Roma,Napoli,a,left,a,left,1,1,"1443,2",1443.2
geographical_judgment,SD1999,exp1_t63,63,judgment,23,F,FALSE,right,DX,Bologna,Perugia,a,left,a,left,1,1,"1113,7",1113.7
geographical_judgment,SD1999,exp1_t64,64,judgment,23,F,FALSE,right,DX,Bolzano,Perugia,a,left,a,left,1,1,2526,2526.0
geographical_judgment,SD1999,exp1_t65,65,judgment,23,F,FALSE,right,DX,Foggia,Perugia,l,right,l,right,1,1,"2430,7",2430.7
geographical_judgment,SD1999,exp1_t66,66,judgment,23,F,FALSE,right,DX,Grosseto,Perugia,a,left,a,left,1,1,"1604,1",1604.1
geographical_judgment,SD1999,exp1_t67,67,judgment,23,F,FALSE,right,DX,Latina,Perugia,l,right,l,right,1,1,2805,2805.0
geographical_judgment,SD1999,exp1_t68,68,judgment,23,F,FALSE,right,DX,Napoli,Perugia,l,right,l,right,1,1,"1575,6",1575.6
geographical_judgment,SD1999,exp1_t69,69,judgment,23,F,FALSE,right,DX,Pescara,Perugia,l,right,l,right,1,1,"1858,2",1858.2
geographical_judgment,SD1999,exp1_t70,70,judgment,23,F,FALSE,right,DX,Rimini,Perugia,a,left,a,left,1,1,"2676,9",2676.9
geographical_judgment,SD1999,exp1_t71,71,judgment,23,F,FALSE,right,DX,Roma,Perugia,l,right,l,right,1,1,"1693,7",1693.7
geographical_judgment,SD1999,exp1_t72,72,judgment,23,F,FALSE,right,DX,Bologna,Pescara,a,left,a,left,1,1,"2176,2",2176.2
geographical_judgment,SD1999,exp1_t73,73,judgment,23,F,FALSE,right,DX,Bolzano,Pescara,a,left,a,left,1,1,"1028,4",1028.4
geographical_judgment,SD1999,exp1_t74,74,judgment,23,F,FALSE,right,DX,Grosseto,Pescara,a,left,a,left,1,1,"1621,5",1621.5
geographical_judgment,SD1999,exp1_t75,75,judgment,23,F,FALSE,right,DX,Latina,Pescara,a,left,l,right,0,0,"2031,6",2031.6
geographical_judgment,SD1999,exp1_t76,76,judgment,23,F,FALSE,right,DX,Napoli,Pescara,l,right,l,right,1,1,"1665,8",1665.8
geographical_judgment,SD1999,exp1_t77,77,judgment,23,F,FALSE,right,DX,Perugia,Pescara,a,left,a,left,1,1,"1955,4",1955.4
geographical_judgment,SD1999,exp1_t78,78,judgment,23,F,FALSE,right,DX,Rimini,Pescara,a,left,a,left,1,1,1613,1613.0
geographical_judgment,SD1999,exp1_t79,79,judgment,23,F,FALSE,right,DX,Taranto,Pescara,l,right,l,right,1,1,"1909,4",1909.4
geographical_judgment,SD1999,exp1_t80,80,judgment,23,F,FALSE,right,DX,Bologna,Rimini,a,left,a,left,1,1,"1614,3",1614.3
geographical_judgment,SD1999,exp1_t81,81,judgment,23,F,FALSE,right,DX,Bolzano,Rimini,a,left,a,left,1,1,"2004,5",2004.5
geographical_judgment,SD1999,exp1_t82,82,judgment,23,F,FALSE,right,DX,Foggia,Rimini,l,right,l,right,1,1,"1507,6",1507.6
geographical_judgment,SD1999,exp1_t83,83,judgment,23,F,FALSE,right,DX,Latina,Rimini,l,right,l,right,1,1,"2309,8",2309.8
geographical_judgment,SD1999,exp1_t84,84,judgment,23,F,FALSE,right,DX,Livorno,Rimini,a,left,a,left,1,1,"1555,2",1555.2
