participant_id;stimulus;response;accuracy;rt;trial_order;age
36;rosazione;2;1;2252;109;27
36;rosatore;1;0;832;110;27
36;improbabile;2;0;560;111;27
36;preoccupazione;1;1;423;112;27
36;arancionista;2;1;724;113;27
36;gialliere;2;1;885;114;27
36;rosatore;1;0;746;115;27
36;bluenza;2;1;1021;116;27
36;arancioneria;2;1;522;117;27
36;scegliere;1;1;579;118;27
36;verdezza;1;0;517;119;27
36;bellezza;1;1;398;120;27
36;blueria;1;0;481;121;27
36;giallomento;2;1;580;122;27
36;movimento;1;1;584;123;27
36;bianchiere;1;0;747;124;27
36;verdetore;2;1;934;125;27
36;rosezza;2;1;477;126;27
36;rosista;2;1;651;127;27
36;materia;1;1;461;128;27
36;arancionismo;1;0;363;129;27
36;giallenza;2;1;822;130;27
36;organismo;1;1;421;131;27
36;bluiere;2;1;818;132;27
36;bluabile;1;0;395;133;27
36;giallozione;1;0;476;134;27
36;romanticismo;1;1;519;135;27
36;blumento;2;1;1031;136;27
36;gialliere;2;1;553;137;27
36;rososo;2;1;505;138;27
36;bianchista;2;1;519;139;27
36;prezioso;1;1;480;140;27
36;elemento;1;1;530;141;27
36;miseria;1;1;407;142;27
36;rosabile;1;0;329;143;27
36;senatore;1;1;653;144;27
36;togliere;1;1;626;145;27
36;bluista;2;1;591;146;27
36;responsabile;1;1;505;147;27
36;verdabile;1;0;414;148;27
36;verdenza;2;1;732;149;27
36;verdezza;2;1;747;150;27
36;bianchismo;2;1;711;151;27
36;riconoscimento;1;1;638;152;27
36;rosenza;1;0;439;153;27
36;verdiere;1;0;495;154;27
36;arancionemento;1;0;532;155;27
36;pazienza;2;0;14;156;27
36;biancomento;1;0;638;157;27
36;verdoso;1;0;517;158;27
36;blutore;2;1;644;159;27
36;verderia;2;1;527;160;27
36;verdemento;2;1;598;161;27
36;differenza;2;0;504;162;27
36;bluzione;1;0;556;163;27
36;bianchenza;1;0;373;164;27
36;verdismo;2;1;901;165;27
36;imperatore;1;1;767;166;27
36;rosezza;2;1;1555;167;27
36;dolcezza;1;1;702;168;27
36;bluzione;2;1;620;169;27
36;biancozione;2;1;619;170;27
36;arancionetore;2;1;508;171;27
36;giallismo;2;1;463;172;27
36;colpevolezza;1;1;499;173;27
36;cambiamento;1;1;328;174;27
36;bluiere;2;1;548;175;27
36;verdista;1;0;575;176;27
36;bluoso;2;1;672;177;27
36;eufemismo;1;1;740;178;27
36;riposo;1;1;503;179;27
36;giallomento;2;1;591;180;27
36;verdemento;2;1;551;181;27
36;gialleria;1;0;508;182;27
36;intervista;1;1;698;183;27
36;rosismo;2;1;626;184;27
36;bluezza;2;1;593;185;27
36;giallista;2;1;607;186;27
36;rosismo;2;1;510;187;27
36;bianchenza;2;1;644;188;27
36;arancionenza;1;0;378;189;27
37;dottore;1;1;795;1;39
37;arancionabile;2;1;1357;2;39
37;chiacchiere;1;1;1207;3;39
37;blueria;2;1;1168;4;39
37;potenza;1;1;749;5;39
37;giallozione;2;1;1194;6;39
37;segreteria;1;1;1154;7;39
37;rosamento;2;1;1284;8;39
37;verdabile;2;1;1227;9;39
37;materia;1;1;1110;10;39
37;giallotore;2;1;1108;11;39
37;rosezza;2;1;796;12;39
37;bianchenza;2;1;1051;13;39
37;verdoso;2;1;1771;14;39
37;riposo;1;1;1235;15;39
37;bluenza;2;1;1450;16;39
37;verdista;2;1;1735;17;39
37;rosatore;2;1;899;18;39
37;bluabile;2;1;1249;19;39
37;batteria;1;1;1170;20;39
37;preoccupazione;2;0;1298;21;39
37;blutore;2;1;1038;22;39
37;affidabile;1;1;1126;23;39
37;direttore;1;1;641;24;39
37;biancoso;2;1;1034;25;39
37;giallista;2;1;903;26;39
37;operazione;1;1;1957;27;39
37;verdenza;2;1;1088;28;39
37;giallomento;2;1;1074;29;39
37;arancionemento;2;1;1088;30;39
37;verdezza;2;1;756;31;39
37;rosenza;2;1;636;32;39
37;biancozione;2;1;965;33;39
37;movimento;1;1;1136;34;39
37;attenzione;1;1;643;35;39
37;biancabile;2;1;1295;36;39
37;probabile;1;1;1375;37;39
37;verdabile;2;1;1107;38;39
37;arancioneria;2;1;1244;39;39
37;biancomento;2;1;1134;40;39
37;bluismo;2;1;659;41;39
37;rosabile;2;1;866;42;39
37;rosezza;2;1;829;43;39
37;verdetore;2;1;647;44;39
37;gialliere;2;1;1487;45;39
37;miseria;1;1;1152;46;39
37;rosista;1;0;1467;47;39
37;verdiere;2;1;1638;48;39
37;arancioniere;2;1;2573;49;39
37;gialloso;2;1;1645;50;39
37;rosazione;2;1;1780;51;39
37;mestiere;1;1;1483;52;39
37;rosiere;1;0;1542;53;39
37;arancionetore;2;1;1226;54;39
37;verdezza;2;1;663;55;39
37;bianchista;2;1;955;56;39
37;arancionismo;2;1;977;57;39
37;giallabile;2;1;687;58;39
37;colazione;1;1;1385;59;39
37;musicista;1;1;874;60;39
37;romanticismo;1;1;769;61;39
37;arancionezza;2;1;1132;62;39
37;stazione;1;1;1422;63;39
37;rosista;1;0;2391;64;39
37;bluoso;2;1;1108;65;39
37;cambiamento;1;1;980;66;39
37;giallomento;2;1;1724;67;39
37;verdista;2;1;1762;68;39
37;arancionemento;2;1;871;69;39
37;verdemento;2;1;750;70;39
37;cacciatore;1;1;1165;71;39
37;bellezza;1;1;821;72;39
37;verderia;2;1;1413;73;39
37;intelligenza;1;1;3304;74;39
37;arancionenza;2;1;1936;75;39
37;schifoso;1;1;2635;76;39
37;blueria;2;1;967;77;39
37;bianchenza;2;1;808;78;39
37;verdismo;2;1;668;79;39
37;bluista;2;1;592;80;39
37;prezioso;1;1;1223;81;39
37;instabile;1;1;568;82;39
37;bluabile;2;1;1959;83;39
37;blumento;2;1;854;84;39
37;roseria;2;1;1181;85;39
37;pazienza;1;1;691;86;39
37;arancionoso;2;1;961;87;39
37;arancionenza;2;1;2136;88;39
37;verdoso;2;1;963;89;39
37;blutore;2;1;595;90;39
37;bluezza;2;1;631;91;39
37;arancionezza;2;1;613;92;39
37;famoso;1;1;618;93;39
37;giallenza;2;1;833;94;39
37;verdezione;2;1;1093;95;39
37;giallismo;1;0;1518;96;39
37;altezza;1;1;780;97;39
37;verdetore;2;1;695;98;39
37;eufemismo;1;1;811;99;39
37;biancozione;2;1;769;100;39
37;roseria;1;0;1155;101;39
37;verdezione;2;1;664;102;39
37;verdemento;2;1;636;103;39
37;arancioniere;2;1;780;104;39
37;arancionezione;2;1;647;105;39
37;gialleria;2;1;783;106;39
37;intervista;1;1;903;107;39
37;umorismo;1;1;682;108;39
37;bianchista;2;1;1051;109;39
37;giallozione;2;1;597;110;39
37;arancionoso;2;1;587;111;39
37;lotteria;1;1;649;112;39
37;bianchiere;2;1;755;113;39
37;maniere;1;1;779;114;39
37;dentista;1;1;610;115;39
37;rosazione;2;1;624;116;39
37;riconoscimento;1;1;976;117;39
37;bianchismo;2;1;794;118;39
37;biancotore;2;1;565;119;39
37;giallismo;2;1;951;120;39
37;rivista;1;1;684;121;39
37;giallotore;2;1;831;122;39
37;bluoso;2;1;553;123;39
37;responsabile;1;1;787;124;39
37;arancionismo;2;1;673;125;39
37;senatore;1;1;828;126;39
37;verdiere;2;1;645;127;39
37;rosatore;2;1;577;128;39
37;arancionista;2;1;533;129;39
37;situazione;1;1;679;130;39
37;bluiere;2;1;720;131;39
37;differenza;1;1;962;132;39
37;elemento;1;1;619;133;39
37;organismo;1;1;790;134;39
37;nervoso;1;1;684;135;39
37;bianchiere;2;1;611;136;39
37;bluzione;2;1;585;137;39
37;verderia;2;1;685;138;39
37;rosabile;2;1;640;139;39
37;bluezza;2;1;1973;140;39
37;arancioneria;2;1;18;141;39
37;giallabile;2;1;599;142;39
37;emergenza;1;1;651;143;39
37;biancomento;2;1;682;144;39
37;rosismo;2;1;794;145;39
37;arancionabile;2;1;623;146;39
37;blumento;2;1;1200;147;39
37;improbabile;1;1;1546;148;39
37;rosiere;1;0;1600;149;39
37;tempismo;1;1;2688;150;39
37;giornalista;1;1;1087;151;39
37;dolcezza;1;1;1008;152;39
37;bluzione;2;1;783;153;39
37;rosenza;2;1;939;154;39
37;biancabile;1;0;3876;155;39
37;bluismo;2;1;668;156;39
37;rosamento;2;1;599;157;39
37;arancionezione;2;1;648;158;39
37;rososo;2;1;624;159;39
37;investigatore;2;0;584;160;39
37;imperatore;1;1;814;161;39
37;esperimento;1;1;577;162;39
37;arancionetore;2;1;744;163;39
37;togliere;1;1;880;164;39
37;giallista;1;0;753;165;39
37;biancoso;2;1;684;166;39
37;bluista;2;1;679;167;39
37;terrorismo;1;1;708;168;39
37;infermiere;1;1;564;169;39
37;colpevolezza;1;1;2424;170;39
37;rosismo;2;1;694;171;39
37;gialleria;2;1;1362;172;39
37;verdenza;2;1;688;173;39
37;arancionista;2;1;2334;174;39
37;gialliere;2;1;1375;175;39
37;rososo;2;1;694;176;39
37;giallenza;2;1;582;177;39
37;biancotore;2;1;661;178;39
37;adorabile;1;1;886;179;39
37;pericoloso;1;1;695;180;39
37;artista;2;0;617;181;39
37;verdismo;2;1;712;182;39
37;gialloso;2;1;661;183;39
37;tradimento;1;1;684;184;39
37;bluiere;2;1;524;185;39
37;scegliere;1;1;574;186;39
37;scienza;1;1;660;187;39
37;bianchismo;2;1;763;188;39
37;bluenza;2;1;835;189;39
38;giallista;2;1;1699;1;56
38;miseria;1;1;1216;2;56
38;verdabile;2;1;1061;3;56
38;bluista;2;1;1132;4;56
38;senatore;1;1;627;5;56
38;musicista;1;1;641;6;56
38;giallotore;2;1;1152;7;56
38;segreteria;1;1;754;8;56
38;biancozione;2;1;974;9;56
38;bluezza;2;1;759;10;56
38;bluzione;2;1;664;11;56
38;arancioneria;2;1;1171;12;56
38;rosabile;2;1;933;13;56
38;arancionabile;2;1;887;14;56
38;situazione;1;1;672;15;56
38;giallenza;2;1;683;16;56
38;rosenza;2;1;831;17;56
38;bianchista;2;1;817;18;56
38;rosabile;2;1;714;19;56
38;arancionezione;2;1;946;20;56
38;rososo;2;1;841;21;56
38;blueria;2;1;629;22;56
38;rosismo;2;1;579;23;56
38;bianchista;2;1;751;24;56
38;rivista;1;1;757;25;56
38;famoso;1;1;646;26;56
38;bluismo;2;1;570;27;56
38;rosatore;2;1;714;28;56
38;responsabile;1;1;826;29;56
38;gialloso;2;1;722;30;56
38;arancionismo;2;1;1032;31;56
38;arancionista;2;1;687;32;56
38;dentista;1;1;716;33;56
38;gialleria;2;1;1145;34;56
38;infermiere;1;1;711;35;56
38;rosiere;2;1;598;36;56
38;giallomento;2;1;1030;37;56
38;bluenza;2;1;549;38;56
38;verdezza;2;1;739;39;56
38;imperatore;1;1;707;40;56
38;verdismo;2;1;692;41;56
38;chiacchiere;1;1;687;42;56
38;bluezza;2;1;622;43;56
38;artista;1;1;645;44;56
38;arancionezza;2;1;874;45;56
38;bluismo;2;1;838;46;56
38;biancomento;2;1;1278;47;56
38;bluiere;2;1;570;48;56
38;riconoscimento;1;1;712;49;56
38;verdista;2;1;602;50;56
38;rosista;2;1;597;51;56
38;biancomento;2;1;800;52;56
38;arancionezione;2;1;636;53;56
38;batteria;1;1;705;54;56
38;bluenza;2;1;506;55;56
38;schifoso;1;1;938;56;56
38;verdista;2;1;618;57;56
38;gialleria;2;1;1057;58;56
38;dottore;1;1;698;59;56
38;scienza;1;1;930;60;56
38;giallismo;2;1;664;61;56
38;arancioniere;2;1;891;62;56
38;biancabile;2;1;785;63;56
38;organismo;1;1;748;64;56
38;arancionetore;2;1;838;65;56
38;verdenza;2;1;727;66;56
38;rosazione;2;1;590;67;56
38;maniere;2;0;3240;68;56
38;intervista;1;1;783;69;56
38;biancoso;2;1;1097;70;56
38;bianchismo;2;1;952;71;56
38;verdemento;2;1;785;72;56
38;verdoso;2;1;722;73;56
38;bluiere;2;1;629;74;56
38;umorismo;1;1;649;75;56
38;arancionetore;2;1;887;76;56
38;rosismo;2;1;721;77;56
38;verdismo;2;1;637;78;56
38;verdabile;2;1;844;79;56
38;giallista;2;1;666;80;56
38;investigatore;1;1;870;81;56
38;arancionabile;2;1;784;82;56
38;adorabile;1;1;2450;83;56
38;arancionenza;2;1;764;84;56
38;tempismo;1;1;996;85;56
38;giallomento;2;1;1002;86;56
38;gialloso;2;1;722;87;56
38;gialliere;2;1;1245;88;56
38;rosatore;2;1;824;89;56
38;improbabile;1;1;640;90;56
38;bluzione;2;1;648;91;56
38;giallenza;2;1;717;92;56
38;verdezza;2;1;836;93;56
38;bluabile;2;1;603;94;56
38;affidabile;1;1;795;95;56
38;giallozione;2;1;657;96;56
38;lotteria;1;1;600;97;56
38;riposo;1;1;648;98;56
38;giornalista;1;1;686;99;56
38;attenzione;1;1;570;100;56
38;movimento;1;1;590;101;56
38;elemento;1;1;491;102;56
38;cambiamento;1;1;573;103;56
38;arancionoso;2;1;750;104;56
38;stazione;1;1;543;105;56
38;rosamento;2;1;596;106;56
38;rosamento;2;1;539;107;56
38;scegliere;1;1;660;108;56
38;giallabile;2;1;856;109;56
38;verdezione;2;1;822;110;56
38;biancotore;2;1;1066;111;56
38;roseria;2;1;1850;112;56
38;altezza;1;1;632;113;56
38;pazienza;1;1;471;114;56
38;materia;1;1;579;115;56
38;emergenza;1;1;570;116;56
38;giallabile;2;1;725;117;56
38;blutore;2;1;639;118;56
38;pericoloso;1;1;686;119;56
38;verdenza;2;1;739;120;56
38;arancionenza;2;1;717;121;56
38;blumento;2;1;699;122;56
38;gialliere;2;1;802;123;56
38;roseria;2;1;835;124;56
38;prezioso;1;1;646;125;56
38;verdetore;2;1;694;126;56
38;blumento;2;1;626;127;56
38;rosista;2;1;625;128;56
38;cacciatore;1;1;672;129;56
38;dolcezza;1;1;599;130;56
38;bianchenza;1;0;431;131;56
38;verdemento;2;1;7;132;56
38;bluoso;2;1;692;133;56
38;biancotore;2;1;798;134;56
38;blueria;2;1;701;135;56
38;bianchiere;2;1;1491;136;56
38;verdezione;2;1;688;137;56
38;tradimento;1;1;598;138;56
38;rosazione;2;1;623;139;56
38;potenza;1;1;720;140;56
38;biancabile;2;1;701;141;56
38;instabile;1;1;714;142;56
38;bluista;2;1;718;143;56
38;arancionoso;2;1;907;144;56
38;rososo;2;1;605;145;56
38;intelligenza;1;1;599;146;56
38;biancoso;2;1;599;147;56
38;rosezza;2;1;668;148;56
38;arancioniere;2;1;872;149;56
38;romanticismo;1;1;810;150;56
38;arancioneria;2;1;650;151;56
38;bluabile;2;1;909;152;56
38;rosenza;2;1;758;153;56
38;arancionismo;2;1;707;154;56
38;arancionemento;2;1;836;155;56
38;verdiere;2;1;796;156;56
38;biancozione;2;1;725;157;56
38;colpevolezza;1;1;678;158;56
38;bianchismo;2;1;646;159;56
38;verdiere;2;1;630;160;56
38;esperimento;1;1;629;161;56
38;verderia;2;1;628;162;56
38;differenza;1;1;611;163;56
38;blutore;2;1;993;164;56
38;togliere;1;1;1168;165;56
38;rosiere;2;1;648;166;56
38;terrorismo;1;1;673;167;56
38;colazione;1;1;641;168;56
38;giallismo;2;1;579;169;56
38;arancionemento;2;1;942;170;56
38;nervoso;1;1;711;171;56
38;bianchenza;2;1;765;172;56
38;giallotore;2;1;666;173;56
38;direttore;1;1;694;174;56
38;verderia;2;1;571;175;56
38;probabile;1;1;760;176;56
38;operazione;1;1;604;177;56
38;arancionista;2;1;738;178;56
38;eufemismo;1;1;798;179;56
38;preoccupazione;1;1;717;180;56
38;arancionezza;2;1;864;181;56
38;bellezza;1;1;583;182;56
38;verdoso;2;1;574;183;56
38;verdetore;2;1;573;184;56
38;giallozione;2;1;632;185;56
38;bluoso;2;1;647;186;56
38;rosezza;2;1;703;187;56
38;mestiere;1;1;692;188;56
38;bianchiere;2;1;1363;189;56
39;blueria;2;1;1053;1;21
39;chiacchiere;1;1;1146;2;21
39;giallotore;2;1;1270;3;21
39;arancionezione;2;1;1465;4;21
39;bluista;2;1;945;5;21
39;giallotore;2;1;1034;6;21
39;arancionemento;2;1;1557;7;21
39;verdezza;2;1;1607;8;21
39;verdoso;2;1;1691;9;21
39;giallozione;2;1;1099;10;21
39;elemento;1;1;653;11;21
39;arancionezione;2;1;1328;12;21
39;biancotore;2;1;997;13;21
39;esperimento;1;1;895;14;21
39;verdista;2;1;1188;15;21
39;arancionista;2;1;1191;16;21
39;mestiere;1;1;577;17;21
39;arancioniere;2;1;853;18;21
39;bluoso;2;1;612;19;21
39;scegliere;1;1;806;20;21
39;attenzione;1;1;605;21;21
39;bluezza;2;1;748;22;21
39;rosiere;2;1;1120;23;21
39;batteria;1;1;594;24;21
39;arancionabile;2;1;679;25;21
39;bianchista;2;1;1030;26;21
39;affidabile;1;1;530;27;21
39;rosatore;2;1;1387;28;21
39;gialloso;2;1;517;29;21
39;pazienza;1;1;565;30;21
39;bianchiere;2;1;1518;31;21
39;biancozione;2;1;684;32;21
39;miseria;1;1;753;33;21
39;bluezza;2;1;580;34;21
39;situazione;1;1;715;35;21
39;gialliere;2;1;676;36;21
39;schifoso;1;1;516;37;21
39;rosenza;2;1;511;38;21
39;movimento;1;1;506;39;21
39;investigatore;1;1;540;40;21
39;bluismo;2;1;542;41;21
39;bianchiere;2;1;889;42;21
39;bluista;2;1;515;43;21
39;rososo;2;1;686;44;21
39;improbabile;1;1;524;45;21
39;verdenza;2;1;605;46;21
39;eufemismo;1;1;558;47;21
39;verdiere;2;1;571;48;21
39;verdezione;2;1;644;49;21
39;arancionista;2;1;626;50;21
39;rosezza;2;1;562;51;21
39;emergenza;1;1;482;52;21
39;verdista;2;1;479;53;21
39;tempismo;1;1;547;54;21
39;giallozione;2;1;513;55;21
39;verdemento;2;1;749;56;21
39;infermiere;1;1;490;57;21
39;artista;1;1;638;58;21
39;bianchenza;2;1;484;59;21
39;gialleria;2;1;580;60;21
39;bluiere;2;1;517;61;21
39;giallista;2;1;782;62;21
39;verdemento;2;1;556;63;21
39;togliere;1;1;653;64;21
39;giallista;2;1;726;65;21
39;bluenza;2;1;506;66;21
39;rosazione;2;1;631;67;21
39;tradimento;1;1;546;68;21
39;rososo;2;1;752;69;21
39;direttore;1;1;489;70;21
39;terrorismo;1;1;554;71;21
39;arancionabile;2;1;627;72;21
39;bianchismo;2;1;708;73;21
39;imperatore;1;1;597;74;21
39;arancionenza;2;1;641;75;21
39;rosiere;2;1;696;76;21
39;bellezza;1;1;684;77;21
39;rosatore;2;1;682;78;21
39;verdiere;2;1;548;79;21
39;gialloso;2;1;455;80;21
39;rivista;1;1;590;81;21
39;bluzione;2;1;500;82;21
39;verdabile;2;1;585;83;21
39;romanticismo;1;1;746;84;21
39;preoccupazione;1;1;537;85;21
39;arancionetore;2;1;657;86;21
39;pericoloso;1;1;494;87;21
39;stazione;1;1;501;88;21
39;arancioneria;2;1;571;89;21
39;bianchismo;2;1;586;90;21
39;intelligenza;1;1;514;91;21
39;arancioneria;2;1;589;92;21
39;bluismo;2;1;581;93;21
39;giallabile;2;1;518;94;21
39;rosenza;2;1;541;95;21
39;giallabile;2;1;588;96;21
39;verdezione;2;1;527;97;21
39;biancozione;2;1;485;98;21
39;verdabile;2;1;506;99;21
39;colazione;1;1;518;100;21
39;differenza;1;1;530;101;21
39;rosamento;2;1;1012;102;21
39;blumento;2;1;464;103;21
39;gialliere;2;1;449;104;21
39;bianchenza;2;1;446;105;21
39;scienza;1;1;512;106;21
39;verderia;2;1;512;107;21
39;intervista;1;1;491;108;21
39;cambiamento;1;1;497;109;21
39;giallomento;2;1;516;110;21
39;cacciatore;1;1;496;111;21
39;gialleria;2;1;763;112;21
39;biancotore;2;1;526;113;21
39;musicista;1;1;538;114;21
39;giallomento;2;1;513;115;21
39;giallismo;2;1;609;116;21
39;dentista;1;1;496;117;21
39;nervoso;1;1;529;118;21
39;arancionenza;2;1;543;119;21
39;riconoscimento;1;1;472;120;21
39;verdismo;2;1;542;121;21
39;bluzione;2;1;468;122;21
39;verderia;2;1;565;123;21
39;dottore;1;1;551;124;21
39;biancomento;2;1;658;125;21
39;bluiere;2;1;553;126;21
39;giornalista;1;1;576;127;21
39;probabile;1;1;498;128;21
39;blutore;2;1;543;129;21
39;verdetore;2;1;614;130;21
39;verdetore;2;1;733;131;21
39;lotteria;1;1;583;132;21
39;arancionismo;2;1;596;133;21
39;riposo;1;1;570;134;21
39;rosista;2;1;541;135;21
39;giallenza;2;1;521;136;21
39;biancoso;2;1;818;137;21
39;roseria;2;1;671;138;21
39;verdenza;2;1;516;139;21
39;responsabile;1;1;528;140;21
39;verdoso;2;1;519;141;21
39;rosamento;2;1;602;142;21
39;senatore;1;1;527;143;21
39;bluoso;2;1;511;144;21
39;arancionemento;2;1;594;145;21
39;arancionismo;2;1;420;146;21
39;segreteria;1;1;604;147;21
39;rosazione;2;1;484;148;21
39;bianchista;2;1;491;149;21
39;arancionezza;2;1;528;150;21
39;blueria;2;1;485;151;21
39;umorismo;1;1;442;152;21
39;rosista;2;1;513;153;21
39;potenza;1;1;455;154;21
39;adorabile;1;1;499;155;21
39;maniere;1;1;512;156;21
39;instabile;1;1;560;157;21
39;biancabile;2;1;575;158;21
39;bluabile;2;1;405;159;21
39;colpevolezza;1;1;479;160;21
39;bluenza;2;1;504;161;21
39;rosismo;2;1;473;162;21
39;rosezza;2;1;375;163;21
39;organismo;1;1;512;164;21
39;rosabile;2;1;558;165;21
39;biancomento;2;1;564;166;21
39;biancoso;2;1;753;167;21
39;altezza;1;1;636;168;21
39;arancionezza;2;1;605;169;21
39;bluabile;2;1;549;170;21
39;dolcezza;1;1;515;171;21
39;arancionoso;2;1;493;172;21
39;famoso;1;1;471;173;21
39;arancionetore;2;1;603;174;21
39;giallenza;2;1;511;175;21
39;biancabile;2;1;575;176;21
39;operazione;1;1;497;177;21
39;giallismo;2;1;538;178;21
39;rosismo;2;1;537;179;21
39;blumento;2;1;457;180;21
39;blutore;2;1;577;181;21
39;verdismo;2;1;533;182;21
39;roseria;2;1;531;183;21
39;materia;1;1;497;184;21
39;prezioso;1;1;555;185;21
39;arancionoso;2;1;544;186;21
39;verdezza;2;1;568;187;21
39;arancioniere;2;1;432;188;21
39;rosabile;2;1;427;189;21
40;biancoso;2;1;673;1;22
40;materia;1;1;644;2;22
40;riposo;1;1;1020;3;22
40;verderia;2;1;999;4;22
40;rosenza;2;1;696;5;22
40;improbabile;1;1;735;6;22
40;arancionemento;2;1;896;7;22
40;operazione;1;1;797;8;22
40;potenza;1;1;719;9;22
40;gialleria;2;1;1110;10;22
40;mestiere;1;1;954;11;22
40;bianchenza;2;1;766;12;22
40;responsabile;1;1;865;13;22
40;biancozione;2;1;727;14;22
40;colpevolezza;1;1;665;15;22
40;rosatore;2;1;812;16;22
40;bluoso;2;1;636;17;22
40;terrorismo;1;1;757;18;22
40;bluismo;2;1;584;19;22
40;instabile;1;1;709;20;22
40;gialliere;2;1;757;21;22
40;giallabile;2;1;614;22;22
40;attenzione;1;1;787;23;22
40;rosamento;2;1;675;24;22
40;affidabile;1;1;640;25;22
40;gialleria;2;1;652;26;22
40;biancomento;1;0;572;27;22
40;tradimento;1;1;666;28;22
40;bluismo;2;1;521;29;22
40;bluenza;2;1;538;30;22
40;verdezione;2;1;632;31;22
40;arancioniere;2;1;520;32;22
40;rosista;2;1;790;33;22
40;rosezza;2;1;968;34;22
40;biancabile;2;1;922;35;22
40;miseria;1;1;637;36;22
40;rosenza;2;1;560;37;22
40;rososo;2;1;756;38;22
40;giornalista;1;1;709;39;22
40;musicista;1;1;671;40;22
40;arancionetore;2;1;626;41;22
40;roseria;2;1;611;42;22
40;intelligenza;1;1;640;43;22
40;arancionismo;2;1;586;44;22
40;gialloso;2;1;767;45;22
40;organismo;1;1;693;46;22
40;bluezza;2;1;490;47;22
40;verdismo;2;1;902;48;22
40;rosabile;2;1;782;49;22
40;arancionemento;2;1;812;50;22
40;verdoso;2;1;708;51;22
40;blutore;2;1;606;52;22
40;arancionabile;2;1;665;53;22
40;verdenza;2;1;564;54;22
40;colazione;1;1;594;55;22
40;arancionezza;2;1;594;56;22
40;bluabile;2;1;538;57;22
40;giallozione;2;1;600;58;22
40;famoso;1;1;594;59;22
40;rosismo;2;1;496;60;22
40;verderia;2;1;581;61;22
40;bluabile;2;1;521;62;22
40;arancionenza;2;1;601;63;22
40;altezza;1;1;512;64;22
40;bluezza;2;1;644;65;22
40;scegliere;1;1;773;66;22
40;verdabile;2;1;673;67;22
40;biancoso;2;1;569;68;22
40;biancozione;2;1;672;69;22
40;verdabile;2;1;655;70;22
40;bluiere;2;1;559;71;22
40;arancionismo;2;1;593;72;22
40;nervoso;1;1;512;73;22
40;prezioso;1;1;646;74;22
40;gialloso;2;1;586;75;22
40;preoccupazione;1;1;588;76;22
40;rosista;2;1;567;77;22
40;tempismo;1;1;674;78;22
40;esperimento;1;1;690;79;22
40;verdetore;2;1;676;80;22
40;verdista;2;1;484;81;22
40;pericoloso;1;1;530;82;22
40;bianchismo;2;1;536;83;22
40;probabile;1;1;532;84;22
40;biancotore;2;1;563;85;22
40;bluzione;2;1;609;86;22
40;bluoso;2;1;523;87;22
40;arancionetore;2;1;600;88;22
40;eufemismo;2;0;593;89;22
40;bluenza;2;1;526;90;22
40;verdezza;2;1;599;91;22
40;pazienza;1;1;526;92;22
40;dentista;1;1;641;93;22
40;bianchiere;2;1;669;94;22
40;batteria;1;1;733;95;22
40;adorabile;1;1;483;96;22
40;giallismo;2;1;500;97;22
40;chiacchiere;1;1;627;98;22
40;imperatore;1;1;534;99;22
40;dottore;1;1;519;100;22
40;rosiere;2;1;526;101;22
40;arancionista;2;1;563;102;22
40;intervista;1;1;559;103;22
40;rosazione;2;1;578;104;22
40;bianchista;2;1;565;105;22
40;arancionenza;2;1;684;106;22
40;riconoscimento;1;1;706;107;22
40;rosezza;2;1;548;108;22
40;senatore;1;1;565;109;22
40;romanticismo;1;1;805;110;22
40;blueria;2;1;530;111;22
40;biancabile;2;1;589;112;22
40;giallotore;2;1;656;113;22
40;blueria;2;1;639;114;22
40;dolcezza;1;1;806;115;22
40;biancotore;2;1;761;116;22
40;arancioneria;1;0;752;117;22
40;rosazione;2;1;506;118;22
40;bianchenza;2;1;570;119;22
40;arancioneria;2;1;465;120;22
40;cacciatore;2;0;583;121;22
40;bianchismo;2;1;531;122;22
40;blumento;2;1;639;123;22
40;giallenza;2;1;540;124;22
40;verdenza;2;1;638;125;22
40;investigatore;1;1;578;126;22
40;rosabile;2;1;548;127;22
40;biancomento;2;1;684;128;22
40;togliere;1;1;920;129;22
40;giallista;2;1;823;130;22
40;maniere;1;1;683;131;22
40;arancionezza;2;1;589;132;22
40;roseria;2;1;631;133;22
40;verdezza;2;1;480;134;22
40;infermiere;1;1;682;135;22
40;rosamento;2;1;625;136;22
40;rosismo;2;1;521;137;22
40;cambiamento;1;1;514;138;22
40;arancionista;2;1;537;139;22
40;blutore;2;1;513;140;22
40;verdiere;2;1;533;141;22
40;segreteria;1;1;474;142;22
40;blumento;2;1;479;143;22
40;differenza;1;1;501;144;22
40;rosatore;2;1;446;145;22
40;bellezza;1;1;770;146;22
40;arancioniere;2;1;550;147;22
40;arancionezione;2;1;723;148;22
40;verdemento;2;1;548;149;22
40;elemento;1;1;580;150;22
40;emergenza;2;0;475;151;22
40;verdetore;2;1;560;152;22
40;giallomento;2;1;627;153;22
40;verdismo;1;0;623;154;22
40;stazione;1;1;585;155;22
40;bluista;2;1;620;156;22
40;bianchiere;2;1;602;157;22
40;schifoso;1;1;881;158;22
40;giallista;2;1;618;159;22
40;verdista;2;1;737;160;22
40;verdezione;2;1;659;161;22
40;verdiere;2;1;609;162;22
40;giallotore;2;1;865;163;22
40;giallismo;2;1;889;164;22
40;rosiere;2;1;711;165;22
40;giallozione;2;1;679;166;22
40;arancionezione;2;1;688;167;22
40;giallenza;2;1;519;168;22
