participant_id,age,gender,education,handedness,session_id,trial_id,condition,stimulus_type,stimulus,stimulus_translation,accuracy,rt,rt_measure
23,22,female,16,right,2,ldt_23_2_0677,lexical_decision,word,FUNERALE,funeral,1,540,keypress
23,22,female,16,right,2,ldt_23_2_0678,lexical_decision,pseudoword,RISDO,,1,909,keypress
23,22,female,16,right,2,ldt_23_2_0679,lexical_decision,word,SORPRESO,surprised,1,489,keypress
23,22,female,16,right,2,ldt_23_2_0680,lexical_decision,pseudoword,GLOIALIALO,,1,1026,keypress
23,22,female,16,right,2,ldt_23_2_0681,lexical_decision,pseudoword,TOGESEMIA,,1,704,keypress
23,22,female,16,right,2,ldt_23_2_0682,lexical_decision,pseudoword,DECERGLARESSE,,1,754,keypress
23,22,female,16,right,2,ldt_23_2_0683,lexical_decision,word,SCODELLA,bowl,1,895,keypress
23,22,female,16,right,2,ldt_23_2_0684,lexical_decision,word,LOTTERIA,lottery,1,675,keypress
23,22,female,16,right,2,ldt_23_2_0685,lexical_decision,pseudoword,FATTICI,,0,836,keypress
23,22,female,16,right,2,ldt_23_2_0686,lexical_decision,word,GOFFO,clumsy,1,655,keypress
23,22,female,16,right,2,ldt_23_2_0687,lexical_decision,pseudoword,FAGO,,0,706,keypress
23,22,female,16,right,2,ldt_23_2_0688,lexical_decision,word,DEVOTO,devoted,1,1062,keypress
23,22,female,16,right,2,ldt_23_2_0689,lexical_decision,word,MUTILARE,mutilate,1,886,keypress
23,22,female,16,right,2,ldt_23_2_0690,lexical_decision,pseudoword,SUNDALIERA,,1,1664,keypress
23,22,female,16,right,2,ldt_23_2_0691,lexical_decision,word,GREZZO,crude,1,1382,keypress
23,22,female,16,right,2,ldt_23_2_0692,lexical_decision,pseudoword,TESELE,,1,924,keypress
23,22,female,16,right,2,ldt_23_2_0693,lexical_decision,word,TESSUTO,fabric,1,963,keypress
23,22,female,16,right,2,ldt_23_2_0694,lexical_decision,pseudoword,BAPPURAREI,,1,613,keypress
23,22,female,16,right,2,ldt_23_2_0695,lexical_decision,word,COLTELLO,knife,1,1312,keypress
23,22,female,16,right,2,ldt_23_2_0696,lexical_decision,word,AFFLIZIONE,grief,1,742,keypress
23,22,female,16,right,2,ldt_23_2_0697,lexical_decision,word,DISTRUGGERE,destroy,1,1823,keypress
23,22,female,16,right,2,ldt_23_2_0698,lexical_decision,word,SDEGNOSO,disdainful,1,771,keypress
23,22,female,16,right,2,ldt_23_2_0699,lexical_decision,word,INSURREZIONE,riot,1,554,keypress
23,22,female,16,right,2,ldt_23_2_0700,lexical_decision,word,SALVARE,save,1,566,keypress
23,22,female,16,right,2,ldt_23_2_0701,lexical_decision,word,SONTUOSO,lavish,0,748,keypress
23,22,female,16,right,2,ldt_23_2_0702,lexical_decision,word,PANTALONE,trouser,1,474,keypress
23,22,female,16,right,2,ldt_23_2_0703,lexical_decision,word,SQUALO,shark,1,739,keypress
23,22,female,16,right,2,ldt_23_2_0704,lexical_decision,pseudoword,BANDALOLLO,,1,715,keypress
23,22,female,16,right,2,ldt_23_2_0705,lexical_decision,word,PERFEZIONE,perfection,1,542,keypress
23,22,female,16,right,2,ldt_23_2_0706,lexical_decision,word,ARMADIO,closet,1,658,keypress
23,22,female,16,right,2,ldt_23_2_0707,lexical_decision,pseudoword,CRINANDO,,1,1223,keypress
23,22,female,16,right,2,ldt_23_2_0708,lexical_decision,pseudoword,RALA,,1,965,keypress
23,22,female,16,right,2,ldt_23_2_0709,lexical_decision,word,SPOSO,spouse,1,645,keypress
23,22,female,16,right,2,ldt_23_2_0710,lexical_decision,pseudoword,SPERCASCA,,1,764,keypress
23,22,female,16,right,2,ldt_23_2_0711,lexical_decision,pseudoword,LOSSA,,1,1302,keypress
23,22,female,16,right,2,ldt_23_2_0712,lexical_decision,pseudoword,DITTRI,,1,633,keypress
23,22,female,16,right,2,ldt_23_2_0713,lexical_decision,pseudoword,PUOVANTE,,1,1045,keypress
23,22,female,16,right,2,ldt_23_2_0714,lexical_decision,word,SOLENNE,solemn,1,854,keypress
23,22,female,16,right,2,ldt_23_2_0715,lexical_decision,pseudoword,RONDESSO,,1,629,keypress
23,22,female,16,right,2,ldt_23_2_0716,lexical_decision,word,CASSETTIERA,chest_of_drawers,1,750,keypress
23,22,female,16,right,2,ldt_23_2_0717,lexical_decision,pseudoword,SFRECIBIO,,1,826,keypress
23,22,female,16,right,2,ldt_23_2_0718,lexical_decision,word,BANCAROTTA,bankrupt,1,674,keypress
23,22,female,16,right,2,ldt_23_2_0719,lexical_decision,word,INUTILE,useless,1,807,keypress
23,22,female,16,right,2,ldt_23_2_0720,lexical_decision,word,MANO,hand,1,806,keypress
23,22,female,16,right,2,ldt_23_2_0721,lexical_decision,pseudoword,FRACANNE,,0,748,keypress
23,22,female,16,right,2,ldt_23_2_0722,lexical_decision,word,FACCIA,face,1,539,keypress
23,22,female,16,right,2,ldt_23_2_0723,lexical_decision,word,ACCOMODANTE,easygoing,1,612,keypress
23,22,female,16,right,2,ldt_23_2_0724,lexical_decision,word,ODIOSO,obnoxious,1,725,keypress
23,22,female,16,right,2,ldt_23_2_0725,lexical_decision,word,RICCO,wealthy,1,863,keypress
23,22,female,16,right,2,ldt_23_2_0726,lexical_decision,pseudoword,MITANO,,0,0,keypress
23,22,female,16,right,2,ldt_23_2_0727,lexical_decision,pseudoword,VATOA,,0,0,keypress
23,22,female,16,right,2,ldt_23_2_0728,lexical_decision,word,RADIOSO,radiant,1,545,keypress
23,22,female,16,right,2,ldt_23_2_0729,lexical_decision,word,DISORDINATO,messy,1,571,keypress
23,22,female,16,right,2,ldt_23_2_0730,lexical_decision,pseudoword,FANTATI,,1,941,keypress
23,22,female,16,right,2,ldt_23_2_0731,lexical_decision,word,FANGHIGLIA,slush,0,1503,keypress
23,22,female,16,right,2,ldt_23_2_0732,lexical_decision,word,PASTELLO,pastel,1,830,keypress
23,22,female,16,right,2,ldt_23_2_0733,lexical_decision,pseudoword,LIRVASI,,1,840,keypress
23,22,female,16,right,2,ldt_23_2_0734,lexical_decision,word,NUTRIRE,nourish,0,560,keypress
23,22,female,16,right,2,ldt_23_2_0735,lexical_decision,word,TRADIRE,betray,1,548,keypress
23,22,female,16,right,2,ldt_23_2_0736,lexical_decision,pseudoword,RANTIO,,1,785,keypress
23,22,female,16,right,2,ldt_23_2_0737,lexical_decision,word,SCORAGGIATO,discouraged,1,620,keypress
23,22,female,16,right,2,ldt_23_2_0738,lexical_decision,word,ROSA,rose,1,546,keypress
23,22,female,16,right,2,ldt_23_2_0739,lexical_decision,pseudoword,RONTE,,1,640,keypress
23,22,female,16,right,2,ldt_23_2_0740,lexical_decision,pseudoword,NONTANTE,,1,720,keypress
23,22,female,16,right,2,ldt_23_2_0741,lexical_decision,pseudoword,FIRA,,1,641,keypress
23,22,female,16,right,2,ldt_23_2_0742,lexical_decision,pseudoword,VAGATI,,1,850,keypress
23,22,female,16,right,2,ldt_23_2_0743,lexical_decision,pseudoword,SCALISTASSE,,1,572,keypress
23,22,female,16,right,2,ldt_23_2_0744,lexical_decision,pseudoword,PUNNIATE,,1,656,keypress
23,22,female,16,right,2,ldt_23_2_0745,lexical_decision,word,VITTORIA,victory,1,644,keypress
23,22,female,16,right,2,ldt_23_2_0746,lexical_decision,word,POLTRONA,armchair,1,579,keypress
23,22,female,16,right,2,ldt_23_2_0747,lexical_decision,word,STANCO,weary,1,563,keypress
23,22,female,16,right,2,ldt_23_2_0748,lexical_decision,word,MOGLIE,wife,1,571,keypress
23,22,female,16,right,2,ldt_23_2_0749,lexical_decision,pseudoword,APAFFIO,,1,786,keypress
23,22,female,16,right,2,ldt_23_2_0750,lexical_decision,pseudoword,STOPITO,,1,667,keypress
23,22,female,16,right,2,ldt_23_2_0751,lexical_decision,word,QUADRO,picture,1,595,keypress
23,22,female,16,right,2,ldt_23_2_0752,lexical_decision,word,AURORA,dawn,1,707,keypress
23,22,female,16,right,2,ldt_23_2_0753,lexical_decision,pseudoword,PISINE,,1,704,keypress
23,22,female,16,right,2,ldt_23_2_0754,lexical_decision,pseudoword,FLOSSIDO,,1,884,keypress
23,22,female,16,right,2,ldt_23_2_0755,lexical_decision,word,TROMBA,trumpet,1,695,keypress
23,22,female,16,right,2,ldt_23_2_0756,lexical_decision,pseudoword,ANSICE,,1,735,keypress
23,22,female,16,right,2,ldt_23_2_0757,lexical_decision,word,TORNADO,tornado,1,725,keypress
23,22,female,16,right,2,ldt_23_2_0758,lexical_decision,pseudoword,SFIPA,,1,836,keypress
23,22,female,16,right,2,ldt_23_2_0759,lexical_decision,pseudoword,TILZETTE,,1,786,keypress
23,22,female,16,right,2,ldt_23_2_0760,lexical_decision,pseudoword,MEMPILATA,,1,591,keypress
23,22,female,16,right,2,ldt_23_2_0761,lexical_decision,pseudoword,RERDEMO,,1,583,keypress
23,22,female,16,right,2,ldt_23_2_0762,lexical_decision,pseudoword,ERISCHICA,,1,634,keypress
23,22,female,16,right,2,ldt_23_2_0763,lexical_decision,pseudoword,TASCATTATO,,1,627,keypress
23,22,female,16,right,2,ldt_23_2_0764,lexical_decision,word,SPENSIERATO,carefree,1,895,keypress
23,22,female,16,right,2,ldt_23_2_0765,lexical_decision,word,RILASSATO,relaxed,1,1281,keypress
23,22,female,16,right,2,ldt_23_2_0766,lexical_decision,word,ANSIOSO,anxious,1,700,keypress
23,22,female,16,right,2,ldt_23_2_0767,lexical_decision,word,ALBA,sunrise,1,646,keypress
23,22,female,16,right,2,ldt_23_2_0768,lexical_decision,word,ESTASI,ecstasy,1,703,keypress
23,22,female,16,right,2,ldt_23_2_0769,lexical_decision,word,PARALISI,paralysis,1,529,keypress
23,22,female,16,right,2,ldt_23_2_0770,lexical_decision,word,VACANZA,holiday,1,554,keypress
23,22,female,16,right,2,ldt_23_2_0771,lexical_decision,word,SALICE,willow,1,738,keypress
23,22,female,16,right,2,ldt_23_2_0772,lexical_decision,word,MIELE,honey,1,640,keypress
23,22,female,16,right,2,ldt_23_2_0773,lexical_decision,word,ORO,gold,1,453,keypress
23,22,female,16,right,2,ldt_23_2_0774,lexical_decision,pseudoword,CERME,,1,772,keypress
23,22,female,16,right,2,ldt_23_2_0775,lexical_decision,pseudoword,VISRA,,1,681,keypress
23,22,female,16,right,2,ldt_23_2_0776,lexical_decision,word,DEPRESSIONE,depression,1,489,keypress
23,22,female,16,right,2,ldt_23_2_0777,lexical_decision,pseudoword,PIRMAMIA,,1,830,keypress
23,22,female,16,right,2,ldt_23_2_0778,lexical_decision,word,MACCHINA,machine,1,637,keypress
23,22,female,16,right,2,ldt_23_2_0779,lexical_decision,word,RAPIMENTO,abduction,1,578,keypress
23,22,female,16,right,2,ldt_23_2_0780,lexical_decision,pseudoword,FELMANO,,1,640,keypress
23,22,female,16,right,2,ldt_23_2_0781,lexical_decision,pseudoword,DEDIRE,,1,752,keypress
23,22,female,16,right,2,ldt_23_2_0782,lexical_decision,word,NUDO,nude,1,478,keypress
23,22,female,16,right,2,ldt_23_2_0783,lexical_decision,word,AGGRESSIVO,aggressive,1,479,keypress
23,22,female,16,right,2,ldt_23_2_0784,lexical_decision,word,CONIGLIO,rabbit,1,458,keypress
23,22,female,16,right,2,ldt_23_2_0785,lexical_decision,pseudoword,GREO,,1,662,keypress
23,22,female,16,right,2,ldt_23_2_0786,lexical_decision,pseudoword,LERRIA,,1,595,keypress
23,22,female,16,right,2,ldt_23_2_0787,lexical_decision,word,VERGINE,virgin,1,811,keypress
23,22,female,16,right,2,ldt_23_2_0788,lexical_decision,word,MARGHERITA,daisy,1,483,keypress
23,22,female,16,right,2,ldt_23_2_0789,lexical_decision,word,BREVETTO,patent,1,638,keypress
23,22,female,16,right,2,ldt_23_2_0790,lexical_decision,word,TORRE,tower,1,490,keypress
23,22,female,16,right,2,ldt_23_2_0791,lexical_decision,pseudoword,ENEPA,,1,683,keypress
23,22,female,16,right,2,ldt_23_2_0792,lexical_decision,pseudoword,ALCO,,1,678,keypress
23,22,female,16,right,2,ldt_23_2_0793,lexical_decision,pseudoword,SADELI,,1,539,keypress
23,22,female,16,right,2,ldt_23_2_0794,lexical_decision,pseudoword,TILICCO,,1,694,keypress
23,22,female,16,right,2,ldt_23_2_0795,lexical_decision,pseudoword,FARDIRSI,,1,751,keypress
23,22,female,16,right,2,ldt_23_2_0796,lexical_decision,pseudoword,DEUDO,,1,582,keypress
23,22,female,16,right,2,ldt_23_2_0797,lexical_decision,pseudoword,PILLUTI,,1,518,keypress
23,22,female,16,right,2,ldt_23_2_0798,lexical_decision,word,INSETTO,insect,1,552,keypress
23,22,female,16,right,2,ldt_23_2_0799,lexical_decision,word,MALVAGIO,wicked,1,496,keypress
23,22,female,16,right,2,ldt_23_2_0800,lexical_decision,word,VOMITO,vomit,1,442,keypress
23,22,female,16,right,2,ldt_23_2_0801,lexical_decision,pseudoword,TRALENGIONE,,1,800,keypress
23,22,female,16,right,2,ldt_23_2_0802,lexical_decision,word,POSACENERE,ashtray,1,856,keypress
23,22,female,16,right,2,ldt_23_2_0803,lexical_decision,pseudoword,IMALEBA,,1,671,keypress
23,22,female,16,right,2,ldt_23_2_0804,lexical_decision,pseudoword,FROCCHI,,1,660,keypress
23,22,female,16,right,2,ldt_23_2_0805,lexical_decision,word,ORGOGLIO,pride,1,613,keypress
23,22,female,16,right,2,ldt_23_2_0806,lexical_decision,word,RISPETTOSO,respectful,1,558,keypress
23,22,female,16,right,2,ldt_23_2_0807,lexical_decision,word,VINCITORE,champion,1,480,keypress
23,22,female,16,right,2,ldt_23_2_0808,lexical_decision,word,AMBIZIONE,ambition,1,609,keypress
23,22,female,16,right,2,ldt_23_2_0809,lexical_decision,pseudoword,FRIBATESLO,,1,1153,keypress
23,22,female,16,right,2,ldt_23_2_0810,lexical_decision,pseudoword,ABECA,,1,573,keypress
23,22,female,16,right,2,ldt_23_2_0811,lexical_decision,pseudoword,ANFIZZARE,,1,733,keypress
23,22,female,16,right,2,ldt_23_2_0812,lexical_decision,word,COMFORT,comfort,1,716,keypress
23,22,female,16,right,2,ldt_23_2_0813,lexical_decision,pseudoword,SPASUTI,,1,751,keypress
23,22,female,16,right,2,ldt_23_2_0814,lexical_decision,word,CONTESTO,context,1,826,keypress
23,22,female,16,right,2,ldt_23_2_0815,lexical_decision,pseudoword,RAO,,1,662,keypress
23,22,female,16,right,2,ldt_23_2_0816,lexical_decision,word,SCALA,stairs,1,505,keypress
23,22,female,16,right,2,ldt_23_2_0817,lexical_decision,pseudoword,MAENI,,1,611,keypress
23,22,female,16,right,2,ldt_23_2_0818,lexical_decision,pseudoword,SEANA,,1,581,keypress
23,22,female,16,right,2,ldt_23_2_0819,lexical_decision,pseudoword,GIFORA,,1,698,keypress
23,22,female,16,right,2,ldt_23_2_0820,lexical_decision,word,PUGNALE,dagger,1,1623,keypress
23,22,female,16,right,2,ldt_23_2_0821,lexical_decision,word,TRAM,tram,1,471,keypress
23,22,female,16,right,2,ldt_23_2_0822,lexical_decision,pseudoword,DAMENDO,,1,965,keypress
23,22,female,16,right,2,ldt_23_2_0823,lexical_decision,pseudoword,PRULLACHI,,1,1187,keypress
23,22,female,16,right,2,ldt_23_2_0824,lexical_decision,word,LAVARE,bath,0,634,keypress
23,22,female,16,right,2,ldt_23_2_0825,lexical_decision,pseudoword,DALLESI,,1,1424,keypress
23,22,female,16,right,2,ldt_23_2_0826,lexical_decision,pseudoword,TAMETTI,,1,1003,keypress
23,22,female,16,right,2,ldt_23_2_0827,lexical_decision,pseudoword,NOTONEA,,1,1403,keypress
23,22,female,16,right,2,ldt_23_2_0828,lexical_decision,pseudoword,CRANCELO,,1,924,keypress
23,22,female,16,right,2,ldt_23_2_0829,lexical_decision,word,MANOMETTERE,tamper,1,1083,keypress
23,22,female,16,right,2,ldt_23_2_0830,lexical_decision,pseudoword,STIMPITO,,1,1450,keypress
23,22,female,16,right,2,ldt_23_2_0831,lexical_decision,pseudoword,ORSIRVEIO,,1,630,keypress
23,22,female,16,right,2,ldt_23_2_0832,lexical_decision,word,SANGUINOSO,bloody,1,910,keypress
23,22,female,16,right,2,ldt_23_2_0833,lexical_decision,pseudoword,CIRVINE,,1,1309,keypress
23,22,female,16,right,2,ldt_23_2_0834,lexical_decision,pseudoword,SOFFLICI,,1,834,keypress
23,22,female,16,right,2,ldt_23_2_0835,lexical_decision,pseudoword,RIMMERTENE,,1,847,keypress
23,22,female,16,right,2,ldt_23_2_0836,lexical_decision,word,PAVIMENTO,floor,1,678,keypress
23,22,female,16,right,2,ldt_23_2_0837,lexical_decision,word,INNOCENTE,innocent,1,533,keypress
23,22,female,16,right,2,ldt_23_2_0838,lexical_decision,pseudoword,BODOVO,,1,609,keypress
23,22,female,16,right,2,ldt_23_2_0839,lexical_decision,word,UMANO,humane,0,522,keypress
23,22,female,16,right,2,ldt_23_2_0840,lexical_decision,word,BIANCO,white,1,787,keypress
23,22,female,16,right,2,ldt_23_2_0841,lexical_decision,pseudoword,GARMIVA,,1,635,keypress
23,22,female,16,right,2,ldt_23_2_0842,lexical_decision,pseudoword,CRARSE,,1,614,keypress
23,22,female,16,right,2,ldt_23_2_0843,lexical_decision,pseudoword,TICINTO,,1,532,keypress
23,22,female,16,right,2,ldt_23_2_0844,lexical_decision,word,RAGAZZINI,kids,1,627,keypress
23,22,female,16,right,2,ldt_23_2_0845,lexical_decision,word,TRENO,train,1,442,keypress
23,22,female,16,right,2,ldt_23_2_0846,lexical_decision,pseudoword,VUZI,,1,567,keypress
23,22,female,16,right,2,ldt_23_2_0847,lexical_decision,pseudoword,DEDESSA,,1,680,keypress
23,22,female,16,right,2,ldt_23_2_0848,lexical_decision,pseudoword,TITUVA,,1,605,keypress
23,22,female,16,right,2,ldt_23_2_0849,lexical_decision,pseudoword,VRANNE,,1,1101,keypress
23,22,female,16,right,2,ldt_23_2_0850,lexical_decision,word,LUMINOSO,bright,1,755,keypress
23,22,female,16,right,2,ldt_23_2_0851,lexical_decision,word,ANIMALE_DOMESTICO,pet,1,660,keypress
23,22,female,16,right,2,ldt_23_2_0852,lexical_decision,pseudoword,REMOMENTI,,1,956,keypress
23,22,female,16,right,2,ldt_23_2_0853,lexical_decision,word,UCCELLO,bird,1,767,keypress
23,22,female,16,right,2,ldt_23_2_0854,lexical_decision,word,LETTO,bed,1,742,keypress
23,22,female,16,right,2,ldt_23_2_0855,lexical_decision,pseudoword,DOFFULARE,,1,885,keypress
23,22,female,16,right,2,ldt_23_2_0856,lexical_decision,word,SERBATOIO,tank,1,705,keypress
23,22,female,16,right,2,ldt_23_2_0857,lexical_decision,word,FIRMAMENTO,sky,1,715,keypress
23,22,female,16,right,2,ldt_23_2_0858,lexical_decision,pseudoword,MEVIALLI,,1,882,keypress
23,22,female,16,right,2,ldt_23_2_0859,lexical_decision,pseudoword,LENFICCIA,,1,869,keypress
23,22,female,16,right,2,ldt_23_2_0860,lexical_decision,word,BEATITUDINE,bliss,1,1032,keypress
23,22,female,16,right,2,ldt_23_2_0861,lexical_decision,pseudoword,GENELI,,1,745,keypress
23,22,female,16,right,2,ldt_23_2_0862,lexical_decision,pseudoword,CAVONIOTALE,,1,591,keypress
23,22,female,16,right,2,ldt_23_2_0863,lexical_decision,pseudoword,LIPOETTA,,1,635,keypress
23,22,female,16,right,2,ldt_23_2_0864,lexical_decision,word,VIGOROSO,vigorous,0,513,keypress
23,22,female,16,right,2,ldt_23_2_0865,lexical_decision,pseudoword,SEMBICI,,1,655,keypress
23,22,female,16,right,2,ldt_23_2_0866,lexical_decision,pseudoword,BRILCO,,1,744,keypress
23,22,female,16,right,2,ldt_23_2_0867,lexical_decision,word,MOTIVO,tune,1,622,keypress
23,22,female,16,right,2,ldt_23_2_0868,lexical_decision,pseudoword,SCANCITTIZZAZIONE,,1,721,keypress
23,22,female,16,right,2,ldt_23_2_0869,lexical_decision,pseudoword,TIMUTO,,1,736,keypress
23,22,female,16,right,2,ldt_23_2_0870,lexical_decision,word,ASTRONAUTA,astronaut,1,687,keypress
23,22,female,16,right,2,ldt_23_2_0871,lexical_decision,pseudoword,SCRENTALCHIENE,,1,624,keypress
23,22,female,16,right,2,ldt_23_2_0872,lexical_decision,pseudoword,VUDITO,,1,658,keypress
23,22,female,16,right,2,ldt_23_2_0873,lexical_decision,pseudoword,PALVOMUTI,,1,758,keypress
23,22,female,16,right,2,ldt_23_2_0874,lexical_decision,pseudoword,VUGO,,1,1043,keypress
23,22,female,16,right,2,ldt_23_2_0875,lexical_decision,pseudoword,PARMARLA,,1,902,keypress
23,22,female,16,right,2,ldt_23_2_0876,lexical_decision,word,ANGOSCIATO,anguished,1,747,keypress
23,22,female,16,right,2,ldt_23_2_0877,lexical_decision,word,ADORABILE,adorable,1,652,keypress
23,22,female,16,right,2,ldt_23_2_0878,lexical_decision,word,COMPLEANNO,birthday,1,803,keypress
23,22,female,16,right,2,ldt_23_2_0879,lexical_decision,pseudoword,BUNCHIA,,1,555,keypress
23,22,female,16,right,2,ldt_23_2_0880,lexical_decision,word,GRANATA,grenade,1,700,keypress
23,22,female,16,right,2,ldt_23_2_0881,lexical_decision,pseudoword,BLINDENDO,,1,481,keypress
23,22,female,16,right,2,ldt_23_2_0882,lexical_decision,word,CORRIDORE,runner,1,729,keypress
23,22,female,16,right,2,ldt_23_2_0883,lexical_decision,pseudoword,TAFASO,,1,584,keypress
23,22,female,16,right,2,ldt_23_2_0884,lexical_decision,pseudoword,TRALATIANO,,1,561,keypress
23,22,female,16,right,2,ldt_23_2_0885,lexical_decision,word,ORRORE,horror,1,553,keypress
23,22,female,16,right,2,ldt_23_2_0886,lexical_decision,pseudoword,COVASO,,1,525,keypress
23,22,female,16,right,2,ldt_23_2_0887,lexical_decision,pseudoword,RESPOFANTO,,1,597,keypress
23,22,female,16,right,2,ldt_23_2_0888,lexical_decision,word,COLLISIONE,crash,1,1159,keypress
23,22,female,16,right,2,ldt_23_2_0889,lexical_decision,word,STRISCIONE,banner,1,989,keypress
23,22,female,16,right,2,ldt_23_2_0890,lexical_decision,pseudoword,DALENEVANO,,1,577,keypress
23,22,female,16,right,2,ldt_23_2_0891,lexical_decision,pseudoword,INFEFUELLI,,1,523,keypress
23,22,female,16,right,2,ldt_23_2_0892,lexical_decision,pseudoword,SENTILATO,,1,550,keypress
23,22,female,16,right,2,ldt_23_2_0893,lexical_decision,pseudoword,NEPURLO,,1,657,keypress
23,22,female,16,right,2,ldt_23_2_0894,lexical_decision,word,AVIDITÀ,greed,1,416,keypress
23,22,female,16,right,2,ldt_23_2_0895,lexical_decision,word,VIRTÙ,virtue,1,441,keypress
23,22,female,16,right,2,ldt_23_2_0896,lexical_decision,word,MALATO,sick,1,433,keypress
23,22,female,16,right,2,ldt_23_2_0897,lexical_decision,pseudoword,MENDO,,1,579,keypress
23,22,female,16,right,2,ldt_23_2_0898,lexical_decision,word,CICLONE,cyclone,1,793,keypress
23,22,female,16,right,2,ldt_23_2_0899,lexical_decision,pseudoword,SCOLERNE,,1,988,keypress
23,22,female,16,right,2,ldt_23_2_0900,lexical_decision,pseudoword,NEDILE,,1,513,keypress
23,22,female,16,right,2,ldt_23_2_0901,lexical_decision,word,PARTE,part,1,637,keypress
23,22,female,16,right,2,ldt_23_2_0902,lexical_decision,word,ABITAZIONE,house,1,532,keypress
23,22,female,16,right,2,ldt_23_2_0903,lexical_decision,word,NOME,name,0,695,keypress
23,22,female,16,right,2,ldt_23_2_0904,lexical_decision,word,CODARDO,coward,0,568,keypress
23,22,female,16,right,2,ldt_23_2_0905,lexical_decision,word,ABBAGLIO,dazzle,1,655,keypress
23,22,female,16,right,2,ldt_23_2_0906,lexical_decision,word,LUSSO,luxury,1,575,keypress
23,22,female,16,right,2,ldt_23_2_0907,lexical_decision,word,MODO,manner,1,499,keypress
23,22,female,16,right,2,ldt_23_2_0908,lexical_decision,pseudoword,AFFUNDONARE,,0,997,keypress
23,22,female,16,right,2,ldt_23_2_0909,lexical_decision,pseudoword,ANDICCO,,1,529,keypress
23,22,female,16,right,2,ldt_23_2_0910,lexical_decision,pseudoword,DASTORI,,1,1091,keypress
23,22,female,16,right,2,ldt_23_2_0911,lexical_decision,word,COMPUTER,computer,1,543,keypress
23,22,female,16,right,2,ldt_23_2_0912,lexical_decision,pseudoword,LIMPICOLI,,1,692,keypress
23,22,female,16,right,2,ldt_23_2_0913,lexical_decision,word,GELOSIA,jealousy,1,682,keypress
23,22,female,16,right,2,ldt_23_2_0914,lexical_decision,pseudoword,RELITI,,1,727,keypress
23,22,female,16,right,2,ldt_23_2_0915,lexical_decision,word,MELODIA,melody,1,593,keypress
23,22,female,16,right,2,ldt_23_2_0916,lexical_decision,word,APPETITOSO,luscious,1,606,keypress
23,22,female,16,right,2,ldt_23_2_0917,lexical_decision,pseudoword,TELOSMENTE,,1,676,keypress
23,22,female,16,right,2,ldt_23_2_0918,lexical_decision,word,PIANTA,plant,1,585,keypress
23,22,female,16,right,2,ldt_23_2_0919,lexical_decision,pseudoword,DIMISCINI,,1,654,keypress
23,22,female,16,right,2,ldt_23_2_0920,lexical_decision,word,SOLITUDINE,loneliness,0,0,keypress
23,22,female,16,right,2,ldt_23_2_0921,lexical_decision,word,PACE,peace,1,503,keypress
23,22,female,16,right,2,ldt_23_2_0922,lexical_decision,pseudoword,RICARETTA,,1,706,keypress
23,22,female,16,right,2,ldt_23_2_0923,lexical_decision,pseudoword,ANDEPPRATO,,1,519,keypress
23,22,female,16,right,2,ldt_23_2_0924,lexical_decision,pseudoword,SMORRINIO,,1,564,keypress
23,22,female,16,right,2,ldt_23_2_0925,lexical_decision,pseudoword,ELETABRIVA,,1,746,keypress
23,22,female,16,right,2,ldt_23_2_0926,lexical_decision,pseudoword,PRARSIRE,,1,884,keypress
23,22,female,16,right,2,ldt_23_2_0927,lexical_decision,pseudoword,SFAGA,,1,763,keypress
23,22,female,16,right,2,ldt_23_2_0928,lexical_decision,pseudoword,PESPADAMO,,1,583,keypress
23,22,female,16,right,2,ldt_23_2_0929,lexical_decision,word,SCORIE,waste,0,585,keypress
23,22,female,16,right,2,ldt_23_2_0930,lexical_decision,word,AUTOBUS,bus,1,725,keypress
23,22,female,16,right,2,ldt_23_2_0931,lexical_decision,word,GIUSTIZIA,justice,1,697,keypress
23,22,female,16,right,2,ldt_23_2_0932,lexical_decision,word,PITTURARE,paint,1,500,keypress
23,22,female,16,right,2,ldt_23_2_0933,lexical_decision,word,LARDO,blubber,0,636,keypress
23,22,female,16,right,2,ldt_23_2_0934,lexical_decision,word,ARIA,air,1,541,keypress
23,22,female,16,right,2,ldt_23_2_0935,lexical_decision,word,PERICOLO,danger,1,466,keypress
23,22,female,16,right,2,ldt_23_2_0936,lexical_decision,word,USANZA,custom,1,578,keypress
23,22,female,16,right,2,ldt_23_2_0937,lexical_decision,word,RAGGOMITOLARSI,snuggle,1,737,keypress
23,22,female,16,right,2,ldt_23_2_0938,lexical_decision,pseudoword,VINGO,,1,728,keypress
23,22,female,16,right,2,ldt_23_2_0939,lexical_decision,word,DURO,hard,1,623,keypress
23,22,female,16,right,2,ldt_23_2_0940,lexical_decision,pseudoword,ALERLO,,1,614,keypress
23,22,female,16,right,2,ldt_23_2_0941,lexical_decision,pseudoword,CATOLLIO,,1,680,keypress
23,22,female,16,right,2,ldt_23_2_0942,lexical_decision,word,SENO,breast,1,646,keypress
23,22,female,16,right,2,ldt_23_2_0943,lexical_decision,pseudoword,RISPACNIE,,1,563,keypress
23,22,female,16,right,2,ldt_23_2_0944,lexical_decision,pseudoword,SCHENACI,,1,833,keypress
23,22,female,16,right,2,ldt_23_2_0945,lexical_decision,word,CIRCO,circus,1,1137,keypress
23,22,female,16,right,2,ldt_23_2_0946,lexical_decision,word,DETTAGLIO,detail,1,534,keypress
