participant_id,age,gender,education,handedness,session_id,trial_id,condition,stimulus,stimulus_translation,accuracy,rt,rt_measure
22,24,male,16,right,1,naming_22_1_0144,word_naming,NUVOLOSO,overcast,1,535,voice_onset
22,24,male,16,right,1,naming_22_1_0145,word_naming,PAURA,fear,1,533,voice_onset
22,24,male,16,right,1,naming_22_1_0146,word_naming,SERENO,untroubled,1,518,voice_onset
22,24,male,16,right,1,naming_22_1_0147,word_naming,CUCINARE,cook,1,705,voice_onset
22,24,male,16,right,1,naming_22_1_0148,word_naming,LIBERAZIONE,liberty,1,471,voice_onset
22,24,male,16,right,1,naming_22_1_0149,word_naming,NERO,black,1,582,voice_onset
22,24,male,16,right,1,naming_22_1_0150,word_naming,INSOLENTE,insolent,1,616,voice_onset
22,24,male,16,right,1,naming_22_1_0151,word_naming,SIMPATICO,nice,1,606,voice_onset
22,24,male,16,right,1,naming_22_1_0152,word_naming,GIOCO,game,1,477,voice_onset
22,24,male,16,right,1,naming_22_1_0153,word_naming,VIRTÙ,virtue,1,518,voice_onset
22,24,male,16,right,1,naming_22_1_0154,word_naming,INSIPIDO,bland,1,574,voice_onset
22,24,male,16,right,1,naming_22_1_0155,word_naming,INQUINARE,pollute,1,546,voice_onset
22,24,male,16,right,1,naming_22_1_0156,word_naming,ABITO,dress,1,540,voice_onset
22,24,male,16,right,1,naming_22_1_0157,word_naming,STAMPELLA,crutch,1,733,voice_onset
22,24,male,16,right,1,naming_22_1_0158,word_naming,VITTIMA,victim,1,1039,voice_onset
22,24,male,16,right,1,naming_22_1_0159,word_naming,VELOCE,quick,1,531,voice_onset
22,24,male,16,right,1,naming_22_1_0160,word_naming,SCHIUMA,foam,1,883,voice_onset
22,24,male,16,right,1,naming_22_1_0161,word_naming,RINFRESCO,refreshment,1,608,voice_onset
22,24,male,16,right,1,naming_22_1_0162,word_naming,SCHIVO,shy,1,649,voice_onset
22,24,male,16,right,1,naming_22_1_0163,word_naming,MALARIA,malaria,1,617,voice_onset
22,24,male,16,right,1,naming_22_1_0164,word_naming,RICONOSCENTE,thankful,1,740,voice_onset
22,24,male,16,right,1,naming_22_1_0165,word_naming,INSETTO,insect,1,496,voice_onset
22,24,male,16,right,1,naming_22_1_0166,word_naming,PARALISI,paralysis,1,606,voice_onset
22,24,male,16,right,1,naming_22_1_0167,word_naming,SGABELLO,stool,1,686,voice_onset
22,24,male,16,right,1,naming_22_1_0168,word_naming,LIBERO,free,1,587,voice_onset
22,24,male,16,right,1,naming_22_1_0169,word_naming,CORTESIA,politeness,1,633,voice_onset
22,24,male,16,right,1,naming_22_1_0170,word_naming,TAGLIO,cut,1,616,voice_onset
22,24,male,16,right,1,naming_22_1_0171,word_naming,QUADERNO,copybook,1,629,voice_onset
22,24,male,16,right,1,naming_22_1_0172,word_naming,PORTA,door,1,601,voice_onset
22,24,male,16,right,1,naming_22_1_0173,word_naming,TRIONFANTE,triumphant,1,1049,voice_onset
22,24,male,16,right,1,naming_22_1_0174,word_naming,UTENSILE,utensil,1,896,voice_onset
22,24,male,16,right,1,naming_22_1_0175,word_naming,SENO,breast,1,546,voice_onset
22,24,male,16,right,1,naming_22_1_0176,word_naming,PITONE,python,1,920,voice_onset
22,24,male,16,right,1,naming_22_1_0177,word_naming,MISTICO,mystic,1,0,voice_onset
22,24,male,16,right,1,naming_22_1_0178,word_naming,AEREO,plane,1,667,voice_onset
22,24,male,16,right,1,naming_22_1_0179,word_naming,FASCINO,glamour,1,677,voice_onset
22,24,male,16,right,1,naming_22_1_0180,word_naming,MOTOCICLETTA,motorcycle,1,650,voice_onset
22,24,male,16,right,1,naming_22_1_0181,word_naming,BELLO,beautiful,1,549,voice_onset
22,24,male,16,right,1,naming_22_1_0182,word_naming,MESTOLO,ladle,1,729,voice_onset
22,24,male,16,right,1,naming_22_1_0183,word_naming,DELUDERE,disappoint,1,630,voice_onset
22,24,male,16,right,1,naming_22_1_0184,word_naming,MAGICO,magical,1,543,voice_onset
22,24,male,16,right,1,naming_22_1_0185,word_naming,TIMIDO,timid,1,595,voice_onset
22,24,male,16,right,1,naming_22_1_0186,word_naming,STANCO,weary,1,656,voice_onset
22,24,male,16,right,1,naming_22_1_0187,word_naming,MUSICA,music,1,533,voice_onset
22,24,male,16,right,1,naming_22_1_0188,word_naming,RANA,frog,1,482,voice_onset
22,24,male,16,right,1,naming_22_1_0189,word_naming,CANDELABRO,candelabrum,1,696,voice_onset
22,24,male,16,right,1,naming_22_1_0190,word_naming,ARMADIETTO,locker,1,603,voice_onset
22,24,male,16,right,1,naming_22_1_0191,word_naming,USANZA,custom,1,366,voice_onset
22,24,male,16,right,1,naming_22_1_0192,word_naming,VINO,wine,1,523,voice_onset
22,24,male,16,right,1,naming_22_1_0193,word_naming,URINA,urine,1,514,voice_onset
22,24,male,16,right,1,naming_22_1_0194,word_naming,AVVENTURA,adventure,1,486,voice_onset
22,24,male,16,right,1,naming_22_1_0195,word_naming,TRAM,tram,1,580,voice_onset
22,24,male,16,right,1,naming_22_1_0196,word_naming,FAMOSO,famous,1,563,voice_onset
22,24,male,16,right,1,naming_22_1_0197,word_naming,CITTÀ,city,1,431,voice_onset
22,24,male,16,right,1,naming_22_1_0198,word_naming,ESERCITO,army,1,581,voice_onset
22,24,male,16,right,1,naming_22_1_0199,word_naming,COSTA,coast,1,467,voice_onset
22,24,male,16,right,1,naming_22_1_0200,word_naming,INCORAGGIARE,cheer,1,769,voice_onset
22,24,male,16,right,1,naming_22_1_0201,word_naming,SUDICIUME,grime,1,884,voice_onset
22,24,male,16,right,1,naming_22_1_0202,word_naming,BRUCIATURA,burn,1,645,voice_onset
22,24,male,16,right,1,naming_22_1_0203,word_naming,RAGAZZINI,kids,1,645,voice_onset
22,24,male,16,right,1,naming_22_1_0204,word_naming,LEONE,lion,1,564,voice_onset
22,24,male,16,right,1,naming_22_1_0205,word_naming,POLTRONA,armchair,1,594,voice_onset
22,24,male,16,right,1,naming_22_1_0206,word_naming,INFASTIDIRE,annoy,1,829,voice_onset
22,24,male,16,right,1,naming_22_1_0207,word_naming,PROGRESSO,progress,1,620,voice_onset
22,24,male,16,right,1,naming_22_1_0208,word_naming,TENERO,tender,1,580,voice_onset
22,24,male,16,right,1,naming_22_1_0209,word_naming,ALBA,sunrise,1,528,voice_onset
22,24,male,16,right,1,naming_22_1_0210,word_naming,OBITORIO,morgue,1,596,voice_onset
22,24,male,16,right,1,naming_22_1_0211,word_naming,PRIGIONE,prison,1,637,voice_onset
22,24,male,16,right,1,naming_22_1_0212,word_naming,VITTORIA,victory,1,578,voice_onset
22,24,male,16,right,1,naming_22_1_0213,word_naming,INQUIETO,tense,1,587,voice_onset
22,24,male,16,right,1,naming_22_1_0214,word_naming,MEDICINA,medicine,1,569,voice_onset
22,24,male,16,right,1,naming_22_1_0215,word_naming,EVIDENZIATORE,marker,1,566,voice_onset
22,24,male,16,right,1,naming_22_1_0216,word_naming,GHIACCIAIO,glacier,1,793,voice_onset
22,24,male,16,right,1,naming_22_1_0217,word_naming,IDENTITÀ,identity,1,526,voice_onset
22,24,male,16,right,1,naming_22_1_0218,word_naming,ESTERNO,outdoors,1,693,voice_onset
22,24,male,16,right,1,naming_22_1_0219,word_naming,CARABINA,rifle,1,826,voice_onset
22,24,male,16,right,1,naming_22_1_0220,word_naming,AMATO,loved,1,351,voice_onset
22,24,male,16,right,1,naming_22_1_0221,word_naming,AMBIZIONE,ambition,1,546,voice_onset
22,24,male,16,right,1,naming_22_1_0222,word_naming,GUFO,owl,1,804,voice_onset
22,24,male,16,right,1,naming_22_1_0223,word_naming,PROBLEMA,trouble,1,564,voice_onset
22,24,male,16,right,1,naming_22_1_0224,word_naming,OSPEDALE,hospital,1,484,voice_onset
22,24,male,16,right,1,naming_22_1_0225,word_naming,BARILE,barrel,1,594,voice_onset
22,24,male,16,right,1,naming_22_1_0226,word_naming,RIPARATO,sheltered,1,820,voice_onset
22,24,male,16,right,1,naming_22_1_0227,word_naming,UFFICIO,office,1,730,voice_onset
22,24,male,16,right,1,naming_22_1_0228,word_naming,RAPPORTO_SESSUALE,intercourse,1,692,voice_onset
22,24,male,16,right,1,naming_22_1_0229,word_naming,PENNA,pen,1,587,voice_onset
22,24,male,16,right,1,naming_22_1_0230,word_naming,LADRO,thief,1,575,voice_onset
22,24,male,16,right,1,naming_22_1_0231,word_naming,PASTA,pasta,1,513,voice_onset
22,24,male,16,right,1,naming_22_1_0232,word_naming,OPZIONE,option,1,462,voice_onset
22,24,male,16,right,1,naming_22_1_0233,word_naming,APPRENDERE,learn,1,576,voice_onset
22,24,male,16,right,1,naming_22_1_0234,word_naming,BORDO,board,1,576,voice_onset
22,24,male,16,right,1,naming_22_1_0235,word_naming,VICOLO,alley,1,0,voice_onset
22,24,male,16,right,1,naming_22_1_0236,word_naming,NOIA,ennui,1,556,voice_onset
22,24,male,16,right,1,naming_22_1_0237,word_naming,ARCOBALENO,rainbow,1,670,voice_onset
22,24,male,16,right,1,naming_22_1_0238,word_naming,SPAVENTATO,scared,1,496,voice_onset
22,24,male,16,right,1,naming_22_1_0239,word_naming,MACCHINA,machine,1,554,voice_onset
22,24,male,16,right,1,naming_22_1_0240,word_naming,RIUNIONE,reunion,1,653,voice_onset
22,24,male,16,right,1,naming_22_1_0241,word_naming,BAMBOLA,doll,1,566,voice_onset
22,24,male,16,right,1,naming_22_1_0242,word_naming,PUTTANA,hooker,1,792,voice_onset
22,24,male,16,right,1,naming_22_1_0243,word_naming,ABITANTE,inhabitant,1,660,voice_onset
22,24,male,16,right,1,naming_22_1_0244,word_naming,DISPERATO,despairing,1,608,voice_onset
22,24,male,16,right,1,naming_22_1_0245,word_naming,ACCORDO,agreement,1,530,voice_onset
22,24,male,16,right,1,naming_22_1_0246,word_naming,ECCEZIONALE,outstanding,1,573,voice_onset
22,24,male,16,right,1,naming_22_1_0247,word_naming,SCRITTORE,writer,1,651,voice_onset
22,24,male,16,right,1,naming_22_1_0248,word_naming,MANO,hand,1,550,voice_onset
22,24,male,16,right,1,naming_22_1_0249,word_naming,MENSOLA,mantel,1,589,voice_onset
22,24,male,16,right,1,naming_22_1_0250,word_naming,ARMA,weapon,1,456,voice_onset
22,24,male,16,right,1,naming_22_1_0251,word_naming,ROTTO,broken,1,460,voice_onset
22,24,male,16,right,1,naming_22_1_0252,word_naming,MUCCA,cow,1,510,voice_onset
22,24,male,16,right,1,naming_22_1_0253,word_naming,ASSO,ace,1,499,voice_onset
22,24,male,16,right,1,naming_22_1_0254,word_naming,SPOSA,bride,1,635,voice_onset
22,24,male,16,right,1,naming_22_1_0255,word_naming,LIBRO,book,1,527,voice_onset
22,24,male,16,right,1,naming_22_1_0256,word_naming,STORIA,history,1,691,voice_onset
22,24,male,16,right,1,naming_22_1_0257,word_naming,AGONIA,agony,1,568,voice_onset
22,24,male,16,right,1,naming_22_1_0258,word_naming,TERRAZZO,terrace,1,588,voice_onset
22,24,male,16,right,1,naming_22_1_0259,word_naming,INNOCENTE,innocent,1,662,voice_onset
22,24,male,16,right,1,naming_22_1_0260,word_naming,BOUQUET,bouquet,1,1347,voice_onset
22,24,male,16,right,1,naming_22_1_0261,word_naming,CENA,dinner,1,475,voice_onset
22,24,male,16,right,1,naming_22_1_0262,word_naming,VANTAGGIO,advantage,1,584,voice_onset
22,24,male,16,right,1,naming_22_1_0263,word_naming,DURO,hard,1,461,voice_onset
22,24,male,16,right,1,naming_22_1_0264,word_naming,OBESITÀ,obesity,1,643,voice_onset
22,24,male,16,right,1,naming_22_1_0265,word_naming,CONCENTRARSI,concentrate,1,878,voice_onset
22,24,male,16,right,1,naming_22_1_0266,word_naming,VECCHIUME,mildew,1,597,voice_onset
22,24,male,16,right,1,naming_22_1_0267,word_naming,MADRE,mother,1,513,voice_onset
22,24,male,16,right,1,naming_22_1_0268,word_naming,UOMO,man,1,544,voice_onset
22,24,male,16,right,1,naming_22_1_0269,word_naming,VASO,vase,1,550,voice_onset
22,24,male,16,right,1,naming_22_1_0270,word_naming,PUGILE,boxer,1,555,voice_onset
22,24,male,16,right,1,naming_22_1_0271,word_naming,INSICURO,insecure,1,558,voice_onset
22,24,male,16,right,1,naming_22_1_0272,word_naming,CREDENZA,cupboard,1,765,voice_onset
22,24,male,16,right,1,naming_22_1_0273,word_naming,TRUFFA,fraud,1,529,voice_onset
22,24,male,16,right,1,naming_22_1_0274,word_naming,STUPIDO,stupid,1,527,voice_onset
22,24,male,16,right,1,naming_22_1_0275,word_naming,IMPOTENTE,impotent,1,749,voice_onset
22,24,male,16,right,1,naming_22_1_0276,word_naming,PARADISO,paradise,1,589,voice_onset
22,24,male,16,right,1,naming_22_1_0277,word_naming,SCONFITTO,defeated,1,658,voice_onset
22,24,male,16,right,1,naming_22_1_0278,word_naming,PALAZZO,palace,1,521,voice_onset
22,24,male,16,right,1,naming_22_1_0279,word_naming,PIOGGIA,rain,1,594,voice_onset
22,24,male,16,right,1,naming_22_1_0280,word_naming,CORRIDORE,runner,1,427,voice_onset
22,24,male,16,right,1,naming_22_1_0281,word_naming,SAGGIO,wise,1,438,voice_onset
22,24,male,16,right,1,naming_22_1_0282,word_naming,FALSO,false,1,510,voice_onset
22,24,male,16,right,1,naming_22_1_0283,word_naming,VIOLENTO,violent,1,494,voice_onset
22,24,male,16,right,1,naming_22_1_0284,word_naming,GHIGLIOTTINA,guillotine,1,817,voice_onset
22,24,male,16,right,1,naming_22_1_0285,word_naming,PESTE,pest,1,548,voice_onset
22,24,male,16,right,1,naming_22_1_0286,word_naming,CATAPECCHIA,slum,1,719,voice_onset
22,24,male,16,right,1,naming_22_1_0287,word_naming,COPPIA,couple,1,595,voice_onset
22,24,male,16,right,1,naming_22_1_0288,word_naming,GREZZO,crude,1,501,voice_onset
22,24,male,16,right,1,naming_22_1_0289,word_naming,CALZA,sock,1,541,voice_onset
22,24,male,16,right,1,naming_22_1_0290,word_naming,STUPITO,astonished,1,418,voice_onset
22,24,male,16,right,1,naming_22_1_0291,word_naming,PERVERTITO,pervert,1,591,voice_onset
22,24,male,16,right,1,naming_22_1_0292,word_naming,CARCASSA,carcass,1,612,voice_onset
22,24,male,16,right,1,naming_22_1_0293,word_naming,TORRE,tower,1,527,voice_onset
22,24,male,16,right,1,naming_22_1_0294,word_naming,MUTAZIONE,mutation,1,939,voice_onset
22,24,male,16,right,1,naming_22_1_0295,word_naming,COMFORT,comfort,1,659,voice_onset
22,24,male,16,right,1,naming_22_1_0296,word_naming,GRAFFETTA,clip,1,842,voice_onset
22,24,male,16,right,1,naming_22_1_0297,word_naming,PRECIPIZIO,cliff,1,686,voice_onset
22,24,male,16,right,1,naming_22_1_0298,word_naming,PENTOLA,pot,1,565,voice_onset
22,24,male,16,right,1,naming_22_1_0299,word_naming,HOTEL,hotel,1,399,voice_onset
22,24,male,16,right,1,naming_22_1_0300,word_naming,INDUMENTO,garment,1,446,voice_onset
22,24,male,16,right,1,naming_22_1_0301,word_naming,TORTA,cake,1,623,voice_onset
22,24,male,16,right,1,naming_22_1_0302,word_naming,LUSSURIA,lust,1,1285,voice_onset
22,24,male,16,right,1,naming_22_1_0303,word_naming,PIANTA,plant,1,574,voice_onset
22,24,male,16,right,1,naming_22_1_0304,word_naming,CANOTTIERA,vest,1,714,voice_onset
22,24,male,16,right,1,naming_22_1_0305,word_naming,DIO,god,1,0,voice_onset
22,24,male,16,right,1,naming_22_1_0306,word_naming,SEDIA,chair,1,561,voice_onset
22,24,male,16,right,1,naming_22_1_0307,word_naming,MATTO,madman,1,547,voice_onset
22,24,male,16,right,1,naming_22_1_0308,word_naming,CRANIO,skull,1,664,voice_onset
22,24,male,16,right,1,naming_22_1_0309,word_naming,SCIOCCO,silly,1,855,voice_onset
22,24,male,16,right,1,naming_22_1_0310,word_naming,ROMANTICO,romantic,1,689,voice_onset
22,24,male,16,right,1,naming_22_1_0311,word_naming,SORPRESO,surprised,1,448,voice_onset
22,24,male,16,right,1,naming_22_1_0312,word_naming,MATRIMONIO,wedding,1,648,voice_onset
22,24,male,16,right,1,naming_22_1_0313,word_naming,DISPETTO,mischief,1,628,voice_onset
22,24,male,16,right,1,naming_22_1_0314,word_naming,GUERRA,war,1,383,voice_onset
22,24,male,16,right,1,naming_22_1_0315,word_naming,SPIRITO,spirit,1,718,voice_onset
22,24,male,16,right,1,naming_22_1_0316,word_naming,MOBILE,cabinet,1,538,voice_onset
22,24,male,16,right,1,naming_22_1_0317,word_naming,INDIFFERENTE,indifferent,1,903,voice_onset
22,24,male,16,right,1,naming_22_1_0318,word_naming,MOMENTO,moment,1,506,voice_onset
22,24,male,16,right,1,naming_22_1_0319,word_naming,CICLAMINO,cyclamen,1,1085,voice_onset
22,24,male,16,right,1,naming_22_1_0320,word_naming,NUTRIRE,nourish,1,512,voice_onset
22,24,male,16,right,1,naming_22_1_0321,word_naming,RETTILE,reptile,1,570,voice_onset
22,24,male,16,right,1,naming_22_1_0322,word_naming,SOMMESSO,subdued,1,625,voice_onset
22,24,male,16,right,1,naming_22_1_0323,word_naming,VALANGA,avalanche,1,612,voice_onset
22,24,male,16,right,1,naming_22_1_0324,word_naming,FIDUCIOSO,confident,1,739,voice_onset
22,24,male,16,right,1,naming_22_1_0325,word_naming,AVVERSIONE,hatred,1,714,voice_onset
22,24,male,16,right,1,naming_22_1_0326,word_naming,NETTARE,nectar,1,716,voice_onset
22,24,male,16,right,1,naming_22_1_0327,word_naming,CATTIVO,evil,1,611,voice_onset
22,24,male,16,right,1,naming_22_1_0328,word_naming,FAVORE,favor,1,587,voice_onset
22,24,male,16,right,1,naming_22_1_0329,word_naming,ANSIOSO,anxious,1,507,voice_onset
22,24,male,16,right,1,naming_22_1_0330,word_naming,PASSAGGIO,passage,1,604,voice_onset
22,24,male,16,right,1,naming_22_1_0331,word_naming,PUTRIDO,putrid,1,843,voice_onset
22,24,male,16,right,1,naming_22_1_0332,word_naming,TRONCO,trunk,1,466,voice_onset
22,24,male,16,right,1,naming_22_1_0333,word_naming,LARDO,blubber,1,578,voice_onset
22,24,male,16,right,1,naming_22_1_0334,word_naming,PALETTA,dustpan,1,597,voice_onset
22,24,male,16,right,1,naming_22_1_0335,word_naming,ACQUA,water,1,507,voice_onset
22,24,male,16,right,1,naming_22_1_0336,word_naming,APPENDIABITI,clothes_hanger,1,723,voice_onset
22,24,male,16,right,1,naming_22_1_0337,word_naming,STATUA,statue,1,552,voice_onset
22,24,male,16,right,1,naming_22_1_0338,word_naming,DANNO,damage,1,598,voice_onset
22,24,male,16,right,1,naming_22_1_0339,word_naming,ECCITAZIONE,excitement,1,585,voice_onset
22,24,male,16,right,1,naming_22_1_0340,word_naming,INFERMIERE,nurse,1,909,voice_onset
22,24,male,16,right,1,naming_22_1_0341,word_naming,SOLENNE,solemn,1,706,voice_onset
22,24,male,16,right,1,naming_22_1_0342,word_naming,IDRANTE,hydrant,1,424,voice_onset
22,24,male,16,right,1,naming_22_1_0343,word_naming,ROVENTE,scorching,1,724,voice_onset
22,24,male,16,right,1,naming_22_1_0344,word_naming,ELEGANTE,elegant,1,573,voice_onset
22,24,male,16,right,1,naming_22_1_0345,word_naming,ARTE,art,1,520,voice_onset
22,24,male,16,right,1,naming_22_1_0346,word_naming,LAMENTELA,gripe,1,864,voice_onset
22,24,male,16,right,1,naming_22_1_0347,word_naming,GENERE,gender,1,551,voice_onset
22,24,male,16,right,1,naming_22_1_0348,word_naming,NATALE,christmas,1,548,voice_onset
22,24,male,16,right,1,naming_22_1_0349,word_naming,PRESTIGIO,prestige,1,870,voice_onset
22,24,male,16,right,1,naming_22_1_0350,word_naming,FASTIDIO,nuisance,1,604,voice_onset
22,24,male,16,right,1,naming_22_1_0351,word_naming,INFORNARE,bake,1,722,voice_onset
22,24,male,16,right,1,naming_22_1_0352,word_naming,BENEDIRE,bless,1,769,voice_onset
22,24,male,16,right,1,naming_22_1_0353,word_naming,MERAVIGLIA,wonder,1,750,voice_onset
22,24,male,16,right,1,naming_22_1_0354,word_naming,YACHT,yacht,1,826,voice_onset
22,24,male,16,right,1,naming_22_1_0355,word_naming,CUSCINO,pillow,1,710,voice_onset
22,24,male,16,right,1,naming_22_1_0356,word_naming,LANTERNA,lantern,1,890,voice_onset
22,24,male,16,right,1,naming_22_1_0357,word_naming,GONNA,skirt,1,567,voice_onset
22,24,male,16,right,1,naming_22_1_0358,word_naming,INCUBO,nightmare,1,929,voice_onset
22,24,male,16,right,1,naming_22_1_0359,word_naming,PERFEZIONE,perfection,1,627,voice_onset
22,24,male,16,right,1,naming_22_1_0360,word_naming,OMICIDA,murderer,1,548,voice_onset
22,24,male,16,right,1,naming_22_1_0361,word_naming,SOLEGGIATO,sunlight,1,837,voice_onset
22,24,male,16,right,1,naming_22_1_0362,word_naming,AGILE,limber,1,484,voice_onset
22,24,male,16,right,1,naming_22_1_0363,word_naming,DIVERTIMENTO,fun,1,629,voice_onset
22,24,male,16,right,1,naming_22_1_0364,word_naming,GOLFISTA,golfer,1,918,voice_onset
22,24,male,16,right,1,naming_22_1_0365,word_naming,VINCERE,win,1,511,voice_onset
22,24,male,16,right,1,naming_22_1_0366,word_naming,FIDUCIA,trust,1,587,voice_onset
22,24,male,16,right,1,naming_22_1_0367,word_naming,LUTTO,bereavement,1,866,voice_onset
22,24,male,16,right,1,naming_22_1_0368,word_naming,MALANNO,sickness,1,498,voice_onset
22,24,male,16,right,1,naming_22_1_0369,word_naming,GOMITO,elbow,1,646,voice_onset
22,24,male,16,right,1,naming_22_1_0370,word_naming,VITA,life,1,555,voice_onset
22,24,male,16,right,1,naming_22_1_0371,word_naming,QUADRO,picture,1,577,voice_onset
22,24,male,16,right,1,naming_22_1_0372,word_naming,TURBATO,upset,1,543,voice_onset
22,24,male,16,right,1,naming_22_1_0373,word_naming,SQUALO,shark,1,669,voice_onset
22,24,male,16,right,1,naming_22_1_0374,word_naming,PATRIOTA,patriot,1,672,voice_onset
22,24,male,16,right,1,naming_22_1_0375,word_naming,COMPLEANNO,birthday,1,654,voice_onset
22,24,male,16,right,1,naming_22_1_0376,word_naming,COLLERA,anger,1,595,voice_onset
22,24,male,16,right,1,naming_22_1_0377,word_naming,SCANDALO,scandal,1,565,voice_onset
22,24,male,16,right,1,naming_22_1_0378,word_naming,MAL_DI_MARE,seasick,1,651,voice_onset
22,24,male,16,right,1,naming_22_1_0379,word_naming,MUSEO,museum,1,512,voice_onset
22,24,male,16,right,1,naming_22_1_0380,word_naming,FESTA,party,1,533,voice_onset
22,24,male,16,right,1,naming_22_1_0381,word_naming,ABITAZIONE,house,1,597,voice_onset
22,24,male,16,right,1,naming_22_1_0382,word_naming,RIGHELLO,ruler,1,582,voice_onset
22,24,male,16,right,1,naming_22_1_0383,word_naming,ARRUGGINITO,rusty,1,534,voice_onset
22,24,male,16,right,1,naming_22_1_0384,word_naming,INCENTIVO,incentive,1,583,voice_onset
22,24,male,16,right,1,naming_22_1_0385,word_naming,SPECCHIO,mirror,1,576,voice_onset
22,24,male,16,right,1,naming_22_1_0386,word_naming,DIAMANTE,diamond,1,541,voice_onset
22,24,male,16,right,1,naming_22_1_0387,word_naming,SCIOCCHEZZA,nonsense,1,684,voice_onset
22,24,male,16,right,1,naming_22_1_0388,word_naming,PENALITÀ,penalty,1,578,voice_onset
22,24,male,16,right,1,naming_22_1_0389,word_naming,FUOCO,fire,1,551,voice_onset
22,24,male,16,right,1,naming_22_1_0390,word_naming,TEMPESTA,storm,1,540,voice_onset
22,24,male,16,right,1,naming_22_1_0391,word_naming,MATITA,pencil,1,585,voice_onset
22,24,male,16,right,1,naming_22_1_0392,word_naming,IMBARAZZATO,embarrassed,1,715,voice_onset
22,24,male,16,right,1,naming_22_1_0393,word_naming,APATICO,listless,1,556,voice_onset
22,24,male,16,right,1,naming_22_1_0394,word_naming,ZUCCHERO,sugar,1,675,voice_onset
22,24,male,16,right,1,naming_22_1_0395,word_naming,SPENSIERATO,carefree,1,723,voice_onset
22,24,male,16,right,1,naming_22_1_0396,word_naming,NASCONDERE,hide,1,619,voice_onset
22,24,male,16,right,1,naming_22_1_0397,word_naming,RAPIDO,swift,1,556,voice_onset
22,24,male,16,right,1,naming_22_1_0398,word_naming,HAMBURGER,hamburger,1,557,voice_onset
22,24,male,16,right,1,naming_22_1_0399,word_naming,DISTRUZIONE,destruction,1,729,voice_onset
22,24,male,16,right,1,naming_22_1_0400,word_naming,PRIMAVERA,spring,1,571,voice_onset
22,24,male,16,right,1,naming_22_1_0401,word_naming,IMMAGINARE,imagine,1,690,voice_onset
22,24,male,16,right,1,naming_22_1_0402,word_naming,GIARRETTIERA,garter,1,1177,voice_onset
22,24,male,16,right,1,naming_22_1_0403,word_naming,ASCIUGACAPELLI,hairdryer,1,634,voice_onset
22,24,male,16,right,1,naming_22_1_0404,word_naming,FANALE,headlight,1,588,voice_onset
22,24,male,16,right,1,naming_22_1_0405,word_naming,MAL_DI_DENTI,toothache,1,631,voice_onset
22,24,male,16,right,1,naming_22_1_0406,word_naming,DIGNITOSO,dignified,1,794,voice_onset
22,24,male,16,right,1,naming_22_1_0407,word_naming,VIGLIACCO,louse,1,810,voice_onset
22,24,male,16,right,1,naming_22_1_0408,word_naming,PESCE,fish,1,568,voice_onset
22,24,male,16,right,1,naming_22_1_0409,word_naming,FORCINA,hairpin,1,716,voice_onset
22,24,male,16,right,1,naming_22_1_0410,word_naming,CARRO,wagon,1,478,voice_onset
22,24,male,16,right,1,naming_22_1_0411,word_naming,CORPO,body,1,642,voice_onset
22,24,male,16,right,1,naming_22_1_0412,word_naming,FALLIMENTO,failure,1,635,voice_onset
22,24,male,16,right,1,naming_22_1_0413,word_naming,ROCCIA,rock,1,645,voice_onset
22,24,male,16,right,1,naming_22_1_0414,word_naming,BACO,maggot,1,737,voice_onset
22,24,male,16,right,1,naming_22_1_0415,word_naming,MURO,wall,1,627,voice_onset
22,24,male,16,right,1,naming_22_1_0416,word_naming,ORCHESTRA,orchestra,1,617,voice_onset
22,24,male,16,right,1,naming_22_1_0417,word_naming,ASTIO,venom,1,686,voice_onset
22,24,male,16,right,1,naming_22_1_0418,word_naming,GRAZIOSO,pretty,1,580,voice_onset
22,24,male,16,right,1,naming_22_1_0419,word_naming,INVASORE,invader,1,653,voice_onset
22,24,male,16,right,1,naming_22_1_0420,word_naming,RUVIDO,rough,1,571,voice_onset
22,24,male,16,right,1,naming_22_1_0421,word_naming,FLIRTARE,flirt,1,1601,voice_onset
22,24,male,16,right,1,naming_22_1_0422,word_naming,CRIMINALE,criminal,1,630,voice_onset
22,24,male,16,right,1,naming_22_1_0423,word_naming,ABBONDANZA,abundance,1,624,voice_onset
22,24,male,16,right,1,naming_22_1_0424,word_naming,MORALE,moral,1,574,voice_onset
22,24,male,16,right,1,naming_22_1_0425,word_naming,PALLOTTOLA,bullet,1,866,voice_onset
22,24,male,16,right,1,naming_22_1_0426,word_naming,CARROZZA,carriage,1,600,voice_onset
22,24,male,16,right,1,naming_22_1_0427,word_naming,PAZZO,insane,1,531,voice_onset
22,24,male,16,right,1,naming_22_1_0428,word_naming,ESTASI,ecstasy,1,593,voice_onset
22,24,male,16,right,1,naming_22_1_0429,word_naming,TAGLIERE,chopping_board,1,741,voice_onset
22,24,male,16,right,1,naming_22_1_0430,word_naming,TOMBA,tomb,1,523,voice_onset
22,24,male,16,right,1,naming_22_1_0431,word_naming,CADUTA,fall,1,587,voice_onset
22,24,male,16,right,1,naming_22_1_0432,word_naming,PERICOLO,danger,1,620,voice_onset
22,24,male,16,right,1,naming_22_1_0433,word_naming,VEICOLO,vehicle,1,668,voice_onset
22,24,male,16,right,1,naming_22_1_0434,word_naming,FIORE,flower,1,568,voice_onset
22,24,male,16,right,1,naming_22_1_0435,word_naming,ULCERA,ulcer,1,827,voice_onset
